dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,CPU,"P | P | P | P | D | N",448,16,63.8213,0.00255,30.2153,5.08614,99.2335,99.1253
3,double,uniform,CPU,"P | P | P | P | D | N",448,17,63.3871,0.002471,30.203,5.08208,98.7796,98.6747
3,double,uniform,CPU,"P | P | P | P | D | N",448,18,63.8069,0.00277,30.2171,5.08672,99.2138,99.1135
3,double,uniform,CPU,"P | P | P | P | D | N",448,19,64.1423,0.00283,30.2009,5.08717,99.5385,99.4332
3,double,uniform,CPU,"P | P | P | P | D | N",448,20,63.638,0.00255,30.2113,5.08192,99.04,98.9338
3,double,uniform,CPU,"P | P | P | P | D | N",448,21,64.01,0.00271,30.2025,5.07581,99.3948,99.291
3,double,uniform,CPU,"P | P | P | P | D | N",448,22,63.4405,0.002751,30.2056,5.10445,98.8619,98.7533
3,double,uniform,CPU,"P | P | P | P | D | N",448,23,64.0057,0.00248,30.2082,5.08198,99.4046,99.2984
3,double,uniform,CPU,"P | P | P | P | D | N",448,24,63.7087,0.00271,30.2151,5.08784,99.1208,99.0143
3,double,uniform,CPU,"P | P | P | P | D | N",448,25,63.414,0.0027,30.1994,5.08941,98.813,98.7056
3,double,uniform,CPU,"P | P | P | P | D | N",448,26,63.3196,0.00293,30.2207,5.08173,98.7308,98.6249
3,double,uniform,CPU,"P | P | P | P | D | N",448,27,63.3701,0.00266,30.2145,5.0849,98.7755,98.6722
3,double,uniform,CPU,"P | P | P | P | D | N",448,28,63.0742,0.002519,30.2065,5.08314,98.4684,98.3663
3,double,uniform,CPU,"P | P | P | P | D | N",448,29,63.4187,0.0025,30.2132,5.08611,98.8275,98.7206
3,double,uniform,CPU,"P | P | P | P | D | N",448,30,64.1978,0.00286,30.2038,5.08182,99.597,99.4863
3,double,uniform,CPU,"P | P | P | P | D | N",448,31,63.6081,0.002669,30.201,5.0881,99.0039,98.8998
3,double,uniform,CPU,"P | P | P | P | D | N",448,32,63.8468,0.00277,30.1979,5.08624,99.237,99.1337
3,double,uniform,CPU,"P | P | P | P | D | N",448,33,63.9201,0.00241,30.1968,5.08445,99.311,99.2038
3,double,uniform,CPU,"P | P | P | P | D | N",448,34,63.5018,0.002779,30.2059,5.08461,98.8977,98.7951
3,double,uniform,CPU,"P | P | P | P | D | N",448,35,63.341,0.002949,30.2043,5.09104,98.7448,98.6393
3,double,uniform,CPU,"P | P | P | P | D | N",448,36,63.645,0.00265,30.2032,5.08813,99.0453,98.939
3,double,uniform,CPU,"P | P | P | P | D | N",448,37,63.5702,0.00252,30.207,5.08726,98.9733,98.867
3,double,uniform,CPU,"P | P | P | P | D | N",448,38,63.4109,0.00259,30.1995,5.08634,98.8045,98.6993
3,double,uniform,CPU,"P | P | P | P | D | N",448,39,63.2136,0.00252,30.1961,5.08678,98.6051,98.499
3,double,uniform,CPU,"P | P | P | P | D | N",448,40,63.6567,0.00269,30.2024,5.08416,99.0526,98.9459
3,double,uniform,CPU,"P | P | P | P | D | N",448,41,63.6074,0.00304,30.1991,5.08483,98.9997,98.8943
3,double,uniform,CPU,"P | P | P | P | D | N",448,42,63.7329,0.00244,30.1981,5.09162,99.1283,99.025
3,double,uniform,CPU,"P | P | P | P | D | N",448,43,63.5266,0.00233,30.1959,5.08096,98.9128,98.8058
3,double,uniform,CPU,"P | P | P | P | D | N",448,44,63.8053,0.002221,30.1957,5.08179,99.1895,99.085
3,double,uniform,CPU,"P | P | P | P | D | N",448,45,63.4843,0.00218,30.2095,5.08333,98.8821,98.7792
3,double,uniform,CPU,"P | P | P | P | D | N",448,46,64.0491,0.002469,30.2128,5.08339,99.4527,99.3478
3,double,uniform,CPU,"P | P | P | P | D | N",448,47,63.3743,0.00241,30.2154,5.08582,98.7808,98.6779
3,double,uniform,CPU,"P | P | P | P | D | N",448,48,64.1558,0.002361,30.2081,5.08736,99.5625,99.4536
3,double,uniform,CPU,"P | P | P | P | D | N",448,49,63.9397,0.00236,30.2074,5.08483,99.3407,99.2344
3,double,uniform,CPU,"P | P | P | P | D | N",448,50,63.6863,0.00224,30.2176,5.0911,99.1028,98.9972
3,double,uniform,CPU,"P | P | P | P | D | N",448,51,63.6764,0.002481,30.2058,5.08608,99.0749,98.9708
3,double,uniform,CPU,"P | P | P | P | D | N",448,52,63.5834,0.00242,30.1955,5.08784,98.9701,98.8692
3,double,uniform,CPU,"P | P | P | P | D | N",448,53,63.786,0.00249,30.2042,5.08234,99.1845,99.075
3,double,uniform,CPU,"P | P | P | P | D | N",448,54,63.3245,0.00559,30.1973,5.08298,98.712,98.6104
3,double,uniform,CPU,"P | P | P | P | D | N",448,55,63.228,0.00234,30.2042,5.09082,98.63,98.5253
3,double,uniform,CPU,"P | P | P | P | D | N",448,56,63.5313,0.00246,30.1971,5.08522,98.9217,98.8161
3,double,uniform,CPU,"P | P | P | P | D | N",448,57,63.359,0.00228,30.2052,5.09024,98.7624,98.6567
3,double,uniform,CPU,"P | P | P | P | D | N",448,58,63.0891,0.00219,30.1995,5.0807,98.4787,98.3714
3,double,uniform,CPU,"P | P | P | P | D | N",448,59,63.469,0.00253,30.2011,5.08816,98.8676,98.7608
3,double,uniform,CPU,"P | P | P | P | D | N",448,60,63.8848,0.002369,30.1982,5.08458,99.2728,99.1699
3,double,uniform,CPU,"P | P | P | P | D | N",448,61,63.3458,0.00243,30.2125,5.08074,98.7451,98.6414
3,double,uniform,CPU,"P | P | P | P | D | N",448,62,63.4241,0.00241,30.1986,5.08838,98.8171,98.7134
3,double,uniform,CPU,"P | P | P | P | D | N",448,63,63.3253,0.00252,30.1975,5.08534,98.7151,98.6106
3,double,uniform,CPU,"P | P | P | P | D | N",448,64,64.0594,0.00236,30.1991,5.08925,99.454,99.3502
3,double,uniform,CPU,"P | P | P | P | D | N",448,65,63.2456,0.002869,30.2011,5.08688,98.6411,98.5364
3,double,uniform,CPU,"P | P | P | P | D | N",448,66,63.2057,0.00259,30.2076,5.08218,98.6039,98.4981
3,double,uniform,CPU,"P | P | P | P | D | N",448,67,63.4861,0.002199,30.1978,5.07939,98.8731,98.7655
3,double,uniform,CPU,"P | P | P | P | D | N",448,68,63.5274,0.00213,30.2221,5.08093,98.9375,98.8325
3,double,uniform,CPU,"P | P | P | P | D | N",448,69,63.5485,0.00278,30.2016,5.08845,98.9469,98.8413
3,double,uniform,CPU,"P | P | P | P | D | N",448,70,63.3738,0.00242,30.2007,5.08848,98.7712,98.6654
3,double,uniform,CPU,"P | P | P | P | D | N",448,71,63.2055,0.00249,30.2161,5.08595,98.6133,98.5101
3,double,uniform,CPU,"P | P | P | P | D | N",448,72,63.4765,0.00258,30.1984,5.09014,98.8767,98.7677
3,double,uniform,CPU,"P | P | P | P | D | N",448,73,63.7661,0.002399,30.2049,5.08506,99.1654,99.0585
3,double,uniform,CPU,"P | P | P | P | D | N",448,74,63.418,0.00216,30.2087,5.08614,98.8246,98.715
3,double,uniform,CPU,"P | P | P | P | D | N",512,0,94.2993,0.002859,39.3403,7.59427,141.351,141.237
3,double,uniform,CPU,"P | P | P | P | D | N",512,1,93.0325,0.00242,39.343,7.59482,140.086,139.973
3,double,uniform,CPU,"P | P | P | P | D | N",512,2,93.1262,0.00275,39.336,7.59549,140.168,140.06
3,double,uniform,CPU,"P | P | P | P | D | N",512,3,94.0565,0.00258,39.3375,7.5928,141.097,140.989
3,double,uniform,CPU,"P | P | P | P | D | N",512,4,93.372,0.00239,39.335,7.59347,140.413,140.303
3,double,uniform,CPU,"P | P | P | P | D | N",512,5,93.1004,0.002731,39.3377,7.59562,140.144,140.036
3,double,uniform,CPU,"P | P | P | P | D | N",512,6,93.5428,0.00266,39.3362,7.59811,140.589,140.48
3,double,uniform,CPU,"P | P | P | P | D | N",512,7,93.3168,0.00258,39.3387,7.59466,140.363,140.253
3,double,uniform,CPU,"P | P | P | P | D | N",512,8,92.8962,0.00251,39.3362,7.58883,139.935,139.824
3,double,uniform,CPU,"P | P | P | P | D | N",512,9,93.6796,0.00237,39.3455,7.59526,140.732,140.623
3,double,uniform,CPU,"P | P | P | P | D | N",512,10,93.7969,0.00262,39.3402,7.59011,140.838,140.73
3,double,uniform,CPU,"P | P | P | P | D | N",512,11,93.1313,0.00258,39.3341,7.59626,140.172,140.064
3,double,uniform,CPU,"P | P | P | P | D | N",512,12,93.4197,0.002379,39.3454,7.58918,140.468,140.357
3,double,uniform,CPU,"P | P | P | P | D | N",512,13,94.7445,0.002409,39.3435,7.59939,141.8,141.69
3,double,uniform,CPU,"P | P | P | P | D | N",512,14,92.7778,0.0026,39.3399,7.5968,139.829,139.717
3,double,uniform,CPU,"P | P | P | P | D | N",512,15,93.6375,0.00258,39.3369,7.5912,140.674,140.568
3,double,uniform,CPU,"P | P | P | P | D | N",512,16,93.2326,0.00236,39.3491,7.58864,140.279,140.173
3,double,uniform,CPU,"P | P | P | P | D | N",512,17,93.2755,0.00226,39.3454,7.59072,140.322,140.214
3,double,uniform,CPU,"P | P | P | P | D | N",512,18,92.8421,0.00276,39.343,7.60477,139.899,139.793
3,double,uniform,CPU,"P | P | P | P | D | N",512,19,93.0269,0.00267,39.3352,7.60621,140.08,139.971
3,double,uniform,CPU,"P | P | P | P | D | N",512,20,93.1193,0.002409,39.3452,7.59411,140.171,140.061
3,double,uniform,CPU,"P | P | P | P | D | N",512,21,93.8843,0.002479,39.3446,7.58432,140.929,140.816
3,double,uniform,CPU,"P | P | P | P | D | N",512,22,94.0146,0.002681,39.3446,7.59344,141.071,140.955
3,double,uniform,CPU,"P | P | P | P | D | N",512,23,92.9649,0.002399,39.3392,7.59178,140.008,139.898
3,double,uniform,CPU,"P | P | P | P | D | N",512,24,93.6019,0.00262,39.335,7.60378,140.652,140.543
3,double,uniform,CPU,"P | P | P | P | D | N",512,25,93.0576,0.00245,39.3504,7.58896,140.111,139.999
3,double,uniform,CPU,"P | P | P | P | D | N",512,26,94.1314,0.00316,39.3388,7.59693,141.184,141.07
3,double,uniform,CPU,"P | P | P | P | D | N",512,27,94.138,0.002431,39.3359,7.59741,141.185,141.074
3,double,uniform,CPU,"P | P | P | P | D | N",512,28,93.4445,0.002411,39.3401,7.59293,140.489,140.38
3,double,uniform,CPU,"P | P | P | P | D | N",512,29,93.9777,0.00275,39.3431,7.5975,141.028,140.921
3,double,uniform,CPU,"P | P | P | P | D | N",512,30,93.8007,0.00271,39.3424,7.59379,140.849,140.74
3,double,uniform,CPU,"P | P | P | P | D | N",512,31,92.7753,0.00252,39.3388,7.59498,139.82,139.712
3,double,uniform,CPU,"P | P | P | P | D | N",512,32,93.6051,0.00278,39.3378,7.59555,140.648,140.541
3,double,uniform,CPU,"P | P | P | P | D | N",512,33,92.7386,0.00243,39.3363,7.60704,139.792,139.684
3,double,uniform,CPU,"P | P | P | P | D | N",512,34,93.4871,0.002549,39.3407,7.59226,140.532,140.423
3,double,uniform,CPU,"P | P | P | P | D | N",512,35,92.9476,0.002631,39.35,7.59472,140.009,139.895
3,double,uniform,CPU,"P | P | P | P | D | N",512,36,93.6187,0.00269,39.3363,7.59526,140.661,140.553
3,double,uniform,CPU,"P | P | P | P | D | N",512,37,93.1889,0.002681,39.3409,7.59632,140.241,140.129
3,double,uniform,CPU,"P | P | P | P | D | N",512,38,93.3876,0.002679,39.3345,7.59411,140.427,140.319
3,double,uniform,CPU,"P | P | P | P | D | N",512,39,94.4029,0.002951,39.3405,7.59117,141.454,141.338
3,double,uniform,CPU,"P | P | P | P | D | N",512,40,93.4976,0.002411,39.3429,7.59862,140.55,140.442
3,double,uniform,CPU,"P | P | P | P | D | N",512,41,93.0158,0.00239,39.3392,7.5927,140.059,139.95
3,double,uniform,CPU,"P | P | P | P | D | N",512,42,93.8667,0.0024,39.3351,7.59302,140.908,140.797
3,double,uniform,CPU,"P | P | P | P | D | N",512,43,93.1809,0.00258,39.3412,7.5897,140.222,140.114
3,double,uniform,CPU,"P | P | P | P | D | N",512,44,94.255,0.0027,39.3465,7.59837,141.313,141.203
3,double,uniform,CPU,"P | P | P | P | D | N",512,45,93.8962,0.00277,39.3412,7.59923,140.947,140.839
3,double,uniform,CPU,"P | P | P | P | D | N",512,46,93.4641,0.002291,39.3333,7.60531,140.517,140.405
3,double,uniform,CPU,"P | P | P | P | D | N",512,47,93.5249,0.002761,39.3425,7.58934,140.565,140.459
3,double,uniform,CPU,"P | P | P | P | D | N",512,48,93.2405,0.00264,39.3371,7.58384,140.273,140.164
3,double,uniform,CPU,"P | P | P | P | D | N",512,49,93.3258,0.00267,39.3438,7.59562,140.377,140.268
3,double,uniform,CPU,"P | P | P | P | D | N",512,50,93.5421,0.00237,39.3436,7.59869,140.597,140.487
3,double,uniform,CPU,"P | P | P | P | D | N",512,51,93.2139,0.00238,39.3498,7.5951,140.267,140.161
3,double,uniform,CPU,"P | P | P | P | D | N",512,52,93.965,0.0023,39.34,7.59216,141.011,140.899
3,double,uniform,CPU,"P | P | P | P | D | N",512,53,93.4666,0.0027,39.3386,7.60442,140.522,140.412
3,double,uniform,CPU,"P | P | P | P | D | N",512,54,93.1682,0.00232,39.3429,7.5975,140.218,140.111
3,double,uniform,CPU,"P | P | P | P | D | N",512,55,94.5136,0.00264,39.3396,7.5911,141.555,141.447
3,double,uniform,CPU,"P | P | P | P | D | N",512,56,94.2397,0.00229,39.3393,7.58595,141.279,141.167
3,double,uniform,CPU,"P | P | P | P | D | N",512,57,93.3367,0.002531,39.3477,7.59222,140.389,140.279
3,double,uniform,CPU,"P | P | P | P | D | N",512,58,93.1505,0.002541,39.3395,7.59942,140.199,140.092
3,double,uniform,CPU,"P | P | P | P | D | N",512,59,93.0462,0.002471,39.3415,7.59299,140.091,139.983
3,double,uniform,CPU,"P | P | P | P | D | N",512,60,93.0426,0.00234,39.3484,7.59443,140.096,139.988
3,double,uniform,CPU,"P | P | P | P | D | N",512,61,93.1473,0.00241,39.3434,7.59686,140.2,140.09
3,double,uniform,CPU,"P | P | P | P | D | N",512,62,93.0266,0.002299,39.3446,7.5953,140.076,139.969
3,double,uniform,CPU,"P | P | P | P | D | N",512,63,93.9604,0.00272,39.3378,7.6121,141.027,140.913
3,double,uniform,CPU,"P | P | P | P | D | N",512,64,92.9307,0.002631,39.3336,7.59715,139.97,139.864
3,double,uniform,CPU,"P | P | P | P | D | N",512,65,93.0126,0.002829,39.347,7.59082,140.057,139.953
3,double,uniform,CPU,"P | P | P | P | D | N",512,66,93.7777,0.00277,39.3395,7.6016,140.828,140.722
3,double,uniform,CPU,"P | P | P | P | D | N",512,67,94.374,0.002699,39.3311,7.5991,141.433,141.307
3,double,uniform,CPU,"P | P | P | P | D | N",512,68,92.9034,0.00255,39.3402,7.59194,139.951,139.838
3,double,uniform,CPU,"P | P | P | P | D | N",512,69,92.9471,0.00248,39.3534,7.5945,140.006,139.898
3,double,uniform,CPU,"P | P | P | P | D | N",512,70,92.8792,0.002541,39.3404,7.59491,139.92,139.817
3,double,uniform,CPU,"P | P | P | P | D | N",512,71,94.0668,0.00271,39.3373,7.59539,141.111,141.002
3,double,uniform,CPU,"P | P | P | P | D | N",512,72,93.0512,0.002489,39.344,7.59254,140.099,139.99
3,double,uniform,CPU,"P | P | P | P | D | N",512,73,93.3243,0.00248,39.3408,7.60054,140.384,140.268
3,double,uniform,CPU,"P | P | P | P | D | N",512,74,92.8299,0.002549,39.3427,7.60387,139.888,139.779
