dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,28,0.639552,0,2.09255,0.651584,3.45082,3.38368
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,29,0.63904,0,2.08692,0.6496,3.43807,3.37556
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,30,0.640288,0,2.09509,0.649184,3.45211,3.38456
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,31,0.640992,0,2.09055,0.652992,3.45234,3.38453
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,32,0.638016,0,2.10156,0.648928,3.45554,3.3885
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,33,0.63936,0,2.09025,0.648992,3.44505,3.3786
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,34,0.64144,0,2.09358,0.650848,3.45234,3.38586
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,35,0.639968,0,2.0891,0.67968,3.47817,3.40874
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,36,0.63856,0,2.09016,0.651872,3.44593,3.38059
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,37,0.642272,0,2.09248,0.6496,3.44779,3.38435
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,38,0.637888,0,2.09183,0.64928,3.43996,3.37899
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,39,0.640384,0,2.08927,0.66352,3.46123,3.39317
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,40,0.640672,0,2.08835,0.651136,3.44753,3.38016
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,41,0.633984,0,2.08915,0.647776,3.43157,3.37091
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,42,0.640224,0,2.09254,0.64864,3.44515,3.3814
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,43,0.64224,0,2.08834,0.648896,3.44798,3.37947
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,44,0.6352,0,2.08971,0.649952,3.43252,3.37486
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,45,0.637888,0,2.08608,0.650752,3.44151,3.37472
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,46,0.64,0,2.09309,0.650816,3.44958,3.3839
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,47,0.640736,0,2.08979,0.649504,3.44751,3.38003
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,48,0.640448,0,2.09122,0.750016,3.54673,3.48168
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,49,0.639616,0,2.091,0.650144,3.44753,3.38076
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,50,0.640736,0,2.08674,0.648384,3.44251,3.37586
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,51,0.63504,0,2.08982,0.650016,3.43359,3.37487
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,52,0.638496,0,2.09266,0.649632,3.44693,3.38078
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,53,0.638688,0,2.08832,0.648576,3.44099,3.37558
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,54,0.641568,0,2.09187,0.78128,3.58007,3.51471
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,55,0.640544,0,2.09277,0.668256,3.47119,3.40157
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,56,0.64256,0,2.08944,0.650304,3.44868,3.3823
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,57,0.642784,0,2.08989,0.654784,3.45471,3.38746
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,58,0.640352,0,2.0878,0.651392,3.44556,3.37954
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,59,0.642112,0,2.09038,0.65088,3.45018,3.38337
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,60,0.639616,0,2.08875,0.651104,3.4466,3.37947
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,61,0.64144,0,2.09086,0.64976,3.45193,3.38206
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,62,0.638304,0,2.09267,0.650432,3.44898,3.3814
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,63,0.638592,0,2.08834,0.652672,3.446,3.3796
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,64,0.640704,0,2.09073,0.648256,3.47306,3.37969
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,65,0.63872,0,2.09219,0.882368,3.68178,3.61328
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,66,0.6352,0,2.08742,0.65392,3.43815,3.37654
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,67,0.640832,0,2.09006,0.64848,3.44635,3.37937
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,68,0.641184,0,2.09072,0.757472,3.55462,3.48937
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,69,0.64176,0,2.08766,0.649728,3.44494,3.37914
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,70,0.640256,0,2.09479,0.672352,3.47403,3.40739
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,71,0.63776,0,2.09092,0.650528,3.44466,3.3792
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,72,0.639072,0,2.09214,0.654816,3.45373,3.38603
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,73,0.64128,0,2.09436,0.650048,3.45262,3.38568
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,74,0.640384,0,2.09123,0.650496,3.44925,3.38211
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,0,1.01584,0,3.66134,1.0983,5.84484,5.77548
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,1,1.01469,0,3.66179,1.32166,6.06752,5.99814
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,2,1.0152,0,3.66267,1.10083,5.84749,5.7787
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,3,1.01549,0,3.66831,1.10202,5.85406,5.78581
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,4,1.01325,0,3.66273,1.09946,5.8415,5.77543
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,5,1.0151,0,3.66169,1.09843,5.83994,5.77523
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,6,1.01699,0,3.66123,1.15866,5.90532,5.83688
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,7,1.01514,0,3.66563,1.10186,5.85231,5.78262
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,8,1.0129,0,3.66546,1.10147,5.84363,5.77983
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,9,1.01456,0,3.67038,1.09766,5.84955,5.7826
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,10,1.01533,0,3.6583,1.10672,5.84536,5.78035
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,11,1.0161,0,3.66753,1.10077,5.85191,5.78439
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,12,1.01427,0,3.65707,1.09757,5.83238,5.76891
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,13,1.01549,0,3.66707,1.10176,5.85245,5.78432
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,14,1.0151,0,3.66409,1.11968,5.86505,5.79887
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,15,1.01546,0,3.66206,1.09872,5.84481,5.77624
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,16,1.0145,0,3.66604,1.27405,6.0211,5.95458
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,17,1.016,0,3.66103,1.09968,5.845,5.77671
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,18,1.01677,0,3.66357,1.16186,5.91111,5.84219
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,19,1.01536,0,3.66408,1.35533,6.10301,6.03477
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,20,1.01382,0,3.66236,1.10186,5.84342,5.77804
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,21,1.01533,0,3.6631,1.09981,5.8447,5.77824
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,22,1.01437,0,3.66585,1.10227,5.85159,5.78249
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,23,1.0159,0,3.66224,1.31942,6.07013,5.99757
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,24,1.01696,0,3.66303,1.35053,6.09754,6.03052
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,25,1.0175,0,3.6584,1.11152,5.85415,5.78742
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,26,1.01706,0,3.66835,1.09808,5.85127,5.78349
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,27,1.01674,0,3.65941,1.38016,6.12489,6.05631
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,28,1.01603,0,3.66441,1.10106,5.8504,5.7815
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,29,1.01594,0,3.66196,1.10157,5.84963,5.77946
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,30,1.01462,0,3.66289,1.12515,5.87056,5.80267
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,31,1.01555,0,3.6651,1.1025,5.85243,5.78315
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,32,1.01488,0,3.6632,1.09885,5.84388,5.77693
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,33,1.01389,0,3.66418,1.10346,5.84891,5.78152
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,34,1.01571,0,3.66238,1.10573,5.85175,5.78382
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,35,1.01309,0,3.66134,1.09891,5.83935,5.77334
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,36,1.0175,0,3.66,1.10029,5.84626,5.77779
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,37,1.01526,0,3.65877,1.10275,5.84237,5.77679
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,38,1.01549,0,3.66616,1.31306,6.06379,5.9947
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,39,1.01338,0,3.66655,1.14406,5.89187,5.82399
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,40,1.0167,0,3.65947,1.35914,6.10266,6.03531
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,41,1.01635,0,3.66331,1.09862,5.8447,5.77829
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,42,1.01562,0,3.66296,1.10134,5.84785,5.77992
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,43,1.01635,0,3.66952,1.10067,5.85406,5.78654
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,44,1.01619,0,3.65813,1.1025,5.84359,5.77682
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,45,1.01555,0,3.65989,1.09965,5.84353,5.77509
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,46,1.01389,0,3.66884,1.09411,5.84282,5.77684
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,47,1.01667,0,3.66277,1.31642,6.06394,5.99586
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,48,1.01587,0,3.66411,1.09997,5.84975,5.77995
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,49,1.01542,0,3.66976,1.1017,5.85078,5.78688
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,50,1.01546,0,3.6652,1.11344,5.86062,5.7941
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,51,1.01482,0,3.66556,1.10099,5.8475,5.78137
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,52,1.0153,0,3.6603,1.17722,5.91989,5.85281
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,53,1.01584,0,3.66794,1.16042,5.91291,5.8442
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,54,1.01434,0,3.66463,1.10144,5.84586,5.78041
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,55,1.0176,0,3.66196,1.10205,5.84938,5.78161
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,56,1.02253,0,3.66073,1.10227,5.85446,5.78553
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,57,1.01574,0,3.65901,1.10563,5.84473,5.78039
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,58,1.01616,0,3.66617,1.10102,5.85246,5.78335
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,59,1.01574,0,3.66211,1.10016,5.84686,5.77801
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,60,1.01773,0,3.66859,1.35373,6.11373,6.04005
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,61,1.01466,0,3.66289,1.09939,5.8439,5.77694
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,62,1.01389,0,3.66433,1.1008,5.84608,5.77902
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,63,1.01277,0,3.67167,1.10099,5.85307,5.78543
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,64,1.01485,0,3.66133,1.09971,5.8422,5.77589
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,65,1.01382,0,3.66217,1.0999,5.84184,5.7759
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,66,1.01466,0,3.65683,1.32218,6.06243,5.99366
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,67,1.01446,0,3.65896,1.0976,5.83811,5.77102
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,68,1.01498,0,3.66675,1.10061,5.84729,5.78233
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,69,1.01363,0,3.65647,1.10198,5.83835,5.77209
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,70,1.01574,0,3.66339,1.09926,5.84436,5.7784
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,71,1.01613,0,3.66563,1.10816,5.85612,5.78992
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,72,1.01322,0,3.66523,1.10192,5.84771,5.78037
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,73,1.01846,0,3.66572,1.35994,6.1102,6.04412
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,74,1.01571,0,3.66179,1.38755,6.13731,6.06505
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,0,1.48694,0,5.44289,1.66634,8.66455,8.59617
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,1,1.48957,0,5.43988,1.66522,8.66789,8.59467
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,2,1.48678,0,5.43248,1.68518,8.67192,8.60445
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,3,1.4848,0,5.4407,1.66413,8.663,8.58963
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,4,1.48963,0,5.44617,1.6656,8.67377,8.6014
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,5,1.48704,0,5.44229,1.73328,8.72815,8.66261
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,6,1.48666,0,5.44062,1.66342,8.65944,8.5907
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,7,1.48467,0,5.43879,1.66042,8.64956,8.58388
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,8,1.48893,0,5.43414,1.66314,8.65399,8.5862
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,9,1.48707,0,5.43612,1.66006,8.64994,8.58326
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,10,1.48419,0,5.44239,1.66746,8.66178,8.59404
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,11,1.48893,0,5.4401,1.66234,8.65959,8.59137
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,12,1.49024,0,5.43695,1.66358,8.66395,8.59077
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,13,1.48778,0,5.44251,1.66224,8.66103,8.59253
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,14,1.48781,0,5.43474,1.66282,8.65369,8.58536
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,15,1.4865,0,5.43748,1.66342,8.65676,8.5874
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,16,1.49024,0,5.44121,1.66522,8.66649,8.59667
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,17,1.4857,0,5.43838,1.66442,8.65991,8.58849
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,18,1.48915,0,5.43872,1.66602,8.6623,8.59389
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,19,1.488,0,5.44463,1.66445,8.66557,8.59708
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,20,1.48694,0,5.43455,1.66298,8.65197,8.58447
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,21,1.48784,0,5.44176,1.66736,8.66976,8.59696
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,22,1.48662,0,5.44436,1.66422,8.66473,8.59521
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,23,1.48893,0,5.43705,1.66374,8.65887,8.58972
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,24,1.48752,0,5.4369,1.66208,8.66057,8.5865
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,25,1.48982,0,5.44181,1.65968,8.66011,8.59132
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,26,1.48704,0,5.44024,1.65818,8.65553,8.58546
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,27,1.48531,0,5.43487,1.66176,8.64786,8.58194
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,28,1.48611,0,5.43562,1.66205,8.65187,8.58378
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,29,1.4823,0,5.44023,1.66477,8.65578,8.5873
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,30,1.49098,0,5.43286,1.66352,8.65583,8.58736
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,31,1.4863,0,5.43652,1.66531,8.65481,8.58814
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,32,1.48634,0,5.43591,1.66138,8.65217,8.58362
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,33,1.48602,0,5.44672,1.66118,8.66277,8.59392
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,34,1.48656,0,5.43698,1.66086,8.65245,8.5844
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,35,1.48746,0,5.44168,1.65955,8.65621,8.58869
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,36,1.4855,0,5.44069,1.66566,8.66062,8.59186
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,37,1.48618,0,5.43936,1.66109,8.65701,8.58662
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,38,1.48474,0,5.43733,1.66234,8.65339,8.5844
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,39,1.48576,0,5.43481,1.66637,8.65569,8.58694
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,40,1.48541,0,5.43226,1.66355,8.64864,8.58122
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,41,1.48896,0,5.43744,1.66867,8.66193,8.59507
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,42,1.48944,0,5.43991,1.6624,8.65878,8.59175
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,43,1.49162,0,5.44057,1.66112,8.66099,8.59331
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,44,1.49024,0,5.43908,1.6632,8.66128,8.59252
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,45,1.48381,0,5.43589,1.66419,8.65118,8.58389
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,46,1.48685,0,5.4382,1.66243,8.65532,8.58748
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,47,1.48371,0,5.44261,1.66211,8.65419,8.58843
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,48,1.48781,0,5.43515,1.65965,8.65293,8.58261
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,49,1.48784,0,5.43874,1.66109,8.65578,8.58767
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,50,1.48915,0,5.43902,1.66352,8.66348,8.59169
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,51,1.48912,0,5.43767,2.0065,9.00139,8.93329
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,52,1.48874,0,5.43726,1.66269,8.6588,8.58868
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,53,1.4848,0,5.44223,1.66483,8.66264,8.59186
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,54,1.48515,0,5.43418,1.66176,8.64926,8.58109
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,55,1.48554,0,5.43322,1.66298,8.65091,8.58173
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,56,1.48816,0,5.43408,1.66179,8.651,8.58403
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,57,1.4872,0,5.43847,1.66125,8.65526,8.58692
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,58,1.48813,0,5.44194,1.66611,8.6691,8.59618
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,59,1.48704,0,5.43582,1.66134,8.6524,8.5842
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,60,1.4879,0,5.44011,1.66995,8.66484,8.59797
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,61,1.48515,0,5.44217,1.66182,8.65718,8.58915
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,62,1.4888,0,5.43775,1.66589,8.66296,8.59244
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,63,1.48934,0,5.43743,1.6656,8.6611,8.59237
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,64,1.49238,0,5.44017,1.66451,8.66706,8.59707
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,65,1.48867,0,5.44006,1.66285,8.66055,8.59158
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,66,1.48858,0,5.43919,1.66384,8.65861,8.59161
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,67,1.48765,0,5.4364,1.66294,8.6545,8.58699
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,68,1.48598,0,5.43564,1.66496,8.65694,8.58659
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,69,1.48493,0,5.44211,1.66499,8.66194,8.59203
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,70,1.49018,0,5.4394,1.66576,8.66352,8.59534
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,71,1.48522,0,5.44339,1.66512,8.66522,8.59373
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,72,1.48442,0,5.4378,1.66461,8.65358,8.58683
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,73,1.48835,0,5.43858,1.66058,8.65807,8.58751
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,74,1.4913,0,5.43983,1.66522,8.66895,8.59634
