dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,GPU,"N | D | N | N | N | N",64,0,0.073792,0.00245,0.211358,202.493,202.882,202.781
3,double,uniform,GPU,"N | D | N | N | N | N",448,25,2.29632,0.00309,219.631,2.25869,224.284,224.189
3,double,uniform,GPU,"N | D | N | N | N | N",448,26,2.29571,0.002889,219.623,2.25843,224.277,224.18
3,double,uniform,GPU,"N | D | N | N | N | N",448,27,2.2968,0.003219,219.604,2.25331,224.25,224.158
3,double,uniform,GPU,"N | D | N | N | N | N",448,28,2.29731,0.00282,219.583,2.2599,224.246,224.143
3,double,uniform,GPU,"N | D | N | N | N | N",448,29,2.29741,0.00305,219.587,2.26054,224.243,224.148
3,double,uniform,GPU,"N | D | N | N | N | N",448,30,2.29603,0.00289,219.588,2.25859,224.241,224.146
3,double,uniform,GPU,"N | D | N | N | N | N",448,31,2.29757,0.002679,219.588,2.25587,224.241,224.144
3,double,uniform,GPU,"N | D | N | N | N | N",448,32,2.29728,0.00257,219.605,2.25955,224.261,224.165
3,double,uniform,GPU,"N | D | N | N | N | N",448,33,2.29763,0.00274,219.622,2.26739,224.284,224.189
3,double,uniform,GPU,"N | D | N | N | N | N",448,34,2.30013,0.00265,219.604,2.25875,224.261,224.166
3,double,uniform,GPU,"N | D | N | N | N | N",448,35,2.29616,0.00286,219.589,2.25747,224.241,224.146
3,double,uniform,GPU,"N | D | N | N | N | N",448,36,2.30131,0.00297,219.592,2.27434,224.267,224.171
3,double,uniform,GPU,"N | D | N | N | N | N",448,37,2.29763,0.00302,219.627,2.2568,224.285,224.184
3,double,uniform,GPU,"N | D | N | N | N | N",448,38,2.29776,0.00281,219.641,2.2591,224.297,224.201
3,double,uniform,GPU,"N | D | N | N | N | N",448,39,2.29744,0.00262,219.615,2.25958,224.27,224.174
3,double,uniform,GPU,"N | D | N | N | N | N",448,40,2.29642,0.00288,219.609,2.25405,224.258,224.163
3,double,uniform,GPU,"N | D | N | N | N | N",448,41,2.29808,0.00287,219.597,2.26022,224.251,224.158
3,double,uniform,GPU,"N | D | N | N | N | N",448,42,2.29738,0.00275,219.589,2.25834,224.244,224.148
3,double,uniform,GPU,"N | D | N | N | N | N",448,43,2.29792,0.00286,219.615,2.26173,224.275,224.178
3,double,uniform,GPU,"N | D | N | N | N | N",448,44,2.29683,0.00271,219.624,2.2592,224.281,224.183
3,double,uniform,GPU,"N | D | N | N | N | N",448,45,2.29632,0.00272,219.599,2.25939,224.253,224.158
3,double,uniform,GPU,"N | D | N | N | N | N",448,46,2.29562,0.00288,219.627,2.25427,224.272,224.18
3,double,uniform,GPU,"N | D | N | N | N | N",448,47,2.29706,0.00274,219.615,2.25894,224.27,224.173
3,double,uniform,GPU,"N | D | N | N | N | N",448,48,2.29853,0.00275,219.634,2.2591,224.29,224.194
3,double,uniform,GPU,"N | D | N | N | N | N",448,49,2.29744,0.00303,219.603,2.2617,224.263,224.165
3,double,uniform,GPU,"N | D | N | N | N | N",448,50,2.30096,0.00275,219.601,2.25894,224.262,224.164
3,double,uniform,GPU,"N | D | N | N | N | N",448,51,2.29981,0.00279,219.629,2.25894,224.287,224.19
3,double,uniform,GPU,"N | D | N | N | N | N",448,52,2.30019,0.002839,219.659,2.25738,224.317,224.219
3,double,uniform,GPU,"N | D | N | N | N | N",448,53,2.29725,0.00316,219.631,2.25712,224.287,224.188
3,double,uniform,GPU,"N | D | N | N | N | N",448,54,2.29603,0.002889,219.626,2.2743,224.293,224.199
3,double,uniform,GPU,"N | D | N | N | N | N",448,55,2.30029,0.00282,219.602,2.26342,224.264,224.168
3,double,uniform,GPU,"N | D | N | N | N | N",448,56,2.29773,0.00316,219.628,2.2593,224.285,224.188
3,double,uniform,GPU,"N | D | N | N | N | N",448,57,2.2961,0.00273,219.639,2.24973,224.286,224.187
3,double,uniform,GPU,"N | D | N | N | N | N",448,58,2.29747,0.00287,219.606,2.2663,224.27,224.173
3,double,uniform,GPU,"N | D | N | N | N | N",448,59,2.29571,0.00267,219.635,2.25773,224.297,224.191
3,double,uniform,GPU,"N | D | N | N | N | N",448,60,2.29754,0.00272,219.63,2.2536,224.281,224.183
3,double,uniform,GPU,"N | D | N | N | N | N",448,61,2.30125,0.00279,219.601,2.25872,224.266,224.164
3,double,uniform,GPU,"N | D | N | N | N | N",448,62,2.29584,0.00275,219.59,2.26403,224.248,224.152
3,double,uniform,GPU,"N | D | N | N | N | N",448,63,2.30061,0.00275,219.617,2.25978,224.274,224.18
3,double,uniform,GPU,"N | D | N | N | N | N",448,64,2.29626,0.00258,219.585,2.25536,224.234,224.139
3,double,uniform,GPU,"N | D | N | N | N | N",448,65,2.29715,0.00273,219.664,2.24685,224.308,224.211
3,double,uniform,GPU,"N | D | N | N | N | N",448,66,2.29488,0.00277,219.597,2.25965,224.247,224.154
3,double,uniform,GPU,"N | D | N | N | N | N",448,67,2.30115,0.00263,219.625,2.25427,224.278,224.183
3,double,uniform,GPU,"N | D | N | N | N | N",448,68,2.29866,0.002681,219.58,2.25882,224.235,224.14
3,double,uniform,GPU,"N | D | N | N | N | N",448,69,2.29734,0.002579,219.612,2.25661,224.264,224.169
3,double,uniform,GPU,"N | D | N | N | N | N",448,70,2.2976,0.002819,219.624,2.25712,224.277,224.181
3,double,uniform,GPU,"N | D | N | N | N | N",448,71,2.29923,0.002651,219.646,2.26099,224.306,224.209
3,double,uniform,GPU,"N | D | N | N | N | N",448,72,2.29709,0.00278,219.616,2.25619,224.272,224.172
3,double,uniform,GPU,"N | D | N | N | N | N",448,73,2.29632,0.002591,219.612,2.25629,224.261,224.167
3,double,uniform,GPU,"N | D | N | N | N | N",448,74,2.29606,0.00273,219.635,2.25862,224.288,224.192
3,double,uniform,GPU,"N | D | N | N | N | N",512,0,3.27747,0.002631,128.094,3.38035,134.845,134.754
3,double,uniform,GPU,"N | D | N | N | N | N",512,1,3.27402,0.00251,128.102,3.35994,134.831,134.739
3,double,uniform,GPU,"N | D | N | N | N | N",512,2,3.27187,0.00258,128.102,3.3777,134.845,134.754
3,double,uniform,GPU,"N | D | N | N | N | N",512,3,3.27219,0.00306,128.099,3.37165,134.84,134.746
3,double,uniform,GPU,"N | D | N | N | N | N",512,4,3.27344,0.00262,128.092,3.3711,134.834,134.739
3,double,uniform,GPU,"N | D | N | N | N | N",512,5,3.27386,0.00272,128.097,3.37248,134.842,134.746
3,double,uniform,GPU,"N | D | N | N | N | N",512,6,3.26944,0.00251,128.102,3.37962,134.849,134.753
3,double,uniform,GPU,"N | D | N | N | N | N",512,7,3.27123,0.002781,128.097,3.38128,134.842,134.752
3,double,uniform,GPU,"N | D | N | N | N | N",512,8,3.27046,0.00256,128.092,3.36317,134.82,134.729
3,double,uniform,GPU,"N | D | N | N | N | N",512,9,3.27171,0.002801,128.102,3.37075,134.847,134.747
3,double,uniform,GPU,"N | D | N | N | N | N",512,10,3.27117,0.002409,128.096,3.37862,134.843,134.748
3,double,uniform,GPU,"N | D | N | N | N | N",512,11,3.27142,0.00251,128.102,3.36675,134.834,134.742
3,double,uniform,GPU,"N | D | N | N | N | N",512,12,3.27274,0.002589,128.098,3.38298,134.85,134.756
3,double,uniform,GPU,"N | D | N | N | N | N",512,13,3.27059,0.00265,128.098,3.39757,134.863,134.769
3,double,uniform,GPU,"N | D | N | N | N | N",512,14,3.268,0.002539,128.099,3.37738,134.843,134.747
3,double,uniform,GPU,"N | D | N | N | N | N",512,15,3.2705,0.00261,128.105,3.39629,134.872,134.774
3,double,uniform,GPU,"N | D | N | N | N | N",512,16,3.27325,0.00271,128.102,3.37971,134.851,134.757
3,double,uniform,GPU,"N | D | N | N | N | N",512,17,3.2719,0.00246,128.089,3.37232,134.832,134.736
3,double,uniform,GPU,"N | D | N | N | N | N",512,18,3.27222,0.00253,128.099,3.36272,134.831,134.736
3,double,uniform,GPU,"N | D | N | N | N | N",512,19,3.27091,0.002561,128.1,3.37027,134.837,134.744
3,double,uniform,GPU,"N | D | N | N | N | N",512,20,3.27155,0.00266,128.098,3.38061,134.844,134.752
3,double,uniform,GPU,"N | D | N | N | N | N",512,21,3.27152,0.00246,128.1,3.36173,134.827,134.735
3,double,uniform,GPU,"N | D | N | N | N | N",512,22,3.26986,0.00268,128.098,3.3737,134.84,134.744
3,double,uniform,GPU,"N | D | N | N | N | N",512,23,3.27174,0.00249,128.102,3.38179,134.848,134.758
3,double,uniform,GPU,"N | D | N | N | N | N",512,24,3.27398,0.002729,128.095,3.38243,134.847,134.754
3,double,uniform,GPU,"N | D | N | N | N | N",512,25,3.2743,0.00288,128.093,3.38061,134.841,134.751
3,double,uniform,GPU,"N | D | N | N | N | N",512,26,3.27018,0.00237,128.099,3.36323,134.829,134.735
3,double,uniform,GPU,"N | D | N | N | N | N",512,27,3.26918,0.0024,128.102,3.36134,134.829,134.735
3,double,uniform,GPU,"N | D | N | N | N | N",512,28,3.27283,0.00261,128.096,3.37232,134.835,134.743
3,double,uniform,GPU,"N | D | N | N | N | N",512,29,3.27219,0.002701,128.098,3.37734,134.846,134.75
3,double,uniform,GPU,"N | D | N | N | N | N",512,30,3.27203,0.00285,128.101,3.37014,134.838,134.746
3,double,uniform,GPU,"N | D | N | N | N | N",512,31,3.272,0.00265,128.1,3.36502,134.832,134.739
3,double,uniform,GPU,"N | D | N | N | N | N",512,32,3.27155,0.00334,128.092,3.36867,134.829,134.735
3,double,uniform,GPU,"N | D | N | N | N | N",512,33,3.27117,0.00255,128.099,3.3719,134.838,134.745
3,double,uniform,GPU,"N | D | N | N | N | N",512,34,3.2727,0.002499,128.1,3.37251,134.843,134.748
3,double,uniform,GPU,"N | D | N | N | N | N",512,35,3.27213,0.00264,128.094,3.37818,134.84,134.747
3,double,uniform,GPU,"N | D | N | N | N | N",512,36,3.26954,0.0024,128.097,3.36314,134.823,134.732
3,double,uniform,GPU,"N | D | N | N | N | N",512,37,3.26982,0.00261,128.092,3.36387,134.818,134.728
3,double,uniform,GPU,"N | D | N | N | N | N",512,38,3.2705,0.00268,128.097,3.37555,134.838,134.745
3,double,uniform,GPU,"N | D | N | N | N | N",512,39,3.27264,0.00232,128.097,3.36576,134.831,134.737
3,double,uniform,GPU,"N | D | N | N | N | N",512,40,3.26992,0.00261,128.1,3.36077,134.828,134.733
3,double,uniform,GPU,"N | D | N | N | N | N",512,41,3.27494,0.002709,128.097,3.36624,134.832,134.741
3,double,uniform,GPU,"N | D | N | N | N | N",512,42,3.27334,0.002739,128.097,3.38694,134.853,134.76
3,double,uniform,GPU,"N | D | N | N | N | N",512,43,3.27981,0.00247,128.098,3.36976,134.847,134.75
3,double,uniform,GPU,"N | D | N | N | N | N",512,44,3.2719,0.002781,128.102,3.37242,134.842,134.749
3,double,uniform,GPU,"N | D | N | N | N | N",512,45,3.27376,0.002799,128.102,3.36342,134.835,134.742
3,double,uniform,GPU,"N | D | N | N | N | N",512,46,3.27613,0.00299,128.11,3.36262,134.842,134.752
3,double,uniform,GPU,"N | D | N | N | N | N",512,47,3.27562,0.00291,128.102,3.36774,134.84,134.748
3,double,uniform,GPU,"N | D | N | N | N | N",512,48,3.27344,0.00258,128.092,3.3903,134.852,134.759
3,double,uniform,GPU,"N | D | N | N | N | N",512,49,3.27485,0.002551,128.1,3.36698,134.84,134.744
3,double,uniform,GPU,"N | D | N | N | N | N",512,50,3.27213,0.00242,128.099,3.37248,134.84,134.746
3,double,uniform,GPU,"N | D | N | N | N | N",512,51,3.27075,0.00243,128.104,3.36182,134.832,134.739
3,double,uniform,GPU,"N | D | N | N | N | N",512,52,3.26778,0.00277,128.099,3.37942,134.839,134.749
3,double,uniform,GPU,"N | D | N | N | N | N",512,53,3.27267,0.00259,128.096,3.36451,134.828,134.735
3,double,uniform,GPU,"N | D | N | N | N | N",512,54,3.26976,0.00272,128.097,3.36368,134.826,134.733
3,double,uniform,GPU,"N | D | N | N | N | N",512,55,3.27299,0.002309,128.098,3.39187,134.859,134.765
3,double,uniform,GPU,"N | D | N | N | N | N",512,56,3.27178,0.00255,128.095,3.36477,134.825,134.734
3,double,uniform,GPU,"N | D | N | N | N | N",512,57,3.27405,0.00227,128.095,3.38848,134.852,134.759
3,double,uniform,GPU,"N | D | N | N | N | N",512,58,3.26874,0.00256,128.098,3.37008,134.831,134.74
3,double,uniform,GPU,"N | D | N | N | N | N",512,59,3.27187,0.00265,128.101,3.36102,134.831,134.737
3,double,uniform,GPU,"N | D | N | N | N | N",512,60,3.27158,0.00275,128.091,3.38077,134.838,134.746
3,double,uniform,GPU,"N | D | N | N | N | N",512,61,3.27053,0.0025,128.101,3.37187,134.837,134.746
3,double,uniform,GPU,"N | D | N | N | N | N",512,62,3.27053,0.002572,128.1,3.35693,134.822,134.73
3,double,uniform,GPU,"N | D | N | N | N | N",512,63,3.27437,0.00265,128.095,3.3871,134.853,134.759
3,double,uniform,GPU,"N | D | N | N | N | N",512,64,3.26835,0.00267,128.09,3.38304,134.838,134.745
3,double,uniform,GPU,"N | D | N | N | N | N",512,65,3.27466,0.002689,128.093,3.54675,135.01,134.918
3,double,uniform,GPU,"N | D | N | N | N | N",512,66,3.27258,0.00263,128.095,3.37194,134.837,134.742
3,double,uniform,GPU,"N | D | N | N | N | N",512,67,3.27146,0.00253,128.096,3.36173,134.824,134.732
3,double,uniform,GPU,"N | D | N | N | N | N",512,68,3.2696,0.00261,128.098,3.37254,134.836,134.742
3,double,uniform,GPU,"N | D | N | N | N | N",512,69,3.28163,0.00264,128.098,3.35952,134.838,134.742
3,double,uniform,GPU,"N | D | N | N | N | N",512,70,3.27603,0.00284,128.088,3.38013,134.841,134.747
3,double,uniform,GPU,"N | D | N | N | N | N",512,71,3.27194,0.00253,128.093,3.37126,134.832,134.739
3,double,uniform,GPU,"N | D | N | N | N | N",512,72,3.26938,0.00258,128.101,3.36166,134.827,134.735
3,double,uniform,GPU,"N | D | N | N | N | N",512,73,3.27107,0.002381,128.103,3.35814,134.83,134.734
3,double,uniform,GPU,"N | D | N | N | N | N",512,74,3.26938,0.002409,128.099,3.3607,134.829,134.732
