dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",384,61,41.3892,0.00226,13.3791,3.20077,58.0725,57.9713
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",384,62,41.4512,0.00252,13.3929,3.20493,58.1547,58.0516
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",384,63,41.3936,0.00254,13.3717,3.2017,58.0695,57.9695
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",384,64,41.8879,0.002571,13.3769,3.20122,58.5691,58.4686
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",384,65,41.6411,0.0025,13.3913,3.20413,58.3334,58.2389
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",384,66,41.4063,0.00262,13.3747,3.19661,58.0828,57.9803
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",384,67,41.619,0.00247,13.3849,3.19965,58.3039,58.206
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",384,68,41.2971,0.002329,13.3822,3.20192,57.9806,57.8836
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",384,69,41.3747,0.002421,13.3542,3.20147,58.0315,57.9327
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",384,70,41.35,0.00234,13.3682,3.19939,58.0185,57.9199
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",384,71,41.2629,0.00238,13.3715,3.21136,57.9481,57.8481
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",384,72,41.4507,0.0023,13.3692,3.2001,58.126,58.0223
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",384,73,41.4236,0.00238,13.3734,3.20458,58.0989,58.004
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",384,74,41.4414,0.00238,13.3839,3.20074,58.1289,58.0284
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,0,65.3697,0.002741,25.5048,5.09005,96.0705,95.9673
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,1,64.2414,0.00253,25.5036,5.08406,94.9418,94.8317
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,2,63.8833,0.002411,25.5035,5.08861,94.5888,94.4778
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,3,64.259,0.002601,25.5031,5.08528,94.9553,94.8501
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,4,63.8896,0.002821,25.5048,5.08464,94.5873,94.4819
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,5,64.0768,0.00244,25.5078,5.08848,94.7814,94.6755
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,6,64.1112,0.002459,25.5131,5.08298,94.8144,94.7097
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,7,64.281,0.00231,25.5013,5.08234,94.9653,94.8669
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,8,64.6168,0.002512,25.5034,5.08794,95.3113,95.2107
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,9,64.3533,0.00246,25.5087,5.09123,95.0616,94.9557
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,10,64.001,0.00242,25.5013,5.08605,94.6967,94.5908
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,11,64.2709,0.002621,25.5002,5.08058,94.958,94.8543
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,12,63.7284,0.002641,25.5013,5.08275,94.4192,94.3152
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,13,63.8983,0.00287,25.5125,5.08346,94.6015,94.4972
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,14,63.7525,0.00269,25.5125,5.08426,94.4601,94.3519
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,15,63.7857,0.0025,25.5148,5.09235,94.5042,94.3954
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,16,64.0747,0.002632,25.523,5.08637,94.7933,94.6866
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,17,63.9119,0.00276,25.5026,5.0865,94.6047,94.5038
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,18,63.9119,0.00245,25.5064,5.08829,94.61,94.509
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,19,63.9614,0.00262,25.4993,5.08893,94.6556,94.5522
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,20,63.6194,0.002181,25.5044,5.08723,94.3211,94.2132
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,21,64.1997,0.0024,25.5058,5.08717,94.9015,94.7952
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,22,64.0744,0.00236,25.5026,5.08934,94.7762,94.6687
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,23,64.4151,0.00268,25.5099,5.08771,95.1173,95.0154
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,24,63.8227,0.002621,25.5109,5.08774,94.5248,94.4239
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,25,64.2996,0.00262,25.5197,5.08426,95.0121,94.9062
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,26,64.3847,0.00256,25.5188,5.08819,95.1047,94.9942
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,27,64.7029,0.00248,25.5086,5.09171,95.4103,95.3058
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,28,64.1814,0.002781,25.5043,5.09338,94.8857,94.7818
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,29,63.9396,0.00245,25.5112,5.08528,94.6429,94.5385
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,30,63.7835,0.002489,25.5008,5.08662,94.4778,94.3735
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,31,64.3125,0.002471,25.5026,5.08582,95.0127,94.9035
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,32,63.8367,0.00261,25.506,5.0863,94.5389,94.4316
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,33,63.7986,0.002609,25.5044,5.08093,94.4965,94.3865
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,34,63.7655,0.00266,25.5049,5.08765,94.4668,94.3607
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,35,63.8839,0.00266,25.5122,5.08426,94.5859,94.4831
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,36,63.6734,0.00272,25.5143,5.08112,94.376,94.2715
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,37,63.9443,0.002311,25.5003,5.08742,94.6384,94.5343
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,38,64.084,0.00245,25.5124,5.0832,94.7889,94.682
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,39,63.8646,0.00224,25.5055,5.08675,94.5673,94.4591
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,40,64.7704,0.00279,25.5106,5.08118,95.4713,95.365
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,41,64.2062,0.00244,25.5028,5.08147,94.8964,94.7929
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,42,64.4561,0.00276,25.519,5.08474,95.1657,95.0625
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,43,63.9381,0.0028,25.5061,5.08531,94.6405,94.5324
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,44,63.9096,0.002329,25.5218,5.08525,94.6252,94.5189
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,45,63.8667,0.002349,25.5203,5.08893,94.5835,94.4782
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,46,64.4563,0.00256,25.5133,5.08886,95.1694,95.061
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,47,64.3457,0.0027,25.5094,5.08688,95.0492,94.9447
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,48,64.1971,0.002241,25.522,5.08643,94.9136,94.8078
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,49,64.5928,0.00261,25.5083,5.0864,95.2975,95.1901
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,50,64.4402,0.002419,25.5029,5.0887,95.1377,95.0343
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,51,63.9382,0.002389,25.5071,5.08525,94.6363,94.5329
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,52,64.0706,0.0025,25.5046,5.08771,94.7709,94.6654
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,53,64.0783,0.00218,25.5022,5.08726,94.7816,94.6699
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,54,63.9998,0.00251,25.5035,5.08301,94.6944,94.5888
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,55,64.1331,0.002251,25.51,5.08666,94.8387,94.732
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,56,63.9568,0.00263,25.5035,5.08134,94.6481,94.5442
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,57,63.9329,0.00267,25.5037,5.08355,94.6273,94.5228
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,58,63.8828,0.002449,25.5111,5.08563,94.5867,94.482
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,59,64.1542,0.0024,25.5003,5.08813,94.8475,94.745
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,60,64.2125,0.002229,25.5021,5.08902,94.9095,94.8058
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,61,63.9676,0.00247,25.5081,5.09149,94.6746,94.5697
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,62,63.8321,0.00248,25.5119,5.09091,94.5438,94.4374
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,63,63.7818,0.00266,25.5043,5.08678,94.4914,94.3755
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,64,64.4235,0.00265,25.4997,5.08931,95.1232,95.0151
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,65,64.138,0.00232,25.505,5.08426,94.8391,94.7296
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,66,64.0849,0.00261,25.5029,5.08845,94.7857,94.6788
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,67,64.5607,0.00233,25.5044,5.0793,95.2509,95.1467
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,68,63.8187,0.00234,25.5067,5.08435,94.5269,94.4121
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,69,64.6644,0.00276,25.5081,5.08646,95.3647,95.2617
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,70,64.1428,0.00237,25.5001,5.08403,94.8325,94.7292
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,71,63.875,0.002501,25.4972,5.08586,94.5656,94.4606
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,72,63.9168,0.002129,25.5134,5.08134,94.6204,94.5136
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,73,64.2891,0.00243,25.5058,5.08422,94.9899,94.8815
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",448,74,64.0566,0.00243,25.5061,5.08496,94.753,94.6501
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,0,95.1679,0.00275,33.7244,7.59971,136.606,136.495
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,1,94.1196,0.0025,33.7249,7.58736,135.546,135.434
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,2,94.4169,0.00251,33.7188,7.59293,135.837,135.731
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,3,95.0112,0.00288,33.7232,7.5897,136.432,136.327
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,4,94.7474,0.002511,33.7294,7.59453,136.182,136.074
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,5,94.4373,0.00265,33.716,7.58995,135.851,135.746
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,6,95.0202,0.002381,33.699,7.59366,136.424,136.315
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,7,94.3108,0.00269,33.7066,7.5967,135.726,135.617
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,8,94.5314,0.00251,33.7183,7.59344,135.953,135.846
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,9,94.7506,0.002591,33.7062,7.60128,136.169,136.061
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,10,94.1153,0.002581,33.718,7.59411,135.538,135.43
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,11,94.3636,0.002811,33.7143,7.59229,135.78,135.673
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,12,94.2242,0.00252,33.7199,7.60819,135.661,135.555
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,13,94.0839,0.00237,33.7133,7.59955,135.506,135.399
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,14,93.4212,0.00284,33.7124,7.5864,134.829,134.723
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,15,94.2319,0.00225,33.7251,7.59242,135.663,135.552
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,16,93.8404,0.00337,33.74,7.59546,135.286,135.179
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,17,94.1593,0.00234,33.7278,7.60429,135.601,135.494
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,18,93.791,0.0027,33.7099,7.59574,135.208,135.099
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,19,94.5814,0.00254,33.7222,7.59261,136.006,135.899
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,20,93.978,0.00231,33.7256,7.59565,135.413,135.301
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,21,94.7242,0.00249,33.7261,7.58467,136.142,136.037
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,22,94.3824,0.002328,33.7339,7.59968,135.831,135.718
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,23,93.5693,0.00256,33.725,7.59923,135.003,134.896
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,24,94.2046,0.00254,33.7306,7.58717,135.633,135.525
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,25,94.4474,0.002309,33.7179,7.59696,135.874,135.765
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,26,94.234,0.00258,33.7303,7.60474,135.679,135.572
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,27,94.7089,0.00275,33.712,7.59194,136.126,136.016
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,28,93.9801,0.00242,33.7137,7.59229,135.396,135.288
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,29,93.9322,0.00243,33.7106,7.58643,135.338,135.232
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,30,95.1868,0.002899,33.7143,7.60003,136.61,136.504
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,31,94.5468,0.002281,33.7168,7.59738,135.976,135.863
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,32,94.4332,0.00243,33.7272,7.59904,135.867,135.762
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,33,94.6759,0.0023,33.717,7.59424,136.098,135.989
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,34,94.286,0.00231,33.7271,7.59334,135.718,135.609
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,35,93.7129,0.00238,33.7114,7.59862,135.133,135.025
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,36,95.3393,0.002509,33.7254,7.59914,136.772,136.666
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,37,94.011,0.00239,33.7171,7.59866,135.435,135.329
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,38,94.5592,0.0025,33.7204,7.59514,135.988,135.877
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,39,94.2641,0.002571,33.7227,7.59078,135.688,135.58
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,40,94.1218,0.002599,33.7074,7.60496,135.545,135.437
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,41,94.5134,0.002261,33.7116,7.58867,135.925,135.816
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,42,93.9756,0.00269,33.7091,7.58749,135.38,135.275
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,43,93.8811,0.002391,33.7071,7.59514,135.295,135.186
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,44,94.1337,0.00216,33.7177,7.59168,135.555,135.445
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,45,94.6146,0.002579,33.7214,7.59597,136.04,135.935
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,46,94.2149,0.002259,33.7125,7.59293,135.633,135.523
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,47,93.6755,0.002989,33.7271,7.59398,135.11,135
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,48,94.0223,0.002379,33.7241,7.59504,135.459,135.344
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,49,94.5993,0.00266,33.7222,7.5921,136.023,135.916
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,50,94.6817,0.00247,33.732,7.59498,136.121,136.011
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,51,94.5188,0.002599,33.7162,7.59226,135.936,135.83
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,52,94.064,0.002299,33.7193,7.59274,135.482,135.378
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,53,94.4142,0.00247,33.722,7.58602,135.833,135.725
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,54,94.6247,0.00255,33.7138,7.5905,136.038,135.932
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,55,94.1123,0.00248,33.7343,7.59507,135.55,135.444
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,56,95.1533,0.002369,33.7221,7.59846,136.584,136.476
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,57,94.1663,0.0027,33.7216,7.59283,135.594,135.483
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,58,94.2075,0.00239,33.7154,7.59795,135.632,135.523
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,59,94.8717,0.00237,33.716,7.59373,136.288,136.184
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,60,94.8341,0.0025,33.7061,7.5967,136.249,136.139
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,61,93.8896,0.00242,33.7165,7.59178,135.307,135.2
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,62,94.1583,0.00242,33.7448,7.59581,135.612,135.501
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,63,94.1436,0.00233,33.7271,7.60083,135.581,135.474
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,64,94.251,0.00252,33.7299,7.58957,135.679,135.573
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,65,94.1016,0.00227,33.715,7.58947,135.52,135.408
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,66,94.0896,0.00294,33.7171,7.59773,135.517,135.407
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,67,94.6815,0.00254,33.7147,7.59213,136.097,135.991
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,68,94.1469,0.002499,33.7231,7.59088,135.57,135.463
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,69,93.8809,0.00255,33.7152,7.58733,135.3,135.186
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,70,95.0694,0.0025,33.7257,7.5903,136.495,136.388
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,71,94.2149,0.00234,33.7354,7.59424,135.655,135.547
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,72,94.3585,0.002579,33.7156,7.60125,135.783,135.678
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,73,94.2255,0.00263,33.7139,7.59613,135.644,135.538
3,double,uniform,CPU,"P | P | P | P | Ds | Ns",512,74,94.01,0.00254,33.7167,7.59181,135.426,135.321
