dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",64,0,185.639,0.00298,0.060189,52.425,441.585,238.128
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,33,2.5983,0.00189,0.087899,0.064992,2.90337,2.75308
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,34,2.70493,0.001869,0.085929,0.06544,3.00214,2.85817
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,35,2.67491,0.00208,0.088939,0.067072,2.99817,2.833
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,36,2.6505,0.00193,0.089399,0.06528,2.97429,2.80711
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,37,2.7208,0.00206,0.086269,0.065088,3.01854,2.87422
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,38,2.64051,0.00181,0.088769,0.065184,2.95849,2.79628
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,39,2.62419,0.001842,0.085829,0.06544,2.91944,2.7773
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,40,2.66954,0.0016,0.085129,0.064608,2.96551,2.82087
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,41,2.60496,0.001921,0.088549,0.065568,2.91514,2.761
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,42,2.65782,0.001829,0.085919,0.064416,2.95282,2.80999
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,43,2.59747,0.00186,0.087309,0.06512,2.90095,2.75176
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,44,2.58038,0.001918,0.089048,0.066144,2.90402,2.73749
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,45,2.73696,0.0019,0.089509,0.066208,3.06299,2.89458
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,46,2.55811,0.00195,0.085999,0.064832,2.85551,2.71089
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,47,2.57414,0.00177,0.087779,0.06528,2.88552,2.72897
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,48,2.65357,0.002001,0.085679,0.06512,2.94827,2.80637
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,49,2.62522,0.001811,0.087989,0.066016,2.93239,2.78103
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,50,2.59104,0.002009,0.088949,0.06592,2.91591,2.74792
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,51,2.6168,0.00181,0.08638,0.064992,2.9192,2.76998
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,52,2.6217,0.00195,0.087969,0.06688,2.92901,2.7785
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,53,2.65571,0.00223,0.089029,0.065088,2.97487,2.81206
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,54,2.76442,0.00191,0.085869,0.065216,3.05929,2.91741
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,55,2.5617,0.0017,0.086849,0.065344,2.86692,2.71559
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,56,2.6393,0.001671,0.086649,0.066368,2.94377,2.79398
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,57,2.56541,0.00183,0.08503,0.067616,2.88004,2.71988
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,58,2.59008,0.001721,0.088278,0.065184,2.89242,2.74526
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,59,2.62966,0.00201,0.08958,0.065856,2.95359,2.78711
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,60,2.71091,0.00186,0.087729,0.0656,3.01712,2.8661
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,61,2.62074,0.001759,0.0872,0.064576,2.92472,2.77427
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,62,2.63805,0.00169,0.086999,0.064864,2.94219,2.7916
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,63,2.70266,0.00199,0.088289,0.06496,3.01875,2.85789
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,64,2.58682,0.00177,0.086489,0.065504,2.8875,2.74058
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,65,2.66928,0.00184,0.086009,0.065504,2.96435,2.82263
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,66,2.62826,0.001811,0.092039,0.064256,2.92781,2.78636
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,67,2.57894,0.00188,0.089039,0.065504,2.89743,2.73537
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,68,2.60739,0.001831,0.087459,0.065952,2.91726,2.76263
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,69,2.55712,0.00195,0.085889,0.065728,2.85604,2.71069
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,70,2.61318,0.001961,0.087869,0.064864,2.92145,2.76788
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,71,2.61446,0.001921,0.090048,0.065728,2.93982,2.77216
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,72,2.5944,0.00173,0.088159,0.066176,2.91086,2.75046
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,73,2.61424,0.00185,0.085239,0.065152,2.91143,2.76648
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,74,2.692,0.001789,0.088419,0.067104,3.00638,2.84931
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,0,7.43526,0.00205,0.162709,0.088096,7.92155,7.68812
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,1,7.03555,0.0024,0.178558,0.087936,7.52461,7.30445
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,2,7.19251,0.002029,0.162409,0.088704,7.67799,7.44565
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,3,7.00262,0.00203,0.162728,0.088096,7.47682,7.25548
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,4,7.10544,0.002039,0.162498,0.0888,7.57914,7.35878
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,5,7.24637,0.00225,0.160929,0.087808,7.72972,7.49735
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,6,6.89219,0.002109,0.162948,0.088448,7.36777,7.1457
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,7,7.04886,0.00222,0.163338,0.088544,7.55889,7.30297
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,8,6.97357,0.00192,0.162918,0.0888,7.46004,7.22721
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,9,6.99114,0.00209,0.162259,0.088288,7.47614,7.24377
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,10,7.19901,0.002061,0.162489,0.088832,7.6865,7.45239
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,11,6.82125,0.002069,0.160608,0.08832,7.29397,7.07224
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,12,7.06819,0.002079,0.161868,0.088352,7.54294,7.32049
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,13,6.8599,0.00202,0.161518,0.088832,7.34144,7.11227
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,14,7.13702,0.002079,0.161959,0.08816,7.62185,7.38922
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,15,7.18899,0.002011,0.161469,0.088608,7.66451,7.44108
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,16,7.18115,0.001879,0.161788,0.088128,7.65041,7.43295
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,17,7.17552,0.002111,0.161369,0.088448,7.64598,7.42745
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,18,7.02122,0.00199,0.161728,0.08864,7.50498,7.27357
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,19,7.02758,0.00201,0.161168,0.088096,7.51097,7.27886
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,20,7.31984,0.00204,0.162428,0.088992,7.80595,7.5733
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,21,6.95267,0.00221,0.161868,0.088352,7.42578,7.2051
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,22,7.13904,0.0018,0.162168,0.088448,7.62079,7.39146
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,23,7.07731,0.002131,0.161848,0.088,7.54655,7.32929
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,24,7.0031,0.00235,0.162068,0.088832,7.48478,7.25635
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,25,7.22995,0.00199,0.162858,0.08816,7.71589,7.48296
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,26,7.26298,0.002198,0.161667,0.088224,7.73501,7.51506
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,27,7.03395,0.00188,0.162348,0.088288,7.51632,7.28647
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,28,7.0311,0.001911,0.162139,0.088256,7.50459,7.28341
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,29,7.1168,0.002239,0.162739,0.087968,7.60101,7.36975
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,30,7.14515,0.00208,0.162238,0.088608,7.61277,7.39808
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,31,7.08733,0.00198,0.161549,0.087936,7.57066,7.33879
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,32,7.1335,0.00214,0.160858,0.088512,7.60295,7.38501
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,33,7.07667,0.00789,0.162348,0.08768,7.56925,7.33459
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,34,7.04592,0.002069,0.161919,0.088544,7.52135,7.29845
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,35,7.03117,0.00191,0.162268,0.088512,7.50217,7.28386
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,36,7.13174,0.002,0.161788,0.088928,7.61811,7.38446
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,37,7.00358,0.00199,0.161458,0.088128,7.47435,7.25516
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,38,7.19658,0.00205,0.162579,0.088,7.68007,7.4492
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,39,6.96499,0.00189,0.163168,0.08832,7.43779,7.21837
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,40,6.97354,0.00215,0.160578,0.087936,7.44723,7.2242
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,41,7.13066,0.002161,0.162448,0.089952,7.62008,7.38522
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,42,6.87408,0.00193,0.162129,0.087008,7.36072,7.12515
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,43,7.04979,0.002312,0.162708,0.088448,7.53551,7.30326
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,44,7.21987,0.00194,0.162048,0.088416,7.69519,7.47228
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,45,7.19162,0.00192,0.160278,0.087808,7.65873,7.44162
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,46,7.14771,0.00213,0.161268,0.088288,7.61761,7.3994
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,47,7.11248,0.00184,0.162299,0.088736,7.5818,7.36536
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,48,7.07728,0.002311,0.162739,0.088704,7.56442,7.33103
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,49,7.07696,0.001871,0.162568,0.08848,7.54639,7.32988
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,50,7.07174,0.00212,0.161368,0.088096,7.55753,7.32333
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,51,7.14979,0.00226,0.161598,0.088896,7.63064,7.40255
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,52,7.10557,0.00219,0.162009,0.088736,7.57811,7.3585
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,53,7.18224,0.00213,0.161849,0.088512,7.66676,7.43473
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,54,7.21744,0.002011,0.162709,0.088576,7.69298,7.47074
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,55,7.00486,0.00218,0.161278,0.088544,7.47832,7.25687
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,56,7.22547,0.00214,0.161319,0.0888,7.69606,7.47773
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,57,7.10246,0.002061,0.160429,0.088064,7.58096,7.35302
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,58,7.13939,0.00206,0.161598,0.088384,7.61074,7.39143
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,59,6.93437,0.00225,0.163438,0.088992,7.42268,7.18905
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,60,7.0519,0.00203,0.160978,0.088448,7.53487,7.30336
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,61,7.03808,0.00207,0.160768,0.08864,7.51018,7.28956
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,62,6.90579,0.002179,0.160959,0.088608,7.37762,7.15754
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,63,7.15475,0.00211,0.162299,0.088736,7.63729,7.4079
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,64,7.12269,0.001921,0.162329,0.088224,7.59914,7.37516
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,65,7.08067,0.0023,0.159228,0.087392,7.545,7.32959
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,66,7.22595,0.0021,0.161278,0.088224,7.69304,7.47755
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,67,7.14186,0.001959,0.163008,0.089024,7.62319,7.39585
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,68,7.03021,0.00185,0.160679,0.088928,7.49719,7.28166
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,69,7.2457,0.00199,0.162228,0.088384,7.73169,7.4983
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,70,7.12691,0.00199,0.159418,0.089408,7.58906,7.37773
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,71,7.044,0.00206,0.162558,0.08816,7.52998,7.29678
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,72,7.15683,0.00223,0.162908,0.088608,7.63486,7.41058
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,73,7.2767,0.00195,0.162349,0.088864,7.7623,7.52987
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,74,6.93878,0.00207,0.161278,0.087712,7.40853,7.18984
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,0,14.6177,0.002269,0.543034,0.114208,16.0274,15.2772
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,1,13.3466,0.00208,0.544914,0.112736,14.7437,14.0064
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,2,13.9355,0.00251,0.540914,0.11552,15.341,14.5944
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,3,13.0935,0.00221,0.541995,0.112896,14.4966,13.7506
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,4,12.6499,0.002031,0.543174,0.114752,14.045,13.3099
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,5,13.2819,0.0025,0.544374,0.114368,14.6899,13.9431
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,6,12.8551,0.00215,0.543155,0.114272,14.2474,13.5147
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,7,12.6192,0.00215,0.572444,0.1128,14.0382,13.3066
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,8,14.0426,0.00219,0.544994,0.115296,15.443,14.705
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,9,12.728,0.00242,0.546955,0.114464,14.1148,13.3918
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,10,13.031,0.00207,0.565604,0.114048,14.449,13.7127
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,11,13.8738,0.002011,0.542614,0.112736,15.2776,14.5311
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,12,13.9594,0.00219,0.545894,0.1152,15.3793,14.6227
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,13,13.91,0.00253,0.545154,0.114496,15.3213,14.5722
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,14,12.7347,0.00213,0.545004,0.1152,14.1281,13.3971
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,15,13.4404,0.00215,0.544164,0.113536,14.8381,14.1002
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,16,12.7856,0.002,0.543644,0.112256,14.1683,13.4435
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,17,13.5518,0.002239,0.545334,0.113856,14.9505,14.2132
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,18,13.99,0.00247,0.542754,0.113024,15.3992,14.6482
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,19,12.8392,0.002411,0.543515,0.112768,14.2381,13.4979
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,20,13.0809,0.00236,0.543795,0.112224,14.471,13.7393
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,21,12.6882,0.0023,0.544604,0.112384,14.0795,13.3474
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,22,13.632,0.00192,0.543044,0.11344,15.0241,14.2904
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,23,12.8462,0.00224,0.543255,0.114336,14.2412,13.5061
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,24,13.3792,0.00212,0.539234,0.112448,14.7531,14.033
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,25,14.0705,0.00236,0.543654,0.112928,15.4606,14.7295
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,26,12.9657,0.00234,0.545584,0.113312,14.3619,13.6269
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,27,13.4702,0.002241,0.543516,0.115104,14.8809,14.131
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,28,12.6836,0.00229,0.542604,0.114592,14.071,13.343
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,29,12.5105,0.00276,0.546004,0.1128,13.895,13.1721
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,30,14.116,0.002099,0.542994,0.113088,15.5113,14.7742
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,31,13.1044,0.002221,0.544363,0.112576,14.5068,13.7635
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,32,13.1819,0.00189,0.542284,0.114144,14.5622,13.8402
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,33,12.8487,0.00262,0.544454,0.11296,14.2389,13.5088
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,34,12.7438,0.002102,0.541765,0.113664,14.1399,13.4014
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,35,13.1884,0.00251,0.545294,0.114208,14.6567,13.8505
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,36,14.1782,0.00224,0.541514,0.11312,15.5768,14.8351
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,37,13.7602,0.002232,0.543663,0.1128,15.166,14.4189
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,38,13.4797,0.00201,0.544284,0.114272,14.8842,14.1403
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,39,12.6862,0.00219,0.543584,0.114272,14.079,13.3462
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,40,14.1091,0.002271,0.543954,0.114816,15.5059,14.7701
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,41,12.5396,0.00226,0.541894,0.114816,13.9412,13.1985
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,42,13.6646,0.002021,0.542784,0.1128,15.0496,14.3222
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,43,12.8677,0.002621,0.540855,0.113536,14.2508,13.5247
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,44,12.9017,0.002291,0.541715,0.114816,14.2914,13.5605
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,45,13.5473,0.00214,0.543794,0.11456,14.9385,14.2078
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,46,13.5515,0.0025,0.541964,0.112544,14.9441,14.2085
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,47,12.8987,0.00252,0.542204,0.111616,14.2944,13.5551
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,48,13.5712,0.00215,0.542034,0.113024,14.9709,14.2284
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,49,12.8451,0.002451,0.544194,0.11488,14.2502,13.5066
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,50,12.8238,0.00253,0.543244,0.113664,14.2046,13.4832
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,51,13.8635,0.002149,0.543994,0.114688,15.2641,14.5244
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,52,13.0448,0.00213,0.543444,0.112864,14.4396,13.7033
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,53,13.3385,0.002139,0.542134,0.115456,14.7508,13.9982
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,54,13.5091,0.00223,0.545124,0.112896,14.8988,14.1693
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,55,13.5084,0.00181,0.541664,0.112448,14.9179,14.1643
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,56,12.9973,0.00222,0.541834,0.114336,14.4002,13.6557
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,57,13.086,0.002279,0.540734,0.112448,14.4792,13.7414
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,58,12.82,0.002089,0.542585,0.1128,14.2104,13.4774
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,59,13.1404,0.002169,0.542764,0.114464,14.5364,13.7998
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,60,13.3144,0.00221,0.541374,0.112864,14.6986,13.9709
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,61,13.0055,0.002169,0.542975,0.11312,14.4003,13.6638
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,62,12.933,0.00261,0.541144,0.11248,14.3294,13.5893
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,63,12.7457,0.00193,0.544674,0.115616,14.128,13.4079
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,64,13.7022,0.00203,0.542494,0.112768,15.1016,14.3595
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,65,13.8159,0.002561,0.543315,0.112576,15.2165,14.4744
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,66,12.8408,0.002352,0.543194,0.113344,14.2308,13.4997
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,67,12.6033,0.00205,0.545544,0.114784,14.0058,13.2657
