dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",384,63,1.26704,0.002071,13.1235,3.20678,17.6788,17.5994
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",384,64,1.26566,0.00201,13.1183,3.20083,17.6657,17.5868
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",384,65,1.26429,0.00208,13.1148,3.20723,17.6663,17.5884
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",384,66,1.2681,0.002111,13.1211,3.19827,17.6727,17.5895
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",384,67,1.26435,0.00189,13.1313,3.20653,17.6821,17.604
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",384,68,1.26624,0.00192,13.1234,3.20355,17.6723,17.5951
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",384,69,1.26778,0.001981,13.1263,3.20512,17.6807,17.6012
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",384,70,1.26794,0.00246,13.1077,3.20563,17.6636,17.5837
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",384,71,1.26618,0.00204,13.1173,3.19853,17.6649,17.5841
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",384,72,1.26723,0.001951,13.1214,3.1993,17.6674,17.5899
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",384,73,1.26694,0.00214,13.1302,3.20214,17.6817,17.6014
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",384,74,1.26906,0.002109,13.1096,3.20378,17.6684,17.5846
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,0,2.29363,0.00231,25.2296,5.0817,32.6963,32.6072
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,1,2.28349,0.00221,25.21,5.08602,32.6661,32.5817
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,2,2.28989,0.002729,25.2137,5.09104,32.6865,32.5974
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,3,2.28598,0.00235,25.2,5.08691,32.6616,32.5752
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,4,2.28253,0.00215,25.2097,5.08275,32.6599,32.5771
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,5,2.28864,0.00205,25.2226,5.09114,32.6925,32.6044
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,6,2.28422,0.00242,25.2092,5.08576,32.6676,32.5816
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,7,2.28192,0.00241,25.2113,5.08275,32.6637,32.5784
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,8,2.28944,0.00218,25.2126,5.09197,32.6869,32.5962
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,9,2.28333,0.00219,25.2095,5.0856,32.6635,32.5806
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,10,2.28541,0.00223,25.2082,5.08838,32.6724,32.5842
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,11,2.28538,0.002261,25.2158,5.09078,32.6817,32.5943
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,12,2.28218,0.002379,25.2133,5.08582,32.6718,32.5837
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,13,2.28512,0.00221,25.2012,5.07507,32.6537,32.5636
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,14,2.28435,0.00221,25.2062,5.08886,32.665,32.5817
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,15,2.28832,0.002189,25.2183,5.08672,32.6857,32.5956
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,16,2.28221,0.00214,25.2114,5.09293,32.6772,32.5887
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,17,2.28672,0.002181,25.2141,5.08621,32.6753,32.5892
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,18,2.2855,0.00231,25.205,5.08774,32.6678,32.5805
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,19,2.28669,0.00255,25.2129,5.08867,32.6785,32.5908
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,20,2.28352,0.002121,25.2152,5.09363,32.682,32.5945
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,21,2.28634,0.00213,25.205,5.08752,32.6691,32.5809
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,22,2.28515,0.00223,25.2136,5.09136,32.6744,32.5924
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,23,2.28595,0.00231,25.2006,5.08211,32.6526,32.5709
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,24,2.2863,0.00204,25.2079,5.08944,32.6732,32.5856
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,25,2.28198,0.002279,25.2064,5.08662,32.6613,32.5773
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,26,2.28586,0.00213,25.2154,5.08755,32.6783,32.5909
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,27,2.28592,0.002249,25.2118,5.08646,32.6757,32.5864
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,28,2.28493,0.001941,25.1977,5.08502,32.6549,32.5696
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,29,2.28493,0.002198,25.2156,5.08858,32.6807,32.5913
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,30,2.28368,0.00199,25.2129,5.09027,32.6768,32.5889
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,31,2.2848,0.002029,25.2159,5.09123,32.6836,32.594
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,32,2.28666,0.00224,25.2054,5.08157,32.663,32.5759
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,33,2.28662,0.002131,25.2074,5.0887,32.673,32.5848
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,34,2.2857,0.00223,25.1971,5.08358,32.6496,32.5686
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,35,2.28477,0.002199,25.2176,5.08986,32.6832,32.5944
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,36,2.28224,0.0022,25.217,5.08518,32.6672,32.5866
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,37,2.28643,0.002259,25.2096,5.09069,32.6787,32.5889
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,38,2.28413,0.00245,25.2169,5.09238,32.6815,32.5959
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,39,2.28291,0.00208,25.2146,5.0865,32.6719,32.5861
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,40,2.28947,0.00214,25.2299,5.08688,32.6959,32.6084
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,41,2.28592,0.00214,25.2259,5.08733,32.6918,32.6013
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,42,2.28774,0.00221,25.2329,5.08467,32.6957,32.6075
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,43,2.28397,0.00222,25.2088,5.09088,32.6711,32.5859
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,44,2.28736,0.00209,25.2094,5.08736,32.675,32.5862
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,45,2.28374,0.002369,25.2136,5.08614,32.6651,32.5859
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,46,2.28509,0.00209,25.2316,5.08851,32.6982,32.6073
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,47,2.28438,0.00234,25.2187,5.0863,32.6749,32.5918
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,48,2.28579,0.002299,25.2229,5.0817,32.6831,32.5927
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,49,2.28762,0.00237,25.2115,5.09562,32.6828,32.5971
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,50,2.28531,0.002269,25.2302,5.09062,32.6952,32.6084
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,51,2.28765,0.00223,25.2337,5.08778,32.6967,32.6114
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,52,2.28598,0.00212,25.2291,5.08819,32.6927,32.6054
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,53,2.2856,0.002071,25.2132,5.0873,32.6773,32.5882
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,54,2.28835,0.001999,25.2204,5.08714,32.6886,32.5979
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,55,2.28573,0.002271,25.2101,5.08774,32.6734,32.5859
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,56,2.28262,0.0023,25.2172,5.09072,32.6755,32.5929
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,57,2.28838,0.00226,25.2029,5.0865,32.6665,32.58
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,58,2.28586,0.00231,25.2121,5.08752,32.6743,32.5878
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,59,2.28838,0.00219,25.2262,5.08912,32.6939,32.6059
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,60,2.28419,0.002209,25.2136,5.08576,32.6733,32.5857
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,61,2.28701,0.00231,25.2103,5.0879,32.6746,32.5876
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,62,2.28435,0.002159,25.2173,5.08368,32.6701,32.5874
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,63,2.28576,0.0023,25.2243,5.09373,32.6988,32.6061
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,64,2.28266,0.00199,25.2335,5.08886,32.6892,32.607
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,65,2.28691,0.00233,25.2252,5.09139,32.6914,32.6058
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,66,2.28627,0.00218,25.2041,5.0849,32.6697,32.5774
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,67,2.2839,0.00212,25.2244,5.08701,32.6815,32.5974
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,68,2.28768,0.002189,25.2194,5.09117,32.6874,32.6004
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,69,2.28595,0.002281,25.2212,5.08755,32.6855,32.597
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,70,2.28291,0.002111,25.2168,5.08554,32.6686,32.5873
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,71,2.28662,0.00228,25.2253,5.09286,32.6947,32.6071
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,72,2.28752,0.00218,25.2178,5.08826,32.6834,32.5957
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,73,2.28346,0.002369,25.2111,5.08842,32.6707,32.5853
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",448,74,2.28394,0.0021,25.2141,5.08675,32.6759,32.5869
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,0,3.26285,0.00241,32.8773,7.59482,43.8272,43.7374
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,1,3.25462,0.00232,32.8825,7.59898,43.8272,43.7384
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,2,3.25766,0.002341,32.8881,7.60784,43.8529,43.7559
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,3,3.25616,0.002201,32.8768,7.60397,43.8315,43.7392
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,4,3.25584,0.00233,32.8781,7.59379,43.8213,43.7301
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,5,3.25485,0.002151,32.8855,7.60384,43.8377,43.7463
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,6,3.25421,0.0023,32.8751,7.60435,43.8224,43.7359
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,7,3.26314,0.002318,32.8761,7.60211,43.8357,43.7437
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,8,3.25904,0.00206,32.8759,7.6017,43.8317,43.7387
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,9,3.25718,0.00251,32.8797,7.59222,43.8269,43.7316
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,10,3.25693,0.00216,32.8781,7.59424,43.8291,43.7314
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,11,3.26304,0.00204,32.8783,7.60387,43.8369,43.7472
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,12,3.26016,0.00214,32.8825,7.59213,43.8325,43.7369
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,13,3.2608,0.00225,32.8778,7.59754,43.8349,43.7384
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,14,3.26173,0.00216,32.8875,7.59808,43.8458,43.7495
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,15,3.25862,0.00213,32.8767,7.59888,43.8298,43.7363
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,16,3.25558,0.00212,32.8763,7.60675,43.8351,43.7408
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,17,3.26016,0.00218,32.8837,7.60067,43.8397,43.7467
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,18,3.26195,0.00215,32.8814,7.60224,43.8411,43.7477
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,19,3.26013,0.00229,32.8758,7.59306,43.8286,43.7313
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,20,3.2585,0.00222,32.8778,7.60176,43.8311,43.7403
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,21,3.25894,0.00215,32.8705,7.59043,43.8092,43.7221
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,22,3.25376,0.002191,32.871,7.5952,43.8088,43.7221
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,23,3.25539,0.00229,32.8754,7.60637,43.8302,43.7394
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,24,3.25507,0.00218,32.876,7.59693,43.8204,43.7301
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,25,3.25562,0.00229,32.8738,7.5912,43.8162,43.723
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,26,3.25523,0.00218,32.8746,7.5985,43.819,43.7305
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,27,3.25677,0.002241,32.8721,7.60058,43.8273,43.7317
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,28,3.25696,0.00219,32.8742,7.60771,43.8295,43.7411
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,29,3.25392,0.00238,32.8836,7.60067,43.8288,43.7405
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,30,3.25958,0.00229,32.8706,7.59581,43.8184,43.7283
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,31,3.25811,0.00222,32.8695,7.59859,43.8227,43.7284
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,32,3.2592,0.00209,32.8745,7.59469,43.8254,43.7305
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,33,3.25914,0.00211,32.8796,7.59664,43.8346,43.7375
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,34,3.25661,0.002201,32.8761,7.59725,43.8233,43.7322
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,35,3.25446,0.00213,32.879,7.59843,43.8299,43.734
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,36,3.25846,0.00223,32.8758,7.59581,43.8223,43.7323
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,37,3.25805,0.00226,32.8755,7.59766,43.8259,43.7335
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,38,3.25894,0.00245,32.8727,7.59658,43.8214,43.7307
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,39,3.25968,0.00243,32.8786,7.59328,43.8285,43.734
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,40,3.25539,0.00264,32.8763,7.5943,43.8225,43.7286
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,41,3.25658,0.00228,32.8792,7.59571,43.8233,43.7338
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,42,3.25651,0.0022,32.874,7.59984,43.8181,43.7326
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,43,3.25629,0.0022,32.8756,7.59782,43.8268,43.7319
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,44,3.25606,0.002391,32.8801,7.59594,43.8301,43.7345
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,45,3.26029,0.002079,32.8703,7.59571,43.8148,43.7283
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,46,3.2591,0.002219,32.8776,7.60995,43.8419,43.7489
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,47,3.2551,0.00208,32.8761,7.59709,43.8229,43.7304
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,48,3.25994,0.00241,32.8777,7.59731,43.8304,43.7373
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,49,3.25555,0.002139,32.8812,7.5969,43.8289,43.7358
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,50,3.25478,0.00223,32.8747,7.60669,43.8289,43.7384
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,51,3.25923,0.00245,32.883,7.61299,43.8508,43.7577
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,52,3.25898,0.00208,32.8688,7.60486,43.8323,43.7347
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,53,3.25562,0.00234,32.8809,7.59968,43.8324,43.7386
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,54,3.26118,0.0023,32.873,7.59331,43.8234,43.7298
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,55,3.25962,0.00215,32.8814,7.59254,43.8333,43.7357
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,56,3.25955,0.00229,32.8832,7.59427,43.8338,43.7394
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,57,3.25901,0.00204,32.8778,7.59686,43.8297,43.7357
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,58,3.2585,0.00219,32.8798,7.59891,43.8285,43.7394
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,59,3.25542,0.00212,32.8783,7.60054,43.8275,43.7364
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,60,3.25946,0.00232,32.8701,7.59686,43.8212,43.7287
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,61,3.25574,0.002249,32.868,7.60486,43.823,43.7308
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,62,3.25565,0.00215,32.8825,7.59648,43.8314,43.7368
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,63,3.25462,0.00213,32.8766,7.59082,43.8183,43.7241
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,64,3.25821,0.00204,32.8834,7.60326,43.8419,43.7469
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,65,3.25779,0.00207,32.8821,7.59677,43.8334,43.7388
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,66,3.25981,0.00209,32.8795,7.60346,43.8429,43.7449
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,67,3.2551,0.00222,32.8779,7.59802,43.8239,43.7332
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,68,3.25654,0.002049,32.8768,7.60406,43.8305,43.7395
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,69,3.25942,0.002269,32.8744,7.59613,43.821,43.7322
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,70,3.2601,0.00217,32.8881,7.59523,43.8418,43.7456
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,71,3.25424,0.00216,32.8769,7.5928,43.8116,43.7261
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,72,3.25709,0.002279,32.8732,7.59968,43.8192,43.7323
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,73,3.26154,0.00219,32.877,7.60006,43.8319,43.7408
3,double,uniform,GPU,"P | P | P | P | Ns | Ds",512,74,3.26118,0.002251,32.875,7.59901,43.83,43.7374
