dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",64,0,184.48,0,0.05506,52.0602,236.695,236.595
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,52,0.045184,0,0.12871,0.04944,0.276367,0.223334
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,53,0.045248,0,0.12875,0.045664,0.271527,0.219662
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,54,0.045952,0,0.124528,0.051264,0.267717,0.221744
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,55,0.044736,0,0.12683,0.04528,0.269707,0.216846
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,56,0.043168,0,0.127608,0.048736,0.278876,0.219512
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,57,0.045408,0,0.128438,0.0464,0.271807,0.220246
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,58,0.044864,0,0.128698,0.04656,0.273137,0.220122
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,59,0.045664,0,0.128129,0.0456,0.272567,0.219393
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,60,0.043584,0,0.127338,0.047232,0.270027,0.218154
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,61,0.044448,0,0.126628,0.04624,0.269537,0.217316
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,62,0.043552,0,0.127709,0.046336,0.270927,0.217597
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,63,0.044224,0,0.127778,0.046368,0.270377,0.21837
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,64,0.043424,0,0.127709,0.045472,0.269977,0.216605
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,65,0.043872,0,0.128058,0.045152,0.270526,0.217082
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,66,0.044736,0,0.127198,0.047808,0.271907,0.219742
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,67,0.064576,0,0.130908,0.050304,0.297947,0.245788
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,68,0.046176,0,0.126658,0.047936,0.273807,0.22077
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,69,0.043968,0,0.128668,0.046976,0.271846,0.219612
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,70,0.042944,0,0.127819,0.04624,0.270177,0.217003
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,71,0.0464,0,0.131459,0.04832,0.273407,0.226179
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,72,0.044736,0,0.127679,0.047808,0.273457,0.220223
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,73,0.052224,0,0.127118,0.04656,0.280657,0.225902
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,74,0.045792,0,0.127198,0.045472,0.272387,0.218462
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,0,0.160096,0,0.247878,0.105984,0.571824,0.513958
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,1,0.170144,0,0.245327,0.105216,0.577364,0.520687
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,2,0.160832,0,0.245698,0.103328,0.564843,0.509858
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,3,0.161664,0,0.239347,0.10432,0.552614,0.505331
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,4,0.170688,0,0.246837,0.104832,0.583983,0.522357
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,5,0.159712,0,0.244297,0.103936,0.561194,0.507945
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,6,0.16912,0,0.245976,0.104512,0.571154,0.519608
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,7,0.169824,0,0.242376,0.104352,0.566494,0.516552
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,8,0.160512,0,0.250327,0.103872,0.568643,0.514711
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,9,0.159136,0,0.243688,0.102688,0.558984,0.505512
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,10,0.167488,0,0.244456,0.102656,0.569194,0.5146
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,11,0.161056,0,0.243498,0.102912,0.561514,0.507466
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,12,0.158592,0,0.244548,0.102848,0.559893,0.505988
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,13,0.160544,0,0.244687,0.102144,0.561864,0.507375
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,14,0.161824,0,0.244008,0.103392,0.563574,0.509224
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,15,0.170368,0,0.245458,0.102816,0.573343,0.518642
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,16,0.171104,0,0.246498,0.103648,0.577073,0.52125
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,17,0.164704,0,0.243898,0.103712,0.564903,0.512314
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,18,0.163584,0,0.244477,0.103712,0.565784,0.511773
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,19,0.166912,0,0.244348,0.102112,0.567374,0.513372
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,20,0.1616,0,0.244658,0.103008,0.562624,0.509266
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,21,0.171104,0,0.246118,0.103264,0.578113,0.520486
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,22,0.157824,0,0.243867,0.102816,0.557684,0.504507
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,23,0.173344,0,0.245527,0.103776,0.581284,0.522647
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,24,0.171552,0,0.245916,0.103904,0.576424,0.521372
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,25,0.163328,0,0.244078,0.103616,0.565773,0.511022
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,26,0.160928,0,0.244076,0.10368,0.562864,0.508684
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,27,0.166592,0,0.245028,0.103456,0.567853,0.515076
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,28,0.160896,0,0.244747,0.102848,0.562404,0.508491
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,29,0.162912,0,0.243807,0.103904,0.564974,0.510623
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,30,0.160672,0,0.243698,0.102816,0.559524,0.507186
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,31,0.162048,0,0.245096,0.103264,0.569184,0.510408
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,32,0.171552,0,0.246957,0.10368,0.577493,0.522189
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,33,0.161504,0,0.244446,0.103712,0.563443,0.509662
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,34,0.167712,0,0.242506,0.104896,0.564534,0.515114
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,35,0.160672,0,0.243218,0.103648,0.561664,0.507538
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,36,0.155264,0,0.244048,0.102848,0.556753,0.50216
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,37,0.165216,0,0.244998,0.103392,0.566714,0.513606
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,38,0.159744,0,0.243786,0.102816,0.560444,0.506346
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,39,0.161696,0,0.243538,0.103488,0.562773,0.508722
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,40,0.169248,0,0.246067,0.104416,0.575363,0.519731
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,41,0.168448,0,0.244688,0.103744,0.572344,0.51688
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,42,0.169504,0,0.246028,0.104576,0.575124,0.520108
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,43,0.159712,0,0.245048,0.104256,0.562623,0.509016
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,44,0.166624,0,0.243808,0.103104,0.570564,0.513536
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,45,0.177472,0,0.247477,0.10512,0.590503,0.530069
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,46,0.160192,0,0.244487,0.103104,0.561793,0.507783
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,47,0.171968,0,0.246787,0.105024,0.580303,0.523779
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,48,0.170784,0,0.246718,0.10512,0.577673,0.522622
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,49,0.16304,0,0.244767,0.103328,0.565444,0.511135
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,50,0.172896,0,0.243806,0.105152,0.573454,0.521854
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,51,0.165088,0,0.244438,0.103744,0.567484,0.51327
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,52,0.16192,0,0.243567,0.103712,0.563093,0.509199
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,53,0.162912,0,0.243927,0.104064,0.565243,0.510903
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,54,0.167168,0,0.247186,0.103648,0.579084,0.518002
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,55,0.158432,0,0.243348,0.10224,0.564184,0.50402
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,56,0.170272,0,0.246818,0.105088,0.578333,0.522178
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,57,0.163328,0,0.249157,0.103424,0.569183,0.515909
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,58,0.165248,0,0.245017,0.103936,0.567443,0.514201
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,59,0.16048,0,0.245108,0.103328,0.563243,0.508916
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,60,0.16224,0,0.244588,0.103904,0.564683,0.510732
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,61,0.165376,0,0.244668,0.104,0.568604,0.514044
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,62,0.166592,0,0.246037,0.108576,0.576243,0.521205
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,63,0.166432,0,0.244118,0.103968,0.568204,0.514518
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,64,0.171232,0,0.241628,0.10624,0.567044,0.5191
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,65,0.170848,0,0.247048,0.104736,0.581284,0.522632
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,66,0.16224,0,0.245526,0.103168,0.565364,0.510934
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,67,0.163744,0,0.244618,0.103808,0.566444,0.51217
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,68,0.170976,0,0.247018,0.105024,0.579693,0.523018
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,69,0.1616,0,0.243946,0.102976,0.562734,0.508522
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,70,0.163008,0,0.243947,0.103136,0.564314,0.510091
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,71,0.162944,0,0.245087,0.103008,0.565594,0.511039
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,72,0.161184,0,0.243868,0.103392,0.562813,0.508444
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,73,0.158112,0,0.244276,0.1032,0.560174,0.505588
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,74,0.162976,0,0.245647,0.10368,0.566784,0.512303
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,0,0.406016,0,0.835351,0.192448,1.49715,1.43382
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,1,0.405088,0,0.771951,0.191776,1.43552,1.36881
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,2,0.403456,0,0.770952,0.189472,1.42682,1.36388
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,3,0.45728,0,0.773381,0.190592,1.48321,1.42125
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,4,0.405344,0,0.776291,0.192224,1.50694,1.37386
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,5,0.406688,0,0.767832,0.196,1.43622,1.37052
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,6,0.40208,0,0.769191,0.1936,1.42937,1.36487
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,7,0.405856,0,0.771371,0.19168,1.43566,1.36891
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,8,0.407008,0,0.771401,0.191584,1.4345,1.36999
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,9,0.404224,0,0.772532,0.194912,1.43594,1.37167
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,10,0.407104,0,0.771671,0.19328,1.4374,1.37206
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,11,0.404736,0,0.770691,0.190784,1.43083,1.36621
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,12,0.407072,0,0.771051,0.191264,1.43592,1.36939
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,13,0.403744,0,0.771591,0.191744,1.43177,1.36708
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,14,0.405696,0,0.771821,0.191488,1.4274,1.369
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,15,0.404864,0,0.771321,0.192768,1.44725,1.36895
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,16,0.395072,0,0.768992,0.190624,1.40977,1.35469
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,17,0.405568,0,0.772341,0.191584,1.51687,1.36949
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,18,0.406592,0,0.772552,0.201568,1.44432,1.38071
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,19,0.397344,0,0.768992,0.190432,1.41409,1.35677
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,20,0.40592,0,0.771992,0.194784,1.43864,1.3727
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,21,0.404512,0,0.771142,0.190464,1.43221,1.36612
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,22,0.405824,0,0.770182,0.191264,1.43374,1.36727
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,23,0.405248,0,0.770761,0.192192,1.43318,1.3682
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,24,0.412448,0,0.771451,0.192032,1.44286,1.37593
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,25,0.406016,0,0.770041,0.192224,1.43265,1.36828
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,26,0.40336,0,0.772362,0.189696,1.43445,1.36542
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,27,0.406624,0,0.772482,0.191584,1.43824,1.37069
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,28,0.402624,0,0.771452,0.19184,1.43109,1.36592
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,29,0.404864,0,0.771291,0.191264,1.43217,1.36742
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,30,0.40512,0,0.770612,0.190656,1.43326,1.36639
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,31,0.404,0,0.770893,0.191616,1.43085,1.36651
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,32,0.396448,0,0.769131,0.18864,1.40808,1.35422
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,33,0.3952,0,0.770532,0.197376,1.41875,1.36311
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,34,0.399744,0,0.770572,0.19104,1.41732,1.36136
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,35,0.391616,0,0.771052,0.192704,1.41168,1.35537
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,36,0.40576,0,0.771501,0.190912,1.4339,1.36817
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,37,0.407168,0,0.771401,0.19088,1.43976,1.36945
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,38,0.402816,0,0.819171,0.195904,1.48314,1.41789
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,39,0.405504,0,0.772292,0.191904,1.43597,1.3697
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,40,0.406304,0,0.768272,0.19024,1.42644,1.36482
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,41,0.404096,0,0.772341,0.190784,1.431,1.36722
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,42,0.404192,0,0.771411,0.195552,1.43812,1.37116
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,43,0.405056,0,0.772771,0.19312,1.43622,1.37095
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,44,0.401568,0,0.770252,0.191232,1.42564,1.36305
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,45,0.402176,0,0.835161,0.20368,1.49543,1.44102
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,46,0.395232,0,0.769481,0.191904,1.41343,1.35662
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,47,0.394112,0,0.768611,0.192384,1.41196,1.35511
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,48,0.395392,0,0.770601,0.19264,1.41589,1.35863
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,49,0.397728,0,0.769102,0.190912,1.41397,1.35774
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,50,0.406624,0,0.770661,0.189856,1.43025,1.36714
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,51,0.40528,0,0.771401,0.199296,1.44088,1.37598
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,52,0.404288,0,0.770592,0.191104,1.42984,1.36598
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,53,0.402432,0,0.769662,0.191296,1.42752,1.36339
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,54,0.40656,0,0.770411,0.189888,1.43371,1.36686
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,55,0.404224,0,0.772901,0.192128,1.43426,1.36925
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,56,0.405856,0,0.770732,0.192256,1.43456,1.36884
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,57,0.405984,0,0.77207,0.194368,1.43816,1.37242
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,58,0.406816,0,0.770661,0.189664,1.43195,1.36714
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,59,0.402528,0,0.770291,0.190624,1.42057,1.36344
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,60,0.39952,0,0.770681,0.193088,1.42154,1.36329
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,61,0.408032,0,0.772551,0.191424,1.43731,1.37201
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,62,0.404672,0,0.771462,0.1928,1.43565,1.36893
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,63,0.394176,0,0.770771,0.19152,1.41396,1.35647
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,64,0.392864,0,0.769872,0.190752,1.40724,1.35349
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,65,0.394464,0,0.770891,0.190944,1.4129,1.3563
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,66,0.405216,0,0.77129,0.191424,1.43321,1.36793
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,67,0.406304,0,0.770322,0.193408,1.43347,1.37003
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,68,0.404704,0,0.770322,0.191008,1.43231,1.36603
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,69,0.39136,0,0.76977,0.190848,1.40929,1.35198
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,70,0.39376,0,0.769161,0.190752,1.40923,1.35367
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,71,0.394752,0,0.770511,0.193536,1.41602,1.3588
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,72,0.395456,0,0.771212,0.18976,1.41221,1.35643
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,73,0.405568,0,0.771882,0.191552,1.43569,1.369
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,74,0.40624,0,0.770312,0.191584,1.4331,1.36814
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,0,0.688224,0,2.07031,0.654688,3.47269,3.41322
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,1,0.688576,0,2.0693,0.647584,3.47175,3.40546
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,2,0.687168,0,2.06893,0.645472,3.46105,3.40157
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,3,0.688448,0,2.07063,0.6472,3.47043,3.40627
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,4,0.690688,0,2.07141,0.651776,3.47871,3.41387
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,5,0.6912,0,2.07408,0.789888,3.61988,3.55517
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,6,0.687616,0,2.06919,0.646272,3.4701,3.40307
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,7,0.69312,0,2.07223,0.649216,3.48163,3.41456
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,8,0.690848,0,2.06871,0.645472,3.4725,3.40503
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,9,0.689248,0,2.07574,0.743488,3.57388,3.50847
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,10,0.68864,0,2.06876,0.648352,3.47258,3.40575
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,11,0.688928,0,2.07597,0.651168,3.47832,3.41606
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,12,0.6864,0,2.07618,0.64624,3.47157,3.40882
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,13,0.690688,0,2.07039,0.68176,3.50645,3.44283
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,14,0.687968,0,2.07241,0.64928,3.47242,3.40965
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,15,0.688128,0,2.07276,0.70864,3.52753,3.46953
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,16,0.68864,0,2.06907,0.82496,3.65039,3.58267
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,17,0.688992,0,2.06999,0.649568,3.47578,3.40855
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,18,0.68976,0,2.07389,0.647648,3.47868,3.41129
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,19,0.689056,0,2.07241,0.648384,3.46826,3.40985
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,20,0.688672,0,2.07623,0.647328,3.48486,3.41223
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,21,0.68832,0,2.07207,0.648608,3.47293,3.40899
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,22,0.68992,0,2.07417,0.647264,3.47738,3.41135
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,23,0.691936,0,2.07189,0.646208,3.47527,3.41003
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,24,0.69056,0,2.07308,0.650848,3.48014,3.41448
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,25,0.68976,0,2.07206,0.648192,3.47648,3.41001
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,26,0.693312,0,2.07303,0.64624,3.47789,3.41258
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,27,0.68928,0,2.07032,0.64624,3.47672,3.40584
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,28,0.690336,0,2.07445,0.649984,3.48383,3.41477
3,float,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,29,0.688672,0,2.0742,0.64816,3.47705,3.41103
