dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,9,0.625632,0.001911,2.12777,0.633728,3.4604,3.38904
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,10,0.623232,0.001842,2.12471,0.632416,3.44604,3.3822
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,11,0.623072,0.00208,2.12347,0.643392,3.45945,3.39201
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,12,0.625408,0.00176,2.1217,0.632576,3.45122,3.38144
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,13,0.627744,0.001961,2.12502,0.634208,3.45688,3.38893
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,14,0.623104,0.00185,2.12027,0.63184,3.44149,3.37706
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,15,0.621856,0.00191,2.12783,0.632704,3.45209,3.3843
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,16,0.626816,0.0018,2.12971,0.630912,3.45762,3.38924
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,17,0.626016,0.00175,2.12688,0.634208,3.50669,3.38886
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,18,0.62496,0.002261,2.12516,0.634016,3.45928,3.38639
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,19,0.626688,0.00184,2.17277,0.667392,3.5371,3.46868
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,20,0.627936,0.00179,2.12452,0.634464,3.45735,3.38871
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,21,0.624032,0.00178,2.12457,0.62928,3.4465,3.37966
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,22,0.62224,0.00182,2.12719,0.63168,3.4898,3.38293
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,23,0.625024,0.00178,2.12811,0.636704,3.46729,3.39162
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,24,0.624864,0.00182,2.12845,0.633568,3.45764,3.38871
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,25,0.624608,0.001799,2.12785,0.633888,3.45487,3.38814
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,26,0.6232,0.0019,2.12616,0.699104,3.52001,3.45036
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,27,0.625568,0.00175,2.12525,0.634688,3.45227,3.38725
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,28,0.623872,0.00196,2.12904,0.633248,3.45722,3.38812
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,29,0.622944,0.00191,2.12593,0.631648,3.45158,3.38244
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,30,0.6232,0.001781,2.12371,0.633152,3.45487,3.38184
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,31,0.627808,0.00174,2.12714,0.635008,3.46013,3.39169
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,32,0.622976,0.00208,2.12495,0.63136,3.45227,3.38136
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,33,0.626016,0.001869,2.12701,0.631904,3.45598,3.3868
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,34,0.62432,0.00195,2.18382,0.775424,3.6565,3.58551
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,35,0.6256,0.00179,2.12634,0.634368,3.45423,3.3881
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,36,0.622432,0.00189,2.12563,0.642272,3.46203,3.39222
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,37,0.627008,0.00218,2.13077,0.632544,3.46069,3.39251
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,38,0.626112,0.00174,2.12356,0.633664,3.45324,3.38507
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,39,0.624608,0.00193,2.1262,0.630496,3.45119,3.38323
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,40,0.626656,0.001771,2.12735,0.63136,3.45627,3.38714
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,41,0.625184,0.001939,2.12793,0.631648,3.45603,3.3867
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,42,0.630528,0.00188,2.12823,0.63536,3.46784,3.39599
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,43,0.625696,0.001739,2.12841,0.632768,3.45541,3.38861
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,44,0.62384,0.001919,2.12997,0.63232,3.45602,3.38804
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,45,0.621088,0.001781,2.1277,0.632832,3.44552,3.3834
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,46,0.624736,0.00197,2.12313,0.633632,3.45282,3.38346
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,47,0.627712,0.001839,2.12419,0.646944,3.4705,3.40068
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,48,0.62288,0.00191,2.12534,0.634336,3.45335,3.38447
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,49,0.6304,0.001749,2.13023,0.632416,3.46131,3.39479
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,50,0.62704,0.00194,2.12266,0.633792,3.45234,3.38543
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,51,0.63664,0.00191,2.12749,0.63136,3.46857,3.3974
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,52,0.624224,0.00178,2.13071,0.635424,3.46614,3.39214
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,53,0.62256,0.002051,2.12703,0.631584,3.45042,3.38322
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,54,0.62544,0.00186,2.12533,0.701888,3.52515,3.45451
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,55,0.624032,0.001921,2.12652,0.633888,3.45554,3.38637
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,56,0.62576,0.00178,2.12903,0.632128,3.45725,3.38869
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,57,0.625024,0.001809,2.1275,0.668544,3.49209,3.42287
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,58,0.625952,0.00198,2.1275,0.778464,3.60158,3.53389
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,59,0.624672,0.0018,2.12311,0.634528,3.45181,3.38411
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,60,0.625184,0.00196,2.12396,0.633024,3.45248,3.38412
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,61,0.623072,0.001939,2.12668,0.633952,3.45257,3.38564
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,62,0.622752,0.002,2.12605,0.635552,3.45372,3.38635
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,63,0.620448,0.001751,2.12532,0.63296,3.44369,3.38047
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,64,0.623712,0.00196,2.12735,0.633504,3.45568,3.38652
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,65,0.621088,0.001919,2.12321,0.63168,3.43627,3.37789
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,66,0.618176,0.001821,2.12652,0.644384,3.45214,3.39091
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,67,0.624928,0.001851,2.13491,0.636288,3.4651,3.39798
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,68,0.622944,0.001789,2.12815,0.63168,3.45162,3.38456
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,69,0.624672,0.00199,2.12752,0.653824,3.46792,3.408
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,70,0.626208,0.00184,2.12665,0.633632,3.45424,3.38833
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,71,0.624512,0.00176,2.12764,0.63408,3.45578,3.38799
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,72,0.62144,0.00187,2.1257,0.646624,3.45791,3.39563
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,73,0.62368,0.00185,2.12806,0.630944,3.44707,3.38453
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,74,0.624384,0.00184,2.12533,0.635264,3.45332,3.38681
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,0,1.01974,0.00216,3.68747,1.08522,5.86018,5.79459
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,1,1.01894,0.00202,3.68559,1.08288,5.85711,5.78943
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,2,1.02224,0.00208,3.68441,1.08198,5.85896,5.79071
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,3,1.02272,0.00235,3.68623,1.08272,5.86123,5.79402
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,4,1.02045,0.001961,3.68613,1.08442,5.86265,5.79295
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,5,1.02179,0.00205,3.68167,1.08394,5.85921,5.78945
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,6,1.02086,0.00211,3.68282,1.15485,5.92951,5.86064
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,7,1.02122,0.001999,3.68669,1.08602,5.93451,5.79592
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,8,1.02355,0.00198,3.69297,1.25869,6.04733,5.97719
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,9,1.0247,0.00192,3.68846,1.08288,5.87092,5.79796
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,10,1.02182,0.00197,3.70472,1.08362,5.88108,5.81213
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,11,1.02048,0.00204,3.68584,1.08202,5.85945,5.79037
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,12,1.02131,0.002029,3.68916,1.08394,5.86705,5.79644
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,13,1.02013,0.0022,3.67936,1.09443,5.86151,5.79612
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,14,1.01958,0.002229,3.68623,1.08525,5.86078,5.79329
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,15,1.02,0.001951,3.68769,1.08438,5.86279,5.79402
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,16,1.01971,0.00215,3.68978,1.08669,5.86687,5.79833
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,17,1.02256,0.00209,3.69218,1.11635,5.90297,5.83318
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,18,1.01933,0.00209,3.68921,1.08589,5.86544,5.79651
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,19,1.02102,0.002208,3.68808,1.0855,5.86486,5.79682
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,20,1.02755,0.00202,3.68368,1.08701,5.86875,5.80026
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,21,1.01811,0.00208,3.6837,1.08422,5.85837,5.78811
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,22,1.02045,0.0022,3.68917,1.08426,5.86562,5.79607
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,23,1.02144,0.00209,3.69095,1.15741,5.93875,5.87189
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,24,1.01907,0.00235,3.68172,1.08688,5.86296,5.79002
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,25,1.02035,0.00214,3.69343,1.08288,5.87006,5.7988
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,26,1.02288,0.00222,3.68734,1.08554,5.87369,5.79797
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,27,1.02208,0.00215,3.68492,1.08474,5.86573,5.79388
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,28,1.0256,0.00207,3.68995,1.09398,5.88493,5.8116
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,29,1.02067,0.00196,3.68704,1.08499,5.86154,5.79466
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,30,1.02045,0.0019,3.68508,1.08403,5.85965,5.79146
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,31,1.01981,0.00211,3.68504,1.08682,5.86477,5.79377
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,32,1.02243,0.00214,3.68801,1.0864,5.86728,5.79898
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,33,1.0201,0.002129,3.68746,1.08099,5.85989,5.79068
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,34,1.01952,0.00223,3.68611,1.08614,5.86361,5.794
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,35,1.01994,0.001939,3.68311,1.08221,5.8538,5.78719
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,36,1.02378,0.0019,3.69108,1.08608,5.87311,5.80283
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,37,1.02429,0.00225,3.68961,1.08467,5.87373,5.80082
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,38,1.01968,0.002059,3.68409,1.08304,5.85773,5.78887
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,39,1.02083,0.00194,3.69241,1.08243,5.86911,5.79761
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,40,1.01875,0.00208,3.68751,1.08563,5.86368,5.79397
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,41,1.02118,0.00207,3.69304,1.08998,5.87483,5.80628
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,42,1.02333,0.00203,3.68726,1.0833,5.86413,5.79591
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,43,1.02195,0.00204,3.68675,1.0849,5.86716,5.79564
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,44,1.02202,0.0019,3.69159,1.08557,5.87132,5.80107
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,45,1.01898,0.00202,3.69155,1.08291,5.86172,5.79546
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,46,1.02093,0.00199,3.68504,1.08403,5.86288,5.79199
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,47,1.0231,0.00212,3.69045,1.08746,5.87418,5.80313
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,48,1.02166,0.00228,3.68714,1.08474,5.86425,5.79582
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,49,1.01946,0.00189,3.68684,1.08384,5.85915,5.79203
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,50,1.02282,0.0021,3.6851,1.08154,5.86365,5.79155
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,51,1.02048,0.00206,3.68713,1.08131,5.86276,5.79098
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,52,1.01795,0.002051,3.68536,1.12074,5.89665,5.8261
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,53,1.02115,0.00201,3.68961,1.0841,5.86614,5.79687
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,54,1.02016,0.002079,3.67784,1.08438,5.85331,5.78446
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,55,1.02182,0.00198,3.68883,1.08368,5.86474,5.79631
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,56,1.02291,0.00193,3.68826,1.09158,5.8813,5.80469
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,57,1.02278,0.00209,3.69032,1.08403,5.87025,5.79922
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,58,1.02205,0.0021,3.69342,1.08614,5.87103,5.80371
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,59,1.01939,0.00216,3.69063,1.08323,5.86408,5.79541
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,60,1.02109,0.00193,3.68397,1.08435,5.85922,5.79134
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,61,1.02013,0.00195,3.68402,1.08189,5.85449,5.78798
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,62,1.01722,0.002069,3.69222,1.08906,5.87101,5.80056
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,63,1.0199,0.00202,3.68773,1.08586,5.86524,5.79551
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,64,1.02106,0.00217,3.68618,1.08701,5.86697,5.79641
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,65,1.02253,0.002129,3.69406,1.08522,5.87678,5.80393
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,66,1.02166,0.00192,3.68961,1.08442,5.86437,5.79761
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,67,1.02291,0.00194,3.68901,1.08541,5.86966,5.79927
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,68,1.02413,0.0021,3.69015,1.08554,5.87697,5.80191
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,69,1.01933,0.00206,3.69273,1.08374,5.8672,5.79786
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,70,1.02464,0.00228,3.68247,1.09824,5.87543,5.80763
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,71,1.0207,0.002,3.69056,1.08646,5.86806,5.79973
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,72,1.02112,0.001991,3.68771,1.08643,5.86679,5.79725
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,73,1.02358,0.00227,3.69216,1.08627,5.86941,5.80429
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,74,1.02234,0.002039,3.68893,1.09264,5.87706,5.80594
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,0,1.49334,0.00207,5.45549,1.64464,8.66699,8.59554
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,1,1.49878,0.002051,5.45711,1.65453,8.68167,8.61247
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,2,1.49002,0.00195,5.45841,1.64512,8.6646,8.59549
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,3,1.48922,0.002009,5.45623,1.71648,8.73323,8.66393
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,4,1.49194,0.00177,5.45717,1.69939,8.71952,8.65027
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,5,1.5031,0.001859,5.4571,1.6463,8.68232,8.60837
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,6,1.49242,0.002031,5.45506,1.64454,8.66206,8.59405
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,7,1.49229,0.001751,5.45512,1.64566,8.65869,8.59482
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,8,1.49424,0.001939,5.45746,1.64451,8.66408,8.59815
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,9,1.50512,0.00182,5.45143,1.64346,8.67495,8.60183
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,10,1.49014,0.00187,5.45486,1.6415,8.6546,8.58838
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,11,1.49882,0.00202,5.45872,1.6465,8.67484,8.60605
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,12,1.48592,0.00201,5.4518,1.64643,8.65402,8.58616
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,13,1.4967,0.001859,5.4558,1.64419,8.66996,8.59855
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,14,1.49315,0.0018,5.45399,1.6447,8.66185,8.59364
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,15,1.49094,0.00182,5.44928,1.69581,8.70743,8.63785
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,16,1.48998,0.001979,5.44993,1.64237,8.65026,8.58426
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,17,1.4879,0.00179,5.45623,1.64285,8.65675,8.58877
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,18,1.48896,0.00198,5.45206,1.64429,8.65718,8.58729
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,19,1.49334,0.00183,5.45402,1.64253,8.65967,8.59172
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,20,1.49981,0.001849,5.458,1.87309,8.89987,8.83274
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,21,1.4919,0.001941,5.45539,1.64362,8.66176,8.59285
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,22,1.49718,0.001791,5.45463,1.64272,8.66486,8.59632
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,23,1.50336,0.001841,5.45529,1.64461,8.67561,8.6051
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,24,1.49498,0.00196,5.45665,1.64208,8.66119,8.59566
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,25,1.49226,0.00185,5.45915,1.67581,8.69985,8.62906
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,26,1.48925,0.00179,5.4534,1.644,8.65606,8.58844
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,27,1.48717,0.001811,5.45698,1.64243,8.65699,8.58839
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,28,1.5009,0.00181,5.45052,1.64541,8.66984,8.59863
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,29,1.49114,0.00183,5.45914,1.6433,8.66549,8.5954
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,30,1.49338,0.002059,5.45421,1.64035,8.6585,8.59
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,31,1.4937,0.002221,5.45999,1.64438,8.67106,8.60029
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,32,1.48714,0.00184,5.45159,1.64163,8.6495,8.5822
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,33,1.49056,0.00196,5.45749,1.64608,8.67095,8.59609
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,34,1.4913,0.002061,5.45536,1.64464,8.66277,8.59336
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,35,1.48915,0.00203,5.45551,1.64192,8.65684,8.58861
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,36,1.49258,0.002049,5.45791,1.64442,8.66498,8.59695
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,37,1.48947,0.001989,5.45673,1.64682,8.66126,8.59501
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,38,1.48784,0.002009,5.45555,1.64608,8.65971,8.59148
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,39,1.49491,0.002089,5.45926,1.64374,8.67006,8.6
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,40,1.4904,0.001909,5.45748,1.64454,8.66064,8.59433
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,41,1.49104,0.00183,5.45974,1.6424,8.66399,8.59501
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,42,1.5008,0.00206,5.46301,1.71005,8.74453,8.67592
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,43,1.4896,0.001831,5.45323,1.64493,8.65767,8.58959
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,44,1.4945,0.001971,5.45676,1.64451,8.66708,8.59774
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,45,1.49731,0.001929,5.45673,1.64253,8.66815,8.5985
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,46,1.4889,0.00195,5.45936,1.64243,8.66157,8.59264
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,47,1.49293,0.00221,5.4573,1.64416,8.66794,8.5966
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,48,1.49171,0.001941,5.46137,1.64557,8.66802,8.60059
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,49,1.49978,0.002079,5.45815,1.64531,8.67396,8.60532
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,50,1.48832,0.00179,5.45497,1.64554,8.65663,8.59061
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,51,1.48893,0.001769,5.45438,1.64384,8.65749,8.58892
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,52,1.48893,0.00183,5.46229,1.64522,8.66727,8.59826
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,53,1.49731,0.00184,5.45145,1.64541,8.66967,8.59601
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,54,1.49782,0.001951,5.45941,1.64333,8.67161,8.60251
