dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",64,0,0.193504,0,0.090228,200.529,200.912,200.813
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,52,2.5671,0,0.148328,0.048608,2.81119,2.76404
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,53,2.62845,0,0.145508,0.04864,2.87049,2.8226
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,54,2.5873,0,0.143238,0.048576,2.82302,2.77911
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,55,2.76346,0,0.158258,0.052704,3.0435,2.97442
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,56,2.63917,0,0.148138,0.048896,2.88424,2.8362
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,57,2.63501,0,0.148308,0.0472,2.87683,2.83052
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,58,2.58237,0,0.146079,0.047936,2.82687,2.77638
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,59,2.64502,0,0.144338,0.047872,2.88286,2.83723
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,60,2.58803,0,0.144919,0.047968,2.82568,2.78092
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,61,2.58979,0,0.148149,0.047648,2.83561,2.78559
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,62,2.6432,0,0.147918,0.048128,2.88697,2.83925
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,63,2.61984,0,0.146338,0.04992,2.8658,2.8161
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,64,2.58256,0,0.141549,0.048352,2.81682,2.77246
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,65,2.63366,0,0.144648,0.048384,2.87212,2.8267
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,66,2.63245,0,0.148529,0.0488,2.88001,2.82978
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,67,2.64234,0,0.148689,0.047584,2.88805,2.83861
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,68,2.55894,0,0.166179,0.048576,2.82081,2.7737
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,69,2.58861,0,0.143198,0.049376,2.82556,2.78118
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,70,2.67962,0,0.144409,0.047968,2.91782,2.87199
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,71,2.67232,0,0.145118,0.04624,2.90959,2.86368
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,72,2.59914,0,0.148488,0.046432,2.84125,2.79406
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,73,2.57946,0,0.148508,0.04752,2.82649,2.77548
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,74,2.58826,0,0.151868,0.046048,2.8353,2.78617
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,0,6.82214,0,0.288357,0.101248,7.2813,7.21175
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,1,6.61194,0,0.288287,0.100896,7.07268,7.00112
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,2,6.60851,0,0.285227,0.102816,7.05319,6.99655
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,3,6.31024,0,0.285647,0.101376,6.75408,6.69726
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,4,6.53482,0,0.284176,0.101376,6.97591,6.92037
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,5,6.3071,0,0.285107,0.101248,6.74984,6.69346
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,6,6.53882,0,0.283487,0.101888,6.97939,6.92419
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,7,6.39946,0,0.283997,0.101376,6.84361,6.78483
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,8,6.46518,0,0.284407,0.101472,6.90645,6.85106
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,9,6.47843,0,0.279137,0.100384,6.91157,6.85795
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,10,6.33818,0,0.284496,0.100256,6.77705,6.72293
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,11,6.53498,0,0.281617,0.100832,6.97093,6.91743
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,12,6.53859,0,0.284306,0.10224,6.98273,6.92514
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,13,7.01478,0,0.289587,0.102272,7.46419,7.40664
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,14,6.5113,0,0.284207,0.1024,6.95395,6.8979
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,15,6.48381,0,0.289636,0.10288,6.93767,6.87632
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,16,6.89021,0,0.286696,0.102496,7.3373,7.2794
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,17,6.56589,0,0.286096,0.102016,7.01291,6.954
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,18,6.2673,0,0.285016,0.10064,6.70636,6.65295
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,19,6.67558,0,0.281707,0.10112,7.11182,7.05841
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,20,6.56138,0,0.291086,0.098432,7.00793,6.95089
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,21,6.28886,0,0.283776,0.10032,6.72977,6.67296
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,22,6.82813,0,0.286826,0.102944,7.27599,7.2179
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,23,6.52102,0,0.289337,0.101888,6.98441,6.91225
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,24,6.80973,0,0.276936,0.099712,7.2416,7.18638
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,25,6.43408,0,0.284787,0.0984,6.87073,6.81727
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,26,6.29088,0,0.280407,0.1008,6.72811,6.67209
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,27,6.99507,0,0.288827,0.103552,7.46984,7.38745
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,28,6.2847,0,0.285187,0.099552,6.72389,6.66944
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,29,6.53542,0,0.282567,0.102144,6.97559,6.92014
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,30,6.52106,0,0.285487,0.100704,6.96394,6.90725
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,31,6.57757,0,0.285736,0.100032,7.02184,6.96334
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,32,6.57062,0,0.282597,0.100224,7.01093,6.95345
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,33,6.22733,0,0.285537,0.100864,6.67087,6.61373
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,34,6.47664,0,0.282286,0.09936,6.91364,6.85829
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,35,7.14304,0,0.290557,0.102752,7.60835,7.53635
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,36,6.21325,0,0.284766,0.099392,6.65226,6.59741
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,37,6.54179,0,0.282967,0.101952,6.98156,6.92671
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,38,6.51616,0,0.284727,0.10048,6.95431,6.90137
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,39,6.24666,0,0.283667,0.101248,6.69245,6.63157
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,40,6.50899,0,0.283697,0.102048,6.95281,6.89474
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,41,6.32138,0,0.282237,0.099296,6.75796,6.70291
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,42,6.80669,0,0.283487,0.102112,7.24773,7.19229
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,43,6.62698,0,0.286627,0.100128,7.07074,7.01373
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,44,6.5167,0,0.286077,0.100672,6.9633,6.90345
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,45,6.47805,0,0.285277,0.102176,6.92038,6.8655
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,46,6.14035,0,0.286017,0.099648,6.58185,6.52602
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,47,6.50448,0,0.282927,0.101696,6.94211,6.8891
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,48,7.06845,0,0.289587,0.100768,7.53016,7.4588
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,49,6.49821,0,0.281856,0.099936,6.93451,6.88
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,50,6.66736,0,0.279197,0.097728,7.09619,7.04428
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,51,6.7743,0,0.283396,0.100416,7.21175,7.15812
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,52,6.29907,0,0.286017,0.101664,6.74265,6.68675
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,53,6.53136,0,0.282897,0.100896,6.97322,6.91515
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,54,6.27968,0,0.286337,0.1016,6.7273,6.66762
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,55,6.5129,0,0.283517,0.1024,6.95413,6.89881
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,56,6.2175,0,0.286967,0.10176,6.66353,6.60623
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,57,6.61962,0,0.289587,0.102464,7.08307,7.01167
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,58,6.99475,0,0.288307,0.102368,7.44431,7.38543
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,59,6.26275,0,0.283717,0.101248,6.70408,6.64772
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,60,6.27005,0,0.288726,0.102336,6.72446,6.66111
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,61,6.69677,0,0.289186,0.101568,7.16273,7.08752
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,62,6.53827,0,0.284777,0.10112,6.98178,6.92417
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,63,6.25168,0,0.286076,0.101824,6.69809,6.63958
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,64,6.61555,0,0.283047,0.100128,7.05648,6.99873
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,65,6.48883,0,0.286056,0.10192,6.93145,6.87681
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,66,6.74451,0,0.282106,0.101376,7.18186,7.12799
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,67,6.63987,0,0.280196,0.100128,7.07835,7.0202
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,68,6.30848,0,0.284786,0.100992,6.75186,6.69426
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,69,6.66755,0,0.282426,0.102752,7.10904,7.05273
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,70,6.24902,0,0.284327,0.098272,6.69013,6.63162
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,71,6.61766,0,0.281747,0.10064,7.05335,7.00005
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,72,6.42995,0,0.285856,0.102208,6.87823,6.81802
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,73,6.29712,0,0.283327,0.101376,6.73751,6.68182
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,74,6.54205,0,0.284466,0.10128,6.98363,6.92779
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,0,13.8636,0,0.80671,0.19264,14.9398,14.8629
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,1,12.8613,0,0.80159,0.184864,13.9141,13.8477
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,2,13.174,0,0.803311,0.187328,14.2319,14.1647
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,3,12.6632,0,0.80261,0.187968,13.7188,13.6537
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,4,13.5919,0,0.8018,0.190432,14.6511,14.5841
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,5,12.9792,0,0.791442,0.185376,14.0159,13.956
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,6,13.7696,0,0.796451,0.189536,14.8161,14.7556
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,7,12.6984,0,0.80118,0.187424,13.7515,13.687
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,8,13.4823,0,0.800311,0.188224,14.5357,14.4708
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,9,13.5252,0,0.80082,0.18672,14.5795,14.5127
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,10,13.3748,0,0.799171,0.187872,14.4212,14.3618
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,11,12.8407,0,0.799861,0.188928,13.8971,13.8295
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,12,13.3245,0,0.80157,0.186432,14.3771,14.3125
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,13,12.8258,0,0.801611,0.194752,13.8879,13.8222
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,14,13.1988,0,0.80188,0.18576,14.2494,14.1865
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,15,13.3075,0,0.800491,0.186784,14.3729,14.2947
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,16,13.6404,0,0.797301,0.186144,14.6838,14.6238
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,17,13.3855,0,0.80271,0.189248,14.4553,14.3775
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,18,13.0514,0,0.80329,0.189472,14.1105,14.0442
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,19,13.5821,0,0.80394,0.189472,14.6544,14.5755
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,20,12.834,0,0.801821,0.187744,13.8899,13.8236
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,21,13.5988,0,0.80002,0.188992,14.652,14.5878
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,22,13.0799,0,0.80241,0.189472,14.1349,14.0718
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,23,12.8914,0,0.79833,0.185024,13.9377,13.8748
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,24,12.8585,0,0.80036,0.187008,13.9103,13.8459
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,25,13.457,0,0.801822,0.188192,14.517,14.447
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,26,13.0448,0,0.800782,0.189696,14.0992,14.0352
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,27,13.1368,0,0.803471,0.186848,14.1925,14.1271
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,28,13.364,0,0.80251,0.189856,14.4261,14.3564
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,29,12.9141,0,0.798691,0.186528,13.9618,13.8993
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,30,13.5888,0,0.800702,0.188064,14.643,14.5775
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,31,12.9455,0,0.801851,0.188512,14.011,13.9358
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,32,13.681,0,0.803031,0.187264,14.7486,14.6713
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,33,13.3266,0,0.801192,0.1888,14.3842,14.3166
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,34,13.0582,0,0.801941,0.188416,14.116,14.0485
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,35,12.9654,0,0.80002,0.189984,14.0209,13.9554
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,36,13.0729,0,0.803431,0.188608,14.1784,14.0649
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,37,13.7426,0,0.80244,0.18864,14.7976,14.7337
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,38,12.8222,0,0.800332,0.186976,13.8761,13.8095
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,39,12.979,0,0.80146,0.197472,14.0508,13.9779
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,40,12.9319,0,0.800262,0.185472,13.9815,13.9176
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,41,13.7854,0,0.801721,0.186784,14.8514,14.7739
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,42,12.7563,0,0.793601,0.184992,13.7962,13.7348
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,43,14.0914,0,0.794221,0.185696,15.1328,15.0713
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,44,12.8775,0,0.79431,0.186272,13.9177,13.8581
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,45,13.1402,0,0.7933,0.186944,14.1783,14.1205
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,46,12.8083,0,0.79647,0.185536,13.8511,13.7903
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,47,12.795,0,0.800121,0.19072,13.8543,13.7858
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,48,12.8441,0,0.80106,0.187488,13.9041,13.8326
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,49,13.4294,0,0.801542,0.19152,14.4904,14.4225
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,50,12.8475,0,0.803741,0.18704,13.907,13.8383
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,51,13.6188,0,0.801412,0.18816,14.6875,14.6084
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,52,12.9047,0,0.79215,0.185216,13.9419,13.8821
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,53,13.0509,0,0.799281,0.187552,14.1023,14.0377
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,54,12.8517,0,0.794011,0.1864,13.8911,13.8321
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,55,13.3425,0,0.79524,0.185024,14.3805,14.3228
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,56,12.9031,0,0.79656,0.186336,13.9881,13.886
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,57,12.5222,0,0.794562,0.184768,13.5604,13.5015
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,58,14.0208,0,0.802781,0.187904,15.0856,15.0115
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,59,12.5908,0,0.79274,0.18656,13.6295,13.5701
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,60,13.535,0,0.79155,0.1856,14.57,14.5122
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,61,12.6981,0,0.79369,0.186048,13.7381,13.6779
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,62,13.1843,0,0.79817,0.188896,14.2325,14.1713
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,63,12.9428,0,0.79531,0.186304,13.9827,13.9245
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,64,12.8664,0,0.805752,0.189824,13.9518,13.862
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,65,13.0934,0,0.80098,0.191488,14.1506,14.0858
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,66,13.2709,0,0.793192,0.186048,14.3108,14.2502
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,67,13.219,0,0.79594,0.187936,14.2625,14.2029
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,68,13.41,0,0.7913,0.185408,14.4444,14.3867
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,69,12.9325,0,0.8024,0.186048,13.9811,13.9209
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,70,12.9813,0,0.792632,0.189824,14.0234,13.9638
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,71,13.2948,0,0.801562,0.18688,14.356,14.2832
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,72,13.2854,0,0.802121,0.188736,14.3428,14.2763
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,73,13.8634,0,0.801051,0.188736,14.9155,14.8532
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,74,13.0048,0,0.79894,0.186912,14.0568,13.9907
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,0,22.9462,0,2.05937,0.648864,25.7289,25.6544
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,1,22.9671,0,2.05605,0.6496,25.7478,25.6727
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,2,23.1558,0,2.05877,0.649632,25.9369,25.8642
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,3,23.2449,0,2.05802,0.650752,26.0262,25.9536
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,4,23.0705,0,2.05514,0.648128,25.8461,25.7738
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,5,22.9766,0,2.05688,0.651072,25.7538,25.6845
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,6,23.3546,0,2.05696,0.6488,26.1403,26.0603
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,7,23.3188,0,2.05696,0.650656,26.0969,26.0265
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,8,23.4514,0,2.05765,0.649152,26.2385,26.1582
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,9,23.5379,0,2.05579,0.64816,26.3124,26.2419
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,10,23.1868,0,2.05356,0.649152,25.9593,25.8895
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,11,23.7508,0,2.06137,0.649504,26.5321,26.4616
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,12,23.7288,0,2.05693,0.651776,26.5085,26.4375
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,13,23.1808,0,2.0551,0.648096,25.9514,25.884
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,14,23.4091,0,2.0623,0.662304,26.2138,26.1337
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,15,23.3513,0,2.0562,0.6496,26.1275,26.0571
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,16,23.3187,0,2.05662,0.649152,26.0959,26.0245
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,17,23.4378,0,2.05624,0.65296,26.2199,26.147
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,18,23.2324,0,2.05527,0.651808,26.0135,25.9395
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,19,23.5404,0,2.05692,0.651872,26.3336,26.2492
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,20,23.2723,0,2.05575,0.65216,26.0576,25.9802
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,21,23.6269,0,2.05436,0.648,26.3971,26.3293
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,22,23.7556,0,2.06048,0.648736,26.5353,26.4648
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,23,22.9868,0,2.05237,0.649984,25.7606,25.6892
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,24,23.5548,0,2.05599,0.650304,26.3351,26.2611
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,25,23.4459,0,2.05928,0.649664,26.2253,26.1548
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,26,23.5727,0,2.06067,0.64784,26.3555,26.2812
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,27,23.5559,0,2.05563,0.64848,26.33,26.26
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,28,23.4273,0,2.05798,0.653376,26.2189,26.1386
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,29,23.6391,0,2.05629,0.650784,26.4182,26.3462
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,30,23.5737,0,2.05965,0.6496,26.3539,26.283
