dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",384,62,1.22765,0.002559,13.3754,3.19382,17.882,17.7994
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",384,63,1.23027,0.00232,13.3816,3.19539,17.8911,17.8096
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",384,64,1.22522,0.002159,13.3536,3.19766,17.8623,17.7786
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",384,65,1.2327,0.002251,13.3696,3.20237,17.8906,17.8069
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",384,66,1.22733,0.00243,13.3706,3.20342,17.8895,17.8038
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",384,67,1.2345,0.002549,13.3948,3.20317,17.919,17.8351
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",384,68,1.23002,0.00227,13.3943,3.20176,17.9142,17.8283
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",384,69,1.22877,0.002479,13.3825,3.20467,17.9003,17.8184
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",384,70,1.22627,0.00237,13.3947,3.20195,17.9126,17.8253
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",384,71,1.2335,0.002091,13.3615,3.19744,17.8803,17.7946
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",384,72,1.22931,0.00272,13.37,3.19821,17.8821,17.8003
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",384,73,1.22957,0.0025,13.3863,3.19965,17.9019,17.8181
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",384,74,1.22675,0.002131,13.3915,3.2025,17.9088,17.8229
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,0,1.95354,0.00243,25.5024,5.08355,32.6283,32.542
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,1,1.95123,0.00266,25.5011,5.0857,32.6308,32.5407
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,2,1.95347,0.00257,25.5025,5.08432,32.6347,32.5429
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,3,1.94992,0.002509,25.5093,5.08528,32.6357,32.547
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,4,1.9496,0.00242,25.5001,5.08483,32.6242,32.537
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,5,1.95424,0.00274,25.5148,5.08317,32.6431,32.555
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,6,1.95693,0.00299,25.5039,5.08781,32.6437,32.5516
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,7,1.95389,0.002671,25.5061,5.08141,32.6324,32.544
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,8,1.95357,0.00268,25.5026,5.09184,32.6427,32.5507
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,9,1.95584,0.0024,25.4983,5.08365,32.6276,32.5402
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,10,1.9536,0.00271,25.5177,5.08333,32.6458,32.5574
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,11,1.95123,0.002819,25.5073,5.08701,32.6474,32.5483
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,12,1.9511,0.00236,25.5069,5.08592,32.6358,32.5462
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,13,1.9511,0.00273,25.4976,5.08214,32.6213,32.5336
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,14,1.9569,0.0026,25.5002,5.08544,32.6325,32.5451
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,15,1.95888,0.00249,25.5019,5.08851,32.6434,32.5518
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,16,1.96022,0.00256,25.5146,5.08954,32.6562,32.567
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,17,1.95773,0.0027,25.4995,5.08186,32.6316,32.5418
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,18,1.95408,0.002721,25.4968,5.0825,32.6306,32.5361
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,19,1.95507,0.00279,25.5009,5.08074,32.6316,32.5395
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,20,1.95152,0.00252,25.5101,5.08755,32.6414,32.5517
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,21,1.95504,0.00227,25.4977,5.08931,32.6306,32.5444
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,22,1.95533,0.002639,25.5014,5.08922,32.6399,32.5485
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,23,1.95254,0.0028,25.5041,5.08979,32.6422,32.5492
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,24,1.95373,0.00257,25.4965,5.08493,32.6259,32.5377
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,25,1.95293,0.002589,25.5085,5.08598,32.6378,32.55
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,26,1.96109,0.00275,25.5033,5.08547,32.6472,32.5526
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,27,1.94979,0.00276,25.5033,5.07725,32.6214,32.5331
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,28,1.95242,0.00277,25.4956,5.08998,32.6311,32.5407
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,29,1.95267,0.002431,25.5041,5.09344,32.6403,32.5526
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,30,1.95706,0.00225,25.4997,5.07904,32.6273,32.538
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,31,1.95085,0.002959,25.5045,5.08128,32.6306,32.5396
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,32,1.95514,0.002729,25.4993,5.08243,32.6325,32.5395
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,33,1.95322,0.002411,25.5097,5.0872,32.646,32.5525
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,34,1.94909,0.00266,25.5051,5.08243,32.6263,32.5393
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,35,1.94992,0.00275,25.5017,5.08595,32.634,32.5404
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,36,1.95427,0.00287,25.5136,5.08547,32.6495,32.5562
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,37,1.94858,0.00281,25.5102,5.08998,32.6442,32.5516
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,38,1.95312,0.002611,25.5065,5.09146,32.6434,32.5536
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,39,1.95213,0.00262,25.4957,5.08077,32.6185,32.5313
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,40,1.95466,0.00273,25.5068,5.08282,32.6374,32.547
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,41,1.95584,0.00284,25.5083,5.08813,32.6477,32.5551
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,42,1.95549,0.00228,25.505,5.08704,32.6403,32.5498
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,43,1.95075,0.0026,25.4994,5.08429,32.6243,32.537
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,44,1.95581,0.00295,25.518,5.08877,32.6585,32.5655
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,45,1.95613,0.00239,25.504,5.0808,32.6366,32.5433
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,46,1.95648,0.00245,25.5019,5.0879,32.6376,32.5487
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,47,1.94944,0.002419,25.4984,5.08208,32.6194,32.5323
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,48,1.95338,0.00269,25.5032,5.08176,32.6332,32.541
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,49,1.95814,0.00276,25.501,5.0848,32.6369,32.5467
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,50,1.95347,0.00255,25.5014,5.08413,32.6309,32.5416
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,51,1.95638,0.002801,25.4994,5.08938,32.6404,32.548
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,52,1.9535,0.002551,25.5047,5.0895,32.6424,32.5503
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,53,1.95248,0.00289,25.5008,5.08643,32.6353,32.5426
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,54,1.94995,0.002551,25.5103,5.08131,32.6318,32.5441
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,55,1.95987,0.00272,25.5028,5.08275,32.6376,32.5481
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,56,1.95274,0.002991,25.502,5.10317,32.6516,32.5609
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,57,1.95366,0.002711,25.5079,5.08765,32.6407,32.5519
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,58,1.95594,0.002419,25.5081,5.08576,32.6394,32.5522
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,59,1.95146,0.00257,25.4964,5.07997,32.6148,32.5304
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,60,1.9535,0.00262,25.5021,5.08304,32.6287,32.5412
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,61,1.96208,0.00283,25.5015,5.08941,32.6539,32.5558
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,62,1.95178,0.002569,25.51,5.08794,32.6413,32.5523
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,63,1.95686,0.00265,25.5077,5.08509,32.6409,32.5523
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,64,1.95315,0.00261,25.5042,5.08531,32.6389,32.5453
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,65,1.95398,0.00252,25.5031,5.0889,32.6391,32.5485
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,66,1.95504,0.002461,25.5055,5.08755,32.641,32.5505
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,67,1.95126,0.00253,25.5072,5.08326,32.6329,32.5442
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,68,1.95504,0.002901,25.5017,5.08714,32.6354,32.5468
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,69,1.9567,0.00267,25.5052,5.08698,32.6432,32.5516
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,70,1.95325,0.0028,25.5002,5.0881,32.6337,32.5443
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,71,1.95117,0.0026,25.4982,5.08755,32.6314,32.5396
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,72,1.9519,0.00251,25.4977,5.08717,32.6303,32.5393
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,73,1.94906,0.002969,25.5041,5.08342,32.6368,32.5395
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",448,74,1.95056,0.00321,25.5137,5.08954,32.6487,32.557
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,0,2.91363,0.0023,33.6934,7.59238,44.2926,44.2017
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,1,2.91466,0.00263,33.7466,7.59811,44.3575,44.262
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,2,2.91472,0.00282,33.7237,7.60486,44.3433,44.2461
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,3,2.91318,0.00254,33.6987,7.59075,44.2956,44.2052
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,4,2.91891,0.0025,33.7228,7.59197,44.3266,44.2361
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,5,2.91846,0.00259,33.7244,7.60176,44.3398,44.2472
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,6,2.91507,0.002479,33.7258,7.58918,44.3259,44.2326
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,7,2.91491,0.00256,33.7265,7.59734,44.3304,44.2413
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,8,2.91632,0.002299,33.7177,7.59286,44.3239,44.2292
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,9,2.91549,0.002679,33.7265,7.5991,44.3366,44.2438
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,10,2.91766,0.00329,33.7049,7.59978,44.3225,44.2257
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,11,2.91824,0.00261,33.7148,7.59626,44.3248,44.2319
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,12,2.91469,0.002631,33.7133,7.59654,44.3265,44.2272
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,13,2.91933,0.00283,33.7279,7.59347,44.3417,44.2435
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,14,2.91462,0.002641,33.7142,7.59517,44.3172,44.2266
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,15,2.91824,0.00231,33.7231,7.59613,44.3323,44.2398
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,16,2.91738,0.00226,33.7067,7.60621,44.3221,44.2325
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,17,2.91907,0.00262,33.7209,7.59862,44.3363,44.2413
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,18,2.91405,0.00246,33.7389,7.60019,44.3441,44.2556
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,19,2.91101,0.002129,33.7126,7.58973,44.3088,44.2154
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,20,2.91661,0.00291,33.7402,7.60598,44.3639,44.2657
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,21,2.91194,0.00276,33.7194,7.59418,44.3204,44.2283
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,22,2.91341,0.002651,33.7241,7.5935,44.3274,44.2337
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,23,2.91578,0.00231,33.7259,7.59712,44.3323,44.2411
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,24,2.91475,0.00278,33.7258,7.58858,44.3251,44.2319
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,25,2.91683,0.00261,33.7137,7.58922,44.3169,44.2224
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,26,2.91421,0.00274,33.728,7.59427,44.3348,44.2393
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,27,2.9169,0.00272,33.7215,7.59437,44.3297,44.2355
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,28,2.9137,0.002259,33.7175,7.59469,44.3177,44.2282
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,29,2.91677,0.002521,33.7173,7.60102,44.3338,44.2377
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,30,2.91286,0.002719,33.7265,7.59702,44.332,44.2391
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,31,2.91216,0.00233,33.6987,7.59261,44.2934,44.2058
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,32,2.91507,0.00279,33.7231,7.59414,44.3323,44.2351
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,33,2.91827,0.00307,33.7251,7.59491,44.3376,44.2414
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,34,2.91651,0.002619,33.7272,7.59021,44.3271,44.2365
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,35,2.91392,0.002281,33.7164,7.59571,44.3228,44.2283
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,36,2.91466,0.002519,33.7467,7.59251,44.3447,44.2563
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,37,2.91466,0.002289,33.7156,7.60243,44.3238,44.235
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,38,2.91523,0.002519,33.7089,7.59552,44.3149,44.2222
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,39,2.91197,0.00288,33.7155,7.59731,44.3224,44.2276
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,40,2.91821,0.00244,33.7114,7.58419,44.3075,44.2163
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,41,2.91725,0.002341,33.713,7.59478,44.3229,44.2273
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,42,2.91901,0.002831,33.723,7.58995,44.3309,44.2348
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,43,2.91386,0.00272,33.7105,7.60038,44.3181,44.2275
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,44,2.91395,0.002451,33.7221,7.59398,44.3225,44.2325
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,45,2.91408,0.0029,33.7402,7.59827,44.3502,44.2555
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,46,2.91456,0.002907,33.7212,7.5928,44.3235,44.2315
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,47,2.91997,0.00237,33.7105,7.59155,44.3131,44.2244
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,48,2.91434,0.00291,33.7329,7.59286,44.3395,44.243
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,49,2.91914,0.00302,33.7215,7.59594,44.3388,44.2396
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,50,2.91712,0.00261,33.7199,7.59594,44.3261,44.2355
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,51,2.91466,0.00252,33.7168,7.5937,44.3167,44.2277
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,52,2.91686,0.00257,33.7205,7.59642,44.3305,44.2364
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,53,2.91446,0.003039,33.7146,7.59261,44.319,44.2247
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,54,2.9191,0.00267,33.7206,7.59488,44.3282,44.2372
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,55,2.91347,0.002558,33.7242,7.59386,44.3254,44.2341
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,56,2.91859,0.00301,33.7135,7.59891,44.3315,44.234
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,57,2.91408,0.00283,33.703,7.59718,44.307,44.2171
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,58,2.91507,0.00219,33.7064,7.59088,44.3066,44.2145
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,59,2.91862,0.00288,33.7142,7.60237,44.3331,44.2381
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,60,2.91558,0.00293,33.7202,7.59267,44.3204,44.2314
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,61,2.9159,0.002591,33.7018,7.59594,44.3054,44.2162
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,62,2.91181,0.00267,33.7281,7.59562,44.3325,44.2382
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,63,2.91763,0.002701,33.7179,7.59843,44.3291,44.2367
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,64,2.91834,0.00319,33.7134,7.59376,44.3253,44.2286
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,65,2.91472,0.002329,33.7234,7.59606,44.3277,44.2365
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,66,2.91651,0.002709,33.712,7.59904,44.3225,44.2302
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,67,2.91514,0.00248,33.6975,7.59578,44.3053,44.2109
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,68,2.91933,0.00249,33.7252,7.59309,44.3305,44.2401
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,69,2.9161,0.0026,33.7309,7.59517,44.335,44.2447
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,70,2.91571,0.00253,33.7183,7.58966,44.3205,44.2262
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,71,2.91597,0.00271,33.7335,7.59568,44.343,44.2478
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,72,2.91254,0.00249,33.7375,7.59526,44.3405,44.2478
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,73,2.91789,0.00252,33.7263,7.59194,44.3348,44.2386
3,double,uniform,GPU,"P | P | P | P | Ds | Ns",512,74,2.91696,0.0026,33.7117,7.59027,44.3137,44.2216
