dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",64,0,0.076896,0.003159,0.0879,210.639,210.915,210.807
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,63,0.62688,0.00229,3.53964,1.54499,5.7957,5.7138
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,64,0.62736,0.00226,3.54028,1.55056,5.80032,5.72046
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,65,0.629344,0.00225,3.54443,1.5479,5.80524,5.72393
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,66,0.62544,0.00236,3.53709,1.54813,5.79181,5.71302
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,67,0.628672,0.002591,3.54193,1.54726,5.79967,5.72046
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,68,0.621632,0.00241,3.53927,1.54432,5.77867,5.70763
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,69,0.623136,0.00207,3.54081,1.54832,5.79397,5.71434
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,70,0.626944,0.00257,3.53941,1.54544,5.79361,5.71436
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,71,0.628544,0.00254,3.54214,1.55277,5.80696,5.72599
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,72,0.625536,0.0023,3.54458,1.5465,5.79924,5.71891
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,73,0.62672,0.00227,3.53528,1.54909,5.79399,5.71336
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,74,0.625952,0.00232,3.53886,1.54307,5.78988,5.7102
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,0,1.0208,0.00236,5.69524,2.45651,9.25662,9.17491
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,1,1.02131,0.002309,5.69312,2.45885,9.25838,9.17559
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,2,1.02323,0.00215,5.69661,2.45446,9.25378,9.17645
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,3,1.02314,0.00227,5.69298,2.4585,9.26093,9.17688
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,4,1.02234,0.0023,5.68673,2.45853,9.25593,9.16989
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,5,1.02234,0.002139,5.68397,2.4553,9.24641,9.16374
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,6,1.02051,0.002731,5.68781,2.4535,9.24791,9.16456
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,7,1.02195,0.00243,5.68712,2.45712,9.24717,9.16862
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,8,1.02269,0.002169,5.69206,2.45558,9.25351,9.17251
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,9,1.0215,0.002169,5.68748,2.4608,9.25342,9.17195
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,10,1.02445,0.00222,5.69177,2.45517,9.25021,9.1736
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,11,1.02282,0.00211,5.70039,2.46106,9.26772,9.18637
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,12,1.02352,0.00224,5.69078,2.45558,9.25917,9.17212
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,13,1.02506,0.00255,5.69157,2.45571,9.25876,9.17488
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,14,1.02275,0.002459,5.69805,2.45578,9.25906,9.17903
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,15,1.02246,0.002401,5.69007,2.45728,9.25574,9.17221
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,16,1.02362,0.00212,5.68829,2.45834,9.25306,9.17236
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,17,1.0216,0.00241,5.69808,2.45718,9.2615,9.17927
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,18,1.02752,0.00211,5.69828,2.45594,9.26101,9.18384
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,19,1.02013,0.00233,5.69158,2.45507,9.25185,9.16911
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,20,1.02442,0.002251,5.68689,2.45568,9.24845,9.16924
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,21,1.0272,0.00228,5.68971,2.46282,9.26495,9.182
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,22,1.02272,0.00228,5.70167,2.45584,9.2645,9.18251
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,23,1.02051,0.00202,5.69085,2.45933,9.25351,9.1727
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,24,1.02224,0.0025,5.68937,2.45642,9.25078,9.17052
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,25,1.02128,0.00244,5.68759,2.45827,9.25023,9.16958
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,26,1.02,0.00203,5.69752,2.45498,9.25437,9.17452
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,27,1.02371,0.0023,5.69363,2.45354,9.25402,9.17317
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,28,1.02208,0.00232,5.68802,2.45366,9.24528,9.16608
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,29,1.02422,0.00215,5.69465,2.46909,9.27173,9.19011
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,30,1.02192,0.002221,5.6874,2.46042,9.25352,9.17195
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,31,1.02163,0.00227,5.69851,2.45619,9.25774,9.17861
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,32,1.02285,0.0025,5.69386,2.45475,9.25665,9.17396
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,33,1.02253,0.00226,5.68604,2.45658,9.24899,9.1674
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,34,1.02678,0.00215,5.69466,2.45594,9.26487,9.17953
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,35,1.02355,0.0022,5.70083,2.46467,9.27382,9.19125
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,36,1.0185,0.002202,5.68993,2.45875,9.24924,9.16938
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,37,1.02304,0.002669,5.69266,2.4593,9.25928,9.17766
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,38,1.02387,0.00247,5.69748,2.45706,9.26089,9.18087
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,39,1.02358,0.00212,5.69495,2.45686,9.26473,9.17752
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,40,1.02397,0.002221,5.69197,2.46221,9.26493,9.18036
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,41,1.02298,0.00221,5.69344,2.45747,9.25726,9.1761
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,42,1.02394,0.002362,5.69203,2.4537,9.25081,9.17203
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,43,1.02173,0.00228,5.69421,2.45414,9.25246,9.17236
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,44,1.02234,0.00202,5.69678,2.45843,9.25929,9.17957
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,45,1.02387,0.0025,5.69723,2.45859,9.26591,9.18219
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,46,1.02374,0.00233,5.69145,2.45658,9.26026,9.1741
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,47,1.0209,0.002309,5.68929,2.45786,9.24872,9.17036
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,48,1.02448,0.002431,5.69601,2.45926,9.26094,9.18219
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,49,1.02067,0.00214,5.69435,2.4569,9.25404,9.17406
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,50,1.02234,0.00225,5.69726,2.45757,9.26084,9.17941
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,51,1.024,0.002319,5.68961,2.45734,9.25702,9.17328
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,52,1.01891,0.00211,5.68748,2.45648,9.2455,9.16498
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,53,1.02214,0.00243,5.68802,2.46243,9.25675,9.17502
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,54,1.02397,0.00223,5.69036,2.46147,9.26232,9.17803
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,55,1.02371,0.002328,5.68755,2.45846,9.25427,9.17206
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,56,1.0199,0.002331,5.69228,2.49578,9.28924,9.21029
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,57,1.02211,0.0025,5.68613,2.45581,9.24986,9.16655
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,58,1.02672,0.002299,5.69718,2.45962,9.26512,9.18581
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,59,1.0232,0.00232,5.68367,2.45539,9.24581,9.16458
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,60,1.02109,0.002109,5.68793,2.45917,9.2481,9.1703
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,61,1.02157,0.00238,5.69358,2.45686,9.25704,9.17439
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,62,1.02141,0.002419,5.68711,2.45664,9.24352,9.16757
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,63,1.01965,0.0022,5.68218,2.45491,9.23982,9.15894
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,64,1.02086,0.00218,5.68833,2.45578,9.24799,9.16715
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,65,1.02432,0.00224,5.6895,2.45843,9.25555,9.17449
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,66,1.0233,0.00233,5.68884,2.45571,9.24881,9.17017
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,67,1.02118,0.002371,5.69404,2.45805,9.25628,9.17565
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,68,1.02182,0.00233,5.69163,2.45533,9.25086,9.17111
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,69,1.02317,0.0023,5.69112,2.45821,9.25682,9.17479
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,70,1.02096,0.00219,5.68576,2.45616,9.24025,9.16508
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,71,1.02326,0.002281,5.69295,2.45395,9.25528,9.17244
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,72,1.0232,0.00229,5.69249,2.45677,9.25212,9.17474
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,73,1.02227,0.00243,5.69062,2.49222,9.29524,9.20755
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",448,74,1.0273,0.00271,5.68553,2.45802,9.26043,9.17356
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,0,1.49309,0.00237,7.80854,3.67939,13.0649,12.9834
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,1,1.50368,0.002178,7.82505,3.66346,13.0792,12.9944
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,2,1.49827,0.00252,7.82198,3.6681,13.076,12.9909
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,3,1.50211,0.00211,7.81405,3.66874,13.0679,12.987
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,4,1.4959,0.00218,7.8153,3.67792,13.073,12.9913
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,5,1.49587,0.00219,7.81524,3.67542,13.0737,12.9887
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,6,1.496,0.00228,7.8134,3.68192,13.0743,12.9936
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,7,1.49782,0.00277,7.80921,3.69386,13.0929,13.0037
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,8,1.5032,0.002431,7.8203,3.6865,13.0945,13.0124
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,9,1.49418,0.002111,7.81494,3.67085,13.0682,12.9821
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,10,1.50326,0.002539,7.81464,3.67034,13.0737,12.9908
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,11,1.48826,0.00224,7.81383,3.69427,13.0798,12.9986
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,12,1.50061,0.002369,7.8199,3.67533,13.0802,12.9982
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,13,1.49245,0.002119,7.81453,3.68208,13.0719,12.9912
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,14,1.4928,0.00239,7.83114,3.68518,13.0966,13.0115
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,15,1.49411,0.00214,7.82387,3.66803,13.0816,12.9882
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,16,1.50202,0.0022,7.81743,3.68902,13.0964,13.0107
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,17,1.50858,0.00236,7.81599,3.70198,13.1165,13.0289
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,18,1.49818,0.00203,7.81296,3.67155,13.0671,12.9847
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,19,1.49843,0.00213,7.81255,3.70058,13.0979,13.0137
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,20,1.5025,0.00247,7.81357,3.68717,13.0884,13.0057
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,21,1.50502,0.00219,7.81584,3.67344,13.0811,12.9965
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,22,1.49664,0.002311,7.81234,3.70189,13.0975,13.0132
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,23,1.49574,0.00217,7.81893,3.66742,13.064,12.9843
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,24,1.49882,0.002031,7.80681,3.6824,13.0714,12.9901
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,25,1.50493,0.00216,7.81068,3.73142,13.133,13.0492
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,26,1.504,0.00209,7.82234,3.69149,13.1047,13.0199
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,27,1.5048,0.002171,7.82294,3.68608,13.1013,13.016
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,28,1.50538,0.002451,7.82048,3.68112,13.0907,13.0094
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,29,1.4927,0.00222,7.81676,3.67818,13.0761,12.9899
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,30,1.50371,0.00217,7.81175,3.70582,13.1031,13.0235
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,31,1.50064,0.00209,7.81879,3.68534,13.0888,13.0069
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,32,1.49302,0.00205,7.81349,3.67526,13.0661,12.9838
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,33,1.49872,0.00239,7.8214,3.7073,13.1135,13.0298
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,34,1.49264,0.002209,7.81265,3.68176,13.0682,12.9893
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,35,1.49514,0.00234,7.81624,3.71066,13.108,13.0244
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,36,1.49763,0.00228,7.82247,3.6735,13.0871,12.9959
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,37,1.49674,0.00215,7.81424,3.68371,13.0814,12.9968
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,38,1.49075,0.00209,7.81936,3.67757,13.0706,12.9898
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,39,1.50038,0.00227,7.82458,3.67155,13.082,12.9988
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,40,1.49322,0.00254,7.81985,3.6753,13.0745,12.9909
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,41,1.49318,0.00227,7.8188,3.7023,13.1034,13.0166
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,42,1.49216,0.00209,7.82168,3.69584,13.0948,13.0118
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,43,1.5024,0.0022,7.81953,3.67072,13.0779,12.9949
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,44,1.49872,0.0021,7.81969,3.67382,13.0781,12.9943
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,45,1.49261,0.00213,7.81614,3.65898,13.0552,12.9699
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,46,1.49549,0.00211,7.81478,3.67718,13.0729,12.9896
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,47,1.49782,0.00231,7.81289,3.68224,13.0764,12.9953
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,48,1.50298,0.002391,7.81461,3.66458,13.0665,12.9846
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,49,1.4967,0.00245,7.82604,3.69133,13.098,13.0165
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,50,1.49683,0.00232,7.81749,3.6753,13.0775,12.9919
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,51,1.49123,0.00251,7.8188,3.67693,13.0704,12.9895
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,52,1.49862,0.00223,7.81311,3.67373,13.0724,12.9877
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,53,1.49901,0.002069,7.82517,3.66349,13.0723,12.9897
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,54,1.49942,0.00226,7.81355,3.69846,13.1008,13.0137
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,55,1.49094,0.00241,7.81292,3.66576,13.0541,12.972
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,56,1.51104,0.00219,7.81589,3.67901,13.0885,13.0081
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,57,1.49242,0.002149,7.8236,3.67274,13.0748,12.9909
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,58,1.4911,0.00224,7.81137,3.83226,13.2175,13.137
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,59,1.49494,0.002,7.81685,3.85053,13.2478,13.1643
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,60,1.49136,0.00201,7.8119,3.68678,13.0728,12.9921
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,61,1.504,0.002239,7.82477,3.66768,13.084,12.9987
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,62,1.49494,0.00244,7.81777,3.66355,13.0604,12.9787
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,63,1.4967,0.00213,7.82171,3.68106,13.0884,13.0016
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,64,1.50954,0.00225,7.81029,3.68499,13.0879,13.0071
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,65,1.50262,0.002199,7.81875,3.67277,13.0782,12.9963
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,66,1.49741,0.00205,7.81547,3.67837,13.0767,12.9933
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,67,1.49315,0.002169,7.81536,3.67728,13.0723,12.988
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,68,1.49504,0.002671,7.81586,3.6696,13.069,12.9832
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,69,1.49267,0.0024,7.81938,3.68653,13.0866,13.001
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,70,1.49843,0.00245,7.81866,3.67702,13.0841,12.9966
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,71,1.49462,0.002271,7.81979,3.66592,13.0628,12.9826
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,72,1.49418,0.00233,7.81936,3.67213,13.0733,12.988
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,73,1.50122,0.0021,7.82541,3.6664,13.0808,12.9951
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",512,74,1.50307,0.00213,7.81596,3.6768,13.0801,12.998
