dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,62,1.27194,0.00215,12.7334,3.22141,17.3111,17.2289
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,63,1.27302,0.002519,12.7306,3.22106,17.3142,17.2271
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,64,1.27075,0.00218,12.7379,3.22218,17.3139,17.233
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,65,1.27043,0.00216,12.7289,3.21802,17.3023,17.2195
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,66,1.27184,0.002171,12.7251,3.21962,17.3004,17.2187
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,67,1.27248,0.00212,12.7257,3.216,17.2963,17.2163
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,68,1.27312,0.002109,12.7289,3.21866,17.3075,17.2228
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,69,1.27552,0.00244,12.7271,3.21459,17.3033,17.2196
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,70,1.26909,0.00204,12.7281,3.21696,17.2974,17.2162
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,71,1.2719,0.00221,12.7287,3.21674,17.3036,17.2195
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,72,1.27194,0.002481,12.7303,3.22182,17.3119,17.2265
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,73,1.27469,0.002441,12.7375,3.22291,17.3262,17.2375
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,74,1.2729,0.00215,12.7268,3.21731,17.3059,17.2191
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,0,2.29498,0.002651,24.7346,5.10486,32.2308,32.1371
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,1,2.29037,0.002281,24.7311,5.10496,32.2188,32.1287
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,2,2.288,0.00212,24.7303,5.10214,32.209,32.1226
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,3,2.2903,0.002381,24.7318,5.10496,32.2236,32.1295
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,4,2.28742,0.00222,24.7314,5.10208,32.2161,32.1231
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,5,2.28938,0.00227,24.7332,5.10131,32.2175,32.1262
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,6,2.2895,0.00226,24.7365,5.10438,32.2198,32.1326
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,7,2.29085,0.00241,24.7315,5.1071,32.2243,32.1319
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,8,2.28662,0.00233,24.7338,5.10189,32.2141,32.1247
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,9,2.28768,0.00222,24.7316,5.10387,32.2118,32.1254
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,10,2.2881,0.00234,24.7323,5.0993,32.2219,32.122
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,11,2.28966,0.00244,24.7323,5.10602,32.2227,32.1305
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,12,2.28966,0.00233,24.7366,5.10253,32.2249,32.1311
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,13,2.28614,0.002191,24.7315,5.10397,32.2118,32.1238
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,14,2.28806,0.002329,24.7368,5.10096,32.2191,32.1282
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,15,2.28864,0.00241,24.7285,5.10304,32.21,32.1226
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,16,2.28973,0.002229,24.7283,5.10096,32.2132,32.1212
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,17,2.29594,0.00266,24.7345,5.10797,32.2308,32.141
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,18,2.28774,0.00237,24.7329,5.09811,32.213,32.1212
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,19,2.2887,0.002601,24.73,5.1047,32.2159,32.126
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,20,2.28848,0.002369,24.7312,5.10326,32.2158,32.1253
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,21,2.29034,0.002429,24.7346,5.10138,32.2213,32.1287
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,22,2.28851,0.00274,24.7319,5.10035,32.2171,32.1235
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,23,2.28758,0.00232,24.7304,5.10246,32.2112,32.1228
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,24,2.28966,0.00255,24.732,5.09619,32.2133,32.1204
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,25,2.28989,0.00236,24.7325,5.1047,32.222,32.1294
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,26,2.28717,0.00259,24.7414,5.0993,32.2221,32.1305
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,27,2.28954,0.00254,24.7313,5.10435,32.2155,32.1278
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,28,2.29069,0.00219,24.7305,5.10589,32.2167,32.1293
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,29,2.29213,0.00249,24.7314,5.10048,32.2163,32.1265
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,30,2.28822,0.002199,24.733,5.10624,32.2195,32.1296
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,31,2.28963,0.002308,24.7299,5.10205,32.2177,32.1239
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,32,2.29014,0.00237,24.7309,5.10195,32.2159,32.1254
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,33,2.29069,0.00228,24.7312,5.1041,32.2182,32.1283
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,34,2.2895,0.00258,24.7311,5.1095,32.2247,32.1326
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,35,2.28874,0.0023,24.7365,5.10016,32.2176,32.1277
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,36,2.29098,0.002481,24.7365,5.1049,32.2264,32.1349
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,37,2.28746,0.002329,24.7312,5.11165,32.2191,32.1327
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,38,2.28826,0.002419,24.7305,5.10259,32.2127,32.1238
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,39,2.28733,0.002491,24.7296,5.10448,32.2128,32.1239
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,40,2.28938,0.0024,24.7351,5.10669,32.2218,32.1335
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,41,2.28746,0.00218,24.7298,5.10547,32.2144,32.125
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,42,2.29011,0.00234,24.734,5.10384,32.222,32.1303
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,43,2.28838,0.00244,24.7307,5.12512,32.2389,32.1466
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,44,2.28813,0.00273,24.7353,5.10314,32.2254,32.1293
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,45,2.28893,0.00226,24.7296,5.10902,32.2159,32.1298
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,46,2.28918,0.0025,24.7301,5.1001,32.2117,32.1219
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,47,2.292,0.002189,24.7282,5.09878,32.2118,32.1212
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,48,2.29126,0.00236,24.7311,5.10067,32.2153,32.1254
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,49,2.29027,0.00256,24.7299,5.10224,32.2164,32.125
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,50,2.28701,0.00231,24.7429,5.10186,32.221,32.1341
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,51,2.28877,0.002371,24.7339,5.09866,32.2173,32.1237
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,52,2.28707,0.00236,24.7312,5.10291,32.2126,32.1236
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,53,2.28803,0.0024,24.7309,5.09821,32.2092,32.1196
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,54,2.2871,0.002409,24.734,5.10355,32.2126,32.1271
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,55,2.28986,0.00253,24.7339,5.10381,32.2243,32.1301
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,56,2.28755,0.00246,24.7323,5.10413,32.215,32.1265
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,57,2.28854,0.002371,24.7321,5.10218,32.2145,32.1252
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,58,2.28627,0.00242,24.7314,5.10438,32.2142,32.1244
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,59,2.28627,0.002501,24.7376,5.10032,32.2185,32.1266
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,60,2.28899,0.002281,24.7339,5.09862,32.2111,32.1238
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,61,2.28989,0.00242,24.7343,5.10054,32.2178,32.1272
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,62,2.28883,0.002299,24.7303,5.10019,32.2144,32.1216
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,63,2.28758,0.002219,24.7332,5.10371,32.2162,32.1267
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,64,2.29008,0.00238,24.7322,5.10717,32.2217,32.1318
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,65,2.28691,0.00222,24.7325,5.10707,32.2197,32.1287
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,66,2.29053,0.002479,24.7377,5.09821,32.2211,32.1289
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,67,2.29062,0.00225,24.7314,5.1039,32.2166,32.1281
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,68,2.29046,0.00223,24.7367,5.10195,32.2248,32.1314
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,69,2.28995,0.00244,24.7345,5.10157,32.2181,32.1284
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,70,2.28736,0.002208,24.7307,5.09882,32.2077,32.1191
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,71,2.28614,0.00244,24.7348,5.10093,32.2105,32.1244
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,72,2.28992,0.00251,24.7289,5.11174,32.2219,32.1331
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,73,2.29043,0.00255,24.7321,5.10384,32.2205,32.1289
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",448,74,2.28579,0.002591,24.7335,5.10208,32.2124,32.124
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,0,3.2703,0.002671,32.0086,7.61229,42.9896,42.8938
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,1,3.26566,0.00259,32.0128,7.60301,42.9808,42.8841
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,2,3.26339,0.00271,32.0107,7.60938,42.9809,42.8862
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,3,3.26006,0.0026,32.0093,7.61034,42.9757,42.8823
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,4,3.2624,0.002469,32.0136,7.61341,42.9886,42.8919
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,5,3.26122,0.00249,32.0083,7.61168,42.9779,42.8837
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,6,3.26573,0.00262,32.0069,7.61725,42.9888,42.8925
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,7,3.26173,0.00276,32.0107,7.61917,42.9907,42.8944
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,8,3.26547,0.00262,32.014,7.61456,42.9934,42.8967
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,9,3.26384,0.00263,32.0098,7.61229,42.9795,42.8885
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,10,3.26442,0.00242,32.0151,7.61232,42.988,42.8943
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,11,3.25763,0.0022,32.0103,7.61101,42.9772,42.8812
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,12,3.26176,0.00239,32.0103,7.61155,42.9785,42.886
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,13,3.26282,0.00247,32.012,7.61347,42.9839,42.8907
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,14,3.26003,0.00257,32.0108,7.61056,42.986,42.884
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,15,3.26253,0.00249,32.0086,7.61066,42.9821,42.8843
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,16,3.26656,0.00248,32.0079,7.6096,42.9832,42.8866
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,17,3.25952,0.002478,32.0158,7.61274,42.9849,42.8906
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,18,3.26118,0.00224,32.0101,7.6127,42.9773,42.8862
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,19,3.26323,0.002299,32.0085,7.61459,42.9864,42.8886
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,20,3.26429,0.00242,32.0147,7.61418,42.9933,42.8956
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,21,3.2601,0.00263,32.007,7.61226,42.9769,42.8819
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,22,3.2648,0.00289,32.0127,7.61162,42.9885,42.892
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,23,3.26352,0.0024,32.0135,7.61014,42.9873,42.8895
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,24,3.26195,0.00255,32.016,7.61258,42.9889,42.893
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,25,3.25936,0.0026,32.0091,7.61027,42.9707,42.8813
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,26,3.26115,0.002411,32.0099,7.61837,42.9841,42.8918
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,27,3.25958,0.002409,32.0073,7.61046,42.9699,42.8798
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,28,3.2616,0.002371,32.0065,7.61229,42.9785,42.8828
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,29,3.26022,0.0023,32.0082,7.6119,42.976,42.8827
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,30,3.26413,0.002399,32.0055,7.60858,42.971,42.8806
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,31,3.26157,0.002361,32.0099,7.6169,42.9886,42.8907
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,32,3.2608,0.002452,32.0165,7.61379,42.9876,42.8935
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,33,3.26166,0.002339,32.0076,7.61126,42.9757,42.8829
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,34,3.26154,0.00251,32.0141,7.61216,42.99,42.8903
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,35,3.26221,0.00248,32.0104,7.60883,42.9762,42.8839
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,36,3.26445,0.002581,32.0131,7.60858,42.9834,42.8887
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,37,3.26291,0.00277,32.0152,7.61459,42.994,42.8955
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,38,3.26544,0.00238,32.0092,7.61475,42.9909,42.8917
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,39,3.26317,0.00251,32.0112,7.61523,42.9892,42.8921
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,40,3.26096,0.002229,32.0079,7.61424,42.9785,42.8853
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,41,3.25693,0.00217,32.0057,7.61178,42.9695,42.8765
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,42,3.26397,0.00265,32.0061,7.61123,42.9802,42.884
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,43,3.26125,0.002601,32.0136,7.60723,42.9806,42.8847
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,44,3.26237,0.002759,32.0112,7.6113,42.9828,42.8877
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,45,3.26371,0.00254,32.0091,7.61882,42.9946,42.8942
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,46,3.26403,0.00244,32.0116,7.6073,42.9802,42.8853
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,47,3.26019,0.002551,32.0123,7.61152,42.9757,42.8866
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,48,3.26118,0.00223,32.0212,7.61434,42.9897,42.8989
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,49,3.25894,0.002529,32.0046,7.60794,42.9631,42.874
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,50,3.2615,0.002451,32.0118,7.61408,42.9812,42.8898
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,51,3.26307,0.00251,32.0175,7.61184,42.9847,42.895
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,52,3.26045,0.002431,32.006,7.60624,42.968,42.8751
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,53,3.26611,0.00247,32.0189,7.60957,42.9908,42.897
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,54,3.26496,0.00259,32.0123,7.6128,42.9884,42.8927
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,55,3.26189,0.00266,32.0113,7.61264,42.9866,42.8885
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,56,3.2608,0.00233,32.0203,7.61434,42.996,42.8978
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,57,3.26432,0.002519,32.0096,7.60506,42.9775,42.8815
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,58,3.2608,0.00233,32.0154,7.61229,42.9851,42.8908
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,59,3.26419,0.00257,32.019,7.60998,42.9954,42.8958
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,60,3.2631,0.002569,32.0114,7.6121,42.9851,42.8891
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,61,3.26621,0.002479,32.0065,7.61178,42.9813,42.887
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,62,3.2656,0.00276,32.0084,7.60496,42.9795,42.8817
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,63,3.26301,0.002479,32.0079,7.61114,42.982,42.8845
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,64,3.2624,0.00232,32.0079,7.61421,42.9841,42.8868
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,65,3.26189,0.00255,32.0118,7.61309,42.9872,42.8893
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,66,3.26035,0.00255,32.0076,7.61309,42.9793,42.8836
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,67,3.26406,0.00253,32.0111,7.6072,42.9808,42.8849
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,68,3.26355,0.00261,32.0089,7.61098,42.9822,42.8861
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,69,3.26317,0.002641,32.0147,7.61069,42.9869,42.8912
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,70,3.2608,0.002379,32.0068,7.61642,42.9841,42.8864
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,71,3.26029,0.00244,32.0085,7.61206,42.9792,42.8833
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,72,3.26432,0.00254,32.0177,7.61066,42.9928,42.8952
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,73,3.26221,0.002499,32.0095,7.61155,42.9792,42.8857
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",512,74,3.26262,0.00237,32.0174,7.61891,42.9914,42.9013
