dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",384,60,23.1336,0.0021,3.46963,1.56189,28.2485,28.1672
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",384,61,23.1524,0.002289,3.45589,1.56317,28.256,28.1738
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",384,62,23.1814,0.00218,3.45886,1.56285,28.285,28.2053
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",384,63,23.7396,0.00216,3.4644,1.5624,28.8594,28.7685
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",384,64,22.9108,0.00213,3.46636,1.56026,28.028,27.9395
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",384,65,23.802,0.00221,3.46638,1.56573,28.9228,28.8363
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",384,66,23.2962,0.002241,3.46486,1.56442,28.4107,28.3277
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",384,67,23.2487,0.00214,3.46301,1.55882,28.3524,28.2727
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",384,68,23.3597,0.00231,3.4647,1.56138,28.4716,28.3881
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",384,69,22.8224,0.00204,3.46247,1.55971,27.9351,27.8466
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",384,70,23.3441,0.0022,3.46207,1.56144,28.4554,28.3698
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",384,71,23.6139,0.00244,3.46454,1.56461,28.7388,28.6454
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",384,72,22.8629,0.00211,3.46422,1.55942,27.9729,27.8887
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",384,73,22.9232,0.00206,3.45719,1.55974,28.0266,27.9422
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",384,74,23.7287,0.002139,3.46379,1.56387,28.8441,28.7585
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,0,33.9973,0.00252,5.59606,2.46541,42.1546,42.0613
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,1,34.5596,0.002161,5.59456,2.46659,42.7204,42.623
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,2,34.1118,0.00246,5.60188,2.46,42.272,42.1761
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,3,34.0612,0.00254,5.60104,2.47302,42.238,42.1378
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,4,33.8338,0.00242,5.59752,2.46432,41.9929,41.8981
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,5,33.9428,0.002429,5.59997,2.48541,42.127,42.0306
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,6,33.9419,0.00281,5.59421,2.46563,42.0992,42.0045
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,7,34.4451,0.00229,5.59606,2.46416,42.6026,42.5076
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,8,34.2189,0.00226,5.60235,2.46038,42.3769,42.2839
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,9,34.3284,0.002558,5.59476,2.46755,42.4883,42.3933
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,10,34.1286,0.002299,5.59237,2.46211,42.2803,42.1854
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,11,34.2394,0.00237,5.59713,2.46192,42.3946,42.3008
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,12,34.0655,0.00218,5.59838,2.46576,42.2218,42.1318
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,13,34.15,0.00212,5.59547,2.46352,42.3078,42.2111
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,14,34.1939,0.00217,5.59278,2.46109,42.3398,42.2499
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,15,33.8916,0.00226,5.59147,2.46506,42.0438,41.9504
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,16,34.0162,0.002179,5.60297,2.46275,42.1708,42.0841
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,17,34.2838,0.00235,5.59719,2.46867,42.4445,42.352
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,18,34.165,0.00261,5.59977,2.46701,42.3307,42.2344
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,19,34.3708,0.00217,5.59634,2.46688,42.5364,42.4362
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,20,34.107,0.002379,5.60279,2.46234,42.2778,42.1746
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,21,34.3117,0.00223,5.6041,2.46714,42.4796,42.3852
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,22,34.3405,0.002089,5.59358,2.46406,42.494,42.4002
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,23,34.3439,0.002129,5.59711,2.47853,42.5151,42.4217
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,24,34.1007,0.00211,5.5972,2.4817,42.2759,42.1817
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,25,33.854,0.00213,5.5992,2.46269,42.0115,41.918
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,26,33.9971,0.00207,5.59741,2.46323,42.1524,42.0598
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,27,33.8585,0.0022,5.59846,2.46934,42.0187,41.9285
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,28,34.3005,0.00208,5.59566,2.46586,42.4535,42.3641
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,29,33.8106,0.002119,5.59934,2.46438,41.9721,41.8764
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,30,33.8669,0.00212,5.59525,2.46602,42.0199,41.9303
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,31,33.8838,0.00216,5.59368,2.4625,42.0338,41.9421
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,32,33.6909,0.00236,5.59703,2.4927,41.8744,41.783
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,33,33.8368,0.00211,5.59286,2.46586,41.9876,41.8977
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,34,34.2688,0.00235,5.59654,2.46432,42.4232,42.332
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,35,34.0357,0.002241,5.59955,2.46579,42.1904,42.1033
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,36,34.1487,0.00209,5.59695,2.46544,42.3041,42.2132
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,37,34.1186,0.002069,5.6004,2.4721,42.288,42.1931
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,38,33.8232,0.00212,5.59804,2.46774,41.9833,41.8911
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,39,33.7961,0.00211,5.59428,2.46374,41.9492,41.8563
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,40,34.0289,0.00215,5.59107,2.46221,42.1824,42.0843
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,41,34.0269,0.00223,5.59782,2.46618,42.1836,42.0932
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,42,33.8731,0.0021,5.59668,2.46413,42.0272,41.936
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,43,33.7852,0.002151,5.58865,2.46269,41.9308,41.8386
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,44,33.9611,0.002241,5.59592,2.46019,42.1121,42.0194
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,45,33.9097,0.00239,5.59542,2.46458,42.0693,41.972
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,46,33.9061,0.00207,5.59917,2.46771,42.0697,41.9751
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,47,34.5036,0.002281,5.60067,2.46259,42.6596,42.5692
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,48,34.2626,0.00208,5.59477,2.46141,42.414,42.3209
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,49,33.941,0.00217,5.60153,2.46243,42.1,42.0072
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,50,33.9859,0.002119,5.60207,2.46342,42.1473,42.0535
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,51,34.1708,0.002131,5.59203,2.46467,42.3258,42.2296
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,52,34.1093,0.00224,5.60381,2.46896,42.2789,42.1844
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,53,34.1025,0.002071,5.59736,2.46496,42.2598,42.1668
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,54,34.0898,0.00225,5.59131,2.45802,42.23,42.1414
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,55,33.955,0.00234,5.58857,2.4617,42.1,42.0076
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,56,34.1752,0.0022,5.59931,2.46522,42.3357,42.242
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,57,33.825,0.00219,5.59838,2.46547,41.9839,41.891
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,58,33.9285,0.00222,5.59527,2.46458,42.0842,41.9905
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,59,34.3663,0.00204,5.59472,2.49674,42.5536,42.4598
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,60,34.0154,0.00215,5.59401,2.50374,42.2062,42.1153
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,61,34.0102,0.002291,5.59398,2.46157,42.1583,42.0681
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,62,33.9242,0.00233,5.59651,2.46477,42.08,41.9878
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,63,34.0677,0.00244,5.59312,2.46774,42.2257,42.131
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,64,34.1077,0.0025,5.59576,2.46803,42.2729,42.174
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,65,34.1703,0.00207,5.59847,2.46886,42.3459,42.2397
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,66,33.9326,0.00229,5.60115,2.46413,42.0909,42.0002
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,67,33.8529,0.00207,5.59932,2.47338,42.0232,41.9277
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,68,33.9685,0.002149,5.59506,2.46637,42.1217,42.0321
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,69,34.1087,0.0022,5.59968,2.46608,42.2716,42.1767
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,70,34.0021,0.00208,5.59337,2.46202,42.1556,42.0596
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,71,33.9334,0.002079,5.60474,2.46355,42.0943,42.0037
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,72,33.5836,0.002099,5.59652,2.47168,41.7457,41.6539
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,73,33.8456,0.00211,5.59787,2.46618,42.0099,41.9118
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",448,74,34.1433,0.00213,5.59715,2.46339,42.2983,42.206
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,0,48.0128,0.002259,8.2701,3.68589,60.068,59.9711
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,1,48.2594,0.00219,8.26407,3.70096,60.322,60.2266
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,2,48.6748,0.00234,8.26758,3.66778,60.7139,60.6125
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,3,48.2675,0.00219,8.26902,3.68957,60.3308,60.2282
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,4,48.6313,0.00206,8.25965,3.67696,60.6686,60.57
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,5,48.0192,0.00213,8.27485,3.67642,60.0718,59.9726
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,6,47.7594,0.00256,8.26839,3.70083,59.8351,59.7312
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,7,48.1251,0.00208,8.26651,3.68186,60.1772,60.0756
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,8,48.0375,0.00206,8.26499,3.72006,60.1224,60.0247
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,9,47.7998,0.00228,8.26425,3.67491,59.8394,59.7413
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,10,48.0786,0.00211,8.26794,3.68432,60.1298,60.033
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,11,47.9536,0.00212,8.2599,3.68547,59.9987,59.9011
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,12,47.9739,0.00232,8.27162,3.67587,60.0222,59.9237
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,13,48.1607,0.00248,8.27184,3.66928,60.2074,60.1043
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,14,48.1609,0.00245,8.27275,3.67853,60.2147,60.1146
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,15,48.0117,0.002209,8.26977,3.67456,60.0574,59.9583
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,16,48.195,0.002249,8.26972,3.68067,60.2449,60.1476
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,17,48.1174,0.00227,8.25898,3.68077,60.1548,60.0594
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,18,48.0349,0.00217,8.26462,3.71667,60.1175,60.0183
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,19,48.1047,0.00228,8.26818,3.67184,60.1444,60.047
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,20,48.3748,0.00212,8.26448,3.70019,60.4408,60.3415
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,21,48.0498,0.002571,8.2667,3.72874,60.1499,60.0478
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,22,47.9982,0.0022,8.26269,3.7008,60.0633,59.9639
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,23,47.9334,0.00229,8.25679,3.67229,59.961,59.8648
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,24,48.8997,0.00289,8.27487,3.68669,60.9713,60.8641
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,25,48.192,0.002229,8.2626,3.69933,60.2541,60.1562
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,26,47.8764,0.00216,8.27078,3.66771,59.9165,59.817
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,27,48.2988,0.00218,8.26919,3.68016,60.3544,60.2503
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,28,48.3954,0.002252,8.26651,3.69245,60.4565,60.3566
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,29,48.3869,0.0023,8.27521,3.67242,60.4338,60.3368
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,30,48.0228,0.00227,8.26351,3.70832,60.0939,59.9969
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,31,48.0751,0.00205,8.26549,3.7033,60.1463,60.0459
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,32,48.1727,0.00251,8.28251,3.66243,60.2159,60.1202
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,33,47.9714,0.00227,8.26387,3.68698,60.0206,59.9245
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,34,48.4362,0.00229,8.26969,3.68413,60.4913,60.3923
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,35,48.3145,0.002579,8.27201,3.67843,60.3648,60.2675
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,36,48.1766,0.00222,8.26966,3.67072,60.2166,60.1192
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,37,48.1028,0.00229,8.27071,3.70096,60.1739,60.0767
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,38,48.2508,0.00214,8.25704,3.68368,60.288,60.1937
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,39,48.4422,0.002269,8.26332,3.67565,60.476,60.3834
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,40,47.8028,0.002181,8.27188,3.67338,59.8461,59.7503
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,41,48.1143,0.001989,8.2638,3.67994,60.1557,60.06
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,42,47.9829,0.00213,8.26367,3.69453,60.0408,59.9432
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,43,48.6501,0.00204,8.26064,3.70538,60.717,60.6182
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,44,48.2647,0.00216,8.26451,3.67933,60.3101,60.2107
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,45,48.1939,0.0023,8.26485,3.68099,60.2345,60.142
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,46,47.9354,0.00236,8.26701,3.67578,59.9839,59.8805
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,47,48.2044,0.00268,8.2583,3.67942,60.2417,60.1448
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,48,48.3689,0.00219,8.26582,3.69917,60.4345,60.3361
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,49,47.889,0.002571,8.28057,3.68541,59.9606,59.8575
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,50,48.0228,0.00222,8.26039,3.68506,60.072,59.9705
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,51,48.3397,0.00226,8.26317,3.67878,60.3781,60.2839
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,52,48.0332,0.00244,8.26278,3.68522,60.0829,59.9837
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,53,48.3511,0.002208,8.27001,3.69542,60.4179,60.3187
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,54,48.5299,0.00216,8.26137,3.75306,60.6468,60.5464
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,55,48.0892,0.00261,8.26092,3.68643,60.1386,60.0392
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,56,48.3372,0.002091,8.26757,3.67923,60.3847,60.286
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,57,48.0163,0.00222,8.25787,3.68205,60.0565,59.9584
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,58,48.1323,0.00262,8.26565,3.71581,60.216,60.1164
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,59,48.4872,0.002071,8.26854,3.68602,60.5386,60.4439
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,60,47.9036,0.002261,8.26142,3.69706,59.9626,59.8644
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,61,48.0381,0.002251,8.26546,3.69267,60.0964,59.9985
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,62,48.187,0.00212,8.26725,3.68435,60.2398,60.1407
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,63,47.9926,0.00209,8.26809,3.69584,60.0587,59.9586
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,64,48.1743,0.00223,8.26625,3.67331,60.2114,60.1161
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,65,47.9353,0.002279,8.2708,3.68611,59.996,59.8944
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,66,48.1719,0.00212,8.26572,3.68022,60.2198,60.12
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,67,48.586,0.002479,8.27346,3.67574,60.6364,60.5377
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,68,48.2443,0.002069,8.25906,3.67222,60.2757,60.1776
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,69,47.8966,0.00235,8.27188,3.68083,59.9518,59.8516
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,70,48.0562,0.002229,8.26547,3.71046,60.1352,60.0344
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,71,48.441,0.00247,8.27064,3.70035,60.5114,60.4144
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,72,48.4195,0.00221,8.27354,3.67843,60.4704,60.3736
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,73,48.1311,0.00224,8.25726,3.67517,60.1615,60.0658
3,float,uniform,CPU,"P | P | P | P | Ds | Ds",512,74,47.8442,0.002481,8.2595,3.70829,59.9146,59.8144
