dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,float,uniform,CPU,"Ns | Ds",64,0,184.156,0,0.03556,51.6304,235.922,235.822
1,float,uniform,CPU,"Ns | Ds",256,40,0.028192,0,0.01857,0.006272,0.089819,0.053034
1,float,uniform,CPU,"Ns | Ds",256,41,0.030976,0,0.01868,0.006784,0.097099,0.05644
1,float,uniform,CPU,"Ns | Ds",256,42,0.031104,0,0.01842,0.006944,0.095788,0.056468
1,float,uniform,CPU,"Ns | Ds",256,43,0.02912,0,0.019439,0.004704,0.092439,0.053263
1,float,uniform,CPU,"Ns | Ds",256,44,0.03008,0,0.01854,0.00528,0.091419,0.0539
1,float,uniform,CPU,"Ns | Ds",256,45,0.028096,0,0.01828,0.00544,0.091108,0.051816
1,float,uniform,CPU,"Ns | Ds",256,46,0.030176,0,0.018879,0.00608,0.092019,0.055135
1,float,uniform,CPU,"Ns | Ds",256,47,0.03136,0,0.01897,0.006016,0.093609,0.056346
1,float,uniform,CPU,"Ns | Ds",256,48,0.030816,0,0.01842,0.005376,0.093699,0.054612
1,float,uniform,CPU,"Ns | Ds",256,49,0.030528,0,0.01838,0.0056,0.098069,0.054508
1,float,uniform,CPU,"Ns | Ds",256,50,0.028928,0,0.01856,0.005824,0.091539,0.053312
1,float,uniform,CPU,"Ns | Ds",256,51,0.02992,0,0.01836,0.005216,0.092579,0.053496
1,float,uniform,CPU,"Ns | Ds",256,52,0.03184,0,0.01907,0.005696,0.095179,0.056606
1,float,uniform,CPU,"Ns | Ds",256,53,0.028608,0,0.01826,0.0056,0.089769,0.052468
1,float,uniform,CPU,"Ns | Ds",256,54,0.027968,0,0.018389,0.005472,0.090179,0.051829
1,float,uniform,CPU,"Ns | Ds",256,55,0.028064,0,0.01831,0.0056,0.090359,0.051974
1,float,uniform,CPU,"Ns | Ds",256,56,0.028352,0,0.018741,0.005792,0.090739,0.052885
1,float,uniform,CPU,"Ns | Ds",256,57,0.030496,0,0.018619,0.005728,0.092219,0.054843
1,float,uniform,CPU,"Ns | Ds",256,58,0.029632,0,0.01854,0.005696,0.092389,0.053868
1,float,uniform,CPU,"Ns | Ds",256,59,0.027904,0,0.015099,0.006304,0.081609,0.049307
1,float,uniform,CPU,"Ns | Ds",256,60,0.0312,0,0.01868,0.005504,0.095219,0.055384
1,float,uniform,CPU,"Ns | Ds",256,61,0.027968,0,0.01943,0.005408,0.091149,0.052806
1,float,uniform,CPU,"Ns | Ds",256,62,0.028256,0,0.01925,0.005664,0.091699,0.05317
1,float,uniform,CPU,"Ns | Ds",256,63,0.029856,0,0.01837,0.005664,0.092259,0.05389
1,float,uniform,CPU,"Ns | Ds",256,64,0.027648,0,0.01868,0.007328,0.092399,0.053656
1,float,uniform,CPU,"Ns | Ds",256,65,0.029248,0,0.01872,0.00544,0.091279,0.053408
1,float,uniform,CPU,"Ns | Ds",256,66,0.036288,0,0.017481,0.006112,0.099589,0.059881
1,float,uniform,CPU,"Ns | Ds",256,67,0.029344,0,0.01868,0.006912,0.093179,0.054936
1,float,uniform,CPU,"Ns | Ds",256,68,0.0328,0,0.01883,0.005312,0.096829,0.056942
1,float,uniform,CPU,"Ns | Ds",256,69,0.030368,0,0.106617,0.004416,0.181198,0.141401
1,float,uniform,CPU,"Ns | Ds",256,70,0.029952,0,0.019389,0.005568,0.093029,0.054909
1,float,uniform,CPU,"Ns | Ds",256,71,0.03168,0,0.01849,0.006944,0.095719,0.057114
1,float,uniform,CPU,"Ns | Ds",256,72,0.027584,0,0.015729,0.009632,0.087029,0.052945
1,float,uniform,CPU,"Ns | Ds",256,73,0.03024,0,0.0191,0.005952,0.094019,0.055292
1,float,uniform,CPU,"Ns | Ds",256,74,0.031328,0,0.01851,0.005792,0.093069,0.05563
1,float,uniform,CPU,"Ns | Ds",320,0,0.066752,0,0.02272,0.012128,0.147838,0.1016
1,float,uniform,CPU,"Ns | Ds",320,1,0.03104,0,0.01884,0.004704,0.094729,0.054584
1,float,uniform,CPU,"Ns | Ds",320,2,0.03136,0,0.01918,0.00528,0.095549,0.05582
1,float,uniform,CPU,"Ns | Ds",320,3,0.027776,0,0.01865,0.00432,0.089369,0.050746
1,float,uniform,CPU,"Ns | Ds",320,4,0.030816,0,0.01884,0.00464,0.092209,0.054296
1,float,uniform,CPU,"Ns | Ds",320,5,0.0288,0,0.018379,0.00448,0.091019,0.051659
1,float,uniform,CPU,"Ns | Ds",320,6,0.029472,0,0.01886,0.004928,0.092719,0.05326
1,float,uniform,CPU,"Ns | Ds",320,7,0.030144,0,0.01902,0.00432,0.093528,0.053484
1,float,uniform,CPU,"Ns | Ds",320,8,0.030688,0,0.018349,0.005888,0.093089,0.054925
1,float,uniform,CPU,"Ns | Ds",320,9,0.030048,0,0.018878,0.005408,0.094569,0.054334
1,float,uniform,CPU,"Ns | Ds",320,10,0.029312,0,0.01858,0.004768,0.092879,0.05266
1,float,uniform,CPU,"Ns | Ds",320,11,0.030848,0,0.02001,0.004448,0.094339,0.055306
1,float,uniform,CPU,"Ns | Ds",320,12,0.030464,0,0.01889,0.0056,0.093889,0.054954
1,float,uniform,CPU,"Ns | Ds",320,13,0.029536,0,0.018449,0.006016,0.099059,0.054001
1,float,uniform,CPU,"Ns | Ds",320,14,0.029472,0,0.01894,0.004608,0.092359,0.05302
1,float,uniform,CPU,"Ns | Ds",320,15,0.03856,0,0.01876,0.004736,0.102869,0.062056
1,float,uniform,CPU,"Ns | Ds",320,16,0.0272,0,0.0152,0.006592,0.08067,0.048992
1,float,uniform,CPU,"Ns | Ds",320,17,0.030944,0,0.01904,0.004576,0.096199,0.05456
1,float,uniform,CPU,"Ns | Ds",320,18,0.030592,0,0.0188,0.006272,0.09651,0.055664
1,float,uniform,CPU,"Ns | Ds",320,19,0.030144,0,0.01938,0.004512,0.093029,0.054036
1,float,uniform,CPU,"Ns | Ds",320,20,0.029984,0,0.025449,0.004576,0.098049,0.060009
1,float,uniform,CPU,"Ns | Ds",320,21,0.132448,0,0.01919,0.005088,0.196098,0.156726
1,float,uniform,CPU,"Ns | Ds",320,22,0.028896,0,0.018759,0.0056,0.091519,0.053255
1,float,uniform,CPU,"Ns | Ds",320,23,0.030752,0,0.01904,0.006272,0.094889,0.056064
1,float,uniform,CPU,"Ns | Ds",320,24,0.032256,0,0.018609,0.004672,0.096259,0.055537
1,float,uniform,CPU,"Ns | Ds",320,25,0.031584,0,0.0186,0.004416,0.094539,0.0546
1,float,uniform,CPU,"Ns | Ds",320,26,0.027968,0,0.019079,0.006016,0.092529,0.053063
1,float,uniform,CPU,"Ns | Ds",320,27,0.02976,0,0.01885,0.004416,0.099939,0.053026
1,float,uniform,CPU,"Ns | Ds",320,28,0.030592,0,0.0192,0.006528,0.098129,0.05632
1,float,uniform,CPU,"Ns | Ds",320,29,0.028704,0,0.01854,0.005664,0.090639,0.052908
1,float,uniform,CPU,"Ns | Ds",320,30,0.02896,0,0.0186,0.004768,0.091349,0.052328
1,float,uniform,CPU,"Ns | Ds",320,31,0.030112,0,0.01875,0.004672,0.091888,0.053534
1,float,uniform,CPU,"Ns | Ds",320,32,0.029568,0,0.01867,0.004288,0.091439,0.052526
1,float,uniform,CPU,"Ns | Ds",320,33,0.031008,0,0.01869,0.006592,0.097369,0.05629
1,float,uniform,CPU,"Ns | Ds",320,34,0.02944,0,0.01865,0.006496,0.094239,0.054586
1,float,uniform,CPU,"Ns | Ds",320,35,0.028608,0,0.01501,0.00832,0.083539,0.051938
1,float,uniform,CPU,"Ns | Ds",320,36,0.03056,0,0.01869,0.00448,0.094219,0.05373
1,float,uniform,CPU,"Ns | Ds",320,37,0.030176,0,0.02039,0.005632,0.097449,0.056198
1,float,uniform,CPU,"Ns | Ds",320,38,0.029024,0,0.01868,0.005408,0.091599,0.053112
1,float,uniform,CPU,"Ns | Ds",320,39,0.02816,0,0.01832,0.00624,0.092239,0.05272
1,float,uniform,CPU,"Ns | Ds",320,40,0.02816,0,0.018409,0.005792,0.091529,0.052361
1,float,uniform,CPU,"Ns | Ds",320,41,0.035552,0,0.01907,0.004832,0.100168,0.059454
1,float,uniform,CPU,"Ns | Ds",320,42,0.033952,0,0.01884,0.00624,0.102349,0.059032
1,float,uniform,CPU,"Ns | Ds",320,43,0.030496,0,0.018979,0.004416,0.093359,0.053891
1,float,uniform,CPU,"Ns | Ds",320,44,0.031968,0,0.019,0.004352,0.096338,0.05532
1,float,uniform,CPU,"Ns | Ds",320,45,0.029824,0,0.018549,0.005888,0.093979,0.054261
1,float,uniform,CPU,"Ns | Ds",320,46,0.030208,0,0.01916,0.004672,0.093119,0.05404
1,float,uniform,CPU,"Ns | Ds",320,47,0.028992,0,0.01885,0.004224,0.092649,0.052066
1,float,uniform,CPU,"Ns | Ds",320,48,0.032128,0,0.019109,0.005536,0.094739,0.056773
1,float,uniform,CPU,"Ns | Ds",320,49,0.029856,0,0.018699,0.00512,0.092689,0.053675
1,float,uniform,CPU,"Ns | Ds",320,50,0.033312,0,0.01959,0.00576,0.097569,0.058662
1,float,uniform,CPU,"Ns | Ds",320,51,0.031776,0,0.01859,0.006144,0.097618,0.05651
1,float,uniform,CPU,"Ns | Ds",320,52,0.031584,0,0.01911,0.006432,0.096669,0.057126
1,float,uniform,CPU,"Ns | Ds",320,53,0.02928,0,0.015038,0.006784,0.083439,0.051102
1,float,uniform,CPU,"Ns | Ds",320,54,0.02848,0,0.01852,0.006176,0.092768,0.053176
1,float,uniform,CPU,"Ns | Ds",320,55,0.029088,0,0.01524,0.006688,0.08439,0.051016
1,float,uniform,CPU,"Ns | Ds",320,56,0.029216,0,0.018649,0.004608,0.091699,0.052473
1,float,uniform,CPU,"Ns | Ds",320,57,0.028768,0,0.01869,0.006144,0.093779,0.053602
1,float,uniform,CPU,"Ns | Ds",320,58,0.029088,0,0.018609,0.004544,0.090919,0.052241
1,float,uniform,CPU,"Ns | Ds",320,59,0.031264,0,0.01859,0.004384,0.092819,0.054238
1,float,uniform,CPU,"Ns | Ds",320,60,0.029024,0,0.01862,0.0064,0.094719,0.054044
1,float,uniform,CPU,"Ns | Ds",320,61,0.032544,0,0.01898,0.004928,0.095179,0.056452
1,float,uniform,CPU,"Ns | Ds",320,62,0.030912,0,0.018521,0.005984,0.095739,0.055417
1,float,uniform,CPU,"Ns | Ds",320,63,0.029984,0,0.01848,0.00464,0.092549,0.053104
1,float,uniform,CPU,"Ns | Ds",320,64,0.030688,0,0.019909,0.00448,0.102529,0.055077
1,float,uniform,CPU,"Ns | Ds",320,65,0.030144,0,0.01844,0.00464,0.090939,0.053224
1,float,uniform,CPU,"Ns | Ds",320,66,0.03088,0,0.018859,0.00656,0.095129,0.056299
1,float,uniform,CPU,"Ns | Ds",320,67,0.02688,0,0.01631,0.007424,0.083559,0.050614
1,float,uniform,CPU,"Ns | Ds",320,68,0.033728,0,0.0187,0.005088,0.098599,0.057516
1,float,uniform,CPU,"Ns | Ds",320,69,0.030848,0,0.01879,0.005088,0.09555,0.054726
1,float,uniform,CPU,"Ns | Ds",320,70,0.031328,0,0.019288,0.004448,0.096299,0.055064
1,float,uniform,CPU,"Ns | Ds",320,71,0.03648,0,0.01889,0.004448,0.100269,0.059818
1,float,uniform,CPU,"Ns | Ds",320,72,0.030272,0,0.018519,0.004384,0.091429,0.053175
1,float,uniform,CPU,"Ns | Ds",320,73,0.03088,0,0.01982,0.004352,0.095218,0.055052
1,float,uniform,CPU,"Ns | Ds",320,74,0.029248,0,0.019249,0.005632,0.094589,0.054129
1,float,uniform,CPU,"Ns | Ds",384,0,0.05776,0,0.022981,0.01184,0.141588,0.092581
1,float,uniform,CPU,"Ns | Ds",384,1,0.06848,0,0.02333,0.013728,0.172828,0.105538
1,float,uniform,CPU,"Ns | Ds",384,2,0.02928,0,0.0189,0.005632,0.092209,0.053812
1,float,uniform,CPU,"Ns | Ds",384,3,0.03024,0,0.018948,0.005632,0.093809,0.05482
1,float,uniform,CPU,"Ns | Ds",384,4,0.028032,0,0.01904,0.005344,0.089179,0.052416
1,float,uniform,CPU,"Ns | Ds",384,5,0.029536,0,0.01903,0.005312,0.091759,0.053878
1,float,uniform,CPU,"Ns | Ds",384,6,0.029888,0,0.01868,0.005536,0.092849,0.054104
1,float,uniform,CPU,"Ns | Ds",384,7,0.030656,0,0.01899,0.005568,0.093048,0.055214
1,float,uniform,CPU,"Ns | Ds",384,8,0.030112,0,0.02032,0.005504,0.094329,0.055936
1,float,uniform,CPU,"Ns | Ds",384,9,0.0344,0,0.0188,0.005632,0.096769,0.058832
1,float,uniform,CPU,"Ns | Ds",384,10,0.03008,0,0.01908,0.007232,0.093739,0.056392
1,float,uniform,CPU,"Ns | Ds",384,11,0.029088,0,0.01941,0.00688,0.093779,0.055378
1,float,uniform,CPU,"Ns | Ds",384,12,0.035392,0,0.019659,0.005792,0.101349,0.060843
1,float,uniform,CPU,"Ns | Ds",384,13,0.031328,0,0.01917,0.00576,0.093199,0.056258
1,float,uniform,CPU,"Ns | Ds",384,14,0.031936,0,0.01892,0.0056,0.095859,0.056456
1,float,uniform,CPU,"Ns | Ds",384,15,0.029664,0,0.019,0.006752,0.095129,0.055416
1,float,uniform,CPU,"Ns | Ds",384,16,0.0304,0,0.01882,0.005216,0.092369,0.054436
1,float,uniform,CPU,"Ns | Ds",384,17,0.0288,0,0.019539,0.005472,0.091789,0.053811
1,float,uniform,CPU,"Ns | Ds",384,18,0.030112,0,0.01917,0.01168,0.099589,0.060962
1,float,uniform,CPU,"Ns | Ds",384,19,0.028,0,0.01543,0.007296,0.082559,0.050726
1,float,uniform,CPU,"Ns | Ds",384,20,0.030048,0,0.019359,0.007456,0.095069,0.056863
1,float,uniform,CPU,"Ns | Ds",384,21,0.032704,0,0.019121,0.00992,0.100799,0.061745
1,float,uniform,CPU,"Ns | Ds",384,22,0.031264,0,0.01876,0.007488,0.097009,0.057512
1,float,uniform,CPU,"Ns | Ds",384,23,0.031072,0,0.0193,0.006048,0.095749,0.05642
1,float,uniform,CPU,"Ns | Ds",384,24,0.02832,0,0.01898,0.005472,0.090499,0.052772
1,float,uniform,CPU,"Ns | Ds",384,25,0.030176,0,0.018941,0.005696,0.092069,0.054813
1,float,uniform,CPU,"Ns | Ds",384,26,0.030528,0,0.019219,0.006336,0.094599,0.056083
1,float,uniform,CPU,"Ns | Ds",384,27,0.029408,0,0.0191,0.005728,0.092268,0.054236
1,float,uniform,CPU,"Ns | Ds",384,28,0.02848,0,0.01908,0.005312,0.090619,0.052872
1,float,uniform,CPU,"Ns | Ds",384,29,0.029248,0,0.01891,0.005824,0.090839,0.053982
1,float,uniform,CPU,"Ns | Ds",384,30,0.030624,0,0.01896,0.005312,0.092868,0.054896
1,float,uniform,CPU,"Ns | Ds",384,31,0.029344,0,0.019111,0.005216,0.090699,0.053671
1,float,uniform,CPU,"Ns | Ds",384,32,0.02896,0,0.01525,0.007776,0.083539,0.051986
1,float,uniform,CPU,"Ns | Ds",384,33,0.02864,0,0.01883,0.005344,0.091149,0.052814
1,float,uniform,CPU,"Ns | Ds",384,34,0.029664,0,0.018669,0.005632,0.092359,0.053965
1,float,uniform,CPU,"Ns | Ds",384,35,0.029056,0,0.020429,0.007552,0.095869,0.057037
1,float,uniform,CPU,"Ns | Ds",384,36,0.03232,0,0.01877,0.005696,0.094089,0.056786
1,float,uniform,CPU,"Ns | Ds",384,37,0.029408,0,0.01892,0.005824,0.091309,0.054152
1,float,uniform,CPU,"Ns | Ds",384,38,0.02864,0,0.01927,0.005184,0.091199,0.053094
1,float,uniform,CPU,"Ns | Ds",384,39,0.037504,0,0.01939,0.006176,0.103869,0.06307
1,float,uniform,CPU,"Ns | Ds",384,40,0.030688,0,0.01914,0.005216,0.093699,0.055044
1,float,uniform,CPU,"Ns | Ds",384,41,0.029952,0,0.0191,0.005504,0.094439,0.054556
1,float,uniform,CPU,"Ns | Ds",384,42,0.030272,0,0.01884,0.0056,0.092789,0.054712
1,float,uniform,CPU,"Ns | Ds",384,43,0.028992,0,0.01975,0.005888,0.091299,0.05463
1,float,uniform,CPU,"Ns | Ds",384,44,0.029824,0,0.019229,0.005376,0.091269,0.054429
1,float,uniform,CPU,"Ns | Ds",384,45,0.03072,0,0.01891,0.007008,0.099579,0.056638
1,float,uniform,CPU,"Ns | Ds",384,46,0.028288,0,0.01938,0.007968,0.094259,0.055636
1,float,uniform,CPU,"Ns | Ds",384,47,0.033504,0,0.018839,0.005856,0.096429,0.058199
1,float,uniform,CPU,"Ns | Ds",384,48,0.031232,0,0.01889,0.006752,0.096458,0.056874
1,float,uniform,CPU,"Ns | Ds",384,49,0.030784,0,0.019259,0.0056,0.092539,0.055643
1,float,uniform,CPU,"Ns | Ds",384,50,0.02896,0,0.018891,0.005248,0.091709,0.053099
1,float,uniform,CPU,"Ns | Ds",384,51,0.029856,0,0.01898,0.005344,0.092388,0.05418
1,float,uniform,CPU,"Ns | Ds",384,52,0.031808,0,0.019329,0.005472,0.095819,0.056609
1,float,uniform,CPU,"Ns | Ds",384,53,0.029792,0,0.01941,0.005536,0.091828,0.054738
1,float,uniform,CPU,"Ns | Ds",384,54,0.029952,0,0.01888,0.005728,0.098039,0.05456
1,float,uniform,CPU,"Ns | Ds",384,55,0.029856,0,0.01911,0.006048,0.092428,0.055014
1,float,uniform,CPU,"Ns | Ds",384,56,0.027232,0,0.01717,0.006656,0.081739,0.051058
1,float,uniform,CPU,"Ns | Ds",384,57,0.028864,0,0.01621,0.006592,0.084909,0.051666
1,float,uniform,CPU,"Ns | Ds",384,58,0.029184,0,0.01916,0.005408,0.09027,0.053752
1,float,uniform,CPU,"Ns | Ds",384,59,0.030784,0,0.018799,0.007296,0.094329,0.056879
1,float,uniform,CPU,"Ns | Ds",384,60,0.029696,0,0.01878,0.00544,0.093329,0.053916
1,float,uniform,CPU,"Ns | Ds",384,61,0.029952,0,0.02017,0.005792,0.093219,0.055914
1,float,uniform,CPU,"Ns | Ds",384,62,0.029568,0,0.01893,0.005568,0.090689,0.054066
1,float,uniform,CPU,"Ns | Ds",384,63,0.029536,0,0.01896,0.005696,0.091779,0.054192
1,float,uniform,CPU,"Ns | Ds",384,64,0.028896,0,0.019079,0.005376,0.090209,0.053351
1,float,uniform,CPU,"Ns | Ds",384,65,0.033984,0,0.01946,0.006176,0.205487,0.05962
1,float,uniform,CPU,"Ns | Ds",384,66,0.031488,0,0.01946,0.0056,0.095539,0.056548
1,float,uniform,CPU,"Ns | Ds",384,67,0.032,0,0.01893,0.005536,0.095219,0.056466
1,float,uniform,CPU,"Ns | Ds",384,68,0.030048,0,0.0191,0.005632,0.094629,0.05478
1,float,uniform,CPU,"Ns | Ds",384,69,0.031424,0,0.01916,0.005664,0.093519,0.056248
1,float,uniform,CPU,"Ns | Ds",384,70,0.028352,0,0.01586,0.0064,0.081569,0.050612
1,float,uniform,CPU,"Ns | Ds",384,71,0.02976,0,0.019059,0.0056,0.092899,0.054419
1,float,uniform,CPU,"Ns | Ds",384,72,0.029312,0,0.019079,0.005344,0.092789,0.053735
1,float,uniform,CPU,"Ns | Ds",384,73,0.030144,0,0.019449,0.006368,0.096759,0.055961
1,float,uniform,CPU,"Ns | Ds",384,74,0.035008,0,0.019021,0.007072,0.099579,0.061101
1,float,uniform,CPU,"Ns | Ds",448,0,0.058848,0,0.022919,0.010464,0.140418,0.092231
1,float,uniform,CPU,"Ns | Ds",448,1,0.030144,0,0.0196,0.005984,0.094429,0.055728
1,float,uniform,CPU,"Ns | Ds",448,2,0.031744,0,0.0191,0.005536,0.092569,0.05638
1,float,uniform,CPU,"Ns | Ds",448,3,0.029888,0,0.01904,0.00544,0.094749,0.054368
1,float,uniform,CPU,"Ns | Ds",448,4,0.029152,0,0.01857,0.007232,0.092588,0.054954
1,float,uniform,CPU,"Ns | Ds",448,5,0.029344,0,0.01865,0.005824,0.090339,0.053818
1,float,uniform,CPU,"Ns | Ds",448,6,0.039328,0,0.01875,0.005888,0.103099,0.063966
1,float,uniform,CPU,"Ns | Ds",448,7,0.03088,0,0.01859,0.005824,0.094619,0.055294
1,float,uniform,CPU,"Ns | Ds",448,8,0.029984,0,0.019259,0.007616,0.096519,0.056859
1,float,uniform,CPU,"Ns | Ds",448,9,0.028416,0,0.01844,0.005344,0.08987,0.0522
1,float,uniform,CPU,"Ns | Ds",448,10,0.030208,0,0.0183,0.004416,0.091819,0.052924
1,float,uniform,CPU,"Ns | Ds",448,11,0.03216,0,0.01903,0.005504,0.095779,0.056694
1,float,uniform,CPU,"Ns | Ds",448,12,0.028032,0,0.01845,0.005792,0.090019,0.052274
1,float,uniform,CPU,"Ns | Ds",448,13,0.030208,0,0.01855,0.005504,0.092988,0.054262
1,float,uniform,CPU,"Ns | Ds",448,14,0.028704,0,0.0182,0.007456,0.092479,0.05436
1,float,uniform,CPU,"Ns | Ds",448,15,0.029696,0,0.01854,0.005696,0.09098,0.053932
1,float,uniform,CPU,"Ns | Ds",448,16,0.0304,0,0.01879,0.005344,0.093689,0.054534
1,float,uniform,CPU,"Ns | Ds",448,17,0.029888,0,0.01879,0.005664,0.092039,0.054342
1,float,uniform,CPU,"Ns | Ds",448,18,0.031456,0,0.018579,0.00528,0.093199,0.055315
1,float,uniform,CPU,"Ns | Ds",448,19,0.029664,0,0.01853,0.005504,0.092259,0.053698
1,float,uniform,CPU,"Ns | Ds",448,20,0.028608,0,0.01979,0.006752,0.094189,0.05515
1,float,uniform,CPU,"Ns | Ds",448,21,0.029696,0,0.01839,0.005248,0.099699,0.053334
1,float,uniform,CPU,"Ns | Ds",448,22,0.028096,0,0.0187,0.007392,0.186267,0.054188
1,float,uniform,CPU,"Ns | Ds",448,23,0.029312,0,0.01862,0.005536,0.091089,0.053468
1,float,uniform,CPU,"Ns | Ds",448,24,0.036672,0,0.01868,0.005824,0.099539,0.061176
1,float,uniform,CPU,"Ns | Ds",448,25,0.031936,0,0.01894,0.006752,0.096178,0.057628
1,float,uniform,CPU,"Ns | Ds",448,26,0.030368,0,0.01881,0.005376,0.093249,0.054554
1,float,uniform,CPU,"Ns | Ds",448,27,0.029376,0,0.019099,0.005568,0.093909,0.054043
1,float,uniform,CPU,"Ns | Ds",448,28,0.03104,0,0.01858,0.006976,0.095329,0.056596
1,float,uniform,CPU,"Ns | Ds",448,29,0.031488,0,0.019199,0.005216,0.093449,0.055903
1,float,uniform,CPU,"Ns | Ds",448,30,0.028448,0,0.01727,0.006464,0.086449,0.052182
1,float,uniform,CPU,"Ns | Ds",448,31,0.028736,0,0.01857,0.005888,0.092119,0.053194
1,float,uniform,CPU,"Ns | Ds",448,32,0.029376,0,0.01883,0.007744,0.09479,0.05595
1,float,uniform,CPU,"Ns | Ds",448,33,0.033056,0,0.019279,0.005248,0.097429,0.057583
1,float,uniform,CPU,"Ns | Ds",448,34,0.030944,0,0.018309,0.005536,0.093529,0.054789
1,float,uniform,CPU,"Ns | Ds",448,35,0.028416,0,0.01885,0.007584,0.093139,0.05485
1,float,uniform,CPU,"Ns | Ds",448,36,0.035904,0,0.01863,0.005312,0.099519,0.059846
1,float,uniform,CPU,"Ns | Ds",448,37,0.031328,0,0.01849,0.005152,0.093068,0.05497
1,float,uniform,CPU,"Ns | Ds",448,38,0.02992,0,0.018821,0.007296,0.096539,0.056037
1,float,uniform,CPU,"Ns | Ds",448,39,0.030912,0,0.0185,0.006496,0.093959,0.055908
1,float,uniform,CPU,"Ns | Ds",448,40,0.030304,0,0.01875,0.007072,0.093689,0.056126
1,float,uniform,CPU,"Ns | Ds",448,41,0.029568,0,0.018459,0.00544,0.090169,0.053467
1,float,uniform,CPU,"Ns | Ds",448,42,0.030176,0,0.01879,0.007264,0.095459,0.05623
1,float,uniform,CPU,"Ns | Ds",448,43,0.029088,0,0.01832,0.005728,0.089859,0.053136
1,float,uniform,CPU,"Ns | Ds",448,44,0.029824,0,0.0187,0.00736,0.100219,0.055884
1,float,uniform,CPU,"Ns | Ds",448,45,0.031264,0,0.018429,0.007136,0.097029,0.056829
1,float,uniform,CPU,"Ns | Ds",448,46,0.028096,0,0.01903,0.00624,0.091689,0.053366
1,float,uniform,CPU,"Ns | Ds",448,47,0.032192,0,0.019619,0.00576,0.096889,0.057571
1,float,uniform,CPU,"Ns | Ds",448,48,0.028416,0,0.01854,0.005728,0.090079,0.052684
1,float,uniform,CPU,"Ns | Ds",448,49,0.029888,0,0.01877,0.005632,0.091899,0.05429
1,float,uniform,CPU,"Ns | Ds",448,50,0.02944,0,0.01841,0.005504,0.09077,0.053354
1,float,uniform,CPU,"Ns | Ds",448,51,0.035808,0,0.01892,0.00576,0.101379,0.060488
1,float,uniform,CPU,"Ns | Ds",448,52,0.029344,0,0.018639,0.005344,0.091259,0.053327
1,float,uniform,CPU,"Ns | Ds",448,53,0.032256,0,0.01856,0.005312,0.093859,0.056128
1,float,uniform,CPU,"Ns | Ds",448,54,0.030368,0,0.01924,0.00544,0.095329,0.055048
1,float,uniform,CPU,"Ns | Ds",448,55,0.031232,0,0.01899,0.005664,0.094329,0.055886
1,float,uniform,CPU,"Ns | Ds",448,56,0.03152,0,0.01888,0.004544,0.093429,0.054944
1,float,uniform,CPU,"Ns | Ds",448,57,0.02912,0,0.01837,0.005152,0.091519,0.052642
1,float,uniform,CPU,"Ns | Ds",448,58,0.0288,0,0.01857,0.005856,0.090649,0.053226
1,float,uniform,CPU,"Ns | Ds",448,59,0.030112,0,0.01886,0.00576,0.093679,0.054732
1,float,uniform,CPU,"Ns | Ds",448,60,0.03312,0,0.01853,0.007904,0.097899,0.059554
1,float,uniform,CPU,"Ns | Ds",448,61,0.03216,0,0.01829,0.00528,0.094099,0.05573
1,float,uniform,CPU,"Ns | Ds",448,62,0.028064,0,0.01553,0.006624,0.085869,0.050218
1,float,uniform,CPU,"Ns | Ds",448,63,0.029984,0,0.01857,0.005376,0.093239,0.05393
1,float,uniform,CPU,"Ns | Ds",448,64,0.030304,0,0.018439,0.005344,0.092879,0.054087
1,float,uniform,CPU,"Ns | Ds",448,65,0.029984,0,0.01898,0.005536,0.093899,0.0545
1,float,uniform,CPU,"Ns | Ds",448,66,0.029856,0,0.01844,0.005664,0.092849,0.05396
1,float,uniform,CPU,"Ns | Ds",448,67,0.027616,0,0.015019,0.006944,0.081049,0.049579
1,float,uniform,CPU,"Ns | Ds",448,68,0.027648,0,0.014869,0.008192,0.081449,0.050709
1,float,uniform,CPU,"Ns | Ds",448,69,0.032256,0,0.0189,0.005632,0.095689,0.056788
1,float,uniform,CPU,"Ns | Ds",448,70,0.029632,0,0.01872,0.005216,0.089889,0.053568
1,float,uniform,CPU,"Ns | Ds",448,71,0.029024,0,0.01861,0.005312,0.091109,0.052946
1,float,uniform,CPU,"Ns | Ds",448,72,0.029536,0,0.01847,0.005504,0.092609,0.05351
1,float,uniform,CPU,"Ns | Ds",448,73,0.031232,0,0.01968,0.005056,0.093519,0.055968
1,float,uniform,CPU,"Ns | Ds",448,74,0.029056,0,0.018789,0.007328,0.093239,0.055173
1,float,uniform,CPU,"Ns | Ds",512,0,0.057984,0,0.02287,0.012448,0.139018,0.093302
1,float,uniform,CPU,"Ns | Ds",512,1,0.029024,0,0.01575,0.007232,0.083829,0.052006
1,float,uniform,CPU,"Ns | Ds",512,2,0.029408,0,0.01928,0.006368,0.096399,0.055056
1,float,uniform,CPU,"Ns | Ds",512,3,0.029792,0,0.01854,0.005728,0.091299,0.05406
1,float,uniform,CPU,"Ns | Ds",512,4,0.030912,0,0.01926,0.009216,0.097759,0.059388
1,float,uniform,CPU,"Ns | Ds",512,5,0.033056,0,0.01906,0.004992,0.097819,0.057108
