dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,double,uniform,GPU,"D | D",64,0,183.439,0,0.05834,51.9453,235.543,235.443
1,double,uniform,GPU,"D | D",512,51,0.010528,0,0.057659,0.007936,0.110749,0.076123
1,double,uniform,GPU,"D | D",512,52,0.011168,0,0.05682,0.008288,0.110788,0.076276
1,double,uniform,GPU,"D | D",512,53,0.01184,0,0.05756,0.008512,0.114059,0.077912
1,double,uniform,GPU,"D | D",512,54,0.013344,0,0.057769,0.008224,0.115859,0.079337
1,double,uniform,GPU,"D | D",512,55,0.010496,0,0.0577,0.009344,0.112138,0.07754
1,double,uniform,GPU,"D | D",512,56,0.013216,0,0.058299,0.008832,0.116259,0.080347
1,double,uniform,GPU,"D | D",512,57,0.011424,0,0.0575,0.008768,0.112179,0.077692
1,double,uniform,GPU,"D | D",512,58,0.012192,0,0.057299,0.008512,0.112088,0.078003
1,double,uniform,GPU,"D | D",512,59,0.011328,0,0.058279,0.007456,0.112539,0.077063
1,double,uniform,GPU,"D | D",512,60,0.014272,0,0.057389,0.006752,0.115709,0.078413
1,double,uniform,GPU,"D | D",512,61,0.010944,0,0.058349,0.009728,0.112239,0.079021
1,double,uniform,GPU,"D | D",512,62,0.012256,0,0.058569,0.009056,0.115809,0.079881
1,double,uniform,GPU,"D | D",512,63,0.013568,0,0.058029,0.007392,0.113869,0.078989
1,double,uniform,GPU,"D | D",512,64,0.010176,0,0.05766,0.007136,0.111079,0.074972
1,double,uniform,GPU,"D | D",512,65,0.013024,0,0.05818,0.008672,0.114158,0.079876
1,double,uniform,GPU,"D | D",512,66,0.01392,0,0.05368,0.009472,0.107149,0.077072
1,double,uniform,GPU,"D | D",512,67,0.011808,0,0.05393,0.009792,0.104039,0.07553
1,double,uniform,GPU,"D | D",512,68,0.012256,0,0.0576,0.007776,0.112879,0.077632
1,double,uniform,GPU,"D | D",512,69,0.012704,0,0.057479,0.007456,0.113958,0.077639
1,double,uniform,GPU,"D | D",512,70,0.0144,0,0.058099,0.007744,0.116209,0.080243
1,double,uniform,GPU,"D | D",512,71,0.010784,0,0.05745,0.008704,0.111679,0.076938
1,double,uniform,GPU,"D | D",512,72,0.011008,0,0.057459,0.00768,0.111589,0.076147
1,double,uniform,GPU,"D | D",512,73,0.012288,0,0.057719,0.008064,0.112309,0.078071
1,double,uniform,GPU,"D | D",512,74,0.011936,0,0.058039,0.00752,0.113669,0.077495
