dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,GPU,"D | D | D | D | N | D",448,17,2.29187,0.00222,75.7477,2.24947,80.3768,80.2912
3,double,uniform,GPU,"D | D | D | D | N | D",448,18,2.29446,0.002071,75.753,2.25203,80.3873,80.3016
3,double,uniform,GPU,"D | D | D | D | N | D",448,19,2.2977,0.00217,75.757,2.25619,80.3967,80.313
3,double,uniform,GPU,"D | D | D | D | N | D",448,20,2.29651,0.00218,75.7459,2.25562,80.3846,80.3002
3,double,uniform,GPU,"D | D | D | D | N | D",448,21,2.29213,0.00258,75.7544,2.25613,80.3879,80.3053
3,double,uniform,GPU,"D | D | D | D | N | D",448,22,2.29795,0.00218,75.7593,2.25216,80.3986,80.3116
3,double,uniform,GPU,"D | D | D | D | N | D",448,23,2.29315,0.00254,75.7546,2.26528,80.3992,80.3156
3,double,uniform,GPU,"D | D | D | D | N | D",448,24,2.29322,0.002229,75.7559,2.25277,80.3892,80.3042
3,double,uniform,GPU,"D | D | D | D | N | D",448,25,2.29517,0.00235,75.7623,2.2551,80.399,80.315
3,double,uniform,GPU,"D | D | D | D | N | D",448,26,2.29178,0.00234,75.7457,2.25283,80.3776,80.2927
3,double,uniform,GPU,"D | D | D | D | N | D",448,27,2.29469,0.002411,75.7602,2.25603,80.3964,80.3134
3,double,uniform,GPU,"D | D | D | D | N | D",448,28,2.29837,0.00221,75.7622,2.26163,80.409,80.3244
3,double,uniform,GPU,"D | D | D | D | N | D",448,29,2.29219,0.00238,75.7661,2.25267,80.3949,80.3134
3,double,uniform,GPU,"D | D | D | D | N | D",448,30,2.29421,0.00227,75.7699,2.25574,80.4051,80.3221
3,double,uniform,GPU,"D | D | D | D | N | D",448,31,2.2953,0.002221,75.757,2.256,80.3962,80.3105
3,double,uniform,GPU,"D | D | D | D | N | D",448,32,2.29379,0.00224,75.7464,2.24691,80.3758,80.2894
3,double,uniform,GPU,"D | D | D | D | N | D",448,33,2.29242,0.00224,75.7513,2.256,80.3863,80.3019
3,double,uniform,GPU,"D | D | D | D | N | D",448,34,2.29197,0.0022,75.7496,2.25325,80.3798,80.2971
3,double,uniform,GPU,"D | D | D | D | N | D",448,35,2.29578,0.00225,75.7498,2.25539,80.3877,80.3033
3,double,uniform,GPU,"D | D | D | D | N | D",448,36,2.29034,0.00197,75.756,2.2529,80.3838,80.3012
3,double,uniform,GPU,"D | D | D | D | N | D",448,37,2.29264,0.002361,75.7507,2.24922,80.3768,80.2949
3,double,uniform,GPU,"D | D | D | D | N | D",448,38,2.29677,0.002189,75.7442,2.25757,80.3837,80.3007
3,double,uniform,GPU,"D | D | D | D | N | D",448,39,2.29434,0.00215,75.7372,2.25683,80.374,80.2905
3,double,uniform,GPU,"D | D | D | D | N | D",448,40,2.29158,0.002189,75.7666,2.24918,80.3955,80.3095
3,double,uniform,GPU,"D | D | D | D | N | D",448,41,2.29094,0.00208,75.7551,2.25363,80.3856,80.3018
3,double,uniform,GPU,"D | D | D | D | N | D",448,42,2.2929,0.00226,75.756,2.2575,80.394,80.3086
3,double,uniform,GPU,"D | D | D | D | N | D",448,43,2.2929,0.00236,75.7353,2.2529,80.3663,80.2835
3,double,uniform,GPU,"D | D | D | D | N | D",448,44,2.29229,0.00246,75.7508,2.25136,80.3851,80.2969
3,double,uniform,GPU,"D | D | D | D | N | D",448,45,2.29565,0.0025,75.7439,2.2567,80.3814,80.2988
3,double,uniform,GPU,"D | D | D | D | N | D",448,46,2.29408,0.00211,75.7684,2.2551,80.4001,80.3197
3,double,uniform,GPU,"D | D | D | D | N | D",448,47,2.29485,0.00262,75.7408,2.25475,80.3774,80.293
3,double,uniform,GPU,"D | D | D | D | N | D",448,48,2.2911,0.002319,75.7614,2.25302,80.3921,80.3079
3,double,uniform,GPU,"D | D | D | D | N | D",448,49,2.29619,0.002411,75.7545,2.25574,80.3915,80.3088
3,double,uniform,GPU,"D | D | D | D | N | D",448,50,2.29299,0.00229,75.7688,2.25478,80.4036,80.3189
3,double,uniform,GPU,"D | D | D | D | N | D",448,51,2.29152,0.002389,75.7449,2.25645,80.3813,80.2952
3,double,uniform,GPU,"D | D | D | D | N | D",448,52,2.29219,0.002369,75.7551,2.2529,80.3842,80.3026
3,double,uniform,GPU,"D | D | D | D | N | D",448,53,2.29478,0.00242,75.7496,2.25514,80.3857,80.3019
3,double,uniform,GPU,"D | D | D | D | N | D",448,54,2.29347,0.002289,75.7558,2.25504,80.3903,80.3066
3,double,uniform,GPU,"D | D | D | D | N | D",448,55,2.29571,0.00234,75.7531,2.25274,80.387,80.3039
3,double,uniform,GPU,"D | D | D | D | N | D",448,56,2.29466,0.00215,75.7583,2.26685,80.4071,80.322
3,double,uniform,GPU,"D | D | D | D | N | D",448,57,2.29856,0.002289,75.761,2.25216,80.4002,80.314
3,double,uniform,GPU,"D | D | D | D | N | D",448,58,2.2927,0.0022,75.7561,2.2599,80.3968,80.3109
3,double,uniform,GPU,"D | D | D | D | N | D",448,59,2.29581,0.002359,75.7726,2.26234,80.4203,80.3331
3,double,uniform,GPU,"D | D | D | D | N | D",448,60,2.29715,0.00223,75.7502,2.2528,80.3906,80.3024
3,double,uniform,GPU,"D | D | D | D | N | D",448,61,2.29514,0.0021,75.7611,2.24461,80.3891,80.3029
3,double,uniform,GPU,"D | D | D | D | N | D",448,62,2.29523,0.00239,75.7445,2.25475,80.3802,80.2969
3,double,uniform,GPU,"D | D | D | D | N | D",448,63,2.29344,0.00221,75.7411,2.2513,80.3742,80.288
3,double,uniform,GPU,"D | D | D | D | N | D",448,64,2.29664,0.00222,75.748,2.25331,80.3898,80.3001
3,double,uniform,GPU,"D | D | D | D | N | D",448,65,2.29392,0.00218,75.7644,2.24944,80.394,80.31
3,double,uniform,GPU,"D | D | D | D | N | D",448,66,2.29478,0.0023,75.751,2.25008,80.3844,80.2982
3,double,uniform,GPU,"D | D | D | D | N | D",448,67,2.29638,0.00231,75.7394,2.24986,80.3712,80.2879
3,double,uniform,GPU,"D | D | D | D | N | D",448,68,2.29382,0.00228,75.7531,2.25149,80.3864,80.3007
3,double,uniform,GPU,"D | D | D | D | N | D",448,69,2.29494,0.00259,75.7696,2.25974,80.4123,80.3269
3,double,uniform,GPU,"D | D | D | D | N | D",448,70,2.29296,0.00225,75.745,2.25443,80.3802,80.2946
3,double,uniform,GPU,"D | D | D | D | N | D",448,71,2.29923,0.002191,75.7602,2.25197,80.3975,80.3136
3,double,uniform,GPU,"D | D | D | D | N | D",448,72,2.29373,0.00221,75.7641,2.25485,80.4017,80.3149
3,double,uniform,GPU,"D | D | D | D | N | D",448,73,2.29546,0.00226,75.7505,2.24694,80.381,80.2951
3,double,uniform,GPU,"D | D | D | D | N | D",448,74,2.29347,0.002531,75.7489,2.25725,80.3886,80.3022
3,double,uniform,GPU,"D | D | D | D | N | D",512,0,3.27328,0.002329,88.0869,3.36304,94.8122,94.7255
3,double,uniform,GPU,"D | D | D | D | N | D",512,1,3.27382,0.00245,88.0923,3.3728,94.8302,94.7414
3,double,uniform,GPU,"D | D | D | D | N | D",512,2,3.27382,0.002229,88.0887,3.36445,94.8173,94.7292
3,double,uniform,GPU,"D | D | D | D | N | D",512,3,3.27162,0.00259,88.0912,3.39475,94.8469,94.7601
3,double,uniform,GPU,"D | D | D | D | N | D",512,4,3.27299,0.00244,88.0828,3.36144,94.8084,94.7197
3,double,uniform,GPU,"D | D | D | D | N | D",512,5,3.27098,0.002241,88.0907,3.36784,94.8239,94.7318
3,double,uniform,GPU,"D | D | D | D | N | D",512,6,3.27014,0.00231,88.0849,3.36435,94.8107,94.7217
3,double,uniform,GPU,"D | D | D | D | N | D",512,7,3.27078,0.002502,88.0889,3.36589,94.8159,94.7281
3,double,uniform,GPU,"D | D | D | D | N | D",512,8,3.27126,0.00218,88.0951,3.3552,94.8111,94.7237
3,double,uniform,GPU,"D | D | D | D | N | D",512,9,3.27462,0.00229,88.0975,3.35238,94.815,94.7268
3,double,uniform,GPU,"D | D | D | D | N | D",512,10,3.27626,0.00241,88.0859,3.37315,94.8306,94.7377
3,double,uniform,GPU,"D | D | D | D | N | D",512,11,3.27507,0.00245,88.0856,3.35472,94.8057,94.7178
3,double,uniform,GPU,"D | D | D | D | N | D",512,12,3.27075,0.00225,88.093,3.37248,94.8252,94.7385
3,double,uniform,GPU,"D | D | D | D | N | D",512,13,3.27101,0.00239,88.083,3.38675,94.8333,94.7432
3,double,uniform,GPU,"D | D | D | D | N | D",512,14,3.27014,0.002389,88.0931,3.35974,94.8135,94.7253
3,double,uniform,GPU,"D | D | D | D | N | D",512,15,3.27242,0.002229,88.0915,3.35638,94.809,94.7225
3,double,uniform,GPU,"D | D | D | D | N | D",512,16,3.27392,0.002219,88.0921,3.38467,94.8395,94.7529
3,double,uniform,GPU,"D | D | D | D | N | D",512,17,3.27098,0.00232,88.093,3.37885,94.8348,94.7451
3,double,uniform,GPU,"D | D | D | D | N | D",512,18,3.27398,0.00221,88.0782,3.35706,94.798,94.7115
3,double,uniform,GPU,"D | D | D | D | N | D",512,19,3.27018,0.002259,88.0932,3.36835,94.8209,94.7339
3,double,uniform,GPU,"D | D | D | D | N | D",512,20,3.27085,0.00246,88.081,3.364,94.8066,94.7183
3,double,uniform,GPU,"D | D | D | D | N | D",512,21,3.27312,0.00251,88.0889,3.35933,94.8128,94.7238
3,double,uniform,GPU,"D | D | D | D | N | D",512,22,3.27155,0.002469,88.0845,3.35693,94.8036,94.7154
3,double,uniform,GPU,"D | D | D | D | N | D",512,23,3.27062,0.002261,88.1038,3.36282,94.829,94.7395
3,double,uniform,GPU,"D | D | D | D | N | D",512,24,3.26979,0.00253,88.0882,3.3777,94.8271,94.7382
3,double,uniform,GPU,"D | D | D | D | N | D",512,25,3.27059,0.00226,88.0821,3.35712,94.8005,94.7121
3,double,uniform,GPU,"D | D | D | D | N | D",512,26,3.27088,0.002481,88.0857,3.35856,94.8062,94.7176
3,double,uniform,GPU,"D | D | D | D | N | D",512,27,3.27261,0.002389,88.093,3.37536,94.8322,94.7434
3,double,uniform,GPU,"D | D | D | D | N | D",512,28,3.27482,0.002369,88.0946,3.35466,94.8127,94.7264
3,double,uniform,GPU,"D | D | D | D | N | D",512,29,3.27059,0.002349,88.0848,3.36221,94.8082,94.72
3,double,uniform,GPU,"D | D | D | D | N | D",512,30,3.27286,0.002449,88.0849,3.36147,94.8107,94.7217
3,double,uniform,GPU,"D | D | D | D | N | D",512,31,3.27152,0.002271,88.0937,3.34829,94.804,94.7158
3,double,uniform,GPU,"D | D | D | D | N | D",512,32,3.27283,0.00251,88.0869,3.36022,94.8122,94.7225
3,double,uniform,GPU,"D | D | D | D | N | D",512,33,3.27053,0.00237,88.0986,3.36013,94.8195,94.7316
3,double,uniform,GPU,"D | D | D | D | N | D",512,34,3.27075,0.00241,88.0944,3.35667,94.8119,94.7242
3,double,uniform,GPU,"D | D | D | D | N | D",512,35,3.27018,0.00249,88.0967,3.35984,94.8167,94.7292
3,double,uniform,GPU,"D | D | D | D | N | D",512,36,3.27168,0.00232,88.0923,3.35194,94.8052,94.7182
3,double,uniform,GPU,"D | D | D | D | N | D",512,37,3.27187,0.00229,88.0889,3.36467,94.8172,94.7277
3,double,uniform,GPU,"D | D | D | D | N | D",512,38,3.27069,0.00226,88.088,3.35952,94.8087,94.7205
3,double,uniform,GPU,"D | D | D | D | N | D",512,39,3.27235,0.00243,88.0842,3.36582,94.8122,94.7248
3,double,uniform,GPU,"D | D | D | D | N | D",512,40,3.27296,0.00236,88.0822,3.35334,94.7995,94.7108
3,double,uniform,GPU,"D | D | D | D | N | D",512,41,3.26867,0.002309,88.0917,3.35379,94.8033,94.7165
3,double,uniform,GPU,"D | D | D | D | N | D",512,42,3.27114,0.00229,88.091,3.35987,94.8095,94.7243
3,double,uniform,GPU,"D | D | D | D | N | D",512,43,3.27168,0.00217,88.0921,3.35555,94.8075,94.7215
3,double,uniform,GPU,"D | D | D | D | N | D",512,44,3.27514,0.00224,88.0961,3.35466,94.8154,94.7281
3,double,uniform,GPU,"D | D | D | D | N | D",512,45,3.27146,0.002429,88.1027,3.37408,94.839,94.7506
3,double,uniform,GPU,"D | D | D | D | N | D",512,46,3.27379,0.00256,88.0883,3.37443,94.8268,94.7391
3,double,uniform,GPU,"D | D | D | D | N | D",512,47,3.2737,0.00229,88.0866,3.36336,94.8132,94.726
3,double,uniform,GPU,"D | D | D | D | N | D",512,48,3.27171,0.00242,88.0892,3.35248,94.8068,94.7158
3,double,uniform,GPU,"D | D | D | D | N | D",512,49,3.27104,0.00226,88.0788,3.36147,94.8014,94.7136
3,double,uniform,GPU,"D | D | D | D | N | D",512,50,3.27194,0.002221,88.0848,3.36,94.8065,94.719
3,double,uniform,GPU,"D | D | D | D | N | D",512,51,3.27341,0.00255,88.0862,3.37722,94.8253,94.7394
3,double,uniform,GPU,"D | D | D | D | N | D",512,52,3.27277,0.002501,88.0894,3.36378,94.8171,94.7284
3,double,uniform,GPU,"D | D | D | D | N | D",512,53,3.27094,0.00239,88.0902,3.36301,94.8152,94.7265
3,double,uniform,GPU,"D | D | D | D | N | D",512,54,3.27309,0.002379,88.0942,3.36016,94.819,94.7299
3,double,uniform,GPU,"D | D | D | D | N | D",512,55,3.27114,0.00231,88.0866,3.35907,94.8084,94.7191
3,double,uniform,GPU,"D | D | D | D | N | D",512,56,3.27072,0.00256,88.0913,3.36058,94.8102,94.7252
3,double,uniform,GPU,"D | D | D | D | N | D",512,57,3.2711,0.00251,88.0864,3.3751,94.8189,94.7351
3,double,uniform,GPU,"D | D | D | D | N | D",512,58,3.27578,0.002281,88.0905,3.3584,94.8188,94.7269
3,double,uniform,GPU,"D | D | D | D | N | D",512,59,3.27146,0.0024,88.0782,3.37011,94.8099,94.7221
3,double,uniform,GPU,"D | D | D | D | N | D",512,60,3.27283,0.002419,88.091,3.38656,94.8409,94.7528
3,double,uniform,GPU,"D | D | D | D | N | D",512,61,3.27299,0.0024,88.0916,3.35613,94.8117,94.7231
3,double,uniform,GPU,"D | D | D | D | N | D",512,62,3.27174,0.00224,88.0848,3.35782,94.8031,94.7166
3,double,uniform,GPU,"D | D | D | D | N | D",512,63,3.27114,0.002259,88.0926,3.37514,94.8277,94.7412
3,double,uniform,GPU,"D | D | D | D | N | D",512,64,3.26906,0.002251,88.085,3.36902,94.8112,94.7253
3,double,uniform,GPU,"D | D | D | D | N | D",512,65,3.26918,0.0023,88.0851,3.36426,94.8065,94.7208
3,double,uniform,GPU,"D | D | D | D | N | D",512,66,3.27072,0.00234,88.0841,3.36362,94.8088,94.7208
3,double,uniform,GPU,"D | D | D | D | N | D",512,67,3.27098,0.002201,88.0932,3.3496,94.8039,94.716
3,double,uniform,GPU,"D | D | D | D | N | D",512,68,3.2711,0.002261,88.0977,3.34826,94.8078,94.7193
3,double,uniform,GPU,"D | D | D | D | N | D",512,69,3.27136,0.002429,88.0942,3.36374,94.8248,94.7318
3,double,uniform,GPU,"D | D | D | D | N | D",512,70,3.27155,0.00242,88.0975,3.35318,94.811,94.7246
3,double,uniform,GPU,"D | D | D | D | N | D",512,71,3.27053,0.00225,88.0921,3.35818,94.8125,94.7231
3,double,uniform,GPU,"D | D | D | D | N | D",512,72,3.27168,0.00246,88.0959,3.37178,94.829,94.7419
3,double,uniform,GPU,"D | D | D | D | N | D",512,73,3.27411,0.00253,88.0894,3.3775,94.8335,94.7436
3,double,uniform,GPU,"D | D | D | D | N | D",512,74,3.27107,0.00223,88.0931,3.35808,94.8095,94.7244
