dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,float,uniform,GPU,"N | N",64,0,180.878,0,0.03346,47.108,228.115,228.019
1,float,uniform,GPU,"N | N",256,62,0.00992,0,0.019459,0.00656,0.069859,0.035939
1,float,uniform,GPU,"N | N",256,63,0.011392,0,0.01992,0.005472,0.070699,0.036784
1,float,uniform,GPU,"N | N",256,64,0.01136,0,0.020099,0.005088,0.069519,0.036547
1,float,uniform,GPU,"N | N",256,65,0.01072,0,0.020111,0.0056,0.069839,0.036431
1,float,uniform,GPU,"N | N",256,66,0.012768,0,0.01977,0.007488,0.07418,0.040026
1,float,uniform,GPU,"N | N",256,67,0.010912,0,0.020079,0.005312,0.070919,0.036303
1,float,uniform,GPU,"N | N",256,68,0.010688,0,0.01603,0.006592,0.06108,0.03331
1,float,uniform,GPU,"N | N",256,69,0.010272,0,0.02058,0.0056,0.069079,0.036452
1,float,uniform,GPU,"N | N",256,70,0.010912,0,0.01973,0.005408,0.069509,0.03605
1,float,uniform,GPU,"N | N",256,71,0.012064,0,0.01957,0.00576,0.071479,0.037394
1,float,uniform,GPU,"N | N",256,72,0.010784,0,0.020519,0.007552,0.072029,0.038855
1,float,uniform,GPU,"N | N",256,73,0.01264,0,0.01984,0.005056,0.078719,0.037536
1,float,uniform,GPU,"N | N",256,74,0.010784,0,0.019729,0.005952,0.069799,0.036465
1,float,uniform,GPU,"N | N",320,0,0.023648,0,0.02643,0.011456,0.104229,0.061534
1,float,uniform,GPU,"N | N",320,1,0.01056,0,0.02169,0.00544,0.07243,0.03769
1,float,uniform,GPU,"N | N",320,2,0.010528,0,0.02156,0.004992,0.07243,0.03708
1,float,uniform,GPU,"N | N",320,3,0.009888,0,0.022018,0.005504,0.071029,0.03741
1,float,uniform,GPU,"N | N",320,4,0.010784,0,0.021699,0.005696,0.071419,0.038179
1,float,uniform,GPU,"N | N",320,5,0.01104,0,0.02217,0.005536,0.071349,0.038746
1,float,uniform,GPU,"N | N",320,6,0.00912,0,0.02181,0.005664,0.070349,0.036594
1,float,uniform,GPU,"N | N",320,7,0.012576,0,0.02216,0.007424,0.079329,0.04216
1,float,uniform,GPU,"N | N",320,8,0.011936,0,0.02226,0.007552,0.081589,0.041748
1,float,uniform,GPU,"N | N",320,9,0.011904,0,0.02173,0.005792,0.164499,0.039426
1,float,uniform,GPU,"N | N",320,10,0.010336,0,0.02129,0.006784,0.072299,0.03841
1,float,uniform,GPU,"N | N",320,11,0.010784,0,0.02191,0.007456,0.073449,0.04015
1,float,uniform,GPU,"N | N",320,12,0.011488,0,0.02135,0.00672,0.072919,0.039558
1,float,uniform,GPU,"N | N",320,13,0.009728,0,0.02192,0.007392,0.07308,0.03904
1,float,uniform,GPU,"N | N",320,14,0.010944,0,0.019819,0.006752,0.066589,0.037515
1,float,uniform,GPU,"N | N",320,15,0.013056,0,0.02163,0.006432,0.076799,0.041118
1,float,uniform,GPU,"N | N",320,16,0.010784,0,0.021539,0.006816,0.072469,0.039139
1,float,uniform,GPU,"N | N",320,17,0.01056,0,0.02193,0.00528,0.071659,0.03777
1,float,uniform,GPU,"N | N",320,18,0.009696,0,0.021479,0.006048,0.073169,0.037223
1,float,uniform,GPU,"N | N",320,19,0.01104,0,0.021659,0.005344,0.071729,0.038043
1,float,uniform,GPU,"N | N",320,20,0.012896,0,0.02157,0.007712,0.07549,0.042178
1,float,uniform,GPU,"N | N",320,21,0.010304,0,0.02208,0.005152,0.073959,0.037536
1,float,uniform,GPU,"N | N",320,22,0.00944,0,0.02152,0.005376,0.069949,0.036336
1,float,uniform,GPU,"N | N",320,23,0.011808,0,0.021581,0.005024,0.071419,0.038413
1,float,uniform,GPU,"N | N",320,24,0.011616,0,0.02747,0.004352,0.07809,0.043438
1,float,uniform,GPU,"N | N",320,25,0.0112,0,0.02182,0.005056,0.071319,0.038076
1,float,uniform,GPU,"N | N",320,26,0.013376,0,0.01905,0.005664,0.066699,0.03809
1,float,uniform,GPU,"N | N",320,27,0.011104,0,0.02145,0.00512,0.070629,0.037674
1,float,uniform,GPU,"N | N",320,28,0.010528,0,0.0216,0.005536,0.070929,0.037664
1,float,uniform,GPU,"N | N",320,29,0.011008,0,0.02168,0.007072,0.074549,0.03976
1,float,uniform,GPU,"N | N",320,30,0.012064,0,0.02138,0.00528,0.072429,0.038724
1,float,uniform,GPU,"N | N",320,31,0.010336,0,0.02221,0.00512,0.07003,0.037666
1,float,uniform,GPU,"N | N",320,32,0.010848,0,0.021701,0.006816,0.072669,0.039365
1,float,uniform,GPU,"N | N",320,33,0.010976,0,0.021631,0.005504,0.072219,0.038111
1,float,uniform,GPU,"N | N",320,34,0.012896,0,0.021999,0.007552,0.077619,0.042447
1,float,uniform,GPU,"N | N",320,35,0.011776,0,0.02173,0.00656,0.073569,0.040066
1,float,uniform,GPU,"N | N",320,36,0.011872,0,0.02167,0.007072,0.07474,0.040614
1,float,uniform,GPU,"N | N",320,37,0.009568,0,0.021251,0.005952,0.069599,0.036771
1,float,uniform,GPU,"N | N",320,38,0.011168,0,0.02176,0.005344,0.071109,0.038272
1,float,uniform,GPU,"N | N",320,39,0.013312,0,0.021539,0.005344,0.073179,0.040195
1,float,uniform,GPU,"N | N",320,40,0.010976,0,0.02155,0.005248,0.07002,0.037774
1,float,uniform,GPU,"N | N",320,41,0.011168,0,0.02853,0.005984,0.080519,0.045682
1,float,uniform,GPU,"N | N",320,42,0.012192,0,0.021859,0.00544,0.073639,0.039491
1,float,uniform,GPU,"N | N",320,43,0.010432,0,0.0216,0.005632,0.07083,0.037664
1,float,uniform,GPU,"N | N",320,44,0.011872,0,0.02189,0.005632,0.073219,0.039394
1,float,uniform,GPU,"N | N",320,45,0.010592,0,0.021579,0.007072,0.073319,0.039243
1,float,uniform,GPU,"N | N",320,46,0.012384,0,0.0219,0.005504,0.073239,0.039788
1,float,uniform,GPU,"N | N",320,47,0.01072,0,0.02181,0.006432,0.072769,0.038962
1,float,uniform,GPU,"N | N",320,48,0.010624,0,0.02191,0.005696,0.071519,0.03823
1,float,uniform,GPU,"N | N",320,49,0.010464,0,0.02146,0.006784,0.0721,0.038708
1,float,uniform,GPU,"N | N",320,50,0.012928,0,0.02155,0.005248,0.172059,0.039726
1,float,uniform,GPU,"N | N",320,51,0.011232,0,0.02175,0.005312,0.071659,0.038294
1,float,uniform,GPU,"N | N",320,52,0.012736,0,0.018049,0.007936,0.067659,0.038721
1,float,uniform,GPU,"N | N",320,53,0.010944,0,0.02177,0.005024,0.070419,0.037738
1,float,uniform,GPU,"N | N",320,54,0.011744,0,0.02154,0.00432,0.071539,0.037604
1,float,uniform,GPU,"N | N",320,55,0.012736,0,0.02147,0.00528,0.072709,0.039486
1,float,uniform,GPU,"N | N",320,56,0.011648,0,0.02195,0.00704,0.075159,0.040638
1,float,uniform,GPU,"N | N",320,57,0.00944,0,0.0214,0.005312,0.069719,0.036152
1,float,uniform,GPU,"N | N",320,58,0.0104,0,0.022759,0.005696,0.079709,0.038855
1,float,uniform,GPU,"N | N",320,59,0.010976,0,0.123939,0.0048,0.174659,0.139715
1,float,uniform,GPU,"N | N",320,60,0.01056,0,0.02203,0.005792,0.072819,0.038382
1,float,uniform,GPU,"N | N",320,61,0.011232,0,0.02184,0.006592,0.07299,0.039664
1,float,uniform,GPU,"N | N",320,62,0.014784,0,0.02126,0.00544,0.07536,0.041484
1,float,uniform,GPU,"N | N",320,63,0.010592,0,0.021531,0.005536,0.070089,0.037659
1,float,uniform,GPU,"N | N",320,64,0.009888,0,0.02155,0.005728,0.070689,0.037166
1,float,uniform,GPU,"N | N",320,65,0.011712,0,0.018179,0.006048,0.065059,0.035939
1,float,uniform,GPU,"N | N",320,66,0.010304,0,0.026489,0.005792,0.075599,0.042585
1,float,uniform,GPU,"N | N",320,67,0.011456,0,0.02152,0.005312,0.071309,0.038288
1,float,uniform,GPU,"N | N",320,68,0.011136,0,0.02173,0.004576,0.07249,0.037442
1,float,uniform,GPU,"N | N",320,69,0.012448,0,0.020979,0.005696,0.071969,0.039123
1,float,uniform,GPU,"N | N",320,70,0.011424,0,0.02147,0.007264,0.074219,0.040158
1,float,uniform,GPU,"N | N",320,71,0.010976,0,0.02184,0.005568,0.071369,0.038384
1,float,uniform,GPU,"N | N",320,72,0.00992,0,0.021779,0.006368,0.073829,0.038067
1,float,uniform,GPU,"N | N",320,73,0.0128,0,0.0216,0.005344,0.073189,0.039744
1,float,uniform,GPU,"N | N",320,74,0.010272,0,0.022029,0.00512,0.070649,0.037421
1,float,uniform,GPU,"N | N",384,0,0.022144,0,0.02372,0.01088,0.096769,0.056744
1,float,uniform,GPU,"N | N",384,1,0.012032,0,0.02204,0.007936,0.07797,0.042008
1,float,uniform,GPU,"N | N",384,2,0.012192,0,0.02218,0.0048,0.073479,0.039172
1,float,uniform,GPU,"N | N",384,3,0.011168,0,0.02147,0.004864,0.071719,0.037502
1,float,uniform,GPU,"N | N",384,4,0.011744,0,0.021689,0.004768,0.071679,0.038201
1,float,uniform,GPU,"N | N",384,5,0.012352,0,0.02165,0.007008,0.07759,0.04101
1,float,uniform,GPU,"N | N",384,6,0.01072,0,0.02241,0.004768,0.072119,0.037898
1,float,uniform,GPU,"N | N",384,7,0.011616,0,0.02166,0.006688,0.075139,0.039964
1,float,uniform,GPU,"N | N",384,8,0.0112,0,0.022119,0.00576,0.073319,0.039079
1,float,uniform,GPU,"N | N",384,9,0.010656,0,0.02232,0.004576,0.07223,0.037552
1,float,uniform,GPU,"N | N",384,10,0.011168,0,0.021861,0.004576,0.071649,0.037605
1,float,uniform,GPU,"N | N",384,11,0.0128,0,0.02166,0.007264,0.07515,0.041724
1,float,uniform,GPU,"N | N",384,12,0.010272,0,0.02203,0.004896,0.071079,0.037198
1,float,uniform,GPU,"N | N",384,13,0.014496,0,0.02158,0.006432,0.077709,0.042508
1,float,uniform,GPU,"N | N",384,14,0.011008,0,0.022069,0.005824,0.072829,0.038901
1,float,uniform,GPU,"N | N",384,15,0.010944,0,0.02171,0.00512,0.07084,0.037774
1,float,uniform,GPU,"N | N",384,16,0.011776,0,0.02153,0.007296,0.07535,0.040602
1,float,uniform,GPU,"N | N",384,17,0.011424,0,0.02016,0.007456,0.07009,0.03904
1,float,uniform,GPU,"N | N",384,18,0.011616,0,0.02176,0.004544,0.07156,0.03792
1,float,uniform,GPU,"N | N",384,19,0.013088,0,0.021829,0.00448,0.074079,0.039397
1,float,uniform,GPU,"N | N",384,20,0.010368,0,0.02176,0.003808,0.070779,0.035936
1,float,uniform,GPU,"N | N",384,21,0.010592,0,0.02204,0.00448,0.071909,0.037112
1,float,uniform,GPU,"N | N",384,22,0.009536,0,0.02176,0.012096,0.079289,0.043392
1,float,uniform,GPU,"N | N",384,23,0.010464,0,0.02181,0.00592,0.07419,0.038194
1,float,uniform,GPU,"N | N",384,24,0.011488,0,0.021829,0.006432,0.074879,0.039749
1,float,uniform,GPU,"N | N",384,25,0.013376,0,0.021759,0.004736,0.073719,0.039871
1,float,uniform,GPU,"N | N",384,26,0.010336,0,0.0219,0.0048,0.071019,0.037036
1,float,uniform,GPU,"N | N",384,27,0.011872,0,0.02146,0.005664,0.073419,0.038996
1,float,uniform,GPU,"N | N",384,28,0.011392,0,0.021699,0.004672,0.074469,0.037763
1,float,uniform,GPU,"N | N",384,29,0.012128,0,0.0217,0.00448,0.0724,0.038308
1,float,uniform,GPU,"N | N",384,30,0.010272,0,0.02119,0.006528,0.071379,0.03799
1,float,uniform,GPU,"N | N",384,31,0.011136,0,0.022,0.005888,0.074089,0.039024
1,float,uniform,GPU,"N | N",384,32,0.010624,0,0.02148,0.005024,0.070389,0.037128
1,float,uniform,GPU,"N | N",384,33,0.011424,0,0.02224,0.003776,0.073159,0.03744
1,float,uniform,GPU,"N | N",384,34,0.010432,0,0.021709,0.004992,0.071249,0.037133
1,float,uniform,GPU,"N | N",384,35,0.010976,0,0.02451,0.006048,0.07481,0.041534
1,float,uniform,GPU,"N | N",384,36,0.011776,0,0.02172,0.006144,0.07325,0.03964
1,float,uniform,GPU,"N | N",384,37,0.010304,0,0.02198,0.005504,0.074369,0.037788
1,float,uniform,GPU,"N | N",384,38,0.011456,0,0.02209,0.00464,0.07181,0.038186
1,float,uniform,GPU,"N | N",384,39,0.011744,0,0.02132,0.00608,0.072799,0.039144
1,float,uniform,GPU,"N | N",384,40,0.013152,0,0.02184,0.00704,0.07781,0.042032
1,float,uniform,GPU,"N | N",384,41,0.010784,0,0.02202,0.005664,0.072539,0.038468
1,float,uniform,GPU,"N | N",384,42,0.012736,0,0.01777,0.006528,0.064939,0.037034
1,float,uniform,GPU,"N | N",384,43,0.018976,0,0.022029,0.00624,0.080919,0.047245
1,float,uniform,GPU,"N | N",384,44,0.011392,0,0.0216,0.006688,0.075529,0.03968
1,float,uniform,GPU,"N | N",384,45,0.012896,0,0.02211,0.005312,0.07546,0.040318
1,float,uniform,GPU,"N | N",384,46,0.010688,0,0.02158,0.005952,0.072849,0.03822
1,float,uniform,GPU,"N | N",384,47,0.011072,0,0.02215,0.004512,0.071959,0.037734
1,float,uniform,GPU,"N | N",384,48,0.010592,0,0.02175,0.007584,0.07429,0.039926
1,float,uniform,GPU,"N | N",384,49,0.009376,0,0.02193,0.004864,0.07252,0.03617
1,float,uniform,GPU,"N | N",384,50,0.012384,0,0.02156,0.005696,0.07454,0.03964
1,float,uniform,GPU,"N | N",384,51,0.012288,0,0.021569,0.007808,0.075619,0.041665
1,float,uniform,GPU,"N | N",384,52,0.012352,0,0.021699,0.003808,0.072899,0.037859
1,float,uniform,GPU,"N | N",384,53,0.013088,0,0.02161,0.004608,0.073919,0.039306
1,float,uniform,GPU,"N | N",384,54,0.011008,0,0.017919,0.007744,0.064729,0.036671
1,float,uniform,GPU,"N | N",384,55,0.010976,0,0.02136,0.004576,0.071309,0.036912
1,float,uniform,GPU,"N | N",384,56,0.010592,0,0.02173,0.004576,0.07085,0.036898
1,float,uniform,GPU,"N | N",384,57,0.01072,0,0.02154,0.004768,0.07022,0.037028
1,float,uniform,GPU,"N | N",384,58,0.01216,0,0.02161,0.00464,0.071409,0.03841
1,float,uniform,GPU,"N | N",384,59,0.012288,0,0.02221,0.0072,0.078019,0.041698
1,float,uniform,GPU,"N | N",384,60,0.01136,0,0.0215,0.004576,0.070899,0.037436
1,float,uniform,GPU,"N | N",384,61,0.01088,0,0.0228,0.004576,0.071829,0.038256
1,float,uniform,GPU,"N | N",384,62,0.010496,0,0.02177,0.00592,0.07289,0.038186
1,float,uniform,GPU,"N | N",384,63,0.011872,0,0.02198,0.004704,0.072609,0.038556
1,float,uniform,GPU,"N | N",384,64,0.012224,0,0.02182,0.007392,0.076449,0.041436
1,float,uniform,GPU,"N | N",384,65,0.010784,0,0.022179,0.007712,0.075599,0.040675
1,float,uniform,GPU,"N | N",384,66,0.011264,0,0.021641,0.004736,0.072399,0.037641
1,float,uniform,GPU,"N | N",384,67,0.011776,0,0.02161,0.004672,0.077359,0.038058
1,float,uniform,GPU,"N | N",384,68,0.011584,0,0.0217,0.103712,0.171578,0.136996
1,float,uniform,GPU,"N | N",384,69,0.011872,0,0.021839,0.00608,0.074659,0.039791
1,float,uniform,GPU,"N | N",384,70,0.0104,0,0.02189,0.006752,0.073699,0.039042
1,float,uniform,GPU,"N | N",384,71,0.01168,0,0.021649,0.007968,0.076469,0.041297
1,float,uniform,GPU,"N | N",384,72,0.012352,0,0.02188,0.00608,0.075479,0.040312
1,float,uniform,GPU,"N | N",384,73,0.011488,0,0.02178,0.00464,0.07243,0.037908
1,float,uniform,GPU,"N | N",384,74,0.009568,0,0.01827,0.006496,0.06416,0.034334
1,float,uniform,GPU,"N | N",448,0,0.015584,0,0.024649,0.01264,0.092409,0.052873
1,float,uniform,GPU,"N | N",448,1,0.011296,0,0.02192,0.00512,0.07203,0.038336
1,float,uniform,GPU,"N | N",448,2,0.011648,0,0.02247,0.005536,0.073509,0.039654
1,float,uniform,GPU,"N | N",448,3,0.011584,0,0.02158,0.0056,0.07124,0.038764
1,float,uniform,GPU,"N | N",448,4,0.011104,0,0.02269,0.010176,0.078169,0.04397
1,float,uniform,GPU,"N | N",448,5,0.01024,0,0.02246,0.006656,0.074949,0.039356
1,float,uniform,GPU,"N | N",448,6,0.013088,0,0.02206,0.007104,0.077599,0.042252
1,float,uniform,GPU,"N | N",448,7,0.010048,0,0.02211,0.005152,0.07123,0.03731
1,float,uniform,GPU,"N | N",448,8,0.012928,0,0.0218,0.013792,0.083299,0.04852
1,float,uniform,GPU,"N | N",448,9,0.009984,0,0.02191,0.0056,0.076019,0.037494
1,float,uniform,GPU,"N | N",448,10,0.012704,0,0.0223,0.00672,0.076989,0.041724
1,float,uniform,GPU,"N | N",448,11,0.012064,0,0.022309,0.005984,0.074919,0.040357
1,float,uniform,GPU,"N | N",448,12,0.010208,0,0.02204,0.00512,0.073729,0.037368
1,float,uniform,GPU,"N | N",448,13,0.011488,0,0.02227,0.005728,0.073729,0.039486
1,float,uniform,GPU,"N | N",448,14,0.013024,0,0.02162,0.0064,0.076679,0.041044
1,float,uniform,GPU,"N | N",448,15,0.011872,0,0.02205,0.00608,0.075369,0.040002
1,float,uniform,GPU,"N | N",448,16,0.010336,0,0.0219,0.006432,0.074369,0.038668
1,float,uniform,GPU,"N | N",448,17,0.01072,0,0.021989,0.005696,0.073159,0.038405
1,float,uniform,GPU,"N | N",448,18,0.009888,0,0.02186,0.005952,0.07307,0.0377
1,float,uniform,GPU,"N | N",448,19,0.013504,0,0.02175,0.00624,0.076279,0.041494
1,float,uniform,GPU,"N | N",448,20,0.011456,0,0.022381,0.006272,0.075189,0.040109
1,float,uniform,GPU,"N | N",448,21,0.012064,0,0.01863,0.006624,0.06607,0.037318
1,float,uniform,GPU,"N | N",448,22,0.011328,0,0.02668,0.005248,0.077989,0.043256
1,float,uniform,GPU,"N | N",448,23,0.011584,0,0.02196,0.005824,0.073239,0.039368
1,float,uniform,GPU,"N | N",448,24,0.010976,0,0.02208,0.00624,0.073669,0.039296
1,float,uniform,GPU,"N | N",448,25,0.011456,0,0.02192,0.006912,0.0744,0.040288
1,float,uniform,GPU,"N | N",448,26,0.011968,0,0.021691,0.005536,0.074049,0.039195
1,float,uniform,GPU,"N | N",448,27,0.011264,0,0.02186,0.005568,0.072729,0.038692
1,float,uniform,GPU,"N | N",448,28,0.010816,0,0.02185,0.006144,0.07449,0.03881
1,float,uniform,GPU,"N | N",448,29,0.011136,0,0.138309,0.005472,0.190028,0.154917
1,float,uniform,GPU,"N | N",448,30,0.009984,0,0.02203,0.006368,0.073059,0.038382
1,float,uniform,GPU,"N | N",448,31,0.009792,0,0.022091,0.006272,0.072879,0.038155
1,float,uniform,GPU,"N | N",448,32,0.011456,0,0.02202,0.004448,0.072719,0.037924
1,float,uniform,GPU,"N | N",448,33,0.011488,0,0.02197,0.008096,0.0767,0.041554
1,float,uniform,GPU,"N | N",448,34,0.011232,0,0.02216,0.005248,0.07173,0.03864
1,float,uniform,GPU,"N | N",448,35,0.01184,0,0.02081,0.005792,0.074109,0.038442
1,float,uniform,GPU,"N | N",448,36,0.012704,0,0.02211,0.007008,0.078539,0.041822
1,float,uniform,GPU,"N | N",448,37,0.00992,0,0.02259,0.00496,0.07175,0.03747
1,float,uniform,GPU,"N | N",448,38,0.012128,0,0.02157,0.005312,0.073249,0.03901
1,float,uniform,GPU,"N | N",448,39,0.01232,0,0.022221,0.006368,0.075859,0.040909
1,float,uniform,GPU,"N | N",448,40,0.01088,0,0.02201,0.007584,0.075519,0.040474
1,float,uniform,GPU,"N | N",448,41,0.012992,0,0.01858,0.007072,0.067929,0.038644
1,float,uniform,GPU,"N | N",448,42,0.01056,0,0.02178,0.00624,0.07279,0.03858
1,float,uniform,GPU,"N | N",448,43,0.010432,0,0.02254,0.00576,0.073509,0.038732
1,float,uniform,GPU,"N | N",448,44,0.0096,0,0.021501,0.005248,0.075449,0.036349
1,float,uniform,GPU,"N | N",448,45,0.011104,0,0.022299,0.005792,0.074129,0.039195
1,float,uniform,GPU,"N | N",448,46,0.011712,0,0.02162,0.004608,0.071589,0.03794
1,float,uniform,GPU,"N | N",448,47,0.01088,0,0.02223,0.005472,0.0744,0.038582
1,float,uniform,GPU,"N | N",448,48,0.011488,0,0.02188,0.00512,0.072989,0.038488
1,float,uniform,GPU,"N | N",448,49,0.012032,0,0.02165,0.006432,0.0745,0.040114
1,float,uniform,GPU,"N | N",448,50,0.012384,0,0.02171,0.006048,0.07534,0.040142
1,float,uniform,GPU,"N | N",448,51,0.011456,0,0.02206,0.005856,0.074109,0.039372
1,float,uniform,GPU,"N | N",448,52,0.012608,0,0.02179,0.00624,0.07624,0.040638
1,float,uniform,GPU,"N | N",448,53,0.010368,0,0.01814,0.006624,0.0635,0.035132
1,float,uniform,GPU,"N | N",448,54,0.011008,0,0.02221,0.005696,0.071639,0.038914
1,float,uniform,GPU,"N | N",448,55,0.010688,0,0.022499,0.005664,0.074849,0.038851
1,float,uniform,GPU,"N | N",448,56,0.009632,0,0.021819,0.005984,0.073419,0.037435
1,float,uniform,GPU,"N | N",448,57,0.01104,0,0.02262,0.006048,0.073029,0.039708
1,float,uniform,GPU,"N | N",448,58,0.0104,0,0.02176,0.007712,0.07457,0.039872
1,float,uniform,GPU,"N | N",448,59,0.017248,0,0.02177,0.004384,0.07709,0.043402
1,float,uniform,GPU,"N | N",448,60,0.014176,0,0.02202,0.006464,0.07782,0.04266
1,float,uniform,GPU,"N | N",448,61,0.011648,0,0.022569,0.007232,0.075569,0.041449
1,float,uniform,GPU,"N | N",448,62,0.012864,0,0.02169,0.005408,0.074559,0.039962
1,float,uniform,GPU,"N | N",448,63,0.01072,0,0.02247,0.007104,0.075199,0.040294
1,float,uniform,GPU,"N | N",448,64,0.009664,0,0.022639,0.006176,0.073469,0.038479
1,float,uniform,GPU,"N | N",448,65,0.011392,0,0.02238,0.00608,0.074319,0.039852
1,float,uniform,GPU,"N | N",448,66,0.011232,0,0.02231,0.006176,0.074789,0.039718
1,float,uniform,GPU,"N | N",448,67,0.011168,0,0.02203,0.005504,0.072659,0.038702
1,float,uniform,GPU,"N | N",448,68,0.012672,0,0.022249,0.005792,0.076749,0.040713
1,float,uniform,GPU,"N | N",448,69,0.011744,0,0.02234,0.00608,0.07404,0.040164
1,float,uniform,GPU,"N | N",448,70,0.011072,0,0.02143,0.00544,0.071359,0.037942
1,float,uniform,GPU,"N | N",448,71,0.011136,0,0.02206,0.005632,0.073269,0.038828
1,float,uniform,GPU,"N | N",448,72,0.01104,0,0.02176,0.009664,0.075459,0.042464
1,float,uniform,GPU,"N | N",448,73,0.011168,0,0.02224,0.0056,0.073289,0.039008
1,float,uniform,GPU,"N | N",448,74,0.011104,0,0.02186,0.006688,0.074059,0.039652
1,float,uniform,GPU,"N | N",512,0,0.024704,0,0.02687,0.01264,0.106018,0.064214
1,float,uniform,GPU,"N | N",512,1,0.009952,0,0.02311,0.004704,0.072979,0.037766
1,float,uniform,GPU,"N | N",512,2,0.010496,0,0.022709,0.006976,0.073959,0.040181
1,float,uniform,GPU,"N | N",512,3,0.010656,0,0.022439,0.005504,0.072249,0.038599
1,float,uniform,GPU,"N | N",512,4,0.012192,0,0.02231,0.007328,0.075109,0.04183
1,float,uniform,GPU,"N | N",512,5,0.011968,0,0.023011,0.004768,0.074979,0.039747
1,float,uniform,GPU,"N | N",512,6,0.010848,0,0.02248,0.00816,0.077119,0.041488
1,float,uniform,GPU,"N | N",512,7,0.01184,0,0.01874,0.006496,0.06551,0.037076
1,float,uniform,GPU,"N | N",512,8,0.01056,0,0.02307,0.005568,0.072989,0.039198
1,float,uniform,GPU,"N | N",512,9,0.01168,0,0.02278,0.005344,0.073089,0.039804
1,float,uniform,GPU,"N | N",512,10,0.012032,0,0.02284,0.005216,0.07288,0.040088
1,float,uniform,GPU,"N | N",512,11,0.0104,0,0.02271,0.00544,0.07201,0.03855
1,float,uniform,GPU,"N | N",512,12,0.010656,0,0.0228,0.005696,0.072549,0.039152
1,float,uniform,GPU,"N | N",512,13,0.010112,0,0.023119,0.00544,0.072469,0.038671
1,float,uniform,GPU,"N | N",512,14,0.00976,0,0.02255,0.00832,0.075979,0.04063
1,float,uniform,GPU,"N | N",512,15,0.011104,0,0.023199,0.005376,0.072529,0.039679
1,float,uniform,GPU,"N | N",512,16,0.01168,0,0.02243,0.00752,0.074939,0.04163
1,float,uniform,GPU,"N | N",512,17,0.011968,0,0.022959,0.005792,0.073469,0.040719
1,float,uniform,GPU,"N | N",512,18,0.012352,0,0.02312,0.006336,0.0761,0.041808
1,float,uniform,GPU,"N | N",512,19,0.012096,0,0.02244,0.005632,0.072519,0.040168
1,float,uniform,GPU,"N | N",512,20,0.01392,0,0.02229,0.005504,0.075779,0.041714
1,float,uniform,GPU,"N | N",512,21,0.010592,0,0.02238,0.007264,0.07391,0.040236
1,float,uniform,GPU,"N | N",512,22,0.011904,0,0.02262,0.009632,0.078499,0.044156
1,float,uniform,GPU,"N | N",512,23,0.01264,0,0.02227,0.007744,0.07505,0.042654
1,float,uniform,GPU,"N | N",512,24,0.0112,0,0.02284,0.004864,0.07431,0.038904
1,float,uniform,GPU,"N | N",512,25,0.012192,0,0.01998,0.006816,0.068879,0.038988
1,float,uniform,GPU,"N | N",512,26,0.01264,0,0.01928,0.00704,0.067629,0.03896
1,float,uniform,GPU,"N | N",512,27,0.010336,0,0.02253,0.006144,0.07294,0.03901
1,float,uniform,GPU,"N | N",512,28,0.010112,0,0.02286,0.007136,0.074289,0.040108
1,float,uniform,GPU,"N | N",512,29,0.010976,0,0.022739,0.006976,0.074609,0.040691
1,float,uniform,GPU,"N | N",512,30,0.010816,0,0.02202,0.005856,0.071519,0.038692
1,float,uniform,GPU,"N | N",512,31,0.013568,0,0.023099,0.005888,0.076659,0.042555
1,float,uniform,GPU,"N | N",512,32,0.010592,0,0.0226,0.005696,0.0714,0.038888
1,float,uniform,GPU,"N | N",512,33,0.009728,0,0.022149,0.005664,0.071169,0.037541
1,float,uniform,GPU,"N | N",512,34,0.012288,0,0.02287,0.006944,0.07576,0.042102
1,float,uniform,GPU,"N | N",512,35,0.010272,0,0.022549,0.005536,0.071169,0.038357
1,float,uniform,GPU,"N | N",512,36,0.012416,0,0.022589,0.00672,0.076749,0.041725
1,float,uniform,GPU,"N | N",512,37,0.011392,0,0.022809,0.005856,0.074979,0.040057
1,float,uniform,GPU,"N | N",512,38,0.01072,0,0.022499,0.00528,0.072109,0.038499
1,float,uniform,GPU,"N | N",512,39,0.012352,0,0.02257,0.00496,0.07273,0.039882
1,float,uniform,GPU,"N | N",512,40,0.011424,0,0.0234,0.005184,0.07371,0.040008
1,float,uniform,GPU,"N | N",512,41,0.009792,0,0.022819,0.005696,0.070939,0.038307
1,float,uniform,GPU,"N | N",512,42,0.010688,0,0.0237,0.005536,0.072339,0.039924
1,float,uniform,GPU,"N | N",512,43,0.01088,0,0.022529,0.0056,0.072229,0.039009
1,float,uniform,GPU,"N | N",512,44,0.010976,0,0.022939,0.00624,0.075779,0.040155
1,float,uniform,GPU,"N | N",512,45,0.010848,0,0.01957,0.006592,0.064769,0.03701
1,float,uniform,GPU,"N | N",512,46,0.012352,0,0.022499,0.0056,0.073849,0.040451
1,float,uniform,GPU,"N | N",512,47,0.012096,0,0.022509,0.00448,0.073649,0.039085
1,float,uniform,GPU,"N | N",512,48,0.011296,0,0.02263,0.004832,0.072729,0.038758
1,float,uniform,GPU,"N | N",512,49,0.011392,0,0.02237,0.005472,0.07226,0.039234
1,float,uniform,GPU,"N | N",512,50,0.011968,0,0.02264,0.007296,0.07459,0.041904
