dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,GPU,"P | P | P | P | P | P",64,0,181.829,0,0.111258,67.6775,249.732,249.618
3,double,uniform,GPU,"P | P | P | P | P | P",448,44,1.9719,0,28.5637,5.10243,35.7237,35.638
3,double,uniform,GPU,"P | P | P | P | P | P",448,45,1.96803,0,28.5677,5.1081,35.7279,35.6439
3,double,uniform,GPU,"P | P | P | P | P | P",448,46,1.96621,0,28.5683,5.10714,35.72,35.6416
3,double,uniform,GPU,"P | P | P | P | P | P",448,47,1.96614,0,28.5721,5.10202,35.7233,35.6402
3,double,uniform,GPU,"P | P | P | P | P | P",448,48,1.97395,0,28.5662,5.10035,35.7256,35.6405
3,double,uniform,GPU,"P | P | P | P | P | P",448,49,1.97562,0,28.5678,5.09776,35.7232,35.6412
3,double,uniform,GPU,"P | P | P | P | P | P",448,50,1.95923,0,28.5623,5.10525,35.7088,35.6268
3,double,uniform,GPU,"P | P | P | P | P | P",448,51,1.96835,0,28.5612,5.10054,35.7137,35.6301
3,double,uniform,GPU,"P | P | P | P | P | P",448,52,1.97072,0,28.5678,5.10566,35.7233,35.6442
3,double,uniform,GPU,"P | P | P | P | P | P",448,53,1.96349,0,28.5631,5.10413,35.7112,35.6307
3,double,uniform,GPU,"P | P | P | P | P | P",448,54,1.96538,0,28.5675,5.10461,35.7196,35.6375
3,double,uniform,GPU,"P | P | P | P | P | P",448,55,1.9711,0,28.5664,5.10269,35.7214,35.6402
3,double,uniform,GPU,"P | P | P | P | P | P",448,56,1.96922,0,28.5653,5.10666,35.7221,35.6412
3,double,uniform,GPU,"P | P | P | P | P | P",448,57,1.97206,0,28.5637,5.09923,35.7158,35.635
3,double,uniform,GPU,"P | P | P | P | P | P",448,58,1.9592,0,28.5643,5.11002,35.7182,35.6335
3,double,uniform,GPU,"P | P | P | P | P | P",448,59,1.96714,0,28.5672,5.10422,35.7206,35.6386
3,double,uniform,GPU,"P | P | P | P | P | P",448,60,1.96698,0,28.5671,5.10442,35.7212,35.6385
3,double,uniform,GPU,"P | P | P | P | P | P",448,61,1.97501,0,28.5665,5.09981,35.724,35.6413
3,double,uniform,GPU,"P | P | P | P | P | P",448,62,1.97357,0,28.5676,5.1056,35.7355,35.6467
3,double,uniform,GPU,"P | P | P | P | P | P",448,63,1.96832,0,28.5627,5.10861,35.7223,35.6396
3,double,uniform,GPU,"P | P | P | P | P | P",448,64,1.96592,0,28.5649,5.10288,35.7157,35.6337
3,double,uniform,GPU,"P | P | P | P | P | P",448,65,1.96691,0,28.569,5.10554,35.7256,35.6415
3,double,uniform,GPU,"P | P | P | P | P | P",448,66,1.96195,0,28.5673,5.10502,35.7161,35.6343
3,double,uniform,GPU,"P | P | P | P | P | P",448,67,1.96842,0,28.5671,5.0944,35.7117,35.6299
3,double,uniform,GPU,"P | P | P | P | P | P",448,68,1.96893,0,28.5667,5.10182,35.7204,35.6375
3,double,uniform,GPU,"P | P | P | P | P | P",448,69,1.96806,0,28.5648,5.10384,35.7201,35.6367
3,double,uniform,GPU,"P | P | P | P | P | P",448,70,1.96947,0,28.5682,5.10131,35.7209,35.6389
3,double,uniform,GPU,"P | P | P | P | P | P",448,71,1.96029,0,28.566,5.10688,35.7158,35.6331
3,double,uniform,GPU,"P | P | P | P | P | P",448,72,1.96688,0,28.5642,5.10618,35.7193,35.6372
3,double,uniform,GPU,"P | P | P | P | P | P",448,73,1.97024,0,28.5657,5.10323,35.7194,35.6392
3,double,uniform,GPU,"P | P | P | P | P | P",448,74,1.96557,0,28.5715,5.10944,35.7276,35.6465
3,double,uniform,GPU,"P | P | P | P | P | P",512,0,2.93229,0,36.7758,7.60755,47.4019,47.3157
3,double,uniform,GPU,"P | P | P | P | P | P",512,1,2.92832,0,36.7716,7.61546,47.4043,47.3153
3,double,uniform,GPU,"P | P | P | P | P | P",512,2,2.93149,0,36.7726,7.60586,47.3963,47.31
3,double,uniform,GPU,"P | P | P | P | P | P",512,3,2.92957,0,36.7724,7.61219,47.3994,47.3141
3,double,uniform,GPU,"P | P | P | P | P | P",512,4,2.92864,0,36.7729,7.608,47.3967,47.3096
3,double,uniform,GPU,"P | P | P | P | P | P",512,5,2.92909,0,36.7726,7.60003,47.388,47.3017
3,double,uniform,GPU,"P | P | P | P | P | P",512,6,2.92205,0,36.7717,7.62282,47.4032,47.3166
3,double,uniform,GPU,"P | P | P | P | P | P",512,7,2.93002,0,36.7768,7.60925,47.404,47.3161
3,double,uniform,GPU,"P | P | P | P | P | P",512,8,2.92774,0,36.7736,7.61059,47.3978,47.3119
3,double,uniform,GPU,"P | P | P | P | P | P",512,9,2.9336,0,36.7719,7.61318,47.4072,47.3187
3,double,uniform,GPU,"P | P | P | P | P | P",512,10,2.92301,0,36.774,7.61078,47.3912,47.3078
3,double,uniform,GPU,"P | P | P | P | P | P",512,11,2.92781,0,36.7752,7.61123,47.4009,47.3142
3,double,uniform,GPU,"P | P | P | P | P | P",512,12,2.92829,0,36.7732,7.6088,47.3946,47.3103
3,double,uniform,GPU,"P | P | P | P | P | P",512,13,2.92579,0,36.7767,7.60925,47.4046,47.3117
3,double,uniform,GPU,"P | P | P | P | P | P",512,14,2.91898,0,36.7743,7.61629,47.3946,47.3096
3,double,uniform,GPU,"P | P | P | P | P | P",512,15,2.91408,0,36.768,7.6216,47.3891,47.3037
3,double,uniform,GPU,"P | P | P | P | P | P",512,16,2.92787,0,36.774,7.61174,47.3998,47.3137
3,double,uniform,GPU,"P | P | P | P | P | P",512,17,2.93238,0,36.7739,7.61226,47.4134,47.3185
3,double,uniform,GPU,"P | P | P | P | P | P",512,18,2.93011,0,36.7714,7.6121,47.399,47.3136
3,double,uniform,GPU,"P | P | P | P | P | P",512,19,2.9184,0,36.7724,7.62147,47.4008,47.3123
3,double,uniform,GPU,"P | P | P | P | P | P",512,20,2.93187,0,36.7718,7.60848,47.3964,47.3121
3,double,uniform,GPU,"P | P | P | P | P | P",512,21,2.92714,0,36.7729,7.61014,47.3979,47.3102
3,double,uniform,GPU,"P | P | P | P | P | P",512,22,2.9297,0,36.778,7.61002,47.4033,47.3177
3,double,uniform,GPU,"P | P | P | P | P | P",512,23,2.92237,0,36.776,7.61834,47.4045,47.3167
3,double,uniform,GPU,"P | P | P | P | P | P",512,24,2.93347,0,36.7724,7.59898,47.3942,47.3048
3,double,uniform,GPU,"P | P | P | P | P | P",512,25,2.92563,0,36.7734,7.61251,47.3996,47.3115
3,double,uniform,GPU,"P | P | P | P | P | P",512,26,2.93213,0,36.7791,7.60595,47.4039,47.3172
3,double,uniform,GPU,"P | P | P | P | P | P",512,27,2.93011,0,36.7762,7.61661,47.4155,47.323
3,double,uniform,GPU,"P | P | P | P | P | P",512,28,2.92742,0,36.7737,7.60733,47.393,47.3085
3,double,uniform,GPU,"P | P | P | P | P | P",512,29,2.92442,0,36.7754,7.6144,47.4002,47.3142
3,double,uniform,GPU,"P | P | P | P | P | P",512,30,2.92803,0,36.7709,7.61171,47.3987,47.3106
3,double,uniform,GPU,"P | P | P | P | P | P",512,31,2.9311,0,36.7736,7.60464,47.3944,47.3093
3,double,uniform,GPU,"P | P | P | P | P | P",512,32,2.92704,0,36.771,7.61626,47.4021,47.3143
3,double,uniform,GPU,"P | P | P | P | P | P",512,33,2.92797,0,36.7762,7.60717,47.3996,47.3113
3,double,uniform,GPU,"P | P | P | P | P | P",512,34,2.92774,0,36.7712,7.61206,47.3984,47.311
3,double,uniform,GPU,"P | P | P | P | P | P",512,35,2.92973,0,36.7756,7.61088,47.4052,47.3162
3,double,uniform,GPU,"P | P | P | P | P | P",512,36,2.92995,0,36.7707,7.61232,47.3976,47.313
3,double,uniform,GPU,"P | P | P | P | P | P",512,37,2.92899,0,36.773,7.60826,47.3954,47.3103
3,double,uniform,GPU,"P | P | P | P | P | P",512,38,2.92934,0,36.7718,7.60499,47.3909,47.3061
3,double,uniform,GPU,"P | P | P | P | P | P",512,39,2.93066,0,36.7706,7.61094,47.3979,47.3122
3,double,uniform,GPU,"P | P | P | P | P | P",512,40,2.9161,0,36.7728,7.62077,47.3964,47.3097
3,double,uniform,GPU,"P | P | P | P | P | P",512,41,2.92272,0,36.7716,7.61574,47.394,47.3101
3,double,uniform,GPU,"P | P | P | P | P | P",512,42,2.92858,0,36.7728,7.6185,47.4064,47.3198
3,double,uniform,GPU,"P | P | P | P | P | P",512,43,2.9247,0,36.7752,7.60771,47.4009,47.3076
3,double,uniform,GPU,"P | P | P | P | P | P",512,44,2.9232,0,36.7697,7.6168,47.3955,47.3097
3,double,uniform,GPU,"P | P | P | P | P | P",512,45,2.92086,0,36.7698,7.62387,47.4027,47.3145
3,double,uniform,GPU,"P | P | P | P | P | P",512,46,2.92675,0,36.7725,7.61341,47.3963,47.3126
3,double,uniform,GPU,"P | P | P | P | P | P",512,47,2.92208,0,36.7711,7.61974,47.3983,47.3129
3,double,uniform,GPU,"P | P | P | P | P | P",512,48,2.93277,0,36.7715,7.6151,47.4062,47.3194
3,double,uniform,GPU,"P | P | P | P | P | P",512,49,2.92704,0,36.7746,7.61514,47.4049,47.3168
3,double,uniform,GPU,"P | P | P | P | P | P",512,50,2.92758,0,36.7718,7.61325,47.3983,47.3126
3,double,uniform,GPU,"P | P | P | P | P | P",512,51,2.91952,0,36.7723,7.61222,47.3927,47.304
3,double,uniform,GPU,"P | P | P | P | P | P",512,52,2.92109,0,36.7757,7.61795,47.4042,47.3148
3,double,uniform,GPU,"P | P | P | P | P | P",512,53,2.92893,0,36.7674,7.60893,47.3894,47.3053
3,double,uniform,GPU,"P | P | P | P | P | P",512,54,2.92774,0,36.7748,7.62054,47.406,47.3231
3,double,uniform,GPU,"P | P | P | P | P | P",512,55,2.91894,0,36.7732,7.61498,47.3939,47.3071
3,double,uniform,GPU,"P | P | P | P | P | P",512,56,2.92963,0,36.7701,7.61766,47.4036,47.3174
3,double,uniform,GPU,"P | P | P | P | P | P",512,57,2.92707,0,36.7718,7.61629,47.403,47.3152
3,double,uniform,GPU,"P | P | P | P | P | P",512,58,2.92864,0,36.7696,7.60736,47.3902,47.3056
3,double,uniform,GPU,"P | P | P | P | P | P",512,59,2.92778,0,36.7716,7.61165,47.394,47.3111
3,double,uniform,GPU,"P | P | P | P | P | P",512,60,2.92608,0,36.7716,7.61318,47.3949,47.3108
3,double,uniform,GPU,"P | P | P | P | P | P",512,61,2.92717,0,36.7733,7.60794,47.3948,47.3084
3,double,uniform,GPU,"P | P | P | P | P | P",512,62,2.92326,0,36.7717,7.61382,47.3983,47.3088
3,double,uniform,GPU,"P | P | P | P | P | P",512,63,2.92339,0,36.7756,7.60723,47.3932,47.3062
3,double,uniform,GPU,"P | P | P | P | P | P",512,64,2.92746,0,36.774,7.61072,47.3984,47.3122
3,double,uniform,GPU,"P | P | P | P | P | P",512,65,2.92573,0,36.7732,7.60506,47.3902,47.304
3,double,uniform,GPU,"P | P | P | P | P | P",512,66,2.9241,0,36.775,7.61104,47.3977,47.3101
3,double,uniform,GPU,"P | P | P | P | P | P",512,67,2.92358,0,36.7718,7.61459,47.3974,47.31
3,double,uniform,GPU,"P | P | P | P | P | P",512,68,2.92778,0,36.7695,7.62538,47.4092,47.3227
3,double,uniform,GPU,"P | P | P | P | P | P",512,69,2.92112,0,36.7711,7.61485,47.3946,47.307
3,double,uniform,GPU,"P | P | P | P | P | P",512,70,2.92701,0,36.7737,7.60336,47.3902,47.304
3,double,uniform,GPU,"P | P | P | P | P | P",512,71,2.93005,0,36.7715,7.6073,47.3956,47.3089
3,double,uniform,GPU,"P | P | P | P | P | P",512,72,2.92781,0,36.778,7.60538,47.3982,47.3112
3,double,uniform,GPU,"P | P | P | P | P | P",512,73,2.92509,0,36.7728,7.61389,47.3949,47.3118
3,double,uniform,GPU,"P | P | P | P | P | P",512,74,2.92288,0,36.7729,7.60621,47.3885,47.302
