dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",64,0,0.081344,0.00327,0.060819,73.6681,273.713,73.8135
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,36,0.637696,0.0023,2.52149,1.00944,5.97156,4.17093
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,37,0.640448,0.0028,2.52223,1.01923,5.98274,4.18471
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,38,0.636224,0.00239,2.52285,1.0104,5.97567,4.17187
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,39,0.641312,0.00261,2.52165,1.00998,5.96996,4.17556
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,40,0.635296,0.002289,2.52079,1.00902,5.95497,4.1674
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,41,0.6424,0.002621,2.52283,1.01226,5.97705,4.18011
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,42,0.638976,0.00246,2.52018,1.01165,5.97841,4.17327
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,43,0.641056,0.00362,2.52213,1.01466,5.97608,4.18146
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,44,0.640064,0.00282,2.52082,1.01229,5.9734,4.17599
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,45,0.640128,0.002451,2.51784,1.01206,5.97683,4.17248
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,46,0.638752,0.00248,2.51793,1.00909,5.96264,4.16825
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,47,0.63648,0.002789,2.51991,1.01309,5.97177,4.17227
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,48,0.63744,0.00293,2.52321,1.01037,5.97519,4.17395
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,49,0.639072,0.00254,2.52197,1.01344,5.9714,4.17702
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,50,0.636384,0.00257,2.52257,1.01206,5.96884,4.17359
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,51,0.638944,0.002851,2.52292,1.01187,5.98842,4.17659
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,52,0.641568,0.0024,2.5216,1.00803,5.98512,4.1736
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,53,0.640768,0.00245,2.52209,1.01328,5.97467,4.17859
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,54,0.644032,0.002839,2.52011,1.01146,5.98869,4.17844
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,55,0.643712,0.002909,2.52148,1.00995,5.98144,4.17805
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,56,0.642048,0.00271,2.52212,1.01149,5.99135,4.17837
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,57,0.63952,0.002499,2.52019,1.0121,5.97446,4.17431
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,58,0.640544,0.0027,2.52299,1.01133,5.98165,4.17756
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,59,0.640448,0.0024,2.52091,1.01034,5.98413,4.1741
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,60,0.637984,0.0028,2.5205,1.01171,5.98646,4.173
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,61,0.638432,0.00227,2.52062,1.01072,5.96466,4.17204
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,62,0.637152,0.00252,2.51822,1.01216,5.96712,4.17005
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,63,0.637344,0.002371,2.52086,1.01462,5.9888,4.1752
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,64,0.64112,0.002431,2.52028,1.0113,5.97343,4.17513
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,65,0.638304,0.00265,2.51845,1.01325,5.97643,4.17265
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,66,0.64048,0.00256,2.51814,1.00976,5.96151,4.17094
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,67,0.637728,0.002579,2.52153,1.00781,5.97001,4.16965
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,68,0.640288,0.002929,2.5406,1.01494,5.99388,4.19876
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,69,0.640032,0.00259,2.5203,1.01149,5.96987,4.17441
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,70,0.636704,0.002249,2.51674,1.01472,5.96808,4.17041
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,71,0.64128,0.00227,2.51999,1.0145,5.98942,4.17804
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,72,0.640512,0.00231,2.52042,1.01264,5.98896,4.17588
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,73,0.63904,0.002639,2.52181,1.01005,5.97462,4.17354
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,74,0.63568,0.00221,2.52624,1.01053,5.97291,4.17466
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,0,1.02067,0.00287,4.0131,1.54202,9.20349,6.57866
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,1,1.01571,0.002819,4.01314,1.54416,9.20963,6.57584
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,2,1.01674,0.002869,4.01659,1.54547,9.21319,6.58167
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,3,1.01811,0.00323,4.01485,1.54186,9.23045,6.57805
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,4,1.0169,0.0024,4.01276,1.53891,9.20233,6.57097
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,5,1.0199,0.00265,4.01801,1.54243,9.21032,6.583
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,6,1.01795,0.00307,4.01271,1.54048,9.21193,6.57422
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,7,1.01686,0.0034,4.01332,1.54141,9.21297,6.57499
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,8,1.01709,0.00303,4.00993,1.54483,9.20911,6.57488
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,9,1.01866,0.00306,4.01192,1.54192,9.20981,6.57555
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,10,1.01667,0.00309,4.01466,1.53853,9.21358,6.57295
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,11,1.01776,0.002911,4.01359,1.54186,9.20226,6.57611
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,12,1.01677,0.00257,4.01332,1.54522,9.20986,6.57788
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,13,1.01798,0.0025,4.0104,1.5409,9.21099,6.57177
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,14,1.01754,0.00263,4.01859,1.54154,9.20565,6.5803
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,15,1.01456,0.00261,4.01033,1.54093,9.20007,6.56843
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,16,1.01328,0.002709,4.01459,1.54256,9.20487,6.57313
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,17,1.01754,0.00352,4.01481,1.53846,9.21364,6.57433
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,18,1.01834,0.00303,4.01228,1.54858,9.21359,6.58222
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,19,1.01856,0.00313,4.01073,1.5449,9.21143,6.57731
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,20,1.01757,0.003009,4.01293,1.54499,9.21587,6.57849
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,21,1.01907,0.00279,4.00775,1.54525,9.20716,6.57486
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,22,1.01936,0.00302,4.01132,1.54256,9.20992,6.57626
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,23,1.01443,0.002429,4.01288,1.54602,9.21089,6.57575
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,24,1.01661,0.002601,4.01359,1.5463,9.20164,6.57911
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,25,1.02016,0.00298,4.00946,1.54074,9.21312,6.57334
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,26,1.01594,0.00265,4.01206,1.54218,9.21224,6.57282
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,27,1.01616,0.002839,4.01209,1.53933,9.20534,6.57042
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,28,1.01952,0.00252,4.01023,1.54922,9.21211,6.58149
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,29,1.0159,0.002411,4.01109,1.54864,9.20805,6.57804
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,30,1.01629,0.00264,4.01187,1.54038,9.20567,6.57119
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,31,1.01827,0.00277,4.01651,1.5431,9.22276,6.58066
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,32,1.02019,0.00299,4.0154,1.5457,9.21652,6.58427
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,33,1.01568,0.00309,4.01456,1.54288,9.20426,6.57621
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,34,1.01635,0.00256,4.01424,1.54134,9.20448,6.57449
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,35,1.01818,0.00254,4.01017,1.54275,9.20502,6.57363
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,36,1.01811,0.00337,4.00807,1.53802,9.19814,6.56756
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,37,1.01667,0.00271,4.01235,1.54115,9.22506,6.57289
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,38,1.01792,0.002979,4.0121,1.54816,9.21607,6.58116
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,39,1.01981,0.00278,4.01135,1.54282,9.2067,6.57676
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,40,1.0175,0.003001,4.01231,1.54106,9.19526,6.57387
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,41,1.01747,0.00313,4.01611,1.54787,9.21692,6.58458
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,42,1.01763,0.00317,4.01645,1.54326,9.20699,6.58052
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,43,1.01824,0.002469,4.00858,1.54432,9.20284,6.57361
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,44,1.01731,0.00276,4.01054,1.54301,9.20191,6.57362
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,45,1.01901,0.002641,4.01051,1.54102,9.20246,6.57318
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,46,1.01485,0.00283,4.01261,1.54045,9.19535,6.57073
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,47,1.01811,0.00269,4.01541,1.54429,9.20705,6.5805
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,48,1.01536,0.00273,4.00974,1.54173,9.19277,6.56955
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,49,1.01994,0.00327,4.01234,1.53997,9.20983,6.57552
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,50,1.01686,0.003139,4.01249,1.53693,9.19977,6.56942
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,51,1.02522,0.002919,4.0145,1.54202,9.21833,6.58466
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,52,1.01818,0.00341,4.01393,1.54483,9.21163,6.58034
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,53,1.01699,0.00227,4.01424,1.5416,9.20594,6.5751
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,54,1.01542,0.002849,4.01609,1.54416,9.21446,6.57852
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,55,1.01488,0.00294,4.01437,1.54211,9.19941,6.5743
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,56,1.01696,0.00339,4.01597,1.54554,9.21699,6.58186
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,57,1.01709,0.00226,4.01025,1.5407,9.2068,6.57031
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,58,1.01552,0.002809,4.00834,1.5448,9.19744,6.57147
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,59,1.01699,0.00283,4.0115,1.54141,9.20123,6.57273
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,60,1.01709,0.003318,4.01232,1.54278,9.20698,6.57551
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,61,1.01597,0.00332,4.01345,1.54467,9.21278,6.57741
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,62,1.01763,0.00303,4.00934,1.54611,9.21381,6.57612
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,63,1.01594,0.00245,4.01357,1.54506,9.20701,6.57701
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,64,1.01584,0.00251,4.01063,1.54298,9.20104,6.57195
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,65,1.01498,0.0028,4.01451,1.54086,9.20863,6.57315
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,66,1.0185,0.00311,4.0149,1.54077,9.21084,6.57728
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,67,1.01568,0.00277,4.01121,1.53715,9.19716,6.56682
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,68,1.02781,0.00309,4.00973,1.54589,9.21386,6.58651
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,69,1.01568,0.00301,4.01371,1.54515,9.20296,6.57756
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,70,1.01779,0.00344,4.01098,1.54278,9.21467,6.575
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,71,1.0175,0.00236,4.0129,1.54426,9.20774,6.57701
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,72,1.01664,0.00258,4.0143,1.54234,9.2054,6.57585
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,73,1.01786,0.00293,4.01835,1.54234,9.2126,6.58148
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,74,1.01776,0.00319,4.01212,1.54102,9.20814,6.57409
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,0,1.49014,0.00221,5.89631,2.29747,13.5245,9.68613
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,1,1.49114,0.00235,5.8955,2.29846,13.5028,9.68745
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,2,1.49312,0.003729,5.89506,2.29392,13.5084,9.68583
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,3,1.49216,0.00343,5.89201,2.28765,13.5108,9.67525
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,4,1.49389,0.00292,5.88933,2.29632,13.509,9.68246
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,5,1.49101,0.00278,5.89289,2.29462,13.4896,9.6813
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,6,1.49174,0.00229,5.89025,2.29235,13.4985,9.67664
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,7,1.4905,0.00324,5.89274,2.28947,13.5101,9.67595
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,8,1.49008,0.0032,5.89823,2.29024,13.4904,9.68175
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,9,1.48845,0.002449,5.8958,2.30112,13.5339,9.68782
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,10,1.4904,0.002831,5.89153,2.29782,13.5158,9.68259
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,11,1.4889,0.00284,5.88985,2.28282,13.4945,9.6644
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,12,1.49072,0.0023,5.89482,2.29398,13.4959,9.68183
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,13,1.49232,0.0026,5.8995,2.29107,13.5078,9.6855
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,14,1.49299,0.00255,5.89307,2.29366,13.5133,9.68228
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,15,1.48982,0.00239,5.89714,2.28534,13.4836,9.6747
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,16,1.49171,0.003121,5.89273,2.30045,13.5148,9.68801
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,17,1.49098,0.00263,5.89141,2.29411,13.4967,9.67913
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,18,1.49088,0.0032,5.89333,2.29034,13.5019,9.67775
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,19,1.49142,0.00238,5.88794,2.29581,13.4894,9.67756
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,20,1.49107,0.00304,5.89634,2.29107,13.5004,9.68153
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,21,1.49078,0.00294,5.8937,2.29789,13.5049,9.68532
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,22,1.49066,0.002871,5.9014,2.2887,13.5151,9.68363
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,23,1.49072,0.00267,5.89326,2.29075,13.4918,9.67741
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,24,1.4911,0.00274,5.89343,2.28986,13.491,9.67713
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,25,1.48947,0.00307,5.88946,2.29366,13.4773,9.67567
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,26,1.48794,0.00276,5.89744,2.29219,13.4964,9.68033
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,27,1.48755,0.00294,5.89263,2.29462,13.5073,9.67775
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,28,1.49085,0.002849,5.89302,2.29184,13.5063,9.67856
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,29,1.48854,0.00252,5.89319,2.29939,13.5173,9.68365
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,30,1.49187,0.00255,5.89227,2.29491,13.5,9.68161
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,31,1.49283,0.00221,5.89575,2.28842,13.5091,9.67921
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,32,1.48995,0.003319,5.8994,2.29821,13.5042,9.69088
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,33,1.4895,0.00324,5.89825,2.28842,13.5263,9.67941
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,34,1.48992,0.00243,5.89146,2.29402,13.4973,9.67783
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,35,1.49178,0.003031,5.89783,2.28704,13.5003,9.67968
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,36,1.49059,0.0025,5.89909,2.2952,13.5181,9.68739
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,37,1.48736,0.003299,5.89218,2.30214,13.5134,9.68499
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,38,1.48944,0.00307,5.89431,2.29094,13.5009,9.67777
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,39,1.49139,0.00244,5.89179,2.2937,13.4935,9.67932
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,40,1.49629,0.003491,5.90129,2.28816,13.514,9.68923
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,41,1.49578,0.002511,5.90365,2.28675,13.5053,9.68869
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,42,1.49155,0.00285,5.89721,2.29952,13.5169,9.69114
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,43,1.49251,0.00343,5.89171,2.30032,13.4919,9.68797
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,44,1.48822,0.00335,5.89952,2.29485,13.5137,9.68595
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,45,1.48883,0.00271,5.89877,2.2913,13.5109,9.68161
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,46,1.48666,0.00264,5.89036,2.28608,13.483,9.66574
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,47,1.48902,0.0025,5.89833,2.29235,13.4988,9.68221
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,48,1.49232,0.00311,5.89065,2.29398,13.4946,9.68007
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,49,1.48928,0.002361,5.89692,2.28803,13.5118,9.6766
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,50,1.48998,0.00278,5.89553,2.29885,13.5121,9.68715
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,51,1.4911,0.00256,5.90084,2.30755,13.5272,9.70206
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,52,1.49245,0.00278,5.89492,2.28627,13.5,9.67642
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,53,1.49277,0.003169,5.89391,2.28938,13.526,9.67923
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,54,1.48944,0.003389,5.88756,2.28918,13.4973,9.66958
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,55,1.49376,0.002451,5.89931,2.29626,13.5228,9.69178
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,56,1.48925,0.00281,5.89527,2.29091,13.4987,9.67824
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,57,1.49082,0.00272,5.89445,2.29875,13.5206,9.68674
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,58,1.48957,0.002659,5.88909,2.29171,13.4994,9.67303
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,59,1.49206,0.00289,5.89438,2.29811,13.5131,9.68745
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,60,1.48915,0.002569,5.89112,2.28416,13.5027,9.66701
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,61,1.49069,0.00275,5.90171,2.29389,13.5167,9.68904
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,62,1.49242,0.00284,5.89645,2.28947,13.5087,9.68118
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,63,1.49002,0.00281,5.89478,2.31002,13.5159,9.69763
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,64,1.49021,0.002411,5.88809,2.28451,13.4817,9.66523
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,65,1.49158,0.00299,5.89996,2.28982,13.5185,9.68436
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,66,1.48973,0.00268,5.89554,2.28899,13.5109,9.67694
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,67,1.49242,0.00293,5.89378,2.2983,13.5114,9.68743
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,68,1.49104,0.00309,5.89999,2.29616,13.513,9.69028
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,69,1.49411,0.00322,5.89549,2.29773,13.5086,9.69055
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,70,1.4929,0.003189,5.89216,2.2895,13.5085,9.67775
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,71,1.49094,0.00315,5.89269,2.29546,13.5005,9.68224
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,72,1.49107,0.00245,5.89443,2.28547,13.5007,9.67343
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,73,1.49072,0.002628,5.88878,2.29078,13.4982,9.67292
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,74,1.49066,0.003161,5.90279,2.29155,13.5099,9.68816
