dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",64,0,0.074336,0.00308,0.087859,212.205,212.484,212.371
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",384,63,0.624352,0.00213,3.47643,1.55933,5.74056,5.66224
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",384,64,0.627168,0.00243,3.47354,1.56202,5.74395,5.66516
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",384,65,0.628896,0.00241,3.47509,1.5639,5.74832,5.6703
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",384,66,0.625088,0.00241,3.47411,1.56125,5.74094,5.66286
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",384,67,0.626208,0.00214,3.48008,1.56602,5.75442,5.67445
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",384,68,0.623392,0.00222,3.47468,1.5584,5.73677,5.65869
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",384,69,0.623488,0.002182,3.47755,1.5608,5.82987,5.66402
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",384,70,0.629312,0.00209,3.4792,1.56259,5.75001,5.6732
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",384,71,0.627232,0.00207,3.47938,1.56102,5.74864,5.66971
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",384,72,0.625824,0.00234,3.47778,1.56173,5.74776,5.66767
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",384,73,0.62512,0.00217,3.47429,1.56477,5.74383,5.66635
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",384,74,0.624928,0.002281,3.47541,1.56579,5.74636,5.66841
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,0,1.01158,0.00193,5.59315,2.46365,9.14896,9.07031
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,1,1.00771,0.00195,5.59378,2.4672,9.15243,9.07064
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,2,1.00957,0.0024,5.59761,2.46637,9.1546,9.07594
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,3,1.0111,0.002,5.59526,2.46838,9.16206,9.07675
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,4,1.00842,0.00197,5.59236,2.48438,9.16654,9.08713
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,5,1.00902,0.002029,5.59057,2.46691,9.14569,9.06853
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,6,1.01034,0.00188,5.5883,2.46813,9.15199,9.06864
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,7,1.0153,0.002199,5.58983,2.46554,9.15485,9.07286
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,8,1.00963,0.002191,5.59648,2.4696,9.1574,9.0779
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,9,1.00861,0.00204,5.59207,2.46774,9.15182,9.07046
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,10,1.00755,0.001991,5.59051,2.46387,9.14163,9.06392
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,11,1.00979,0.0019,5.59401,2.47862,9.16581,9.08432
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,12,1.00688,0.00187,5.59038,2.46982,9.14848,9.06895
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,13,1.00746,0.00199,5.59834,2.47174,9.16034,9.07953
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,14,1.00842,0.00213,5.59555,2.46365,9.1507,9.06974
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,15,1.00947,0.001982,5.5915,2.46528,9.14821,9.06823
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,16,1.00806,0.001919,5.59085,2.46781,9.14944,9.06864
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,17,1.01194,0.00213,5.5956,2.46202,9.15735,9.07168
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,18,1.00602,0.00208,5.59665,2.46928,9.15845,9.07402
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,19,1.01034,0.00186,5.59595,2.46739,9.15684,9.07554
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,20,1.0097,0.001989,5.59348,2.46371,9.14698,9.06888
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,21,1.00755,0.00213,5.5989,2.4665,9.15607,9.07508
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,22,1.01011,0.002,5.58984,2.46925,9.15466,9.0712
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,23,1.00906,0.002,5.59338,2.45974,9.14186,9.06418
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,24,1.00806,0.00209,5.59965,2.46634,9.15481,9.07614
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,25,1.0071,0.00189,5.58821,2.53738,9.21664,9.13458
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,26,1.00755,0.00206,5.59165,2.46835,9.145,9.06961
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,27,1.00915,0.002209,5.59313,2.4688,9.15575,9.07329
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,28,1.00774,0.001991,5.59006,2.46714,9.15022,9.06693
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,29,1.00858,0.00219,5.58966,2.46221,9.1412,9.06263
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,30,1.00794,0.00196,5.59271,2.46579,9.14741,9.0684
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,31,1.0064,0.00196,5.59481,2.47158,9.15487,9.07475
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,32,1.00797,0.0021,5.59524,2.4623,9.15034,9.06761
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,33,1.00554,0.002,5.59013,2.46627,9.14092,9.06394
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,34,1.00746,0.00204,5.59348,2.4656,9.14993,9.06857
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,35,1.00877,0.00208,5.59528,2.46544,9.15135,9.07157
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,36,1.0088,0.00204,5.59238,2.46627,9.14827,9.06949
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,37,1.00909,0.00214,5.59329,2.46352,9.1501,9.06804
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,38,1.00666,0.0019,5.58836,2.47734,9.15398,9.07426
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,39,1.00986,0.002079,5.59485,2.47389,9.15967,9.08067
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,40,1.00845,0.00206,5.59452,2.46794,9.16019,9.07296
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,41,1.00666,0.00217,5.59428,2.46784,9.14846,9.07095
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,42,1.00621,0.001779,5.5903,2.4647,9.14259,9.06299
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,43,1.00771,0.00203,5.59058,2.46525,9.14789,9.06557
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,44,1.01536,0.00198,5.59559,2.46147,9.15517,9.0744
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,45,1.00986,0.002031,5.59423,2.4665,9.15683,9.07261
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,46,1.0088,0.0019,5.59203,2.46474,9.14886,9.06746
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,47,1.01056,0.00207,5.59503,2.46464,9.15102,9.0723
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,48,1.00906,0.0019,5.5922,2.47222,9.15853,9.07538
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,49,1.00752,0.00191,5.59222,2.46096,9.14047,9.06261
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,50,1.00906,0.00184,5.5899,2.46685,9.14424,9.06764
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,51,1.00714,0.0019,5.59587,2.47168,9.15575,9.07658
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,52,1.00947,0.00198,5.59552,2.46614,9.15566,9.07311
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,53,1.01072,0.002301,5.59643,2.46832,9.16094,9.07777
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,54,1.01126,0.00194,5.59342,2.4665,9.15082,9.07312
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,55,1.0104,0.00197,5.59363,2.46627,9.15303,9.07227
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,56,1.0089,0.001989,5.59473,2.47629,9.16831,9.0819
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,57,1.00998,0.00235,5.59661,2.46608,9.18346,9.07502
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,58,1.00698,0.00197,5.59882,2.46374,9.15189,9.07151
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,59,1.00826,0.001939,5.59298,2.48829,9.17076,9.09146
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,60,1.01018,0.001959,5.59601,2.46698,9.15771,9.07512
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,61,1.00947,0.00204,5.59401,2.47082,9.15725,9.07634
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,62,1.00915,0.002121,5.59146,2.47565,9.15954,9.07838
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,63,1.0105,0.00201,5.59122,2.4719,9.15774,9.07563
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,64,1.01069,0.002021,5.59522,2.4904,9.18281,9.09833
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,65,1.00938,0.002171,5.58989,2.46522,9.14612,9.06665
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,66,1.00794,0.00209,5.59227,2.46582,9.14674,9.06812
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,67,1.00579,0.001881,5.59546,2.47152,9.15374,9.07465
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,68,1.00698,0.00199,5.59351,2.46941,9.1508,9.07188
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,69,1.00848,0.00189,5.59332,2.48134,9.16984,9.08503
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,70,1.00733,0.001869,5.59628,2.46742,9.15409,9.0729
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,71,1.01066,0.001989,5.59194,2.46867,9.15109,9.07326
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,72,1.00598,0.002209,5.59197,2.46627,9.14338,9.06643
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,73,1.00781,0.001959,5.59693,2.46611,9.15559,9.07281
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",448,74,1.00851,0.00195,5.59364,2.46429,9.14675,9.06839
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,0,1.48445,0.00188,8.26126,3.6703,13.5004,13.4179
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,1,1.48339,0.00204,8.26255,3.66694,13.4971,13.4149
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,2,1.48592,0.00209,8.24974,3.6783,13.4971,13.4161
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,3,1.48339,0.00198,8.25816,3.71206,13.5402,13.4556
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,4,1.48096,0.00221,8.25436,3.67245,13.4921,13.41
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,5,1.4824,0.001959,8.2425,3.68198,13.4924,13.4088
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,6,1.48432,0.00212,8.26082,3.67322,13.5036,13.4205
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,7,1.48125,0.00201,8.25404,3.71226,13.5345,13.4496
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,8,1.48304,0.00223,8.25146,3.67546,13.4938,13.4122
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,9,1.48464,0.002029,8.25055,3.67789,13.5006,13.4151
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,10,1.48416,0.002221,8.24895,3.67946,13.498,13.4148
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,11,1.48374,0.00225,8.24991,3.70947,13.5269,13.4454
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,12,1.48294,0.00218,8.24288,3.84166,13.6545,13.5697
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,13,1.48269,0.001962,8.26221,3.66547,13.4943,13.4123
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,14,1.48362,0.00203,8.26353,3.67437,13.505,13.4235
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,15,1.48182,0.00214,8.24927,3.67677,13.4921,13.41
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,16,1.48413,0.00222,8.24245,3.7129,13.5245,13.4417
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,17,1.48058,0.0021,8.25018,3.66826,13.485,13.4011
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,18,1.48333,0.00214,8.25891,3.67126,13.4994,13.4156
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,19,1.48131,0.00215,8.25967,3.66883,13.4928,13.412
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,20,1.484,0.00223,8.24866,3.67629,13.4926,13.4112
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,21,1.48186,0.002291,8.2532,3.67821,13.4967,13.4156
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,22,1.48467,0.00196,8.24755,3.7135,13.5322,13.4477
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,23,1.48384,0.00211,8.24752,3.70339,13.5163,13.4369
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,24,1.48131,0.00194,8.25449,3.69155,13.514,13.4293
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,25,1.48173,0.00214,8.24889,3.67213,13.4871,13.4049
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,26,1.48598,0.001949,8.26119,3.66618,13.4978,13.4153
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,27,1.48262,0.00201,8.24732,3.70576,13.5196,13.4377
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,28,1.48099,0.00209,8.254,3.68445,13.5079,13.4215
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,29,1.48045,0.00201,8.25046,3.70666,13.526,13.4396
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,30,1.4832,0.002082,8.24526,3.69693,13.5083,13.4275
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,31,1.4801,0.002119,8.26257,3.66637,13.5008,13.4112
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,32,1.48227,0.00223,8.25952,3.66176,13.4865,13.4058
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,33,1.4912,0.00237,8.24181,3.72246,13.5422,13.4578
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,34,1.48211,0.001909,8.24789,3.66698,13.48,13.3989
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,35,1.48176,0.00196,8.24947,3.68771,13.5016,13.4209
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,36,1.48109,0.002029,8.25219,3.65926,13.4789,13.3946
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,37,1.48534,0.002128,8.27109,3.6736,13.5103,13.4322
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,38,1.48227,0.002051,8.24809,3.69974,13.5181,13.4322
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,39,1.48554,0.00195,8.25137,3.68102,13.5051,13.4199
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,40,1.48413,0.00219,8.2486,3.67456,13.4919,13.4095
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,41,1.48378,0.002,8.25903,3.6697,13.4981,13.4145
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,42,1.4839,0.00189,8.24582,3.68003,13.4959,13.4116
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,43,1.48349,0.00229,8.25516,3.67466,13.499,13.4156
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,44,1.47987,0.00201,8.24798,3.67821,13.4932,13.4081
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,45,1.48342,0.00225,8.25422,3.66627,13.4904,13.4062
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,46,1.48192,0.002149,8.24361,3.70016,13.5134,13.4278
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,47,1.48467,0.00205,8.25321,3.67309,13.494,13.413
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,48,1.47949,0.00211,8.25607,3.68202,13.5028,13.4197
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,49,1.48224,0.00212,8.24921,3.68317,13.5016,13.4167
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,50,1.48259,0.00198,8.24425,3.69024,13.5002,13.4191
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,51,1.48179,0.00209,8.25356,3.68762,13.508,13.4251
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,52,1.48477,0.00203,8.26052,3.68589,13.5199,13.4332
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,53,1.48131,0.002109,8.24792,3.72384,13.5376,13.4552
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,54,1.48147,0.00202,8.24953,3.68109,13.4982,13.4141
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,55,1.4848,0.002189,8.254,3.69274,13.5191,13.4337
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,56,1.48234,0.002029,8.25538,3.67824,13.502,13.418
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,57,1.48218,0.00193,8.25324,3.69603,13.5178,13.4334
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,58,1.48317,0.00211,8.25484,3.67581,13.4994,13.4159
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,59,1.48173,0.00201,8.24734,3.66762,13.4816,13.3987
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,60,1.48259,0.00213,8.25421,3.66749,13.4909,13.4064
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,61,1.4783,0.00201,8.24508,3.6719,13.4794,13.3973
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,62,1.48384,0.00208,8.24334,3.8271,13.6421,13.5564
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,63,1.48243,0.002199,8.2441,3.70074,13.5112,13.4295
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,64,1.48202,0.00216,8.25069,3.66842,13.4877,13.4033
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,65,1.48346,0.00237,8.26082,3.66314,13.4981,13.4098
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,66,1.48208,0.002218,8.24726,3.67661,13.4964,13.4082
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,67,1.48288,0.00202,8.24459,3.67501,13.4875,13.4045
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,68,1.48314,0.00559,8.26091,3.66042,13.4932,13.4101
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,69,1.48208,0.00208,8.25602,3.67347,13.4963,13.4137
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,70,1.4823,0.00208,8.24679,3.87661,13.6889,13.6078
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,71,1.48259,0.002081,8.24574,3.66906,13.4873,13.3995
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,72,1.48144,0.00218,8.25011,3.68768,13.5077,13.4214
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,73,1.48662,0.0021,8.26285,3.6711,13.5037,13.4227
3,float,uniform,GPU,"P | P | P | P | Ds | Ds",512,74,1.48189,0.002031,8.24674,3.72611,13.5383,13.4568
