dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",64,0,0.076064,0.00312,0.088179,211.392,211.667,211.559
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,63,0.626208,0.001969,3.33112,1.56406,5.60148,5.52336
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,64,0.623648,0.002001,3.34631,1.55018,5.60017,5.52214
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,65,0.62208,0.002059,3.36329,1.55062,5.61461,5.53805
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,66,0.628736,0.002091,3.32972,1.56464,5.60317,5.52519
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,67,0.625216,0.00202,3.32596,1.56259,5.59062,5.51579
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,68,0.620768,0.002351,3.3401,1.54611,5.58258,5.50933
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,69,0.618048,0.00235,3.32764,1.56288,5.58866,5.51092
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,70,0.62928,0.002079,3.33628,1.55485,5.60366,5.52249
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,71,0.63072,0.00207,3.34037,1.55162,5.60032,5.52478
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,72,0.626464,0.00211,3.33378,1.56122,5.60186,5.52357
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,73,0.625696,0.00195,3.33432,1.58256,5.62433,5.54453
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,74,0.624288,0.00195,3.43265,1.54896,5.68264,5.60785
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,0,1.00816,0.002111,5.59418,2.46634,9.1495,9.07078
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,1,1.008,0.00225,5.5953,2.46685,9.15344,9.0724
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,2,1.00954,0.00215,5.59901,2.47376,9.16771,9.08445
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,3,1.00602,0.002289,5.60201,2.46534,9.15609,9.07565
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,4,1.00544,0.00228,5.59776,2.46291,9.15349,9.06839
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,5,1.00896,0.00215,5.5948,2.48246,9.1724,9.08837
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,6,1.00733,0.002169,5.60211,2.46525,9.16045,9.07685
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,7,1.00755,0.002059,5.59694,2.46701,9.15399,9.07355
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,8,1.01277,0.0023,5.59925,2.46992,9.16236,9.08423
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,9,1.00806,0.001941,5.58952,2.46496,9.14705,9.06448
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,10,1.00691,0.0021,5.59816,2.46214,9.14927,9.06931
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,11,1.00896,0.002189,5.60482,2.4655,9.16292,9.08147
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,12,1.00672,0.002,5.5941,2.46515,9.14749,9.06797
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,13,1.00672,0.00253,5.59919,2.46486,9.15596,9.0733
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,14,1.00614,0.001951,5.59291,2.46144,9.14077,9.06244
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,15,1.00576,0.00243,5.59707,2.46339,9.14826,9.06865
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,16,1.0096,0.00225,5.59357,2.46547,9.14782,9.07089
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,17,1.00589,0.002209,5.59366,2.5583,9.24046,9.16006
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,18,1.00966,0.00238,5.59599,2.46861,9.15397,9.07664
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,19,1.0096,0.002241,5.599,2.48608,9.17645,9.09692
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,20,1.00509,0.002199,5.5978,2.46368,9.14751,9.06877
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,21,1.00864,0.002329,5.59637,2.47165,9.16181,9.07898
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,22,1.00774,0.00209,5.59607,2.46576,9.15012,9.07166
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,23,1.00557,0.002021,5.59277,2.47526,9.15617,9.07562
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,24,1.0064,0.00231,5.58787,2.46794,9.14913,9.06451
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,25,1.00755,0.002031,5.60121,2.46467,9.15907,9.07546
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,26,1.00909,0.00205,5.5912,2.46579,9.1468,9.06813
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,27,1.00742,0.00236,5.60119,2.4785,9.17371,9.08947
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,28,1.00682,0.00215,5.59806,2.46189,9.1536,9.06891
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,29,1.00774,0.002169,5.5981,2.4689,9.15583,9.07691
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,30,1.00893,0.00197,5.59899,2.46179,9.15186,9.07168
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,31,1.008,0.00205,5.59918,2.46605,9.15337,9.07528
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,32,1.00954,0.00204,5.59884,2.46403,9.15392,9.07444
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,33,1.00605,0.00194,5.59217,2.46269,9.14024,9.06284
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,34,1.01018,0.00204,5.59911,2.46336,9.15541,9.07468
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,35,1.00781,0.00193,5.59308,2.46554,9.1461,9.06835
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,36,1.00813,0.00201,5.59832,2.46592,9.15333,9.07438
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,37,1.00864,0.002079,5.59447,2.4647,9.14776,9.06989
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,38,1.00618,0.001989,5.58852,2.46422,9.1382,9.06091
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,39,1.00714,0.002101,5.59409,2.47251,9.15447,9.07584
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,40,1.00797,0.00195,5.59801,2.46602,9.15164,9.07394
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,41,1.00576,0.00189,5.59543,2.46531,9.14563,9.06839
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,42,1.00653,0.00203,5.5986,2.47002,9.15444,9.07717
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,43,1.00304,0.00191,5.58825,2.46451,9.13469,9.05771
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,44,1.00698,0.00216,5.59416,2.46134,9.14317,9.06464
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,45,1.00928,0.00193,5.59051,2.4679,9.15105,9.06962
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,46,1.00675,0.00216,5.59624,2.4647,9.14651,9.06985
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,47,1.00867,0.00193,5.5908,2.46362,9.14178,9.06501
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,48,1.00627,0.0021,5.60045,2.46384,9.15444,9.07266
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,49,1.00704,0.0019,5.59243,2.46282,9.13695,9.06418
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,50,1.00717,0.001869,5.59674,2.46534,9.15263,9.07112
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,51,1.0064,0.002021,5.58986,2.4649,9.13796,9.06318
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,52,1.00582,0.002079,5.60218,2.46275,9.1501,9.07283
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,53,1.00637,0.001991,5.59564,2.50646,9.186,9.11046
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,54,1.00746,0.001949,5.59073,2.46733,9.14268,9.06746
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,55,1.00813,0.0023,5.59785,2.47206,9.15871,9.08034
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,56,1.01098,0.002229,5.59553,2.4704,9.16233,9.07913
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,57,1.00672,0.001859,5.59364,2.46826,9.14753,9.07047
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,58,1.00752,0.00203,5.58771,2.47917,9.15359,9.07642
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,59,1.00778,0.00194,5.59553,2.48282,9.16204,9.08806
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,60,1.00589,0.00211,5.59367,2.46186,9.14251,9.06352
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,61,1.00774,0.00216,5.59105,2.46694,9.15044,9.06789
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,62,1.0064,0.00219,5.59347,2.46669,9.14975,9.06874
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,63,1.00605,0.00189,5.59388,2.4631,9.14329,9.06492
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,64,1.00685,0.00225,5.59819,2.46298,9.1525,9.07026
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,65,1.00659,0.00209,5.59045,2.46906,9.1454,9.06818
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,66,1.00688,0.002,5.59451,2.46586,9.14891,9.06924
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,67,1.00928,0.001969,5.60101,2.46125,9.1514,9.07351
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,68,1.00566,0.00186,5.59035,2.46512,9.138,9.06299
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,69,1.00659,0.00218,5.59136,2.46723,9.1434,9.06736
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,70,1.00765,0.002101,5.60316,2.47085,9.16038,9.08375
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,71,1.00675,0.00228,5.59638,2.4783,9.16369,9.08371
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,72,1.00614,0.00194,5.59259,2.46285,9.14218,9.06352
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,73,1.00678,0.002171,5.59331,2.49248,9.17124,9.09474
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",448,74,1.00669,0.00195,5.59373,2.47939,9.15805,9.08176
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,0,1.48355,0.00195,7.54794,3.67616,12.7889,12.7096
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,1,1.48032,0.00219,7.54141,3.7064,12.81,12.7303
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,2,1.48208,0.001969,7.53825,3.70486,12.8077,12.7272
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,3,1.48275,0.002309,7.55037,3.66259,12.7805,12.698
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,4,1.48099,0.002301,7.54033,3.66973,12.7696,12.6934
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,5,1.48112,0.002,7.53488,3.67744,12.7754,12.6954
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,6,1.48054,0.00196,7.53414,3.69171,12.7867,12.7084
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,7,1.47923,0.00211,7.52607,3.69968,12.7901,12.7071
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,8,1.48083,0.002171,7.54081,3.68659,12.788,12.7104
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,9,1.48,0.002069,7.52771,3.67773,12.7669,12.6875
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,10,1.47949,0.00207,7.53727,3.67741,12.7795,12.6962
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,11,1.48186,0.00199,7.53626,3.7137,12.8107,12.7338
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,12,1.48016,0.00187,7.53522,3.69181,12.7851,12.7091
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,13,1.4815,0.002099,7.54788,3.67891,12.7886,12.7104
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,14,1.48013,0.00215,7.53357,3.67091,12.7636,12.6868
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,15,1.48349,0.00216,7.54011,3.69312,12.8011,12.7189
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,16,1.48061,0.002351,7.54712,3.66627,12.7761,12.6964
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,17,1.47712,0.00189,7.53534,3.6937,12.7899,12.708
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,18,1.48182,0.002151,7.53457,3.67555,12.7689,12.6941
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,19,1.48125,0.001911,7.53124,3.66979,12.7687,12.6842
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,20,1.48282,0.00201,7.53943,3.66227,12.7697,12.6865
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,21,1.48058,0.00201,7.54016,3.66842,12.7708,12.6912
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,22,1.48189,0.00207,7.53661,3.67478,12.7756,12.6953
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,23,1.48198,0.00241,7.54418,3.6961,12.8039,12.7247
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,24,1.47923,0.00201,7.53431,3.66534,12.756,12.6809
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,25,1.47843,0.00235,7.53525,3.69939,12.7961,12.7154
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,26,1.48083,0.002019,7.53527,3.67782,12.7727,12.6959
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,27,1.48445,0.00234,7.54579,3.66675,12.7824,12.6993
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,28,1.4807,0.001971,7.52637,3.70192,12.7898,12.711
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,29,1.47949,0.002091,7.54031,3.69645,12.7952,12.7183
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,30,1.48397,0.002279,7.53231,3.69254,12.7917,12.7111
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,31,1.47997,0.002019,7.54184,3.67101,12.775,12.6948
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,32,1.48352,0.00208,7.53144,3.68086,12.7764,12.6979
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,33,1.47939,0.00209,7.53354,3.71562,12.8095,12.7306
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,34,1.47997,0.00214,7.53625,3.67901,12.7754,12.6974
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,35,1.4824,0.00213,7.52755,3.67533,12.7657,12.6874
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,36,1.48112,0.00216,7.5508,3.66016,12.774,12.6942
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,37,1.48259,0.001991,7.55005,3.66627,12.781,12.7009
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,38,1.47853,0.00189,7.54397,3.66758,12.769,12.692
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,39,1.48077,0.00222,7.54109,3.68061,12.7867,12.7047
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,40,1.47933,0.00236,7.53928,3.6775,12.7773,12.6985
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,41,1.47882,0.002221,7.54696,3.66106,12.7651,12.689
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,42,1.48163,0.00208,7.53435,3.6735,12.7693,12.6916
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,43,1.4808,0.00188,7.54454,3.67114,12.7789,12.6984
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,44,1.48176,0.00216,7.54294,3.73712,12.8417,12.764
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,45,1.48429,0.00236,7.53854,3.68506,12.7895,12.7102
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,46,1.48365,0.0023,7.55422,3.67021,12.7904,12.7104
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,47,1.48032,0.00225,7.53619,3.69126,12.7886,12.71
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,48,1.47994,0.00184,7.54279,3.66237,12.7642,12.6869
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,49,1.47946,0.00212,7.53333,3.67674,12.7749,12.6916
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,50,1.48154,0.00189,7.54028,3.68154,12.7867,12.7052
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,51,1.48013,0.00194,7.53988,3.67555,12.777,12.6975
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,52,1.4791,0.002019,7.54195,3.67238,12.7726,12.6955
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,53,1.48176,0.00201,7.53495,3.6952,12.7947,12.7139
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,54,1.48128,0.002199,7.5343,3.68723,12.7846,12.705
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,55,1.48339,0.00197,7.53007,3.6688,12.7675,12.6842
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,56,1.48074,0.00191,7.53443,3.69178,12.7861,12.7088
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,57,1.48291,0.00189,7.55076,3.65869,12.7723,12.6943
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,58,1.48301,0.00249,7.53742,3.70189,12.8038,12.7248
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,59,1.47917,0.00206,7.54943,3.67549,12.784,12.7062
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,60,1.48198,0.00204,7.53399,3.69526,12.7896,12.7133
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,61,1.4833,0.002,7.5302,3.67808,12.7745,12.6936
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,62,1.47978,0.002031,7.53912,3.68717,12.7851,12.7081
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,63,1.48022,0.0022,7.53773,3.68173,12.7813,12.7019
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,64,1.4825,0.00195,7.53777,3.71338,12.8165,12.7356
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,65,1.4855,0.002112,7.5316,3.79555,12.8963,12.8148
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,66,1.48042,0.00201,7.53947,3.66019,12.7604,12.6821
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,67,1.4775,0.002201,7.52779,3.72042,12.8071,12.7279
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,68,1.48259,0.002411,7.53364,3.69971,12.7996,12.7184
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,69,1.48381,0.00207,7.52714,3.70336,12.794,12.7164
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,70,1.48234,0.002579,7.52945,3.6791,12.774,12.6935
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,71,1.47898,0.00221,7.53281,3.68278,12.7753,12.6968
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,72,1.4799,0.00207,7.5315,3.68445,12.7761,12.6979
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,73,1.4784,0.002101,7.54646,3.66733,12.7732,12.6943
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",512,74,1.4817,0.002539,7.52737,3.67898,12.7673,12.6906
