dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,CPU,"D | D | D | D | N | D",64,0,0.287808,0.00255,0.246387,202.814,203.458,203.351
3,double,uniform,CPU,"D | D | D | D | N | D",256,9,13.1559,0.00211,11.7045,0.425824,25.3543,25.2883
3,double,uniform,CPU,"D | D | D | D | N | D",256,10,13.5506,0.00209,11.6195,0.4224,25.6622,25.5945
3,double,uniform,CPU,"D | D | D | D | N | D",256,11,13.4628,0.00221,11.619,0.422688,25.6163,25.5068
3,double,uniform,CPU,"D | D | D | D | N | D",256,12,14.0854,0.00227,11.6282,0.423424,26.2105,26.1394
3,double,uniform,CPU,"D | D | D | D | N | D",256,13,13.7376,0.00194,11.6197,0.423104,25.845,25.7824
3,double,uniform,CPU,"D | D | D | D | N | D",256,14,12.8968,0.00208,11.6237,0.4216,25.0125,24.9441
3,double,uniform,CPU,"D | D | D | D | N | D",256,15,13.6333,0.002389,11.6231,0.423232,25.7508,25.6821
3,double,uniform,CPU,"D | D | D | D | N | D",256,16,13.5841,0.00187,11.6256,0.421984,25.698,25.6336
3,double,uniform,CPU,"D | D | D | D | N | D",256,17,13.3165,0.002268,11.6222,0.424,25.443,25.365
3,double,uniform,CPU,"D | D | D | D | N | D",256,18,13.0565,0.00228,11.6262,0.423456,25.1829,25.1084
3,double,uniform,CPU,"D | D | D | D | N | D",256,19,13.6318,0.00231,11.6263,0.424992,25.7533,25.6854
3,double,uniform,CPU,"D | D | D | D | N | D",256,20,13.3133,0.00211,11.6302,0.423584,25.4424,25.3692
3,double,uniform,CPU,"D | D | D | D | N | D",256,21,12.9407,0.00216,11.6227,0.419872,25.0511,24.9854
3,double,uniform,CPU,"D | D | D | D | N | D",256,22,13.2217,0.00203,11.6211,0.422528,25.3384,25.2674
3,double,uniform,CPU,"D | D | D | D | N | D",256,23,13.3013,0.00198,11.7016,0.422912,25.4908,25.4278
3,double,uniform,CPU,"D | D | D | D | N | D",256,24,13.71,0.002159,11.648,0.423072,25.8568,25.7832
3,double,uniform,CPU,"D | D | D | D | N | D",256,25,13.3151,0.00211,11.6232,0.422176,25.4311,25.3625
3,double,uniform,CPU,"D | D | D | D | N | D",256,26,13.0545,0.001991,11.6552,0.422336,25.2011,25.1341
3,double,uniform,CPU,"D | D | D | D | N | D",256,27,13.1358,0.001929,11.6191,0.422784,25.2436,25.1796
3,double,uniform,CPU,"D | D | D | D | N | D",256,28,13.0628,0.002079,11.6224,0.420352,25.1746,25.1076
3,double,uniform,CPU,"D | D | D | D | N | D",256,29,13.4707,0.0019,11.6236,0.423904,25.5903,25.52
3,double,uniform,CPU,"D | D | D | D | N | D",256,30,13.246,0.002091,11.6216,0.42256,25.3581,25.2922
3,double,uniform,CPU,"D | D | D | D | N | D",256,31,13.5491,0.00202,11.6215,0.421344,25.6628,25.594
3,double,uniform,CPU,"D | D | D | D | N | D",256,32,13.3637,0.002211,11.6236,0.423936,25.487,25.4135
3,double,uniform,CPU,"D | D | D | D | N | D",256,33,12.7362,0.00212,11.6233,0.42096,24.8539,24.7826
3,double,uniform,CPU,"D | D | D | D | N | D",256,34,13.6094,0.00226,11.6176,0.422048,25.7159,25.6513
3,double,uniform,CPU,"D | D | D | D | N | D",256,35,13.1532,0.00212,11.6219,0.423104,25.2656,25.2004
3,double,uniform,CPU,"D | D | D | D | N | D",256,36,13.6761,0.00214,11.6266,0.423136,25.8056,25.728
3,double,uniform,CPU,"D | D | D | D | N | D",256,37,14.013,0.00205,11.6224,0.422528,26.1248,26.06
3,double,uniform,CPU,"D | D | D | D | N | D",256,38,13.5495,0.00207,11.6221,0.421632,25.665,25.5953
3,double,uniform,CPU,"D | D | D | D | N | D",256,39,13.3865,0.00203,11.619,0.420864,25.4954,25.4284
3,double,uniform,CPU,"D | D | D | D | N | D",256,40,13.2856,0.00222,11.6269,0.422944,25.412,25.3377
3,double,uniform,CPU,"D | D | D | D | N | D",256,41,13.2299,0.00213,11.6202,0.422368,25.3368,25.2746
3,double,uniform,CPU,"D | D | D | D | N | D",256,42,13.9083,0.00211,11.6234,0.42352,26.0268,25.9572
3,double,uniform,CPU,"D | D | D | D | N | D",256,43,13.7004,0.00225,11.6259,0.424384,25.8235,25.7529
3,double,uniform,CPU,"D | D | D | D | N | D",256,44,13.2701,0.00237,11.626,0.424576,25.3914,25.323
3,double,uniform,CPU,"D | D | D | D | N | D",256,45,13.4791,0.00212,11.6244,0.425184,25.6115,25.5308
3,double,uniform,CPU,"D | D | D | D | N | D",256,46,12.8081,0.002311,11.6229,0.425056,24.9362,24.8584
3,double,uniform,CPU,"D | D | D | D | N | D",256,47,13.578,0.00231,11.627,0.424032,25.7093,25.6313
3,double,uniform,CPU,"D | D | D | D | N | D",256,48,13.5302,0.00222,11.6231,0.422656,25.6512,25.5782
3,double,uniform,CPU,"D | D | D | D | N | D",256,49,13.0086,0.002119,11.6195,0.424608,25.1212,25.0548
3,double,uniform,CPU,"D | D | D | D | N | D",256,50,13.8337,0.002331,11.622,0.428352,25.956,25.8864
3,double,uniform,CPU,"D | D | D | D | N | D",256,51,13.2352,0.002601,11.6261,0.425088,25.3624,25.289
3,double,uniform,CPU,"D | D | D | D | N | D",256,52,13.2568,0.00222,11.6282,0.42208,25.3804,25.3093
3,double,uniform,CPU,"D | D | D | D | N | D",256,53,13.1522,0.00225,11.6268,0.424352,25.277,25.2055
3,double,uniform,CPU,"D | D | D | D | N | D",256,54,13.045,0.002209,11.6276,0.424544,25.1722,25.0994
3,double,uniform,CPU,"D | D | D | D | N | D",256,55,13.9202,0.00254,11.6257,0.424448,26.0462,25.9729
3,double,uniform,CPU,"D | D | D | D | N | D",256,56,13.7777,0.00211,11.6268,0.42432,25.9126,25.8309
3,double,uniform,CPU,"D | D | D | D | N | D",256,57,14.0324,0.0021,11.6273,0.424384,26.1611,26.0862
3,double,uniform,CPU,"D | D | D | D | N | D",256,58,13.6417,0.00197,11.6226,0.420096,25.7554,25.6864
3,double,uniform,CPU,"D | D | D | D | N | D",256,59,13.2125,0.0021,11.619,0.422464,25.3184,25.256
3,double,uniform,CPU,"D | D | D | D | N | D",256,60,13.5055,0.002071,11.6236,0.42032,25.6225,25.5514
3,double,uniform,CPU,"D | D | D | D | N | D",256,61,13.6832,0.00252,11.6281,0.422688,25.8103,25.7365
3,double,uniform,CPU,"D | D | D | D | N | D",256,62,13.6909,0.002289,11.6221,0.421824,25.8179,25.7371
3,double,uniform,CPU,"D | D | D | D | N | D",256,63,13.5636,0.00211,11.6404,0.425408,25.7062,25.6315
3,double,uniform,CPU,"D | D | D | D | N | D",256,64,14.1516,0.002349,11.6449,0.424384,26.3073,26.2233
3,double,uniform,CPU,"D | D | D | D | N | D",256,65,13.4402,0.00212,11.6258,0.423136,25.5595,25.4913
3,double,uniform,CPU,"D | D | D | D | N | D",256,66,13.7907,0.00216,11.6243,0.4232,25.9154,25.8403
3,double,uniform,CPU,"D | D | D | D | N | D",256,67,13.1796,0.002149,11.6239,0.423488,25.3065,25.2291
3,double,uniform,CPU,"D | D | D | D | N | D",256,68,13.0307,0.002112,11.6193,0.41984,25.1394,25.0719
3,double,uniform,CPU,"D | D | D | D | N | D",256,69,13.3127,0.00198,11.6212,0.420608,25.4217,25.3566
3,double,uniform,CPU,"D | D | D | D | N | D",256,70,13.3541,0.00217,11.6286,0.428224,25.4917,25.4131
3,double,uniform,CPU,"D | D | D | D | N | D",256,71,13.4087,0.00239,11.6246,0.426208,25.535,25.4619
3,double,uniform,CPU,"D | D | D | D | N | D",256,72,12.9446,0.00202,11.6243,0.42336,25.0628,24.9943
3,double,uniform,CPU,"D | D | D | D | N | D",256,73,13.5168,0.002102,11.6241,0.42544,25.6392,25.5684
3,double,uniform,CPU,"D | D | D | D | N | D",256,74,13.2055,0.00205,11.6251,0.424,25.3257,25.2567
3,double,uniform,CPU,"D | D | D | D | N | D",320,0,26.4214,0.0023,54.7425,0.823264,82.0915,81.9895
3,double,uniform,CPU,"D | D | D | D | N | D",320,1,25.6739,0.00247,54.7394,0.827872,81.3388,81.2437
3,double,uniform,CPU,"D | D | D | D | N | D",320,2,26.0257,0.002741,54.7391,0.824608,81.6912,81.5922
3,double,uniform,CPU,"D | D | D | D | N | D",320,3,25.7257,0.00235,54.7432,0.822496,81.3811,81.2938
3,double,uniform,CPU,"D | D | D | D | N | D",320,4,25.896,0.00242,54.7424,0.821984,81.5618,81.4628
3,double,uniform,CPU,"D | D | D | D | N | D",320,5,25.5236,0.002329,54.7381,0.831616,81.1903,81.0957
3,double,uniform,CPU,"D | D | D | D | N | D",320,6,25.8286,0.00222,54.7366,0.823136,81.4838,81.3906
3,double,uniform,CPU,"D | D | D | D | N | D",320,7,25.7512,0.002329,54.7403,0.822496,81.4109,81.3163
3,double,uniform,CPU,"D | D | D | D | N | D",320,8,25.5591,0.00222,54.744,0.824768,81.2206,81.1301
3,double,uniform,CPU,"D | D | D | D | N | D",320,9,25.3958,0.002369,54.7394,0.824416,81.0473,80.962
3,double,uniform,CPU,"D | D | D | D | N | D",320,10,25.6524,0.00224,54.7408,0.820416,81.3029,81.2158
3,double,uniform,CPU,"D | D | D | D | N | D",320,11,25.5255,0.00233,54.737,0.822784,81.1756,81.0876
3,double,uniform,CPU,"D | D | D | D | N | D",320,12,25.7943,0.0022,54.7395,0.822816,81.4574,81.3588
3,double,uniform,CPU,"D | D | D | D | N | D",320,13,25.7341,0.002419,54.7442,0.82416,81.393,81.3049
3,double,uniform,CPU,"D | D | D | D | N | D",320,14,25.6332,0.00224,54.737,0.823552,81.2858,81.196
3,double,uniform,CPU,"D | D | D | D | N | D",320,15,25.3836,0.0023,54.7391,0.821984,81.0333,80.947
3,double,uniform,CPU,"D | D | D | D | N | D",320,16,25.7961,0.00221,54.7402,0.821024,81.4507,81.3595
3,double,uniform,CPU,"D | D | D | D | N | D",320,17,25.7396,0.002261,54.7413,0.824128,81.3913,81.3072
3,double,uniform,CPU,"D | D | D | D | N | D",320,18,25.6592,0.002221,54.7419,0.821312,81.314,81.2246
3,double,uniform,CPU,"D | D | D | D | N | D",320,19,26.0632,0.0023,54.7427,0.823168,81.7319,81.6314
3,double,uniform,CPU,"D | D | D | D | N | D",320,20,25.5882,0.002311,54.7392,0.823232,81.2385,81.1529
3,double,uniform,CPU,"D | D | D | D | N | D",320,21,25.489,0.00221,54.743,0.82272,81.1432,81.0569
3,double,uniform,CPU,"D | D | D | D | N | D",320,22,25.5413,0.00231,54.7384,0.825792,81.1988,81.1077
3,double,uniform,CPU,"D | D | D | D | N | D",320,23,25.6258,0.002319,54.7405,0.823936,81.2778,81.1925
3,double,uniform,CPU,"D | D | D | D | N | D",320,24,25.6089,0.00217,54.7358,0.824032,81.2611,81.171
3,double,uniform,CPU,"D | D | D | D | N | D",320,25,25.6804,0.00233,54.7407,0.823584,81.3394,81.2471
3,double,uniform,CPU,"D | D | D | D | N | D",320,26,25.6965,0.00222,54.7394,0.819712,81.3498,81.2578
3,double,uniform,CPU,"D | D | D | D | N | D",320,27,25.8443,0.00219,54.7353,0.822752,81.4995,81.4045
3,double,uniform,CPU,"D | D | D | D | N | D",320,28,25.6085,0.00228,54.7385,0.822016,81.2549,81.1713
3,double,uniform,CPU,"D | D | D | D | N | D",320,29,26.2651,0.0024,54.7389,0.824576,81.9265,81.8309
3,double,uniform,CPU,"D | D | D | D | N | D",320,30,26.3117,0.00223,54.7396,0.827168,81.9782,81.8807
3,double,uniform,CPU,"D | D | D | D | N | D",320,31,25.6784,0.00214,54.7411,0.824032,81.3321,81.2456
3,double,uniform,CPU,"D | D | D | D | N | D",320,32,25.6831,0.0022,54.7404,0.821568,81.3367,81.2473
3,double,uniform,CPU,"D | D | D | D | N | D",320,33,25.8099,0.00224,54.7392,0.823744,81.4725,81.3751
3,double,uniform,CPU,"D | D | D | D | N | D",320,34,25.9404,0.00221,54.7386,0.82464,81.6013,81.5058
3,double,uniform,CPU,"D | D | D | D | N | D",320,35,26.0035,0.002309,54.739,0.825312,81.6601,81.5701
3,double,uniform,CPU,"D | D | D | D | N | D",320,36,25.7433,0.002159,54.738,0.82256,81.4019,81.3061
3,double,uniform,CPU,"D | D | D | D | N | D",320,37,25.9125,0.00224,54.7433,0.823136,81.5765,81.4811
3,double,uniform,CPU,"D | D | D | D | N | D",320,38,25.7919,0.0023,54.7373,0.825216,81.439,81.3567
3,double,uniform,CPU,"D | D | D | D | N | D",320,39,25.7628,0.002339,54.7374,0.825184,81.4194,81.3277
3,double,uniform,CPU,"D | D | D | D | N | D",320,40,25.8348,0.0024,54.7398,0.820768,81.4922,81.3977
3,double,uniform,CPU,"D | D | D | D | N | D",320,41,25.6301,0.00231,54.7372,0.822848,81.2859,81.1924
3,double,uniform,CPU,"D | D | D | D | N | D",320,42,25.7504,0.00223,54.7366,0.820928,81.3977,81.3102
3,double,uniform,CPU,"D | D | D | D | N | D",320,43,25.6208,0.00231,54.7392,0.823616,81.2774,81.1859
3,double,uniform,CPU,"D | D | D | D | N | D",320,44,25.6204,0.00219,54.7419,0.826176,81.2791,81.1906
3,double,uniform,CPU,"D | D | D | D | N | D",320,45,25.756,0.00236,54.7463,0.82352,81.4248,81.3282
3,double,uniform,CPU,"D | D | D | D | N | D",320,46,25.5668,0.002288,54.7388,0.824192,81.2197,81.1321
3,double,uniform,CPU,"D | D | D | D | N | D",320,47,25.7237,0.00225,54.7375,0.824832,81.3743,81.2883
3,double,uniform,CPU,"D | D | D | D | N | D",320,48,25.6355,0.00253,54.7368,0.824512,81.2867,81.1994
3,double,uniform,CPU,"D | D | D | D | N | D",320,49,25.5089,0.002389,54.7366,0.823488,81.161,81.0713
3,double,uniform,CPU,"D | D | D | D | N | D",320,50,25.6535,0.00222,54.7376,0.82304,81.3077,81.2164
3,double,uniform,CPU,"D | D | D | D | N | D",320,51,25.8015,0.00241,54.7393,0.821568,81.4586,81.3648
3,double,uniform,CPU,"D | D | D | D | N | D",320,52,25.5782,0.002229,54.7406,0.820768,81.2341,81.1418
3,double,uniform,CPU,"D | D | D | D | N | D",320,53,25.7564,0.00221,54.7397,0.825248,81.4094,81.3235
3,double,uniform,CPU,"D | D | D | D | N | D",320,54,25.5281,0.00227,54.7399,0.824672,81.1828,81.0949
3,double,uniform,CPU,"D | D | D | D | N | D",320,55,25.5449,0.00228,54.7368,0.8264,81.2074,81.1104
3,double,uniform,CPU,"D | D | D | D | N | D",320,56,25.7486,0.00256,54.7399,0.822464,81.4069,81.3135
3,double,uniform,CPU,"D | D | D | D | N | D",320,57,25.7279,0.0022,54.74,0.822432,81.3863,81.2926
3,double,uniform,CPU,"D | D | D | D | N | D",320,58,25.4187,0.00225,54.7403,0.823392,81.0696,80.9846
3,double,uniform,CPU,"D | D | D | D | N | D",320,59,25.268,0.00226,54.7378,0.826784,80.9301,80.8349
3,double,uniform,CPU,"D | D | D | D | N | D",320,60,25.7624,0.002431,54.7411,0.823136,81.4157,81.3291
3,double,uniform,CPU,"D | D | D | D | N | D",320,61,26.041,0.00219,54.7382,0.822016,81.6994,81.6034
3,double,uniform,CPU,"D | D | D | D | N | D",320,62,25.488,0.00213,54.7404,0.823488,81.1444,81.054
3,double,uniform,CPU,"D | D | D | D | N | D",320,63,25.6718,0.00221,54.7407,0.823296,81.3255,81.238
3,double,uniform,CPU,"D | D | D | D | N | D",320,64,25.5002,0.002149,54.7389,0.822688,81.1576,81.0639
3,double,uniform,CPU,"D | D | D | D | N | D",320,65,25.6597,0.00233,54.7383,0.824736,81.3119,81.2251
3,double,uniform,CPU,"D | D | D | D | N | D",320,66,25.8316,0.0024,54.739,0.826112,81.4949,81.3991
3,double,uniform,CPU,"D | D | D | D | N | D",320,67,25.5913,0.00241,54.7367,0.82368,81.2464,81.154
3,double,uniform,CPU,"D | D | D | D | N | D",320,68,26.0175,0.00241,54.741,0.823712,81.681,81.5846
3,double,uniform,CPU,"D | D | D | D | N | D",320,69,25.8035,0.00234,54.7369,0.824864,81.4638,81.3676
3,double,uniform,CPU,"D | D | D | D | N | D",320,70,25.5817,0.002292,54.7429,0.824928,81.2369,81.1517
3,double,uniform,CPU,"D | D | D | D | N | D",320,71,25.6003,0.00232,54.7347,0.82192,81.2493,81.1592
3,double,uniform,CPU,"D | D | D | D | N | D",320,72,25.581,0.00234,54.7379,0.821088,81.238,81.1423
3,double,uniform,CPU,"D | D | D | D | N | D",320,73,25.8614,0.00234,54.7403,0.82368,81.5241,81.4277
3,double,uniform,CPU,"D | D | D | D | N | D",320,74,25.8889,0.002529,54.737,0.823232,81.5381,81.4516
3,double,uniform,CPU,"D | D | D | D | N | D",384,0,54.2603,0.00221,29.8312,1.42742,85.6136,85.5211
3,double,uniform,CPU,"D | D | D | D | N | D",384,1,54.355,0.002031,29.8096,1.42307,85.6793,85.5897
3,double,uniform,CPU,"D | D | D | D | N | D",384,2,54.4913,0.002231,29.8334,1.42525,85.8428,85.7522
3,double,uniform,CPU,"D | D | D | D | N | D",384,3,54.3944,0.002499,29.8208,1.42749,85.7395,85.6452
3,double,uniform,CPU,"D | D | D | D | N | D",384,4,54.3911,0.00233,29.8374,1.42365,85.7443,85.6545
3,double,uniform,CPU,"D | D | D | D | N | D",384,5,54.5497,0.00212,29.8358,1.42342,85.9021,85.811
3,double,uniform,CPU,"D | D | D | D | N | D",384,6,54.4731,0.00206,29.8214,1.42634,85.8145,85.7229
3,double,uniform,CPU,"D | D | D | D | N | D",384,7,54.327,0.00206,29.8126,1.42234,85.6539,85.564
3,double,uniform,CPU,"D | D | D | D | N | D",384,8,54.2614,0.00244,29.7907,1.42797,85.574,85.4825
3,double,uniform,CPU,"D | D | D | D | N | D",384,9,54.5749,0.002189,29.8217,1.42342,85.9106,85.8223
3,double,uniform,CPU,"D | D | D | D | N | D",384,10,54.2693,0.0022,29.8369,1.42467,85.6227,85.5331
3,double,uniform,CPU,"D | D | D | D | N | D",384,11,54.8805,0.002179,29.7954,1.42669,86.1968,86.1048
3,double,uniform,CPU,"D | D | D | D | N | D",384,12,54.6566,0.00217,29.7965,1.42522,85.9706,85.8805
3,double,uniform,CPU,"D | D | D | D | N | D",384,13,54.3625,0.00208,29.7997,1.42573,85.6797,85.59
3,double,uniform,CPU,"D | D | D | D | N | D",384,14,54.3426,0.00214,29.8211,1.42563,85.6826,85.5915
3,double,uniform,CPU,"D | D | D | D | N | D",384,15,54.56,0.00199,29.8439,1.42598,85.923,85.8319
3,double,uniform,CPU,"D | D | D | D | N | D",384,16,54.5666,0.002109,29.8101,1.42656,85.8968,85.8054
3,double,uniform,CPU,"D | D | D | D | N | D",384,17,54.3814,0.00192,29.7912,1.42374,85.6902,85.5983
3,double,uniform,CPU,"D | D | D | D | N | D",384,18,54.3345,0.002141,29.8361,1.4289,85.6946,85.6016
3,double,uniform,CPU,"D | D | D | D | N | D",384,19,54.4348,0.002271,29.8357,1.42624,85.7922,85.6991
3,double,uniform,CPU,"D | D | D | D | N | D",384,20,54.2705,0.00219,29.8105,1.42438,85.5983,85.5076
3,double,uniform,CPU,"D | D | D | D | N | D",384,21,54.7292,0.002279,29.8331,1.4264,86.0846,85.991
3,double,uniform,CPU,"D | D | D | D | N | D",384,22,54.1999,0.002059,29.8298,1.4217,85.5435,85.4535
3,double,uniform,CPU,"D | D | D | D | N | D",384,23,54.4616,0.00212,29.8363,1.42496,85.8179,85.725
3,double,uniform,CPU,"D | D | D | D | N | D",384,24,54.3278,0.00241,29.8124,1.42717,85.6635,85.5698
3,double,uniform,CPU,"D | D | D | D | N | D",384,25,54.5518,0.0021,29.8135,1.42358,85.8817,85.791
3,double,uniform,CPU,"D | D | D | D | N | D",384,26,54.4344,0.002161,29.8172,1.42598,85.7736,85.6798
3,double,uniform,CPU,"D | D | D | D | N | D",384,27,54.4481,0.001941,29.7949,1.42317,85.7549,85.6681
3,double,uniform,CPU,"D | D | D | D | N | D",384,28,54.1313,0.00227,29.8196,1.42512,85.4663,85.3783
3,double,uniform,CPU,"D | D | D | D | N | D",384,29,54.2763,0.002321,29.8225,1.42586,85.6176,85.5269
3,double,uniform,CPU,"D | D | D | D | N | D",384,30,54.2605,0.002009,29.8133,1.42336,85.5879,85.4992
3,double,uniform,CPU,"D | D | D | D | N | D",384,31,54.4252,0.00222,29.8256,1.42826,85.7716,85.6813
3,double,uniform,CPU,"D | D | D | D | N | D",384,32,54.1337,0.00238,29.8373,1.42784,85.491,85.4012
3,double,uniform,CPU,"D | D | D | D | N | D",384,33,54.559,0.00211,29.8316,1.42166,85.9035,85.8144
3,double,uniform,CPU,"D | D | D | D | N | D",384,34,54.5417,0.002471,29.8136,1.42662,85.8774,85.7844
3,double,uniform,CPU,"D | D | D | D | N | D",384,35,54.5452,0.00223,29.8254,1.42621,85.8904,85.799
3,double,uniform,CPU,"D | D | D | D | N | D",384,36,54.2247,0.00235,29.8126,1.42573,85.5565,85.4654
3,double,uniform,CPU,"D | D | D | D | N | D",384,37,54.5221,0.002,29.8202,1.42582,85.8599,85.7702
3,double,uniform,CPU,"D | D | D | D | N | D",384,38,54.5167,0.00217,29.8209,1.4272,85.8568,85.7669
3,double,uniform,CPU,"D | D | D | D | N | D",384,39,54.427,0.00195,29.8151,1.42448,85.7565,85.6685
3,double,uniform,CPU,"D | D | D | D | N | D",384,40,54.2839,0.002231,29.8107,1.42413,85.6117,85.521
3,double,uniform,CPU,"D | D | D | D | N | D",384,41,54.2489,0.0022,29.8131,1.42592,85.5768,85.4902
3,double,uniform,CPU,"D | D | D | D | N | D",384,42,54.2195,0.002151,29.8206,1.42621,85.5578,85.4685
3,double,uniform,CPU,"D | D | D | D | N | D",384,43,54.262,0.001891,29.8097,1.42627,85.5878,85.4998
3,double,uniform,CPU,"D | D | D | D | N | D",384,44,54.5943,0.00224,29.8376,1.42435,85.9493,85.8585
3,double,uniform,CPU,"D | D | D | D | N | D",384,45,54.3432,0.00242,29.7969,1.42573,85.6601,85.5682
3,double,uniform,CPU,"D | D | D | D | N | D",384,46,54.2734,0.002161,29.7952,1.42691,85.5862,85.4977
3,double,uniform,CPU,"D | D | D | D | N | D",384,47,54.3151,0.00228,29.8157,1.42496,85.651,85.5581
3,double,uniform,CPU,"D | D | D | D | N | D",384,48,54.3245,0.00216,29.823,1.42531,85.67,85.575
3,double,uniform,CPU,"D | D | D | D | N | D",384,49,54.2985,0.001941,29.7919,1.42112,85.6037,85.5135
3,double,uniform,CPU,"D | D | D | D | N | D",384,50,54.3731,0.00223,29.8003,1.4264,85.6938,85.602
3,double,uniform,CPU,"D | D | D | D | N | D",384,51,54.4412,0.00195,29.829,1.42547,85.7899,85.6977
3,double,uniform,CPU,"D | D | D | D | N | D",384,52,54.368,0.00213,29.8127,1.42442,85.6947,85.6073
3,double,uniform,CPU,"D | D | D | D | N | D",384,53,54.2812,0.00227,29.8137,1.42608,85.618,85.5232
3,double,uniform,CPU,"D | D | D | D | N | D",384,54,54.2368,0.002279,29.8399,1.42355,85.59,85.5026
3,double,uniform,CPU,"D | D | D | D | N | D",384,55,54.4578,0.002101,29.7954,1.42358,85.7731,85.6789
3,double,uniform,CPU,"D | D | D | D | N | D",384,56,54.3676,0.00204,29.8114,1.42477,85.7013,85.6059
3,double,uniform,CPU,"D | D | D | D | N | D",384,57,54.5947,0.002251,29.812,1.42576,85.9249,85.8346
3,double,uniform,CPU,"D | D | D | D | N | D",384,58,54.3239,0.00227,29.818,1.42678,85.661,85.571
3,double,uniform,CPU,"D | D | D | D | N | D",384,59,54.4446,0.00203,29.8301,1.42384,85.7933,85.7006
3,double,uniform,CPU,"D | D | D | D | N | D",384,60,54.4723,0.00222,29.8323,1.42413,85.8197,85.7309
3,double,uniform,CPU,"D | D | D | D | N | D",384,61,54.5238,0.00235,29.7951,1.42819,85.8445,85.7494
3,double,uniform,CPU,"D | D | D | D | N | D",384,62,54.664,0.0022,29.7889,1.42442,85.9665,85.8795
3,double,uniform,CPU,"D | D | D | D | N | D",384,63,54.4016,0.00236,29.8156,1.42717,85.7408,85.6467
3,double,uniform,CPU,"D | D | D | D | N | D",384,64,54.8543,0.00233,29.8292,1.42422,86.2007,86.1101
3,double,uniform,CPU,"D | D | D | D | N | D",384,65,54.5153,0.00218,29.8243,1.42461,85.8574,85.7664
3,double,uniform,CPU,"D | D | D | D | N | D",384,66,54.4887,0.002459,29.809,1.42896,85.8235,85.7292
3,double,uniform,CPU,"D | D | D | D | N | D",384,67,54.3892,0.00218,29.8362,1.42554,85.7454,85.6531
3,double,uniform,CPU,"D | D | D | D | N | D",384,68,54.4867,0.00205,29.808,1.42592,85.8143,85.7227
3,double,uniform,CPU,"D | D | D | D | N | D",384,69,54.4736,0.00209,29.8223,1.4249,85.8147,85.7229
3,double,uniform,CPU,"D | D | D | D | N | D",384,70,54.3263,0.00223,29.8082,1.42781,85.6552,85.5646
3,double,uniform,CPU,"D | D | D | D | N | D",384,71,54.3807,0.002091,29.7934,1.42371,85.6921,85.5998
3,double,uniform,CPU,"D | D | D | D | N | D",384,72,54.4389,0.00212,29.7933,1.42413,85.7458,85.6585
3,double,uniform,CPU,"D | D | D | D | N | D",384,73,54.345,0.00218,29.8123,1.42682,85.6788,85.5863
3,double,uniform,CPU,"D | D | D | D | N | D",384,74,54.564,0.00217,29.8392,1.42739,85.9247,85.8328
3,double,uniform,CPU,"D | D | D | D | N | D",448,0,63.6364,0.00245,75.8063,2.2544,141.803,141.7
3,double,uniform,CPU,"D | D | D | D | N | D",448,1,63.5899,0.0024,75.7961,2.2497,141.738,141.638
3,double,uniform,CPU,"D | D | D | D | N | D",448,2,63.576,0.002828,75.7924,2.25744,141.73,141.629
3,double,uniform,CPU,"D | D | D | D | N | D",448,3,64.3965,0.00215,75.786,2.25245,142.533,142.437
3,double,uniform,CPU,"D | D | D | D | N | D",448,4,64.1998,0.00249,75.803,2.24877,142.351,142.254
3,double,uniform,CPU,"D | D | D | D | N | D",448,5,64.5347,0.00251,75.7903,2.25507,142.681,142.583
3,double,uniform,CPU,"D | D | D | D | N | D",448,6,63.7623,0.00241,75.791,2.25174,141.905,141.807
3,double,uniform,CPU,"D | D | D | D | N | D",448,7,63.62,0.0026,75.7998,2.25542,141.776,141.678
3,double,uniform,CPU,"D | D | D | D | N | D",448,8,63.8459,0.002309,75.79,2.25501,141.992,141.893
3,double,uniform,CPU,"D | D | D | D | N | D",448,9,63.6859,0.0025,75.8015,2.25613,141.843,141.746
3,double,uniform,CPU,"D | D | D | D | N | D",448,10,64.0592,0.002601,75.7985,2.25238,142.211,142.113
3,double,uniform,CPU,"D | D | D | D | N | D",448,11,64.0546,0.00231,75.8022,2.2577,142.217,142.117
3,double,uniform,CPU,"D | D | D | D | N | D",448,12,64.4616,0.00234,75.8063,2.25482,142.624,142.525
3,double,uniform,CPU,"D | D | D | D | N | D",448,13,64.9271,0.00233,75.8021,2.25475,143.084,142.986
3,double,uniform,CPU,"D | D | D | D | N | D",448,14,64.5352,0.00243,75.8038,2.2537,142.693,142.595
3,double,uniform,CPU,"D | D | D | D | N | D",448,15,63.9333,0.00239,75.7983,2.25542,142.087,141.99
3,double,uniform,CPU,"D | D | D | D | N | D",448,16,64.0493,0.00252,75.7798,2.25411,142.189,142.086
3,double,uniform,CPU,"D | D | D | D | N | D",448,17,64.0804,0.00227,75.786,2.25382,142.224,142.123
3,double,uniform,CPU,"D | D | D | D | N | D",448,18,64.4497,0.002271,75.7947,2.25443,142.601,142.501
3,double,uniform,CPU,"D | D | D | D | N | D",448,19,63.9645,0.0025,75.7948,2.256,142.119,142.018
3,double,uniform,CPU,"D | D | D | D | N | D",448,20,64.7583,0.00251,75.8061,2.25267,142.917,142.82
