dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,0,       1.122550
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,18,     131.873073
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,19,     131.928831
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,0,     248.840549
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,1,     248.444406
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,2,     248.031200
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,3,     247.952303
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,4,     247.255069
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,5,     249.231004
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,6,     249.641552
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,7,     247.613078
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,8,     247.997209
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,9,     246.450433
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,10,     247.735425
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,11,     247.756280
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,12,     248.510548
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,13,     247.218837
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,14,     247.389347
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,15,     248.274896
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,16,     247.597020
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,17,     249.084329
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,18,     248.179963
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,19,     246.998860
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,0,     403.096932
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,1,     400.780453
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,2,     402.746943
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,3,     402.643198
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,4,     404.969648
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,5,     402.710103
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,6,     401.543884
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,7,     404.718703
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,8,     399.966897
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,9,     401.539330
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,10,     402.856296
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,11,     403.492431
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,12,     402.457645
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,13,     402.688072
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,14,     405.112595
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,15,     401.734393
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,16,     401.897141
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,17,     403.186352
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,18,     406.350730
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,19,     402.349243
