dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,0,       0.054278
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,13,       1.669145
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,14,       1.668129
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,15,       1.672087
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,16,       1.673142
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,17,       1.672586
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,18,       1.672728
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,19,       1.673607
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,0,       1.986737
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,1,       1.972972
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,2,       1.975102
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,3,       1.980109
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,4,       1.976187
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,5,       1.976383
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,6,       1.974796
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,7,       1.976132
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,8,       1.977935
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,9,       1.975949
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,10,       2.035613
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,11,       2.003396
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,12,       2.010997
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,13,       1.976874
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,14,       1.974627
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,15,       1.975397
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,16,       1.975387
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,17,       2.024260
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,18,       2.005816
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,19,       1.976049
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,0,       3.658141
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,1,       3.691283
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,2,       3.680862
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,3,       3.681693
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,4,       3.667804
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,5,       3.677275
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,6,       3.679097
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,7,       3.675884
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,8,       3.679573
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,9,       3.676316
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,10,       3.681599
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,11,       3.687694
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,12,       3.681125
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,13,       3.672973
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,14,       3.678874
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,15,       3.681972
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,16,       3.677533
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,17,       3.788732
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,18,       3.682861
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,19,       3.683325
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,0,       5.665890
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,1,       5.623584
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,2,       5.627791
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,3,       5.633118
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,4,       5.724305
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,5,       5.817156
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,6,       5.630250
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,7,       5.630077
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,8,       5.629634
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,9,       5.629884
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,10,       5.624112
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,11,       5.622099
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,12,       5.623397
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,13,       5.626777
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,14,       5.628252
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,15,       5.639558
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,16,       5.633076
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,17,       5.629119
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,18,       5.630768
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,19,       5.634065
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,0,       6.421695
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,1,       6.393107
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,2,       6.390864
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,3,       6.394617
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,4,       6.392746
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,5,       6.393219
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,6,       6.387139
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,7,       6.376872
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,8,       6.477079
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,9,       6.396807
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,10,       6.390660
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,11,       6.380025
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,12,       6.380890
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,13,       6.395427
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,14,       6.394303
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,15,       6.395948
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,16,       6.396666
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,17,       6.379628
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,18,       6.390860
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,19,       6.387307
