dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",64,0,      16.796296
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,1,      28.269901
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,2,      28.206570
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,3,      27.885444
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,4,      28.436648
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,5,      28.364680
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,6,      28.133391
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,7,      28.312830
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,8,      27.927904
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,9,      28.231880
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,10,      28.208370
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,11,      28.080682
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,12,      28.378259
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,13,      29.524496
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,14,      28.244710
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,15,      27.992333
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,16,      28.419659
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,17,      28.349929
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,18,      28.130461
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,19,      28.497017
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,20,      28.235161
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,21,      28.327599
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,22,      28.045933
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,23,      28.342039
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,24,      28.386469
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,25,      28.073882
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,26,      27.997683
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,27,      28.137951
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,28,      28.302339
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,29,      28.140512
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,30,      28.034512
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,31,      28.395469
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,32,      28.269120
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,33,      28.201591
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,34,      28.320780
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,35,      28.199111
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,36,      28.331249
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,37,      27.921524
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,38,      28.339239
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,39,      28.384508
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,40,      28.158062
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,41,      28.436518
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,42,      28.313579
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,43,      28.323019
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,44,      28.440458
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,45,      28.013883
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,46,      28.452128
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,47,      28.268060
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,48,      28.084563
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,49,      27.901284
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,50,      28.067822
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,51,      28.264530
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,52,      27.945153
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,53,      28.233520
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,54,      28.349459
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,55,      29.670175
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,56,      27.876815
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,57,      28.104872
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,58,      28.356329
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,59,      28.352069
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,60,      27.924373
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,61,      28.448048
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,62,      28.294409
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,63,      28.014353
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,64,      28.516477
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,65,      28.308960
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,66,      28.423528
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,67,      27.985503
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,68,      28.405349
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,69,      27.901994
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,70,      27.837755
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,71,      28.293940
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,72,      28.325949
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,73,      28.336379
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,74,      28.405189
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,0,      48.620546
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,1,      48.802765
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,2,      48.866554
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,3,      48.470858
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,4,      48.516928
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,5,      48.325140
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,6,      48.761105
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,7,      48.770226
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,8,      48.733306
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,9,      48.656836
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,10,      48.310521
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,11,      48.526777
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,12,      48.222042
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,13,      48.401180
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,14,      48.634377
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,15,      48.250961
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,16,      48.580457
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,17,      48.471408
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,18,      48.869555
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,19,      48.799125
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,20,      48.686737
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,21,      48.601897
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,22,      48.364220
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,23,      48.894744
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,24,      48.724576
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,25,      48.853595
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,26,      48.697726
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,27,      48.492898
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,28,      48.345830
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,29,      48.833284
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,30,      49.058352
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,31,      48.793845
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,32,      48.859844
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,33,      48.567327
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,34,      48.461359
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,35,      48.394369
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,36,      48.207142
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,37,      48.780965
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,38,      48.644187
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,39,      48.737276
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,40,      48.627787
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,41,      48.698156
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,42,      48.823035
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,43,      48.392109
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,44,      48.307410
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,45,      48.552858
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,46,      48.892534
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,47,      48.567428
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,48,      48.541527
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,49,      48.683676
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,50,      48.444119
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,51,      48.503418
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,52,      48.657767
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,53,      48.325540
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,54,      48.552098
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,55,      48.383279
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,56,      48.429079
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,57,      48.340720
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,58,      48.721226
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,59,      48.808155
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,60,      48.302621
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,61,      48.655836
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,62,      49.903953
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,63,      48.753765
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,64,      48.485969
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,65,      48.284561
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,66,      48.659856
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,67,      48.773495
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,68,      48.679377
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,69,      48.402000
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,70,      48.650656
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,71,      48.684536
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,72,      48.243931
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,73,      48.712666
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,74,      48.398189
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,0,      84.315666
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,1,      84.283476
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,2,      84.104168
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,3,      84.239586
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,4,      84.255526
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,5,      84.208387
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,6,      84.282886
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,7,      84.325925
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,8,      84.257676
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,9,      84.324356
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,10,      84.227807
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,11,      84.283936
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,12,      84.242156
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,13,      84.144227
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,14,      84.239117
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,15,      84.154558
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,16,      84.186787
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,17,      84.276976
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,18,      84.384434
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,19,      84.286525
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,20,      84.228687
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,21,      84.060828
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,22,      84.095718
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,23,      84.269227
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,24,      84.250056
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,25,      84.315676
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,26,      84.245776
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,27,      84.220366
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,28,      84.292256
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,29,      84.180097
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,30,      84.284875
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,31,      84.025758
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,32,      84.240566
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,33,      84.229997
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,34,      84.324286
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,35,      84.150848
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,36,      84.331886
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,37,      84.431755
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,38,      84.251586
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,39,      84.283275
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,40,      84.280816
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,41,      84.042089
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,42,      84.325436
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,43,      84.114417
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,44,      84.392845
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,45,      84.245546
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,46,      84.305495
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,47,      84.240656
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,48,      84.148328
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,49,      84.284416
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,50,      84.216757
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,51,      84.404774
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,52,      84.285086
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,53,      84.353115
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,54,      84.366815
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,55,      84.181817
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,56,      84.348595
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,57,      84.222736
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,58,      84.311876
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,59,      84.332785
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,60,      84.139197
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,61,      84.070058
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,62,      84.194667
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,63,      84.269136
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,64,      84.088018
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,65,      84.202377
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,66,      84.096397
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,67,      84.096498
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,68,      84.373495
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,69,      84.192736
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,70,      84.368605
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,71,      84.212827
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,72,      84.143537
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,73,      84.297016
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,74,      84.215777
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,0,     123.006181
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,1,     122.904742
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,2,     123.255919
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,3,     123.005962
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,4,     123.010171
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,5,     126.079567
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,6,     123.142620
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,7,     122.900242
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,8,     122.851533
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,9,     123.229509
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,10,     125.225926
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,11,     123.165820
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,12,     123.101551
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,13,     123.176870
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,14,     123.029131
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,15,     122.924122
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,16,     122.760954
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,17,     123.007372
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,18,     122.775393
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,19,     122.985901
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,20,     123.019771
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,21,     122.988012
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,22,     123.151839
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,23,     122.925553
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,24,     122.821053
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,25,     123.284518
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,26,     124.955610
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,27,     123.043111
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,28,     122.784254
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,29,     124.183268
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,30,     123.191289
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,31,     122.975301
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,32,     122.970982
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,33,     123.312838
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,34,     123.298208
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,35,     123.088460
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,36,     122.924912
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,37,     123.040721
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,38,     123.302708
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,39,     123.060261
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,40,     123.184969
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,41,     123.140560
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,42,     122.909962
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,43,     122.893312
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,44,     123.175929
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,45,     123.051421
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,46,     123.061711
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,47,     122.952411
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,48,     122.889933
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,49,     123.264989
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,50,     123.017152
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,51,     123.260669
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,52,     122.771224
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,53,     123.302738
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,54,     122.850143
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,55,     123.292489
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,56,     123.036461
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,57,     124.940240
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,58,     123.019951
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,59,     123.186719
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,60,     123.070060
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,61,     122.914343
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,62,     123.206999
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,63,     123.093870
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,64,     123.037881
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,65,     122.900972
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,66,     122.986612
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,67,     122.737064
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,68,     123.102010
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,69,     123.154319
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,70,     122.922932
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,71,     123.126830
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,72,     123.312908
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,73,     122.925162
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,74,     123.233589
