dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"D | D | D | D | N | D",64,0,      17.185903
3,double,uniform,PoisFFT,"D | D | D | D | N | D",320,65,     151.594682
3,double,uniform,PoisFFT,"D | D | D | D | N | D",320,66,     151.875869
3,double,uniform,PoisFFT,"D | D | D | D | N | D",320,67,     151.937778
3,double,uniform,PoisFFT,"D | D | D | D | N | D",320,68,     151.886880
3,double,uniform,PoisFFT,"D | D | D | D | N | D",320,69,     151.842519
3,double,uniform,PoisFFT,"D | D | D | D | N | D",320,70,     151.610202
3,double,uniform,PoisFFT,"D | D | D | D | N | D",320,71,     151.901859
3,double,uniform,PoisFFT,"D | D | D | D | N | D",320,72,     151.965609
3,double,uniform,PoisFFT,"D | D | D | D | N | D",320,73,     151.474114
3,double,uniform,PoisFFT,"D | D | D | D | N | D",320,74,     151.688852
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,0,     102.263289
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,1,     102.044721
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,2,     102.003891
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,3,     102.101590
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,4,     102.302769
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,5,     101.890643
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,6,     102.022621
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,7,     102.139860
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,8,     102.127000
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,9,     101.798434
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,10,     102.164590
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,11,     101.928053
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,12,     102.129460
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,13,     122.149593
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,14,     102.045221
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,15,     102.135520
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,16,     102.133320
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,17,     120.396722
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,18,     102.108810
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,19,     101.926072
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,20,     101.973552
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,21,     102.013271
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,22,     102.108840
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,23,     102.288378
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,24,     120.564799
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,25,     157.819995
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,26,     102.939992
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,27,     102.983361
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,28,     102.921412
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,29,     102.924962
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,30,     103.339457
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,31,     103.144849
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,32,     102.970310
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,33,     103.419716
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,34,     103.160299
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,35,     103.145579
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,36,     102.758353
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,37,     102.996011
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,38,     102.887252
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,39,     102.730493
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,40,     103.264358
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,41,     103.018781
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,42,     103.113079
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,43,     103.096669
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,44,     103.398117
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,45,     103.247607
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,46,     103.124930
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,47,     102.976041
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,48,     102.667914
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,49,     102.660844
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,50,     103.028840
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,51,     102.989341
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,52,     103.095329
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,53,     102.933891
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,54,     103.112590
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,55,     103.193488
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,56,     102.839332
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,57,     102.915891
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,58,     103.039940
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,59,     103.247468
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,60,     102.741573
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,61,     102.953390
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,62,     102.973021
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,63,     102.764023
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,64,     102.923371
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,65,     103.011960
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,66,     102.828492
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,67,     102.947911
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,68,     103.143399
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,69,     102.772833
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,70,     102.837833
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,71,     103.071060
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,72,     102.779972
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,73,     103.208398
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,74,     102.928731
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,0,     422.960163
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,1,     422.446389
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,2,     422.456049
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,3,     422.973243
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,4,     422.520989
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,5,     422.945173
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,6,     422.165532
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,7,     422.492568
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,8,     422.284591
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,9,     423.052463
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,10,     422.556668
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,11,     422.735246
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,12,     422.504748
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,13,     422.760405
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,14,     422.499729
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,15,     422.350980
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,16,     422.143013
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,17,     422.519208
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,18,     422.590377
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,19,     422.407510
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,20,     422.561767
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,21,     422.436289
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,22,     422.756895
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,23,     422.284470
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,24,     422.609577
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,25,     422.751855
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,26,     422.435529
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,27,     422.281571
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,28,     422.885884
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,29,     422.328010
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,30,     422.335800
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,31,     478.521360
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,32,     422.710356
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,33,     422.364540
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,34,     423.035303
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,35,     422.246631
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,36,     422.490808
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,37,     423.035213
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,38,     422.790986
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,39,     422.491758
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,40,     422.827545
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,41,     422.691287
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,42,     422.490638
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,43,     422.616097
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,44,     423.189021
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,45,     423.012043
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,46,     422.946754
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,47,     422.751516
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,48,     422.752176
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,49,     422.584937
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,50,     422.717106
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,51,     422.471859
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,52,     422.931753
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,53,     423.375829
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,54,     423.035152
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,55,     422.942724
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,56,     423.284980
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,57,     422.891735
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,58,     422.957113
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,59,     422.626847
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,60,     422.761846
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,61,     422.906064
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,62,     470.027862
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,63,     423.005233
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,64,     423.061752
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,65,     422.855295
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,66,     423.036572
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,67,     423.263510
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,68,     423.740285
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,69,     422.942923
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,70,     423.445058
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,71,     422.687777
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,72,     423.558787
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,73,     440.542522
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,74,     422.097893
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,0,     403.963720
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,1,     403.890891
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,2,     403.981720
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,3,     404.431595
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,4,     403.789711
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,5,     403.524295
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,6,     403.865490
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,7,     403.817302
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,8,     404.556914
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,9,     404.529314
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,10,     404.134288
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,11,     404.170907
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,12,     403.835041
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,13,     404.131978
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,14,     403.996859
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,15,     404.109619
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,16,     404.616752
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,17,     404.028000
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,18,     404.083979
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,19,     404.416405
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,20,     404.051219
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,21,     403.688613
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,22,     404.799781
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,23,     404.103449
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,24,     404.502694
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,25,     404.699761
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,26,     403.814911
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,27,     404.433955
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,28,     403.662713
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,29,     403.461826
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,30,     403.414266
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,31,     404.182497
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,32,     403.772042
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,33,     404.232887
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,34,     404.502584
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,35,     404.154338
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,36,     403.855301
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,37,     404.177048
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,38,     404.581643
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,39,     403.641253
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,40,     403.771951
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,41,     404.121308
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,42,     404.484414
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,43,     404.481284
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,44,     404.657692
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,45,     404.211737
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,46,     404.186018
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,47,     404.327496
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,48,     404.370095
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,49,     404.581254
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,50,     404.100319
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,51,     404.096969
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,52,     404.070649
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,53,     404.270937
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,54,     404.288316
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,55,     404.233377
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,56,     404.410656
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,57,     404.392136
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,58,     404.252717
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,59,     405.135939
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,60,     404.559003
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,61,     404.061718
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,62,     404.157937
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,63,     404.102248
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,64,     403.967898
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,65,     404.495205
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,66,     403.659171
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,67,     404.113467
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,68,     404.298846
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,69,     404.004549
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,70,     404.255957
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,71,     404.013378
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,72,     403.968608
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,73,     404.284226
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,74,     404.235356
