dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
2,double,uniform,PoisFFT,"D | D | D | D",64,0,       0.103289
2,double,uniform,PoisFFT,"D | D | D | D",384,33,       4.449351
2,double,uniform,PoisFFT,"D | D | D | D",384,34,       4.458491
2,double,uniform,PoisFFT,"D | D | D | D",384,35,       4.453852
2,double,uniform,PoisFFT,"D | D | D | D",384,36,       4.454822
2,double,uniform,PoisFFT,"D | D | D | D",384,37,       4.453822
2,double,uniform,PoisFFT,"D | D | D | D",384,38,       4.463872
2,double,uniform,PoisFFT,"D | D | D | D",384,39,       4.459542
2,double,uniform,PoisFFT,"D | D | D | D",384,40,       4.466312
2,double,uniform,PoisFFT,"D | D | D | D",384,41,       4.443522
2,double,uniform,PoisFFT,"D | D | D | D",384,42,       4.460062
2,double,uniform,PoisFFT,"D | D | D | D",384,43,       4.462502
2,double,uniform,PoisFFT,"D | D | D | D",384,44,       4.461981
2,double,uniform,PoisFFT,"D | D | D | D",384,45,       4.458692
2,double,uniform,PoisFFT,"D | D | D | D",384,46,       4.459021
2,double,uniform,PoisFFT,"D | D | D | D",384,47,       4.463771
2,double,uniform,PoisFFT,"D | D | D | D",384,48,       4.458562
2,double,uniform,PoisFFT,"D | D | D | D",384,49,       4.453732
2,double,uniform,PoisFFT,"D | D | D | D",384,50,       4.460901
2,double,uniform,PoisFFT,"D | D | D | D",384,51,       4.472032
2,double,uniform,PoisFFT,"D | D | D | D",384,52,       4.453642
2,double,uniform,PoisFFT,"D | D | D | D",384,53,       4.464322
2,double,uniform,PoisFFT,"D | D | D | D",384,54,       4.463891
2,double,uniform,PoisFFT,"D | D | D | D",384,55,       4.456132
2,double,uniform,PoisFFT,"D | D | D | D",384,56,       4.456061
2,double,uniform,PoisFFT,"D | D | D | D",384,57,       4.463822
2,double,uniform,PoisFFT,"D | D | D | D",384,58,       4.451972
2,double,uniform,PoisFFT,"D | D | D | D",384,59,       4.462682
2,double,uniform,PoisFFT,"D | D | D | D",384,60,       4.457531
2,double,uniform,PoisFFT,"D | D | D | D",384,61,       4.458911
2,double,uniform,PoisFFT,"D | D | D | D",384,62,       4.467072
2,double,uniform,PoisFFT,"D | D | D | D",384,63,       4.457822
2,double,uniform,PoisFFT,"D | D | D | D",384,64,       4.457802
2,double,uniform,PoisFFT,"D | D | D | D",384,65,       4.465431
2,double,uniform,PoisFFT,"D | D | D | D",384,66,       4.447612
2,double,uniform,PoisFFT,"D | D | D | D",384,67,       4.459023
2,double,uniform,PoisFFT,"D | D | D | D",384,68,       4.463431
2,double,uniform,PoisFFT,"D | D | D | D",384,69,       4.471071
2,double,uniform,PoisFFT,"D | D | D | D",384,70,       4.463722
2,double,uniform,PoisFFT,"D | D | D | D",384,71,       4.466932
2,double,uniform,PoisFFT,"D | D | D | D",384,72,       4.471302
2,double,uniform,PoisFFT,"D | D | D | D",384,73,       4.474872
2,double,uniform,PoisFFT,"D | D | D | D",384,74,       4.471452
2,double,uniform,PoisFFT,"D | D | D | D",448,0,      22.228090
2,double,uniform,PoisFFT,"D | D | D | D",448,1,      22.227160
2,double,uniform,PoisFFT,"D | D | D | D",448,2,      22.222370
2,double,uniform,PoisFFT,"D | D | D | D",448,3,      22.218280
2,double,uniform,PoisFFT,"D | D | D | D",448,4,      22.219960
2,double,uniform,PoisFFT,"D | D | D | D",448,5,      22.256719
2,double,uniform,PoisFFT,"D | D | D | D",448,6,      22.263639
2,double,uniform,PoisFFT,"D | D | D | D",448,7,      22.250370
2,double,uniform,PoisFFT,"D | D | D | D",448,8,      22.249499
2,double,uniform,PoisFFT,"D | D | D | D",448,9,      22.254079
2,double,uniform,PoisFFT,"D | D | D | D",448,10,      22.220270
2,double,uniform,PoisFFT,"D | D | D | D",448,11,      22.260449
2,double,uniform,PoisFFT,"D | D | D | D",448,12,      22.245089
2,double,uniform,PoisFFT,"D | D | D | D",448,13,      22.260349
2,double,uniform,PoisFFT,"D | D | D | D",448,14,      22.226850
2,double,uniform,PoisFFT,"D | D | D | D",448,15,      22.260979
2,double,uniform,PoisFFT,"D | D | D | D",448,16,      22.260039
2,double,uniform,PoisFFT,"D | D | D | D",448,17,      22.252890
2,double,uniform,PoisFFT,"D | D | D | D",448,18,      22.256959
2,double,uniform,PoisFFT,"D | D | D | D",448,19,      22.260829
2,double,uniform,PoisFFT,"D | D | D | D",448,20,      22.276500
2,double,uniform,PoisFFT,"D | D | D | D",448,21,      22.217080
2,double,uniform,PoisFFT,"D | D | D | D",448,22,      22.240550
2,double,uniform,PoisFFT,"D | D | D | D",448,23,      22.273929
2,double,uniform,PoisFFT,"D | D | D | D",448,24,      22.250539
2,double,uniform,PoisFFT,"D | D | D | D",448,25,      22.258199
2,double,uniform,PoisFFT,"D | D | D | D",448,26,      22.213540
2,double,uniform,PoisFFT,"D | D | D | D",448,27,      22.223169
2,double,uniform,PoisFFT,"D | D | D | D",448,28,      22.195650
2,double,uniform,PoisFFT,"D | D | D | D",448,29,      22.230000
2,double,uniform,PoisFFT,"D | D | D | D",448,30,      22.210120
2,double,uniform,PoisFFT,"D | D | D | D",448,31,      22.203800
2,double,uniform,PoisFFT,"D | D | D | D",448,32,      22.261879
2,double,uniform,PoisFFT,"D | D | D | D",448,33,      22.253409
2,double,uniform,PoisFFT,"D | D | D | D",448,34,      22.229819
2,double,uniform,PoisFFT,"D | D | D | D",448,35,      22.212950
2,double,uniform,PoisFFT,"D | D | D | D",448,36,      22.223119
2,double,uniform,PoisFFT,"D | D | D | D",448,37,      22.214769
2,double,uniform,PoisFFT,"D | D | D | D",448,38,      22.203090
2,double,uniform,PoisFFT,"D | D | D | D",448,39,      22.208380
2,double,uniform,PoisFFT,"D | D | D | D",448,40,      22.259739
2,double,uniform,PoisFFT,"D | D | D | D",448,41,      22.239500
2,double,uniform,PoisFFT,"D | D | D | D",448,42,      22.193540
2,double,uniform,PoisFFT,"D | D | D | D",448,43,      22.206900
2,double,uniform,PoisFFT,"D | D | D | D",448,44,      22.213690
2,double,uniform,PoisFFT,"D | D | D | D",448,45,      22.209260
2,double,uniform,PoisFFT,"D | D | D | D",448,46,      22.266150
2,double,uniform,PoisFFT,"D | D | D | D",448,47,      22.215070
2,double,uniform,PoisFFT,"D | D | D | D",448,48,      22.215060
2,double,uniform,PoisFFT,"D | D | D | D",448,49,      22.203950
2,double,uniform,PoisFFT,"D | D | D | D",448,50,      22.255339
2,double,uniform,PoisFFT,"D | D | D | D",448,51,      22.218599
2,double,uniform,PoisFFT,"D | D | D | D",448,52,      22.226650
2,double,uniform,PoisFFT,"D | D | D | D",448,53,      22.227630
2,double,uniform,PoisFFT,"D | D | D | D",448,54,      22.225020
2,double,uniform,PoisFFT,"D | D | D | D",448,55,      22.218139
2,double,uniform,PoisFFT,"D | D | D | D",448,56,      22.202330
2,double,uniform,PoisFFT,"D | D | D | D",448,57,      22.215290
2,double,uniform,PoisFFT,"D | D | D | D",448,58,      22.213659
2,double,uniform,PoisFFT,"D | D | D | D",448,59,      22.197320
2,double,uniform,PoisFFT,"D | D | D | D",448,60,      22.227440
2,double,uniform,PoisFFT,"D | D | D | D",448,61,      22.227900
2,double,uniform,PoisFFT,"D | D | D | D",448,62,      22.221649
2,double,uniform,PoisFFT,"D | D | D | D",448,63,      22.217270
2,double,uniform,PoisFFT,"D | D | D | D",448,64,      22.211260
2,double,uniform,PoisFFT,"D | D | D | D",448,65,      22.274519
2,double,uniform,PoisFFT,"D | D | D | D",448,66,      22.203170
2,double,uniform,PoisFFT,"D | D | D | D",448,67,      22.221890
2,double,uniform,PoisFFT,"D | D | D | D",448,68,      22.215079
2,double,uniform,PoisFFT,"D | D | D | D",448,69,      22.249310
2,double,uniform,PoisFFT,"D | D | D | D",448,70,      22.259879
2,double,uniform,PoisFFT,"D | D | D | D",448,71,      22.206091
2,double,uniform,PoisFFT,"D | D | D | D",448,72,      22.257940
2,double,uniform,PoisFFT,"D | D | D | D",448,73,      22.250819
2,double,uniform,PoisFFT,"D | D | D | D",448,74,      22.258599
2,double,uniform,PoisFFT,"D | D | D | D",512,0,      11.079820
2,double,uniform,PoisFFT,"D | D | D | D",512,1,      11.048090
2,double,uniform,PoisFFT,"D | D | D | D",512,2,      11.071301
2,double,uniform,PoisFFT,"D | D | D | D",512,3,      11.063671
2,double,uniform,PoisFFT,"D | D | D | D",512,4,      11.092850
2,double,uniform,PoisFFT,"D | D | D | D",512,5,      11.061221
2,double,uniform,PoisFFT,"D | D | D | D",512,6,      11.077330
2,double,uniform,PoisFFT,"D | D | D | D",512,7,      11.060790
2,double,uniform,PoisFFT,"D | D | D | D",512,8,      11.049941
2,double,uniform,PoisFFT,"D | D | D | D",512,9,      11.074510
2,double,uniform,PoisFFT,"D | D | D | D",512,10,      11.055660
2,double,uniform,PoisFFT,"D | D | D | D",512,11,      11.082811
2,double,uniform,PoisFFT,"D | D | D | D",512,12,      11.074110
2,double,uniform,PoisFFT,"D | D | D | D",512,13,      11.072241
2,double,uniform,PoisFFT,"D | D | D | D",512,14,      11.051221
2,double,uniform,PoisFFT,"D | D | D | D",512,15,      11.085980
2,double,uniform,PoisFFT,"D | D | D | D",512,16,      11.058140
2,double,uniform,PoisFFT,"D | D | D | D",512,17,      11.056451
2,double,uniform,PoisFFT,"D | D | D | D",512,18,      11.075700
2,double,uniform,PoisFFT,"D | D | D | D",512,19,      11.061981
2,double,uniform,PoisFFT,"D | D | D | D",512,20,      11.050170
2,double,uniform,PoisFFT,"D | D | D | D",512,21,      11.072381
2,double,uniform,PoisFFT,"D | D | D | D",512,22,      11.074890
2,double,uniform,PoisFFT,"D | D | D | D",512,23,      11.059140
2,double,uniform,PoisFFT,"D | D | D | D",512,24,      11.084140
2,double,uniform,PoisFFT,"D | D | D | D",512,25,      11.061471
2,double,uniform,PoisFFT,"D | D | D | D",512,26,      11.070990
2,double,uniform,PoisFFT,"D | D | D | D",512,27,      11.071481
2,double,uniform,PoisFFT,"D | D | D | D",512,28,      11.069190
2,double,uniform,PoisFFT,"D | D | D | D",512,29,      11.068451
2,double,uniform,PoisFFT,"D | D | D | D",512,30,      11.061831
2,double,uniform,PoisFFT,"D | D | D | D",512,31,      11.067931
2,double,uniform,PoisFFT,"D | D | D | D",512,32,      11.050680
2,double,uniform,PoisFFT,"D | D | D | D",512,33,      11.084790
2,double,uniform,PoisFFT,"D | D | D | D",512,34,      11.067261
2,double,uniform,PoisFFT,"D | D | D | D",512,35,      11.078680
2,double,uniform,PoisFFT,"D | D | D | D",512,36,      11.058200
2,double,uniform,PoisFFT,"D | D | D | D",512,37,      11.066350
2,double,uniform,PoisFFT,"D | D | D | D",512,38,      11.069990
2,double,uniform,PoisFFT,"D | D | D | D",512,39,      11.066040
2,double,uniform,PoisFFT,"D | D | D | D",512,40,      11.064880
2,double,uniform,PoisFFT,"D | D | D | D",512,41,      11.090660
2,double,uniform,PoisFFT,"D | D | D | D",512,42,      11.060621
2,double,uniform,PoisFFT,"D | D | D | D",512,43,      11.072010
2,double,uniform,PoisFFT,"D | D | D | D",512,44,      11.063130
2,double,uniform,PoisFFT,"D | D | D | D",512,45,      11.065181
2,double,uniform,PoisFFT,"D | D | D | D",512,46,      11.071030
2,double,uniform,PoisFFT,"D | D | D | D",512,47,      11.089180
2,double,uniform,PoisFFT,"D | D | D | D",512,48,      11.056701
2,double,uniform,PoisFFT,"D | D | D | D",512,49,      11.070991
2,double,uniform,PoisFFT,"D | D | D | D",512,50,      11.055820
2,double,uniform,PoisFFT,"D | D | D | D",512,51,      11.065050
2,double,uniform,PoisFFT,"D | D | D | D",512,52,      11.064950
2,double,uniform,PoisFFT,"D | D | D | D",512,53,      11.064561
2,double,uniform,PoisFFT,"D | D | D | D",512,54,      11.057401
2,double,uniform,PoisFFT,"D | D | D | D",512,55,      11.072020
2,double,uniform,PoisFFT,"D | D | D | D",512,56,      11.060261
2,double,uniform,PoisFFT,"D | D | D | D",512,57,      11.058411
2,double,uniform,PoisFFT,"D | D | D | D",512,58,      11.071680
2,double,uniform,PoisFFT,"D | D | D | D",512,59,      11.069940
2,double,uniform,PoisFFT,"D | D | D | D",512,60,      11.055200
2,double,uniform,PoisFFT,"D | D | D | D",512,61,      11.063001
2,double,uniform,PoisFFT,"D | D | D | D",512,62,      11.063570
2,double,uniform,PoisFFT,"D | D | D | D",512,63,      11.047300
2,double,uniform,PoisFFT,"D | D | D | D",512,64,      11.071710
2,double,uniform,PoisFFT,"D | D | D | D",512,65,      11.079200
2,double,uniform,PoisFFT,"D | D | D | D",512,66,      11.064200
2,double,uniform,PoisFFT,"D | D | D | D",512,67,      11.084380
2,double,uniform,PoisFFT,"D | D | D | D",512,68,      11.066871
2,double,uniform,PoisFFT,"D | D | D | D",512,69,      11.043750
2,double,uniform,PoisFFT,"D | D | D | D",512,70,      11.077830
2,double,uniform,PoisFFT,"D | D | D | D",512,71,      11.071590
2,double,uniform,PoisFFT,"D | D | D | D",512,72,      11.073970
2,double,uniform,PoisFFT,"D | D | D | D",512,73,      11.073421
2,double,uniform,PoisFFT,"D | D | D | D",512,74,      11.077830
