dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,0,       1.396625
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,30,      26.663667
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,31,      26.781165
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,32,      26.825515
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,33,      26.813136
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,34,      27.262791
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,35,      26.773126
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,36,      26.931674
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,37,      26.756106
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,38,      26.564979
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,39,      26.662927
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,40,      26.954584
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,41,      27.000234
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,42,      26.650588
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,43,      27.039403
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,44,      26.552818
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,45,      26.634327
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,46,      26.844975
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,47,      26.641687
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,48,      27.024674
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,49,      26.932185
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,50,      26.844105
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,51,      26.828855
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,52,      26.952804
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,53,      26.954164
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,54,      26.974814
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,55,      26.662227
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,56,      26.900214
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,57,      26.684317
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,58,      26.811696
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,59,      27.476688
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,60,      26.839046
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,61,      26.655237
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,62,      27.081063
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,63,      27.215621
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,64,      26.557069
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,65,      27.262641
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,66,      26.676507
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,67,      26.909984
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,68,      27.342110
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,69,      26.888924
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,70,      26.913914
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,71,      26.795666
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,72,      26.854775
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,73,      26.669447
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,74,      26.961204
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,0,      53.343874
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,1,      53.532802
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,2,      53.555732
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,3,      53.565902
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,4,      53.448393
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,5,      53.633171
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,6,      53.521342
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,7,      53.391644
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,8,      53.381744
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,9,      53.431703
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,10,      53.443484
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,11,      53.476853
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,12,      53.434173
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,13,      53.478573
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,14,      53.514852
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,15,      53.345355
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,16,      53.514672
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,17,      53.491943
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,18,      53.544122
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,19,      53.442223
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,20,      53.278704
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,21,      53.544682
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,22,      53.552732
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,23,      53.534792
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,24,      53.343714
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,25,      53.430063
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,26,      53.437103
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,27,      53.612661
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,28,      53.567582
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,29,      53.342905
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,30,      53.428753
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,31,      53.279195
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,32,      53.540342
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,33,      53.697040
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,34,      53.428993
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,35,      53.462124
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,36,      53.446364
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,37,      53.422134
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,38,      53.370274
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,39,      53.436454
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,40,      53.445193
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,41,      53.426803
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,42,      53.494473
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,43,      53.416844
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,44,      53.521092
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,45,      53.573642
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,46,      53.521093
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,47,      53.459983
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,48,      53.373664
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,49,      53.584192
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,50,      53.586262
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,51,      53.381554
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,52,      53.557672
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,53,      53.336854
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,54,      53.430964
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,55,      53.330905
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,56,      53.425763
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,57,      53.525382
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,58,      53.516833
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,59,      53.466003
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,60,      53.578342
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,61,      53.808999
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,62,      53.487253
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,63,      53.400714
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,64,      53.521072
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,65,      53.463083
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,66,      53.476342
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,67,      53.407114
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,68,      53.561172
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,69,      53.470893
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,70,      53.623152
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,71,      53.544232
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,72,      53.491262
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,73,      53.559202
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,74,      53.531942
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,0,      79.804013
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,1,      79.683916
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,2,      79.722965
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,3,      79.695015
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,4,      79.860803
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,5,      79.560326
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,6,      79.478377
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,7,      79.796384
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,8,      79.757694
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,9,      79.759254
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,10,      79.493497
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,11,      79.940502
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,12,      79.683554
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,13,      79.722205
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,14,      79.419838
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,15,      79.280970
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,16,      79.952762
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,17,      79.799264
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,18,      79.920122
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,19,      79.483877
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,20,      79.366759
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,21,      79.426767
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,22,      79.866813
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,23,      79.989441
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,24,      79.469068
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,25,      79.637476
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,26,      79.763854
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,27,      79.694655
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,28,      79.411038
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,29,      79.204691
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,30,      79.492287
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,31,      79.816084
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,32,      79.765564
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,33,      79.730865
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,34,      79.644755
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,35,      79.407228
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,36,      79.382008
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,37,      79.599236
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,38,      79.425038
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,39,      79.659616
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,40,      79.187000
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,41,      79.555976
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,42,      80.092341
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,43,      79.632676
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,44,      79.619086
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,45,      79.546257
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,46,      79.611816
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,47,      79.815843
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,48,      79.649745
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,49,      79.724104
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,50,      80.126280
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,51,      79.365708
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,52,      79.334609
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,53,      79.696305
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,54,      79.916353
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,55,      79.689735
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,56,      79.269829
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,57,      79.175981
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,58,      79.480587
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,59,      79.228139
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,60,      79.709145
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,61,      80.081400
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,62,      79.842073
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,63,      79.518407
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,64,      79.663085
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,65,      79.345239
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,66,      80.126271
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,67,      79.773844
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,68,      79.697455
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,69,      79.873253
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,70,      79.688615
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,71,      79.475408
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,72,      79.367668
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,73,      79.378418
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,74,      79.937683
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,0,     236.547603
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,1,     234.342397
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,2,     233.828043
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,3,     233.077560
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,4,     233.607115
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,5,     233.425607
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,6,     235.047760
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,7,     232.840453
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,8,     235.444235
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,9,     237.164566
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,10,     233.884852
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,11,     234.797372
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,12,     236.276046
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,13,     230.596488
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,14,     233.401467
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,15,     234.064400
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,16,     235.320057
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,17,     233.121230
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,18,     233.009212
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,19,     234.721453
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,20,     233.609265
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,21,     232.941052
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,22,     233.849013
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,23,     237.016768
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,24,     232.064631
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,25,     235.141818
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,26,     233.727244
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,27,     235.174588
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,28,     234.036250
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,29,     233.317528
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,30,     233.662144
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,31,     232.814563
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,32,     232.705095
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,33,     233.629365
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,34,     237.228325
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,35,     233.129870
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,36,     235.312296
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,37,     236.534303
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,38,     235.060742
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,39,     233.987893
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,40,     268.268666
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,41,     233.109154
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,42,     231.727679
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,43,     233.290622
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,44,     236.568414
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,45,     233.458189
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,46,     234.192541
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,47,     233.604448
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,48,     230.606902
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,49,     233.561758
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,50,     234.047913
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,51,     233.547669
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,52,     233.018885
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,53,     234.209551
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,54,     235.691965
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,55,     233.979004
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,56,     234.316900
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,57,     234.146271
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,58,     234.139471
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,59,     233.692547
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,60,     234.307510
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,61,     231.471753
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,62,     236.155279
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,63,     233.604698
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,64,     233.671317
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,65,     232.372152
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,66,     234.145022
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,67,     234.156102
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,68,     233.339531
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,69,     232.489881
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,70,     235.604595
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,71,     232.965945
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,72,     235.327759
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,73,     233.507999
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,74,     232.789977
