dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"D | D | D | D | N | D",64,0,      17.541767
3,float,uniform,PoisFFT,"D | D | D | D | N | D",320,65,     170.911086
3,float,uniform,PoisFFT,"D | D | D | D | N | D",320,66,     170.863256
3,float,uniform,PoisFFT,"D | D | D | D | N | D",320,67,     170.960515
3,float,uniform,PoisFFT,"D | D | D | D | N | D",320,68,     171.190464
3,float,uniform,PoisFFT,"D | D | D | D | N | D",320,69,     170.744417
3,float,uniform,PoisFFT,"D | D | D | D | N | D",320,70,     171.453041
3,float,uniform,PoisFFT,"D | D | D | D | N | D",320,71,     170.625398
3,float,uniform,PoisFFT,"D | D | D | D | N | D",320,72,     170.927906
3,float,uniform,PoisFFT,"D | D | D | D | N | D",320,73,     171.535901
3,float,uniform,PoisFFT,"D | D | D | D | N | D",320,74,     171.381292
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,0,      89.046800
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,1,      88.682413
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,2,      89.067310
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,3,      89.066980
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,4,      88.399755
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,5,      89.105270
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,6,      89.226399
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,7,      89.076370
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,8,      88.590264
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,9,      88.683913
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,10,      89.284019
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,11,      89.068711
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,12,      88.612434
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,13,      88.703283
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,14,      88.936401
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,15,      89.020751
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,16,      89.115730
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,17,      88.864582
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,18,      88.772063
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,19,      88.910671
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,20,      88.749932
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,21,      89.211099
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,22,      88.923621
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,23,      89.270449
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,24,      88.967770
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,25,      89.139100
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,26,      88.932941
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,27,      89.066810
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,28,      88.976611
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,29,      88.877702
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,30,      88.659754
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,31,      88.955891
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,32,      89.084600
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,33,      89.019010
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,34,      89.296319
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,35,      89.136470
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,36,      88.754122
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,37,      89.212649
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,38,      88.963571
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,39,      89.100880
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,40,      88.800222
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,41,      88.821602
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,42,      89.157300
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,43,      88.659713
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,44,      89.211529
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,45,      89.312939
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,46,      88.798742
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,47,      88.529655
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,48,      88.818572
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,49,      89.054990
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,50,      89.491657
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,51,      89.186189
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,52,      88.845262
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,53,      89.086660
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,54,      89.466337
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,55,      89.004001
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,56,      88.793942
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,57,      88.509225
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,58,      89.201979
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,59,      88.710423
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,60,      88.721853
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,61,      88.978061
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,62,      89.210269
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,63,      88.730963
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,64,      88.905702
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,65,      89.138220
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,66,      88.791172
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,67,      89.155109
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,68,      89.169419
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,69,      89.088530
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,70,      89.143850
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,71,      89.213069
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,72,      88.738043
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,73,      89.216529
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,74,      89.234459
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,0,     357.937919
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,1,     357.807320
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,2,     358.131227
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,3,     358.097627
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,4,     357.798920
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,5,     358.435184
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,6,     358.213047
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,7,     358.106317
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,8,     357.915729
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,9,     358.255406
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,10,     358.345585
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,11,     358.176757
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,12,     358.333385
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,13,     357.991748
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,14,     357.955408
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,15,     358.162707
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,16,     358.210896
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,17,     358.269836
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,18,     358.089087
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,19,     358.442735
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,20,     357.874779
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,21,     358.056647
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,22,     358.449895
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,23,     358.235056
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,24,     358.167426
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,25,     358.090357
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,26,     357.894669
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,27,     357.998458
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,28,     358.139277
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,29,     358.259946
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,30,     358.492494
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,31,     357.871818
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,32,     358.005748
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,33,     358.071747
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,34,     357.854599
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,35,     358.228916
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,36,     357.844630
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,37,     358.379085
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,38,     357.952169
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,39,     358.141667
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,40,     358.121747
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,41,     358.271216
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,42,     358.127187
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,43,     357.872369
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,44,     358.190406
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,45,     358.020028
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,46,     358.171816
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,47,     357.834919
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,48,     358.258776
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,49,     358.000498
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,50,     358.492204
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,51,     358.081338
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,52,     408.351593
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,53,     357.903879
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,54,     357.854500
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,55,     357.939268
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,56,     358.223406
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,57,     358.043497
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,58,     357.856089
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,59,     357.892679
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,60,     357.973468
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,61,     358.237907
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,62,     358.257206
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,63,     358.251386
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,64,     357.977668
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,65,     357.937998
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,66,     358.449485
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,67,     358.267816
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,68,     358.164156
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,69,     358.218746
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,70,     357.746959
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,71,     358.227757
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,72,     358.221436
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,73,     358.013828
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,74,     358.209136
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,0,     279.859774
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,1,     279.795645
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,2,     279.965413
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,3,     279.863604
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,4,     279.965724
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,5,     279.847834
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,6,     279.717045
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,7,     279.652515
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,8,     279.553617
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,9,     280.040423
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,10,     280.041703
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,11,     279.830824
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,12,     279.671596
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,13,     280.123823
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,14,     280.067653
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,15,     279.796885
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,16,     279.490538
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,17,     279.772035
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,18,     279.797714
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,19,     279.769545
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,20,     279.734775
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,21,     279.790944
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,22,     279.654256
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,23,     279.475447
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,24,     280.036723
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,25,     279.623467
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,26,     280.057043
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,27,     279.945614
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,28,     279.838264
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,29,     279.927114
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,30,     279.569027
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,31,     279.741565
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,32,     280.114332
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,33,     279.854884
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,34,     279.626586
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,35,     280.081003
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,36,     280.277581
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,37,     280.139062
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,38,     280.103582
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,39,     280.183872
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,40,     279.833075
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,41,     279.616076
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,42,     279.784195
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,43,     279.762145
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,44,     279.657276
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,45,     279.604197
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,46,     280.359490
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,47,     279.987933
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,48,     280.123942
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,49,     279.802525
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,50,     279.999033
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,51,     279.758755
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,52,     279.721655
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,53,     280.026062
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,54,     279.889384
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,55,     280.092202
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,56,     279.869834
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,57,     280.244632
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,58,     280.065613
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,59,     280.323641
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,60,     279.995624
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,61,     280.120832
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,62,     280.161462
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,63,     280.433199
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,64,     280.205762
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,65,     280.076852
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,66,     280.420120
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,67,     280.004533
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,68,     280.441020
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,69,     280.001253
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,70,     279.913894
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,71,     280.174541
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,72,     280.148431
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,73,     280.519849
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,74,     280.455940
