dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"N | D | N | N | N | N",64,0,      12.964637
3,double,uniform,PoisFFT,"N | D | N | N | N | N",320,65,     150.347501
3,double,uniform,PoisFFT,"N | D | N | N | N | N",320,66,     170.750386
3,double,uniform,PoisFFT,"N | D | N | N | N | N",320,67,     154.359807
3,double,uniform,PoisFFT,"N | D | N | N | N | N",320,68,     150.668757
3,double,uniform,PoisFFT,"N | D | N | N | N | N",320,69,     164.696313
3,double,uniform,PoisFFT,"N | D | N | N | N | N",320,70,     151.486878
3,double,uniform,PoisFFT,"N | D | N | N | N | N",320,71,     168.632189
3,double,uniform,PoisFFT,"N | D | N | N | N | N",320,72,     153.313419
3,double,uniform,PoisFFT,"N | D | N | N | N | N",320,73,     148.727799
3,double,uniform,PoisFFT,"N | D | N | N | N | N",320,74,     164.656952
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,0,     407.777640
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,1,     370.941457
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,2,     378.899058
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,3,     370.648940
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,4,     365.994990
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,5,     368.525383
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,6,     370.507101
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,7,     370.827527
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,8,     371.163704
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,9,     369.147796
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,10,     369.387674
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,11,     368.275626
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,12,     370.842498
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,13,     369.747519
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,14,     371.482541
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,15,     369.982497
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,16,     371.618369
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,17,     367.775112
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,18,     369.285265
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,19,     367.901400
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,20,     369.519911
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,21,     368.137257
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,22,     379.566982
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,23,     371.798727
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,24,     364.557467
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,25,     365.955851
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,26,     366.928560
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,27,     367.817640
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,28,     367.716162
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,29,     366.126170
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,30,     364.135721
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,31,     366.548635
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,32,     385.369697
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,33,     367.534204
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,34,     365.159020
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,35,     365.698735
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,36,     367.622514
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,37,     366.176499
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,38,     366.883171
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,39,     365.466387
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,40,     365.900482
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,41,     367.388286
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,42,     366.472846
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,43,     364.463028
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,44,     365.362258
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,45,     366.961820
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,46,     375.101240
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,47,     369.329024
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,48,     366.196128
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,49,     364.118422
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,50,     368.559433
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,51,     369.716760
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,52,     363.872025
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,53,     366.249489
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,54,     370.444941
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,55,     367.688752
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,56,     364.777584
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,57,     373.429578
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,58,     369.567981
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,59,     394.891782
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,60,     370.403572
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,61,     372.604698
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,62,     373.179951
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,63,     386.880851
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,64,     371.061805
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,65,     371.283812
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,66,     365.609235
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,67,     367.778281
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,68,     369.013488
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,69,     364.772354
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,70,     369.139506
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,71,     367.791801
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,72,     369.007648
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,73,     370.318524
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,74,     369.127126
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,0,     683.300639
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,1,     680.144714
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,2,     684.399257
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,3,     681.998083
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,4,     679.267904
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,5,     685.586114
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,6,     687.410734
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,7,     696.360795
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,8,     690.347852
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,9,     681.938344
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,10,     689.529570
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,11,     686.291817
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,12,     687.078963
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,13,     687.732596
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,14,     689.214891
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,15,     689.977342
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,16,     683.503602
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,17,     681.156308
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,18,     688.092932
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,19,     682.029859
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,20,     687.253702
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,21,     678.239740
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,22,     683.820259
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,23,     688.219971
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,24,     693.255627
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,25,     682.611432
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,26,     687.093394
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,27,     687.849515
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,28,     689.003153
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,29,     685.835488
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,30,     690.390267
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,31,     683.793949
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,32,     690.072442
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,33,     687.595899
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,34,     691.907731
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,35,     687.217202
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,36,     687.589239
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,37,     690.566416
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,38,     683.824419
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,39,     685.145015
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,40,     697.945676
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,41,     693.242797
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,42,     686.312712
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,43,     683.333724
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,44,     691.675624
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,45,     690.097011
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,46,     693.047669
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,47,     693.099828
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,48,     684.822169
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,49,     692.532444
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,50,     688.296861
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,51,     691.482016
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,52,     688.451649
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,53,     693.255026
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,54,     691.619794
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,55,     691.954170
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,56,     691.454337
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,57,     693.744451
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,58,     689.033463
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,59,     692.093009
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,60,     689.793324
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,61,     682.760081
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,62,     691.009351
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,63,     691.094700
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,64,     692.833151
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,65,     694.194076
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,66,     696.555651
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,67,     693.123578
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,68,     688.631857
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,69,     691.125350
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,70,     692.025530
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,71,     683.376814
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,72,     688.246901
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,73,     684.099106
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,74,     683.707710
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,0,     776.290866
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,1,     776.653373
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,2,     776.071750
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,3,     776.856941
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,4,     794.153093
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,5,     777.695402
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,6,     779.024597
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,7,     778.492623
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,8,     777.366576
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,9,     779.897918
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,10,     779.952157
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,11,     778.618442
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,12,     778.074888
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,13,     778.573252
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,14,     778.919589
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,15,     777.639132
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,16,     778.821809
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,17,     778.024288
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,18,     778.283506
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,19,     778.477573
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,20,     778.785060
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,21,     777.462874
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,22,     776.552163
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,23,     778.447313
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,24,     832.061872
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,25,     777.771491
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,26,     779.909668
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,27,     778.026098
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,28,     777.737511
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,29,     779.251185
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,30,     778.848569
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,31,     778.576662
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,32,     779.294744
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,33,     779.413603
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,34,     778.787880
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,35,     779.434123
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,36,     778.659481
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,37,     778.481973
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,38,     778.417124
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,39,     779.640531
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,40,     779.208636
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,41,     778.647801
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,42,     778.712260
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,43,     778.615392
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,44,     778.656981
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,45,     778.987938
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,46,     778.359145
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,47,     779.208385
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,48,     779.548932
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,49,     777.348605
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,50,     779.499992
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,51,     777.066199
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,52,     778.616171
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,53,     776.860601
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,54,     778.542142
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,55,     779.256654
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,56,     779.315534
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,57,     777.093398
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,58,     778.298945
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,59,     777.361295
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,60,     777.512544
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,61,     778.530863
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,62,     779.137766
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,63,     777.176367
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,64,     778.783889
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,65,     776.702323
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,66,     777.175057
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,67,     774.807683
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,68,     777.435504
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,69,     777.856180
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,70,     775.414256
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,71,     777.163407
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,72,     777.778461
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,73,     777.862030
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,74,     774.608755
