dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,31,     138.568921
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,32,     138.855107
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,33,     138.783188
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,34,     138.850158
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,35,     138.742389
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,36,     138.479021
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,37,     138.946337
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,38,     138.639760
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,39,     138.813468
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,40,     138.489981
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,41,     138.362753
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,42,     138.713039
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,43,     138.621280
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,44,     138.700889
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,45,     138.541251
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,46,     138.755878
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,47,     138.844448
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,48,     138.798208
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,49,     138.439582
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,50,     138.319064
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,51,     138.517931
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,52,     138.219745
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,53,     138.621510
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,54,     139.012446
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,55,     138.631340
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,56,     138.845697
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,57,     138.777708
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,58,     138.532741
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,59,     138.466412
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,60,     138.857668
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,61,     138.598500
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,62,     138.659370
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,63,     138.783528
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,64,     138.871408
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,65,     138.609560
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,66,     138.820888
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,67,     138.737629
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,68,     138.921367
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,69,     138.624330
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,70,     138.899597
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,71,     138.695779
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,72,     138.566051
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,73,     138.609880
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,74,     138.669390
