dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,0,       5.872468
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,30,      46.086832
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,31,      46.658556
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,32,      47.096452
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,33,      46.403479
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,34,      46.382189
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,35,      46.560168
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,36,      46.677386
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,37,      46.989452
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,38,      46.431898
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,39,      46.430238
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,40,      46.383069
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,41,      46.903983
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,42,      46.462478
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,43,      46.467218
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,44,      47.018762
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,45,      46.477258
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,46,      46.504838
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,47,      46.411748
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,48,      46.425779
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,49,      46.290610
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,50,      46.524308
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,51,      46.344620
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,52,      46.394229
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,53,      46.337110
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,54,      46.961203
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,55,      46.371190
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,56,      46.723305
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,57,      46.568727
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,58,      46.422589
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,59,      47.142531
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,60,      47.141431
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,61,      46.328070
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,62,      46.487828
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,63,      46.660376
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,64,      47.077092
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,65,      46.571917
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,66,      46.460298
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,67,      46.360380
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,68,      46.593886
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,69,      47.063733
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,70,      46.328739
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,71,      46.436568
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,72,      46.691386
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,73,      46.532617
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,74,      47.063491
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,0,      85.026780
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,1,      86.442615
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,2,      86.185458
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,3,      85.029910
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,4,      84.775283
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,5,      86.291317
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,6,      86.419396
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,7,      85.478926
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,8,      84.735984
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,9,      86.186768
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,10,      85.091129
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,11,      85.038770
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,12,      85.407076
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,13,      85.074700
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,14,      83.799693
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,15,      84.321007
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,16,      85.250588
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,17,      86.342546
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,18,      85.010320
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,19,      86.426826
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,20,      84.998090
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,21,      86.004629
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,22,      86.008370
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,23,      85.188678
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,24,      85.058320
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,25,      85.233848
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,26,      85.689383
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,27,      84.569635
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,28,      84.973681
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,29,      85.716023
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,30,      85.907911
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,31,      83.796284
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,32,      85.219348
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,33,      84.359597
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,34,      85.641234
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,35,      85.349757
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,36,      85.149999
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,37,      85.893080
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,38,      85.586039
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,39,      85.972376
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,40,      85.314512
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,41,      84.946186
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,42,      85.820057
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,43,      85.152034
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,44,      85.417052
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,45,      86.108713
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,46,      85.410091
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,47,      85.371712
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,48,      85.177584
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,49,      85.059575
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,50,      85.268793
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,51,      86.103854
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,52,      85.074035
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,53,      85.312653
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,54,      84.690119
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,55,      83.989616
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,56,      85.648269
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,57,      85.086165
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,58,      83.589441
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,59,      83.022387
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,60,      83.797588
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,61,      85.706419
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,62,      85.151794
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,63,      86.718577
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,64,      84.765148
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,65,      85.214053
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,66,      84.434742
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,67,      84.165725
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,68,      85.093345
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,69,      84.003737
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,70,      84.829567
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,71,      86.340621
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,72,      85.365692
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,73,      85.359412
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,74,      85.399091
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,0,     124.464222
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,1,     123.702720
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,2,     124.009226
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,3,     124.267853
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,4,     124.455242
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,5,     123.685160
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,6,     124.414602
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,7,     124.210284
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,8,     124.428112
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,9,     124.601480
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,10,     124.325193
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,11,     124.364342
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,12,     123.629860
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,13,     124.198225
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,14,     123.847008
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,15,     123.980567
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,16,     124.345973
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,17,     123.991257
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,18,     124.428712
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,19,     124.350323
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,20,     123.820539
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,21,     124.276443
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,22,     124.034826
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,23,     124.316203
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,24,     124.424741
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,25,     123.822938
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,26,     124.017846
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,27,     124.587340
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,28,     124.554570
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,29,     124.435652
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,30,     124.252633
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,31,     124.565680
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,32,     124.292903
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,33,     124.162324
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,34,     124.185325
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,35,     123.851238
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,36,     124.335403
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,37,     124.389112
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,38,     123.859187
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,39,     124.356223
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,40,     124.331502
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,41,     124.142145
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,42,     124.584970
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,43,     123.947187
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,44,     123.718829
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,45,     124.538780
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,46,     124.603850
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,47,     124.308723
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,48,     123.844058
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,49,     124.423982
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,50,     124.531871
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,51,     124.573061
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,52,     124.105926
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,53,     124.344942
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,54,     124.202344
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,55,     124.509960
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,56,     123.954147
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,57,     123.967787
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,58,     124.171515
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,59,     124.497031
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,60,     124.324653
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,61,     124.521831
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,62,     124.632140
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,63,     124.271413
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,64,     124.615299
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,65,     123.916157
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,66,     124.633230
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,67,     123.993466
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,68,     124.303432
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,69,     124.289454
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,70,     123.672189
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,71,     124.287363
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,72,     124.294213
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,73,     124.128875
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,74,     123.719679
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,0,     188.094646
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,1,     188.936188
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,2,     188.086617
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,3,     190.366123
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,4,     189.152495
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,5,     187.140708
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,6,     188.381964
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,7,     188.884338
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,8,     189.964227
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,9,     189.759379
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,10,     188.373144
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,11,     189.107777
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,12,     189.781779
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,13,     188.270225
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,14,     188.270425
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,15,     189.021737
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,16,     188.074137
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,17,     187.354305
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,18,     189.914748
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,19,     189.772259
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,20,     189.955296
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,21,     189.201175
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,22,     188.955258
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,23,     189.083856
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,24,     188.684501
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,25,     187.903879
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,26,     186.928829
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,27,     188.453393
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,28,     189.014047
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,29,     189.298444
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,30,     188.147116
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,31,     188.220605
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,32,     189.562761
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,33,     188.237325
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,34,     189.512662
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,35,     187.126707
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,36,     188.481013
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,37,     188.031938
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,38,     188.885878
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,39,     187.663692
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,40,     188.562612
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,41,     188.085347
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,42,     187.889039
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,43,     189.765389
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,44,     187.898639
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,45,     188.474423
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,46,     190.152244
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,47,     189.472382
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,48,     188.577922
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,49,     190.003906
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,50,     188.559922
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,51,     188.180986
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,52,     188.399484
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,53,     189.367803
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,54,     188.497033
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,55,     188.604132
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,56,     187.553423
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,57,     188.392323
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,58,     189.440573
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,59,     188.836458
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,60,     188.585531
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,61,     190.388982
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,62,     188.116796
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,63,     188.290745
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,64,     187.948529
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,65,     189.997016
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,66,     188.724811
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,67,     189.757269
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,68,     188.076007
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,69,     187.534213
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,70,     189.370514
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,71,     187.874799
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,72,     188.397134
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,73,     188.459293
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,74,     189.406983
