dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"P | P | P | P | D | N",64,0,       1.417625
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,65,      46.189393
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,66,      46.140764
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,67,      46.163243
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,68,      46.200363
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,69,      46.220854
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,70,      46.079294
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,71,      45.988706
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,72,      46.187314
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,73,      46.021305
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,74,      46.001056
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,0,      79.903871
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,1,      80.024809
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,2,      80.084969
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,3,      79.662094
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,4,      80.076448
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,5,      79.861952
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,6,      79.732622
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,7,      79.752932
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,8,      79.672263
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,9,      79.898051
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,10,      79.884411
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,11,      79.869161
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,12,      79.966171
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,13,      79.858121
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,14,      79.878041
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,15,      79.936380
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,16,      79.838442
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,17,      79.956540
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,18,      79.607924
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,19,      79.928250
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,20,      79.678414
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,21,      79.841342
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,22,      79.831002
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,23,      80.218538
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,24,      79.707993
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,25,      79.859321
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,26,      79.843661
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,27,      80.022569
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,28,      79.954391
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,29,      79.682394
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,30,      79.922441
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,31,      79.941320
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,32,      79.409106
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,33,      79.834932
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,34,      80.018390
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,35,      80.006040
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,36,      79.791122
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,37,      79.912081
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,38,      79.743523
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,39,      79.765183
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,40,      79.611735
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,41,      79.642904
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,42,      79.975751
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,43,      79.940840
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,44,      80.116158
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,45,      79.835002
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,46,      80.023660
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,47,      79.822372
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,48,      79.756853
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,49,      79.924511
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,50,      79.913051
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,51,      79.589034
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,52,      79.880461
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,53,      79.616734
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,54,      80.008209
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,55,      79.811942
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,56,      79.846962
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,57,      80.136459
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,58,      79.753223
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,59,      79.625944
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,60,      79.958501
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,61,      79.862342
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,62,      80.129329
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,63,      79.527524
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,64,      80.169378
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,65,      80.233377
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,66,      79.815772
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,67,      80.054170
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,68,      79.920281
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,69,      79.855112
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,70,      79.795292
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,71,      80.247137
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,72,      80.032310
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,73,      79.811122
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,74,      80.065879
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,0,     131.172930
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,1,     131.215149
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,2,     131.326418
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,3,     131.112100
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,4,     131.233309
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,5,     131.351998
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,6,     131.506946
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,7,     131.308578
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,8,     131.804843
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,9,     131.492126
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,10,     131.267209
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,11,     131.344007
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,12,     131.250879
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,13,     131.052871
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,14,     132.012791
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,15,     131.417247
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,16,     131.095131
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,17,     131.636695
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,18,     131.702204
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,19,     131.463516
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,20,     131.576066
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,21,     131.224009
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,22,     131.337048
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,23,     131.634255
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,24,     131.145040
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,25,     131.329428
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,26,     131.516686
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,27,     131.445987
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,28,     131.341888
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,29,     131.489006
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,30,     131.384497
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,31,     131.439137
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,32,     131.407047
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,33,     131.340437
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,34,     131.261548
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,35,     131.698874
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,36,     131.493176
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,37,     131.565496
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,38,     131.192140
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,39,     131.347608
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,40,     131.124570
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,41,     131.510086
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,42,     131.572445
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,43,     131.256989
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,44,     131.469597
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,45,     131.523005
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,46,     131.357938
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,47,     131.027152
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,48,     131.239139
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,49,     131.308888
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,50,     131.746083
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,51,     131.181020
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,52,     131.131130
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,53,     131.452227
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,54,     131.346368
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,55,     130.841213
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,56,     131.272539
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,57,     131.338098
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,58,     131.511576
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,59,     131.787414
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,60,     131.251579
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,61,     131.641915
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,62,     131.375658
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,63,     132.743233
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,64,     131.602516
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,65,     131.086620
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,66,     131.395057
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,67,     131.501506
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,68,     131.011561
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,69,     131.570656
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,70,     131.085310
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,71,     131.406698
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,72,     131.319548
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,73,     131.289929
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,74,     131.552915
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,0,     185.410896
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,1,     184.550456
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,2,     185.104309
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,3,     183.751624
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,4,     184.718974
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,5,     184.350288
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,6,     185.009681
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,7,     184.366968
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,8,     184.626755
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,9,     184.809553
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,10,     184.445657
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,11,     184.266659
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,12,     184.524486
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,13,     184.457117
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,14,     184.669775
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,15,     184.003132
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,16,     185.089299
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,17,     185.148620
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,18,     184.829063
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,19,     185.515466
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,20,     184.558676
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,21,     184.507307
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,22,     185.279518
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,23,     184.441187
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,24,     184.086971
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,25,     184.182439
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,26,     184.517686
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,27,     184.968042
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,28,     184.931592
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,29,     185.309708
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,30,     184.070490
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,31,     184.330018
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,32,     185.293867
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,33,     183.309009
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,34,     184.486816
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,35,     185.593104
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,36,     185.164979
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,37,     185.112410
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,38,     184.814993
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,39,     185.194589
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,40,     183.955033
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,41,     184.459056
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,42,     185.456976
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,43,     184.666395
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,44,     184.572546
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,45,     184.907592
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,46,     184.236480
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,47,     185.057790
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,48,     185.354657
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,49,     185.293098
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,50,     184.430337
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,51,     184.363098
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,52,     184.422297
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,53,     184.704425
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,54,     185.445937
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,55,     185.211659
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,56,     184.736093
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,57,     184.964372
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,58,     184.627715
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,59,     184.978271
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,60,     183.731705
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,61,     184.931732
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,62,     185.155609
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,63,     184.556726
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,64,     184.875182
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,65,     185.491436
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,66,     185.036320
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,67,     185.175159
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,68,     185.323258
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,69,     183.822753
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,70,     185.971921
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,71,     184.597955
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,72,     184.384058
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,73,     184.683224
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,74,     185.428497
