dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,0,       0.973089
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,65,     207.868382
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,66,     208.002240
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,67,     208.004590
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,68,     207.808163
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,69,     207.778233
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,70,     207.756462
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,71,     207.675054
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,72,     207.914831
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,73,     209.095698
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,74,     207.877521
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,0,     158.168364
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,1,     113.598873
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,2,     113.497514
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,3,     113.906759
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,4,     113.600502
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,5,     113.638352
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,6,     113.645862
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,7,     113.673131
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,8,     113.815690
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,9,     113.716601
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,10,     113.698091
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,11,     113.695522
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,12,     113.653881
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,13,     113.592352
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,14,     113.712201
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,15,     113.684541
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,16,     113.568012
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,17,     113.561323
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,18,     113.687961
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,19,     113.786230
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,20,     113.648221
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,21,     113.602282
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,22,     113.628562
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,23,     113.681881
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,24,     113.655491
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,25,     113.772981
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,26,     113.839219
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,27,     113.627422
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,28,     113.737571
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,29,     113.674631
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,30,     113.658612
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,31,     113.727251
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,32,     113.791429
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,33,     113.654932
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,34,     113.619852
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,35,     113.688241
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,36,     113.580822
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,37,     113.717461
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,38,     113.730660
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,39,     113.555993
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,40,     113.553093
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,41,     113.565083
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,42,     113.597743
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,43,     113.612943
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,44,     113.842020
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,45,     113.710561
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,46,     113.622982
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,47,     113.671122
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,48,     113.520763
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,49,     113.658732
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,50,     113.574913
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,51,     113.642822
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,52,     113.603322
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,53,     113.699541
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,54,     113.746181
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,55,     158.319453
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,56,     113.642382
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,57,     113.548863
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,58,     113.645752
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,59,     113.700962
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,60,     113.512113
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,61,     113.471613
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,62,     113.615222
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,63,     113.894719
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,64,     113.635202
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,65,     113.732780
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,66,     113.642312
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,67,     113.609412
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,68,     113.730621
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,69,     113.689431
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,70,     113.610082
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,71,     113.727891
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,72,     113.723061
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,73,     113.648932
3,double,uniform,PoisFFT,"D | D | D | D | D | D",384,74,     113.590472
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,0,     501.482314
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,1,     501.369515
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,2,     501.732052
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,3,     501.579053
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,4,     501.783051
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,5,     501.792911
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,6,     501.892799
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,7,     501.755331
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,8,     501.757151
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,9,     502.176356
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,10,     501.617213
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,11,     501.811001
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,12,     501.627132
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,13,     501.447065
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,14,     501.776471
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,15,     597.326127
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,16,     501.520644
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,17,     501.623593
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,18,     621.930403
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,19,     501.775011
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,20,     501.835231
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,21,     501.807961
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,22,     501.731822
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,23,     501.835310
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,24,     501.930399
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,25,     501.578183
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,26,     592.467919
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,27,     501.680862
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,28,     501.939869
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,29,     501.882850
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,30,     501.816091
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,31,     502.199297
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,32,     501.889750
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,33,     501.867900
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,34,     514.109818
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,35,     501.554683
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,36,     501.625873
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,37,     502.017668
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,38,     501.770181
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,39,     501.890360
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,40,     501.718731
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,41,     501.956210
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,42,     501.823181
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,43,     501.857760
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,44,     501.817930
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,45,     501.733751
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,46,     501.652882
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,47,     501.785301
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,48,     501.694072
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,49,     501.575293
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,50,     622.495217
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,51,     502.048728
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,52,     501.874119
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,53,     501.721532
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,54,     501.590943
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,55,     501.971759
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,56,     501.626932
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,57,     501.641392
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,58,     501.768881
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,59,     501.500294
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,60,     502.046918
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,61,     501.584793
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,62,     518.957347
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,63,     501.895769
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,64,     501.330036
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,65,     501.795491
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,66,     798.238783
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,67,     501.719942
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,68,     501.469224
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,69,     501.697082
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,70,     613.556533
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,71,     501.484644
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,72,     501.751882
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,73,     501.888570
3,double,uniform,PoisFFT,"D | D | D | D | D | D",448,74,     558.866879
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,0,     324.968487
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,1,     324.755799
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,2,     325.047945
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,3,     325.391142
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,4,     324.869458
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,5,     324.745949
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,6,     324.558661
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,7,     324.719428
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,8,     369.929894
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,9,     324.885627
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,10,     324.610210
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,11,     324.840797
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,12,     324.876488
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,13,     324.290964
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,14,     324.593961
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,15,     370.219471
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,16,     324.499241
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,17,     325.773358
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,18,     325.460321
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,19,     419.739860
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,20,     348.612753
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,21,     325.041265
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,22,     336.697820
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,23,     324.476232
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,24,     324.680929
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,25,     324.715169
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,26,     325.019936
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,27,     324.551941
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,28,     324.389452
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,29,     324.800488
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,30,     324.433173
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,31,     324.521481
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,32,     324.340924
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,33,     325.390292
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,34,     324.626590
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,35,     324.750779
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,36,     324.287374
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,37,     324.839317
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,38,     325.070765
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,39,     525.511686
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,40,     324.806598
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,41,     324.273963
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,42,     324.599770
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,43,     324.626850
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,44,     324.916327
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,45,     324.741138
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,46,     324.662659
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,47,     324.447832
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,48,     324.288743
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,49,     324.472082
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,50,     324.715399
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,51,     324.323563
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,52,     324.770868
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,53,     324.957387
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,54,     323.609701
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,55,     324.237494
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,56,     324.138405
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,57,     324.774329
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,58,     504.482972
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,59,     324.293413
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,60,     324.048166
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,61,     324.717369
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,62,     324.286054
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,63,     324.236034
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,64,     324.528381
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,65,     324.355474
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,66,     324.635230
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,67,     324.289474
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,68,     334.562194
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,69,     326.696118
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,70,     325.348722
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,71,     324.307083
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,72,     324.369423
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,73,     324.722539
3,double,uniform,PoisFFT,"D | D | D | D | D | D",512,74,     324.450232
