dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",64,0,      17.362017
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,52,      44.202202
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,53,      43.498617
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,54,      43.293569
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,55,      44.453701
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,56,      43.345959
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,57,      43.343129
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,58,      43.591807
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,59,      43.514298
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,60,      44.803979
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,61,      43.846346
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,62,      43.942985
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,63,      43.200440
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,64,      43.896595
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,65,      43.571578
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,66,      43.691856
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,67,      43.696457
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,68,      43.609067
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,69,      43.875855
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,70,      43.245180
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,71,      43.984164
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,72,      43.908135
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,73,      43.717797
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,74,      43.781335
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,0,      85.605807
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,1,      89.423578
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,2,      87.602511
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,3,      86.612450
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,4,      85.579887
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,5,      84.975711
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,6,      87.054196
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,7,      84.909462
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,8,      92.409055
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,9,      88.778943
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,10,      85.886345
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,11,      82.366301
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,12,      84.222597
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,13,      92.156207
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,14,      83.104276
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,15,      94.043353
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,16,      93.122719
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,17,      80.818604
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,18,      79.776952
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,19,      93.689205
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,20,      75.558054
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,21,      78.706420
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,22,      89.561267
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,23,      87.982759
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,24,      79.282285
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,25,      88.928861
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,26,      97.135439
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,27,     100.159426
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,28,      97.411166
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,29,      80.747414
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,30,      80.372187
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,31,      81.305859
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,32,      80.219838
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,33,      91.675740
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,34,      94.388669
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,35,      89.211669
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,36,      81.990295
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,37,      81.993004
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,38,      87.065805
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,39,      83.243345
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,40,      82.507050
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,41,      94.048912
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,42,      80.962313
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,43,      80.782623
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,44,      75.045687
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,45,      99.244303
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,46,      90.934066
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,47,      87.243955
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,48,      76.224248
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,49,      75.525604
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,50,      74.944008
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,51,      75.078457
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,52,      74.183263
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,53,      79.930160
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,54,      77.855775
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,55,      77.135302
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,56,      75.623193
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,57,      74.478992
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,58,      92.192656
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,59,      97.627205
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,60,     101.338657
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,61,      97.360727
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,62,      80.118918
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,63,      77.505639
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,64,      77.426959
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,65,      76.149879
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,66,      77.208361
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,67,      82.959797
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,68,      92.105197
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,69,      79.601413
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,70,      79.312295
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,71,     100.842590
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,72,      77.344069
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,73,      76.427447
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,74,      82.651480
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,0,     189.478804
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,1,     188.525841
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,2,     199.618117
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,3,     210.812001
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,4,     188.805559
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,5,     181.582054
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,6,     184.336394
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,7,     182.723755
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,8,     182.596237
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,9,     201.597871
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,10,     190.412187
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,11,     186.218189
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,12,     189.311405
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,13,     197.321444
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,14,     184.743700
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,15,     181.992131
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,16,     182.138290
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,17,     191.047002
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,18,     181.024699
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,19,     181.861092
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,20,     186.038880
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,21,     181.605663
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,22,     183.665388
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,23,     183.411500
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,24,     181.594344
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,25,     206.951851
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,26,     184.413052
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,27,     181.420935
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,28,     195.079802
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,29,     183.784877
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,30,     189.622143
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,31,     184.813569
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,32,     192.396811
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,33,     189.178416
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,34,     203.780105
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,35,     204.436210
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,36,     182.910134
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,37,     199.934954
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,38,     182.283659
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,39,     184.258118
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,40,     183.590225
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,41,     197.294577
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,42,     186.198667
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,43,     181.054292
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,44,     182.453867
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,45,     189.621799
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,46,     182.206490
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,47,     178.803296
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,48,     180.640977
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,49,     190.926175
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,50,     181.186851
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,51,     182.250859
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,52,     184.310807
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,53,     180.421259
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,54,     181.383069
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,55,     189.239114
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,56,     182.928132
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,57,     181.098082
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,58,     182.725854
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,59,     181.050123
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,60,     185.489634
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,61,     181.109841
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,62,     184.189348
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,63,     180.241621
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,64,     206.690935
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,65,     206.059942
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,66,     179.720477
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,67,     195.000372
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,68,     179.793226
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,69,     180.747545
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,70,     194.755184
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,71,     185.234447
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,72,     182.721675
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,73,     203.314372
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,74,     183.943601
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,0,     297.383844
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,1,     296.495554
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,2,     296.254036
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,3,     314.435120
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,4,     295.726062
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,5,     315.827395
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,6,     324.627740
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,7,     302.331782
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,8,     313.672468
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,9,     298.864178
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,10,     302.723926
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,11,     319.343406
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,12,     300.112415
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,13,     301.463030
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,14,     298.061747
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,15,     298.864538
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,16,     331.771892
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,17,     299.574460
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,18,     302.304111
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,19,     320.204978
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,20,     321.953758
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,21,     306.072311
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,22,     319.577534
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,23,     300.698628
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,24,     318.772613
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,25,     304.394678
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,26,     313.447431
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,27,     302.822496
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,28,     312.419202
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,29,     301.277082
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,30,     307.092479
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,31,     310.774159
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,32,     302.328471
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,33,     297.290965
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,34,     316.552468
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,35,     309.281496
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,36,     302.398610
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,37,     304.113702
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,38,     304.533607
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,39,     322.902689
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,40,     304.798354
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,41,     298.596401
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,42,     313.286752
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,43,     297.257986
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,44,     314.367431
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,45,     298.808929
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,46,     315.628057
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,47,     318.913301
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,48,     320.204258
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,49,     295.430795
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,50,     315.589858
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,51,     316.091612
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,52,     314.086644
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,53,     300.324843
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,54,     300.452442
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,55,     316.766675
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,56,     298.135386
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,57,     299.972956
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,58,     295.975339
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,59,     314.296481
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,60,     296.595833
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,61,     328.913213
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,62,     298.301335
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,63,     306.256549
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,64,     294.562745
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,65,     297.031038
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,66,     299.504741
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,67,     320.482174
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,68,     296.393255
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,69,     292.835013
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,70,     291.783915
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,71,     294.671353
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,72,     294.688163
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,73,     291.004303
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,74,     296.848210
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,0,     396.778669
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,1,     445.854849
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,2,     414.674296
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,3,     379.621175
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,4,     376.757546
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,5,     380.234358
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,6,     379.482446
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,7,     394.939950
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,8,     378.745475
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,9,     376.838345
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,10,     377.182811
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,11,     379.059792
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,12,     374.260203
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,13,     369.135118
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,14,     371.464963
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,15,     369.418696
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,16,     377.476078
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,17,     369.987529
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,18,     369.764142
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,19,     373.238654
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,20,     374.650159
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,21,     369.766901
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,22,     375.305162
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,23,     371.730201
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,24,     376.078543
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,25,     378.520486
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,26,     372.506213
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,27,     372.044487
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,28,     371.501943
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,29,     377.122462
