dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",64,0,      17.199691
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,30,     458.125514
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,31,     458.002705
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,32,     457.601099
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,33,     456.892138
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,34,     458.958906
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,35,     457.346253
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,36,     457.115526
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,37,     458.342432
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,38,     458.165524
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,39,     456.510182
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,40,     457.697288
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,41,     458.352412
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,42,     456.727320
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,43,     458.125864
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,44,     460.313900
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,45,     457.962355
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,46,     456.480802
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,47,     458.825106
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,48,     457.367443
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,49,     458.096104
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,50,     456.419023
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,51,     458.383082
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,52,     455.164997
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,53,     456.835679
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,54,     457.216724
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,55,     455.101107
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,56,     456.523502
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,57,     456.387904
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,58,     457.049986
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,59,     457.728898
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,60,     457.897277
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,61,     454.815041
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,62,     457.241204
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,63,     457.947487
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,64,     457.347033
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,65,     457.510181
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,66,     458.180863
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,67,     457.263494
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,68,     459.154723
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,69,     457.113445
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,70,     456.799938
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,71,     456.887008
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,72,     458.579969
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,73,     455.270835
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,74,     455.112188
