dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
2,double,uniform,PoisFFT,"P | P | P | P",64,0,       0.034740
2,double,uniform,PoisFFT,"P | P | P | P",384,33,       1.538074
2,double,uniform,PoisFFT,"P | P | P | P",384,34,       1.544343
2,double,uniform,PoisFFT,"P | P | P | P",384,35,       1.545573
2,double,uniform,PoisFFT,"P | P | P | P",384,36,       1.542483
2,double,uniform,PoisFFT,"P | P | P | P",384,37,       1.541123
2,double,uniform,PoisFFT,"P | P | P | P",384,38,       1.535493
2,double,uniform,PoisFFT,"P | P | P | P",384,39,       1.534094
2,double,uniform,PoisFFT,"P | P | P | P",384,40,       1.535583
2,double,uniform,PoisFFT,"P | P | P | P",384,41,       1.542103
2,double,uniform,PoisFFT,"P | P | P | P",384,42,       1.540453
2,double,uniform,PoisFFT,"P | P | P | P",384,43,       1.532624
2,double,uniform,PoisFFT,"P | P | P | P",384,44,       1.542043
2,double,uniform,PoisFFT,"P | P | P | P",384,45,       1.539443
2,double,uniform,PoisFFT,"P | P | P | P",384,46,       1.537183
2,double,uniform,PoisFFT,"P | P | P | P",384,47,       1.541783
2,double,uniform,PoisFFT,"P | P | P | P",384,48,       1.530313
2,double,uniform,PoisFFT,"P | P | P | P",384,49,       1.533174
2,double,uniform,PoisFFT,"P | P | P | P",384,50,       1.543854
2,double,uniform,PoisFFT,"P | P | P | P",384,51,       1.536673
2,double,uniform,PoisFFT,"P | P | P | P",384,52,       1.541444
2,double,uniform,PoisFFT,"P | P | P | P",384,53,       1.538173
2,double,uniform,PoisFFT,"P | P | P | P",384,54,       1.535114
2,double,uniform,PoisFFT,"P | P | P | P",384,55,       1.537513
2,double,uniform,PoisFFT,"P | P | P | P",384,56,       1.534363
2,double,uniform,PoisFFT,"P | P | P | P",384,57,       1.545323
2,double,uniform,PoisFFT,"P | P | P | P",384,58,       1.540463
2,double,uniform,PoisFFT,"P | P | P | P",384,59,       1.534714
2,double,uniform,PoisFFT,"P | P | P | P",384,60,       1.542173
2,double,uniform,PoisFFT,"P | P | P | P",384,61,       1.539863
2,double,uniform,PoisFFT,"P | P | P | P",384,62,       1.536393
2,double,uniform,PoisFFT,"P | P | P | P",384,63,       1.541154
2,double,uniform,PoisFFT,"P | P | P | P",384,64,       1.537603
2,double,uniform,PoisFFT,"P | P | P | P",384,65,       1.536524
2,double,uniform,PoisFFT,"P | P | P | P",384,66,       1.531293
2,double,uniform,PoisFFT,"P | P | P | P",384,67,       1.531514
2,double,uniform,PoisFFT,"P | P | P | P",384,68,       1.535414
2,double,uniform,PoisFFT,"P | P | P | P",384,69,       1.543514
2,double,uniform,PoisFFT,"P | P | P | P",384,70,       1.535923
2,double,uniform,PoisFFT,"P | P | P | P",384,71,       1.529204
2,double,uniform,PoisFFT,"P | P | P | P",384,72,       1.541243
2,double,uniform,PoisFFT,"P | P | P | P",384,73,       1.542974
2,double,uniform,PoisFFT,"P | P | P | P",384,74,       1.534423
2,double,uniform,PoisFFT,"P | P | P | P",448,0,       2.228086
2,double,uniform,PoisFFT,"P | P | P | P",448,1,       2.209246
2,double,uniform,PoisFFT,"P | P | P | P",448,2,       2.218876
2,double,uniform,PoisFFT,"P | P | P | P",448,3,       2.210216
2,double,uniform,PoisFFT,"P | P | P | P",448,4,       2.206746
2,double,uniform,PoisFFT,"P | P | P | P",448,5,       2.204866
2,double,uniform,PoisFFT,"P | P | P | P",448,6,       2.205346
2,double,uniform,PoisFFT,"P | P | P | P",448,7,       2.208377
2,double,uniform,PoisFFT,"P | P | P | P",448,8,       2.206297
2,double,uniform,PoisFFT,"P | P | P | P",448,9,       2.208936
2,double,uniform,PoisFFT,"P | P | P | P",448,10,       2.204956
2,double,uniform,PoisFFT,"P | P | P | P",448,11,       2.207206
2,double,uniform,PoisFFT,"P | P | P | P",448,12,       2.203647
2,double,uniform,PoisFFT,"P | P | P | P",448,13,       2.210827
2,double,uniform,PoisFFT,"P | P | P | P",448,14,       2.213256
2,double,uniform,PoisFFT,"P | P | P | P",448,15,       2.201767
2,double,uniform,PoisFFT,"P | P | P | P",448,16,       2.208486
2,double,uniform,PoisFFT,"P | P | P | P",448,17,       2.209016
2,double,uniform,PoisFFT,"P | P | P | P",448,18,       2.217486
2,double,uniform,PoisFFT,"P | P | P | P",448,19,       2.207086
2,double,uniform,PoisFFT,"P | P | P | P",448,20,       2.207566
2,double,uniform,PoisFFT,"P | P | P | P",448,21,       2.214336
2,double,uniform,PoisFFT,"P | P | P | P",448,22,       2.209746
2,double,uniform,PoisFFT,"P | P | P | P",448,23,       2.209876
2,double,uniform,PoisFFT,"P | P | P | P",448,24,       2.210777
2,double,uniform,PoisFFT,"P | P | P | P",448,25,       2.214786
2,double,uniform,PoisFFT,"P | P | P | P",448,26,       2.198776
2,double,uniform,PoisFFT,"P | P | P | P",448,27,       2.211886
2,double,uniform,PoisFFT,"P | P | P | P",448,28,       2.209276
2,double,uniform,PoisFFT,"P | P | P | P",448,29,       2.203796
2,double,uniform,PoisFFT,"P | P | P | P",448,30,       2.207186
2,double,uniform,PoisFFT,"P | P | P | P",448,31,       2.203386
2,double,uniform,PoisFFT,"P | P | P | P",448,32,       2.205947
2,double,uniform,PoisFFT,"P | P | P | P",448,33,       2.205886
2,double,uniform,PoisFFT,"P | P | P | P",448,34,       2.199316
2,double,uniform,PoisFFT,"P | P | P | P",448,35,       2.200296
2,double,uniform,PoisFFT,"P | P | P | P",448,36,       2.204776
2,double,uniform,PoisFFT,"P | P | P | P",448,37,       2.213876
2,double,uniform,PoisFFT,"P | P | P | P",448,38,       2.216206
2,double,uniform,PoisFFT,"P | P | P | P",448,39,       2.202897
2,double,uniform,PoisFFT,"P | P | P | P",448,40,       2.204647
2,double,uniform,PoisFFT,"P | P | P | P",448,41,       2.205316
2,double,uniform,PoisFFT,"P | P | P | P",448,42,       2.213136
2,double,uniform,PoisFFT,"P | P | P | P",448,43,       2.213356
2,double,uniform,PoisFFT,"P | P | P | P",448,44,       2.203826
2,double,uniform,PoisFFT,"P | P | P | P",448,45,       2.209206
2,double,uniform,PoisFFT,"P | P | P | P",448,46,       2.209376
2,double,uniform,PoisFFT,"P | P | P | P",448,47,       2.206336
2,double,uniform,PoisFFT,"P | P | P | P",448,48,       2.206636
2,double,uniform,PoisFFT,"P | P | P | P",448,49,       2.211116
2,double,uniform,PoisFFT,"P | P | P | P",448,50,       2.201716
2,double,uniform,PoisFFT,"P | P | P | P",448,51,       2.217126
2,double,uniform,PoisFFT,"P | P | P | P",448,52,       2.198987
2,double,uniform,PoisFFT,"P | P | P | P",448,53,       2.210746
2,double,uniform,PoisFFT,"P | P | P | P",448,54,       2.204596
2,double,uniform,PoisFFT,"P | P | P | P",448,55,       2.222476
2,double,uniform,PoisFFT,"P | P | P | P",448,56,       2.209976
2,double,uniform,PoisFFT,"P | P | P | P",448,57,       2.209226
2,double,uniform,PoisFFT,"P | P | P | P",448,58,       2.205697
2,double,uniform,PoisFFT,"P | P | P | P",448,59,       2.205676
2,double,uniform,PoisFFT,"P | P | P | P",448,60,       2.204647
2,double,uniform,PoisFFT,"P | P | P | P",448,61,       2.209747
2,double,uniform,PoisFFT,"P | P | P | P",448,62,       2.210446
2,double,uniform,PoisFFT,"P | P | P | P",448,63,       2.198206
2,double,uniform,PoisFFT,"P | P | P | P",448,64,       2.210146
2,double,uniform,PoisFFT,"P | P | P | P",448,65,       2.213696
2,double,uniform,PoisFFT,"P | P | P | P",448,66,       2.227736
2,double,uniform,PoisFFT,"P | P | P | P",448,67,       2.208176
2,double,uniform,PoisFFT,"P | P | P | P",448,68,       2.206866
2,double,uniform,PoisFFT,"P | P | P | P",448,69,       2.204606
2,double,uniform,PoisFFT,"P | P | P | P",448,70,       2.210496
2,double,uniform,PoisFFT,"P | P | P | P",448,71,       2.220936
2,double,uniform,PoisFFT,"P | P | P | P",448,72,       2.204866
2,double,uniform,PoisFFT,"P | P | P | P",448,73,       2.197686
2,double,uniform,PoisFFT,"P | P | P | P",448,74,       2.212626
2,double,uniform,PoisFFT,"P | P | P | P",512,0,       2.931028
2,double,uniform,PoisFFT,"P | P | P | P",512,1,       2.859509
2,double,uniform,PoisFFT,"P | P | P | P",512,2,       2.876499
2,double,uniform,PoisFFT,"P | P | P | P",512,3,       2.863559
2,double,uniform,PoisFFT,"P | P | P | P",512,4,       2.870449
2,double,uniform,PoisFFT,"P | P | P | P",512,5,       2.846269
2,double,uniform,PoisFFT,"P | P | P | P",512,6,       2.847020
2,double,uniform,PoisFFT,"P | P | P | P",512,7,       2.864449
2,double,uniform,PoisFFT,"P | P | P | P",512,8,       2.852060
2,double,uniform,PoisFFT,"P | P | P | P",512,9,       2.872999
2,double,uniform,PoisFFT,"P | P | P | P",512,10,       2.846299
2,double,uniform,PoisFFT,"P | P | P | P",512,11,       2.856619
2,double,uniform,PoisFFT,"P | P | P | P",512,12,       2.841020
2,double,uniform,PoisFFT,"P | P | P | P",512,13,       2.868669
2,double,uniform,PoisFFT,"P | P | P | P",512,14,       2.848049
2,double,uniform,PoisFFT,"P | P | P | P",512,15,       2.890649
2,double,uniform,PoisFFT,"P | P | P | P",512,16,       2.836149
2,double,uniform,PoisFFT,"P | P | P | P",512,17,       2.877519
2,double,uniform,PoisFFT,"P | P | P | P",512,18,       2.865139
2,double,uniform,PoisFFT,"P | P | P | P",512,19,       2.862249
2,double,uniform,PoisFFT,"P | P | P | P",512,20,       2.903708
2,double,uniform,PoisFFT,"P | P | P | P",512,21,       2.854340
2,double,uniform,PoisFFT,"P | P | P | P",512,22,       2.871759
2,double,uniform,PoisFFT,"P | P | P | P",512,23,       2.856829
2,double,uniform,PoisFFT,"P | P | P | P",512,24,       2.880698
2,double,uniform,PoisFFT,"P | P | P | P",512,25,       2.885549
2,double,uniform,PoisFFT,"P | P | P | P",512,26,       2.930268
2,double,uniform,PoisFFT,"P | P | P | P",512,27,       2.860579
2,double,uniform,PoisFFT,"P | P | P | P",512,28,       2.922388
2,double,uniform,PoisFFT,"P | P | P | P",512,29,       2.841159
2,double,uniform,PoisFFT,"P | P | P | P",512,30,       2.859129
2,double,uniform,PoisFFT,"P | P | P | P",512,31,       2.900308
2,double,uniform,PoisFFT,"P | P | P | P",512,32,       2.853010
2,double,uniform,PoisFFT,"P | P | P | P",512,33,       2.872529
2,double,uniform,PoisFFT,"P | P | P | P",512,34,       2.891989
2,double,uniform,PoisFFT,"P | P | P | P",512,35,       2.877378
2,double,uniform,PoisFFT,"P | P | P | P",512,36,       2.864629
2,double,uniform,PoisFFT,"P | P | P | P",512,37,       2.852589
2,double,uniform,PoisFFT,"P | P | P | P",512,38,       2.857559
2,double,uniform,PoisFFT,"P | P | P | P",512,39,       2.856479
2,double,uniform,PoisFFT,"P | P | P | P",512,40,       2.841650
2,double,uniform,PoisFFT,"P | P | P | P",512,41,       2.886818
2,double,uniform,PoisFFT,"P | P | P | P",512,42,       2.855549
2,double,uniform,PoisFFT,"P | P | P | P",512,43,       2.857939
2,double,uniform,PoisFFT,"P | P | P | P",512,44,       2.865909
2,double,uniform,PoisFFT,"P | P | P | P",512,45,       2.860129
2,double,uniform,PoisFFT,"P | P | P | P",512,46,       2.899398
2,double,uniform,PoisFFT,"P | P | P | P",512,47,       2.855839
2,double,uniform,PoisFFT,"P | P | P | P",512,48,       2.847570
2,double,uniform,PoisFFT,"P | P | P | P",512,49,       2.856079
2,double,uniform,PoisFFT,"P | P | P | P",512,50,       2.859719
2,double,uniform,PoisFFT,"P | P | P | P",512,51,       2.852909
2,double,uniform,PoisFFT,"P | P | P | P",512,52,       2.849129
2,double,uniform,PoisFFT,"P | P | P | P",512,53,       2.864299
2,double,uniform,PoisFFT,"P | P | P | P",512,54,       2.849439
2,double,uniform,PoisFFT,"P | P | P | P",512,55,       2.880159
2,double,uniform,PoisFFT,"P | P | P | P",512,56,       2.956598
2,double,uniform,PoisFFT,"P | P | P | P",512,57,       2.859709
2,double,uniform,PoisFFT,"P | P | P | P",512,58,       2.861368
2,double,uniform,PoisFFT,"P | P | P | P",512,59,       2.899108
2,double,uniform,PoisFFT,"P | P | P | P",512,60,       2.848209
2,double,uniform,PoisFFT,"P | P | P | P",512,61,       2.858209
2,double,uniform,PoisFFT,"P | P | P | P",512,62,       2.896908
2,double,uniform,PoisFFT,"P | P | P | P",512,63,       2.854289
2,double,uniform,PoisFFT,"P | P | P | P",512,64,       2.854679
2,double,uniform,PoisFFT,"P | P | P | P",512,65,       2.899829
2,double,uniform,PoisFFT,"P | P | P | P",512,66,       2.845859
2,double,uniform,PoisFFT,"P | P | P | P",512,67,       2.868069
2,double,uniform,PoisFFT,"P | P | P | P",512,68,       2.858109
2,double,uniform,PoisFFT,"P | P | P | P",512,69,       2.854679
2,double,uniform,PoisFFT,"P | P | P | P",512,70,       2.855580
2,double,uniform,PoisFFT,"P | P | P | P",512,71,       2.850509
2,double,uniform,PoisFFT,"P | P | P | P",512,72,       2.850779
2,double,uniform,PoisFFT,"P | P | P | P",512,73,       2.859069
2,double,uniform,PoisFFT,"P | P | P | P",512,74,       2.833070
