dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",64,0,      16.761064
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,52,      18.467455
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,53,      18.111489
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,54,      18.650773
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,55,      18.362976
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,56,      18.689922
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,57,      18.400016
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,58,      18.291917
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,59,      18.227757
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,60,      18.502294
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,61,      18.698442
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,62,      18.231217
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,63,      18.414065
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,64,      18.420776
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,65,      18.017389
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,66,      18.344186
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,67,      18.495234
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,68,      18.639942
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,69,      18.555744
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,70,      18.232218
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,71,      18.252327
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,72,      18.409946
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,73,      18.307317
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,74,      18.398396
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,0,      35.861682
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,1,      35.772053
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,2,      35.961570
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,3,      35.970800
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,4,      35.719104
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,5,      35.872982
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,6,      35.677774
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,7,      35.962170
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,8,      35.895752
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,9,      36.019760
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,10,      35.946051
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,11,      35.728234
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,12,      35.968731
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,13,      35.933842
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,14,      35.914491
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,15,      35.824602
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,16,      35.752863
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,17,      35.661894
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,18,      35.890351
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,19,      35.917191
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,20,      35.882322
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,21,      35.905001
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,22,      35.956881
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,23,      35.867592
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,24,      35.935841
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,25,      35.821773
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,26,      35.971561
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,27,      35.932971
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,28,      35.911161
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,29,      35.977010
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,30,      35.942881
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,31,      35.830822
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,32,      35.903991
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,33,      35.929801
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,34,      35.846222
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,35,      35.791902
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,36,      35.970651
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,37,      35.954261
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,38,      35.956751
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,39,      35.841303
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,40,      35.913952
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,41,      35.795042
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,42,      35.991170
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,43,      35.655754
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,44,      35.806072
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,45,      36.002581
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,46,      35.959321
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,47,      35.918321
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,48,      35.764793
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,49,      35.817002
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,50,      35.916441
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,51,      35.949511
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,52,      36.003520
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,53,      35.926641
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,54,      35.949111
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,55,      35.889011
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,56,      35.825922
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,57,      35.857642
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,58,      36.013791
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,59,      35.961231
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,60,      35.909681
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,61,      35.968101
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,62,      35.770222
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,63,      35.940770
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,64,      36.378106
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,65,      35.893521
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,66,      35.919062
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,67,      35.811213
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,68,      35.770883
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,69,      35.972391
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,70,      35.927872
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,71,      35.786683
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,72,      35.925951
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,73,      35.962860
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,74,      35.990221
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,0,      61.507708
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,1,      61.578277
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,2,      61.706005
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,3,      61.600985
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,4,      61.565156
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,5,      61.694815
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,6,      61.554337
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,7,      61.571687
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,8,      61.674116
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,9,      61.613136
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,10,      61.668285
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,11,      61.654666
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,12,      61.649646
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,13,      61.740184
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,14,      61.742494
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,15,      61.677005
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,16,      61.686886
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,17,      61.787364
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,18,      61.663696
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,19,      61.594826
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,20,      61.473218
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,21,      61.646656
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,22,      61.688385
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,23,      61.445468
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,24,      61.643145
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,25,      61.687755
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,26,      61.667026
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,27,      61.590287
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,28,      61.611836
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,29,      61.591077
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,30,      61.595466
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,31,      61.607986
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,32,      61.708085
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,33,      61.569086
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,34,      61.604096
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,35,      61.787944
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,36,      61.561737
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,37,      61.556517
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,38,      61.584587
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,39,      61.654225
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,40,      61.671986
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,41,      61.667285
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,42,      61.531036
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,43,      61.642056
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,44,      61.727044
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,45,      61.627146
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,46,      61.695235
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,47,      61.585327
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,48,      61.556886
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,49,      61.525246
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,50,      61.646796
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,51,      61.667936
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,52,      61.705455
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,53,      61.605656
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,54,      61.628096
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,55,      61.741724
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,56,      61.637036
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,57,      61.607246
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,58,      61.685216
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,59,      61.599826
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,60,      61.620226
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,61,      61.518757
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,62,      61.766664
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,63,      61.539607
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,64,      61.505107
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,65,      61.573507
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,66,      61.606606
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,67,      61.604956
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,68,      61.717455
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,69,      61.519937
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,70,      61.586476
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,71,      61.539777
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,72,      61.654606
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,73,      61.553177
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,74,      61.584736
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,0,     107.033902
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,1,     107.131820
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,2,     107.017992
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,3,     107.138131
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,4,     107.126841
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,5,     106.880743
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,6,     107.089571
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,7,     106.898473
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,8,     107.107131
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,9,     106.781874
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,10,     106.967602
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,11,     107.014492
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,12,     106.991252
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,13,     107.096451
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,14,     107.254169
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,15,     106.836974
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,16,     107.026302
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,17,     106.941833
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,18,     107.076771
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,19,     107.062031
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,20,     107.085031
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,21,     107.094872
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,22,     107.147421
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,23,     106.743015
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,24,     106.870044
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,25,     106.830264
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,26,     106.882093
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,27,     107.179210
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,28,     107.030232
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,29,     107.096021
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,30,     106.932323
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,31,     107.031142
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,32,     107.084011
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,33,     106.671195
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,34,     107.161000
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,35,     107.080591
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,36,     106.953752
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,37,     106.914953
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,38,     107.050472
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,39,     107.016892
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,40,     107.036041
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,41,     106.969872
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,42,     107.022541
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,43,     107.080691
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,44,     106.792335
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,45,     107.089761
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,46,     106.855464
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,47,     106.556457
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,48,     107.057981
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,49,     107.110341
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,50,     107.108851
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,51,     106.985823
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,52,     107.127260
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,53,     107.316328
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,54,     106.995932
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,55,     107.141291
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,56,     107.186530
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,57,     107.222950
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,58,     106.947623
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,59,     107.054652
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,60,     107.091421
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,61,     106.945463
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,62,     107.204530
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,63,     107.017292
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,64,     106.872404
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,65,     106.889753
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,66,     107.248959
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,67,     106.952202
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,68,     107.016682
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,69,     106.868893
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,70,     106.949463
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,71,     107.243370
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,72,     107.024263
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,73,     107.072541
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,74,     106.863783
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,0,     228.897629
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,1,     149.931606
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,2,     150.102393
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,3,     150.239112
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,4,     149.763897
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,5,     150.273232
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,6,     150.573408
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,7,     149.915686
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,8,     150.298761
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,9,     150.069154
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,10,     149.879626
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,11,     150.001935
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,12,     150.029665
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,13,     150.110233
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,14,     150.044555
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,15,     150.011905
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,16,     150.250162
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,17,     149.795498
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,18,     150.158684
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,19,     149.996294
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,20,     150.078824
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,21,     149.731647
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,22,     150.271002
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,23,     150.169103
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,24,     150.029564
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,25,     149.959625
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,26,     150.137773
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,27,     150.039604
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,28,     149.958826
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,29,     150.542859
