dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",64,0,      21.553807
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,30,      35.864423
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,31,      35.772733
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,32,      35.759633
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,33,      35.856593
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,34,      35.811874
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,35,      35.801533
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,36,      35.703995
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,37,      35.829783
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,38,      35.685325
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,39,      35.974592
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,40,      35.805234
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,41,      35.769154
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,42,      35.635836
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,43,      35.833213
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,44,      35.886582
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,45,      35.706945
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,46,      35.784424
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,47,      35.958131
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,48,      35.694385
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,49,      35.695975
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,50,      35.665275
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,51,      35.534997
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,52,      35.906032
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,53,      35.785134
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,54,      35.745244
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,55,      36.147969
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,56,      35.794533
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,57,      35.808904
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,58,      35.838633
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,59,      35.882833
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,60,      35.752654
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,61,      35.740695
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,62,      35.568246
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,63,      35.871963
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,64,      35.555126
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,65,      35.783964
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,66,      35.669695
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,67,      35.997641
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,68,      35.791764
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,69,      35.810354
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,70,      35.579486
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,71,      35.810403
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,72,      35.576467
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,73,      35.820023
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,74,      35.694824
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,0,      64.291396
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,1,      64.233937
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,2,      64.226777
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,3,      64.205457
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,4,      64.371945
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,5,      64.193028
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,6,      64.320965
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,7,      64.332776
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,8,      64.166807
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,9,      64.343285
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,10,      64.063069
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,11,      64.279006
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,12,      64.123558
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,13,      64.338936
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,14,      64.370895
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,15,      64.605442
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,16,      64.245946
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,17,      64.123038
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,18,      64.529884
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,19,      64.315026
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,20,      64.373565
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,21,      64.415985
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,22,      64.285346
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,23,      64.452824
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,24,      64.292046
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,25,      64.187777
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,26,      64.297176
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,27,      64.213277
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,28,      64.245037
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,29,      64.242717
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,30,      64.242056
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,31,      64.229337
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,32,      64.373635
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,33,      64.401615
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,34,      64.269156
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,35,      64.206317
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,36,      64.328386
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,37,      64.304896
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,38,      64.178568
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,39,      64.424195
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,40,      64.186967
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,41,      64.403855
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,42,      64.153908
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,43,      64.235266
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,44,      64.051639
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,45,      64.409004
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,46,      64.281706
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,47,      64.106768
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,48,      64.111798
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,49,      64.136278
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,50,      64.021599
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,51,      64.319816
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,52,      64.231027
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,53,      64.163448
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,54,      64.084738
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,55,      64.119358
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,56,      63.940550
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,57,      64.123768
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,58,      64.245656
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,59,      64.014479
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,60,      64.260166
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,61,      64.462064
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,62,      64.183938
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,63,      64.328735
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,64,      64.259276
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,65,      64.267477
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,66,      64.234046
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,67,      64.015169
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,68,      64.153418
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,69,      64.189826
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,70,      64.223006
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,71,      64.194817
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,72,      64.418115
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,73,      64.131968
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,74,      64.229537
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,0,     116.876868
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,1,     116.967447
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,2,     116.862768
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,3,     116.351764
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,4,     116.791799
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,5,     115.823480
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,6,     115.190166
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,7,     117.330114
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,8,     116.938998
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,9,     116.196566
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,10,     116.555762
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,11,     115.341375
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,12,     115.693381
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,13,     115.476333
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,14,     115.994407
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,15,     116.922548
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,16,     115.776931
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,17,     116.623081
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,18,     116.964627
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,19,     116.584822
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,20,     116.257325
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,21,     117.298414
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,22,     116.089617
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,23,     115.894849
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,24,     117.491622
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,25,     116.202726
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,26,     115.983018
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,27,     116.339974
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,28,     116.793330
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,29,     117.423512
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,30,     116.949598
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,31,     116.823208
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,32,     118.320733
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,33,     116.017448
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,34,     115.824779
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,35,     116.290074
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,36,     116.521382
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,37,     115.263706
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,38,     116.261595
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,39,     115.313865
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,40,     115.816920
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,41,     117.542182
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,42,     115.751210
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,43,     116.385413
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,44,     115.841419
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,45,     117.310224
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,46,     115.864299
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,47,     115.453864
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,48,     115.446314
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,49,     115.750160
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,50,     116.762330
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,51,     116.678690
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,52,     116.814268
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,53,     117.373322
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,54,     116.200276
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,55,     117.782799
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,56,     117.879438
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,57,     116.406493
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,58,     116.820089
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,59,     115.616562
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,60,     116.855249
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,61,     116.122397
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,62,     116.699471
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,63,     115.722451
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,64,     115.888769
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,65,     115.595032
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,66,     118.331323
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,67,     116.235635
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,68,     117.121306
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,69,     116.385073
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,70,     117.032597
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,71,     115.290276
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,72,     116.496822
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,73,     116.631761
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,74,     116.017628
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,0,     163.410196
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,1,     163.206098
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,2,     162.710693
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,3,     162.672794
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,4,     162.955621
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,5,     162.712974
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,6,     162.271458
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,7,     162.804512
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,8,     162.698454
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,9,     162.534846
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,10,     162.850542
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,11,     163.134888
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,12,     162.986040
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,13,     163.210618
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,14,     162.610615
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,15,     163.343777
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,16,     162.875112
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,17,     162.223469
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,18,     162.849992
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,19,     162.780593
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,20,     162.985111
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,21,     163.167219
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,22,     162.718803
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,23,     162.681814
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,24,     162.775023
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,25,     162.728023
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,26,     162.704794
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,27,     162.738074
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,28,     162.974001
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,29,     162.025190
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,30,     162.742843
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,31,     162.448446
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,32,     162.576575
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,33,     163.251587
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,34,     163.244558
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,35,     162.963981
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,36,     162.998920
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,37,     162.127870
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,38,     162.745723
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,39,     162.733963
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,40,     162.690934
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,41,     162.932101
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,42,     162.832392
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,43,     163.249438
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,44,     162.554986
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,45,     162.397277
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,46,     162.662144
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,47,     162.461736
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,48,     163.079229
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,49,     162.880702
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,50,     162.793523
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,51,     162.963791
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,52,     163.384757
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,53,     162.942921
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,54,     162.256779
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,55,     162.659274
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,56,     163.406246
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,57,     162.752073
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,58,     162.548546
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,59,     163.242638
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,60,     163.027130
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,61,     162.637625
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,62,     162.700194
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,63,     162.355928
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,64,     162.500426
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,65,     162.587745
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,66,     163.010020
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,67,     162.877922
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,68,     163.195419
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,69,     162.876532
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,70,     162.738114
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,71,     162.562915
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,72,     162.565445
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,73,     162.718054
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,74,     162.303738
