dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,0,      14.207932
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,30,     150.919400
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,31,     150.864571
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,32,     151.159287
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,33,     150.822562
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,34,     151.055808
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,35,     151.153676
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,36,     150.752843
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,37,     150.588586
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,38,     150.930920
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,39,     151.201636
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,40,     151.207546
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,41,     151.000479
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,42,     151.292085
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,43,     151.103748
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,44,     150.874421
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,45,     150.946550
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,46,     151.391663
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,47,     150.685545
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,48,     150.803832
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,49,     151.092778
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,50,     151.526731
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,51,     151.181686
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,52,     151.102657
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,53,     151.373363
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,54,     150.732553
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,55,     150.801932
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,56,     151.593619
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,57,     151.169236
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,58,     150.946261
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,59,     150.895561
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,60,     150.928700
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,61,     151.105718
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,62,     150.868951
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,63,     151.255346
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,64,     150.826861
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,65,     150.859811
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,66,     150.801941
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,67,     150.800431
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,68,     150.764941
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,69,     150.690422
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,70,     151.050579
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,71,     151.056048
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,72,     150.771552
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,73,     151.304985
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,74,     150.781001
