dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,0,       0.043529
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,30,       1.222027
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,31,       1.216587
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,32,       1.215336
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,33,       1.224417
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,34,       1.217737
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,35,       1.215896
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,36,       1.215126
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,37,       1.218537
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,38,       1.216836
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,39,       1.219346
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,40,       1.220237
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,41,       1.215317
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,42,       1.218636
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,43,       1.227177
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,44,       1.218497
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,45,       1.214836
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,46,       1.220766
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,47,       1.216137
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,48,       1.218627
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,49,       1.222876
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,50,       1.221857
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,51,       1.216327
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,52,       1.217836
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,53,       1.218206
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,54,       1.217337
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,55,       1.216517
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,56,       1.224136
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,57,       1.216907
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,58,       1.218627
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,59,       1.222306
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,60,       1.216677
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,61,       1.216177
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,62,       1.236676
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,63,       1.219096
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,64,       1.217326
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,65,       1.221707
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,66,       1.218406
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,67,       1.215946
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,68,       1.217377
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,69,       1.218826
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,70,       1.215946
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,71,       1.217997
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,72,       1.226936
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,73,       1.216436
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,74,       1.219257
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,0,       1.796390
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,1,       1.793860
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,2,       1.790240
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,3,       1.787460
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,4,       1.782631
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,5,       1.788550
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,6,       1.795340
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,7,       1.787600
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,8,       1.787430
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,9,       1.784190
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,10,       1.790230
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,11,       1.796329
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,12,       1.801430
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,13,       1.792140
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,14,       1.788920
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,15,       1.789920
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,16,       1.783030
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,17,       1.789760
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,18,       1.790770
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,19,       1.795410
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,20,       1.784351
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,21,       1.791100
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,22,       1.797020
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,23,       1.789500
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,24,       1.792680
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,25,       1.792870
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,26,       1.787210
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,27,       1.785721
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,28,       1.788060
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,29,       1.785420
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,30,       1.787380
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,31,       1.782191
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,32,       1.801080
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,33,       1.797000
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,34,       1.787031
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,35,       1.800270
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,36,       1.788180
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,37,       1.791701
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,38,       1.786810
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,39,       1.786430
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,40,       1.791360
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,41,       1.790920
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,42,       1.785480
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,43,       1.784600
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,44,       1.786411
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,45,       1.791840
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,46,       1.791370
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,47,       1.796080
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,48,       1.793800
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,49,       1.791880
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,50,       1.790680
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,51,       1.790771
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,52,       1.797880
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,53,       1.795470
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,54,       1.790820
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,55,       1.793520
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,56,       1.793530
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,57,       1.784429
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,58,       1.793340
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,59,       1.789760
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,60,       1.796900
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,61,       1.785460
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,62,       1.791770
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,63,       1.788260
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,64,       1.791870
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,65,       1.794620
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,66,       1.799260
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,67,       1.800290
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,68,       1.789060
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,69,       1.795820
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,70,       1.786340
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,71,       1.784940
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,72,       1.781460
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,73,       1.793640
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,74,       1.789851
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,0,       2.810558
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,1,       2.790579
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,2,       2.807579
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,3,       2.796539
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,4,       2.804149
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,5,       2.795809
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,6,       2.801338
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,7,       2.798809
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,8,       2.797949
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,9,       2.799489
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,10,       2.806419
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,11,       2.809649
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,12,       2.791129
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,13,       2.801258
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,14,       2.792619
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,15,       2.796169
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,16,       2.793899
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,17,       2.805929
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,18,       2.806638
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,19,       2.794809
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,20,       2.807449
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,21,       2.789899
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,22,       2.800689
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,23,       2.787369
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,24,       2.801929
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,25,       2.811299
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,26,       2.793969
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,27,       2.800329
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,28,       2.795849
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,29,       2.801129
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,30,       2.793949
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,31,       2.802319
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,32,       2.792360
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,33,       2.799000
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,34,       2.806889
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,35,       2.799219
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,36,       2.801119
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,37,       2.798379
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,38,       2.793399
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,39,       2.793749
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,40,       2.799780
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,41,       2.793339
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,42,       2.808859
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,43,       2.798859
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,44,       2.797049
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,45,       2.827139
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,46,       2.796590
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,47,       2.808769
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,48,       2.790859
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,49,       2.802669
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,50,       2.792509
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,51,       2.790049
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,52,       2.795699
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,53,       2.791079
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,54,       2.791729
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,55,       2.794629
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,56,       2.800428
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,57,       2.795819
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,58,       2.792479
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,59,       2.798549
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,60,       2.799719
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,61,       2.785929
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,62,       2.804709
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,63,       2.797069
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,64,       2.800798
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,65,       2.799188
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,66,       2.793299
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,67,       2.799729
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,68,       2.792089
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,69,       2.794679
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,70,       2.810549
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,71,       2.790519
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,72,       2.801729
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,73,       2.799968
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,74,       2.801629
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,0,       3.510592
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,1,       3.485062
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,2,       3.493892
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,3,       3.480292
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,4,       3.491361
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,5,       3.478751
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,6,       3.470961
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,7,       3.473952
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,8,       3.480291
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,9,       3.492791
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,10,       3.472822
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,11,       3.482642
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,12,       3.475151
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,13,       3.469451
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,14,       3.484472
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,15,       3.497752
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,16,       3.469462
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,17,       3.472811
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,18,       3.481891
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,19,       3.478042
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,20,       3.474651
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,21,       3.476611
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,22,       3.474652
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,23,       3.476261
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,24,       3.477651
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,25,       3.472932
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,26,       3.474922
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,27,       3.488332
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,28,       3.477391
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,29,       3.475992
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,30,       3.478532
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,31,       3.475341
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,32,       3.477391
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,33,       3.502901
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,34,       3.477982
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,35,       3.480352
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,36,       3.479041
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,37,       3.487371
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,38,       3.471762
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,39,       3.479002
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,40,       3.476491
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,41,       3.473971
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,42,       3.484772
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,43,       3.477761
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,44,       3.475711
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,45,       3.491471
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,46,       3.482271
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,47,       3.482942
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,48,       3.484561
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,49,       3.478581
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,50,       3.474251
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,51,       3.484241
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,52,       3.472672
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,53,       3.475671
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,54,       3.491251
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,55,       3.476471
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,56,       3.477012
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,57,       3.485432
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,58,       3.474851
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,59,       3.478421
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,60,       3.490311
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,61,       3.477572
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,62,       3.473962
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,63,       3.496881
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,64,       3.472631
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,65,       3.476371
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,66,       3.488792
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,67,       3.477461
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,68,       3.482691
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,69,       3.495281
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,70,       3.482402
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,71,       3.476272
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,72,       3.474222
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,73,       3.481841
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,74,       3.470861
