dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",64,0,      16.939548
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,1,      46.155049
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,2,      46.771351
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,3,      46.588384
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,4,      57.433570
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,5,      46.221638
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,6,      46.622563
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,7,      46.071238
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,8,      46.313246
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,9,      46.356525
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,10,      46.349445
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,11,      46.376446
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,12,      46.563133
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,13,      46.491945
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,14,      46.710032
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,15,      46.586583
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,16,      46.384295
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,17,      46.612632
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,18,      46.415016
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,19,      46.598854
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,20,      46.275666
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,21,      46.318906
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,22,      46.487075
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,23,      58.272081
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,24,      46.374735
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,25,      46.648753
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,26,      46.136748
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,27,      46.135468
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,28,      46.531014
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,29,      46.397475
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,30,      46.622583
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,31,      46.389255
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,32,      46.107579
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,33,      46.101039
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,34,      46.339426
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,35,      46.315496
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,36,      46.449875
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,37,      46.612373
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,38,      46.335767
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,39,      46.266147
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,40,      46.453635
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,41,      46.621353
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,42,      46.261517
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,43,      46.470074
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,44,      46.282167
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,45,      46.232687
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,46,      46.308827
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,47,      46.294997
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,48,      46.421585
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,49,      46.224888
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,50,      46.149058
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,51,      46.360956
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,52,      46.296006
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,53,      46.629183
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,54,      46.409736
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,55,      46.776241
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,56,      46.588213
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,57,      46.504704
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,58,      46.373375
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,59,      46.416255
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,60,      46.525914
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,61,      46.496384
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,62,      46.467915
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,63,      69.845440
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,64,      46.498374
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,65,      46.305466
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,66,      46.376045
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,67,      46.628262
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,68,      46.389205
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,69,      46.228067
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,70,      46.240337
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,71,      58.233341
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,72,      46.543293
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,73,      46.567343
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,74,      57.454780
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,0,      59.260650
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,1,      59.378189
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,2,      59.179161
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,3,      59.386589
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,4,      59.281800
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,5,      59.191170
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,6,      59.269770
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,7,      59.348089
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,8,      59.486757
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,9,      59.155711
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,10,      59.373388
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,11,      59.335329
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,12,      59.569217
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,13,      59.332379
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,14,      59.453928
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,15,      59.226360
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,16,      59.278890
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,17,      59.460678
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,18,      59.519157
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,19,      59.173591
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,20,      59.092072
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,21,      59.203320
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,22,      59.296049
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,23,      59.411108
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,24,      59.117481
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,25,      59.304290
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,26,      59.070482
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,27,      59.303160
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,28,      59.370779
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,29,      59.278570
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,30,      59.070352
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,31,      59.285410
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,32,      59.488787
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,33,      59.373639
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,34,      59.242850
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,35,      59.515676
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,36,      59.163801
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,37,      59.386268
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,38,      59.276740
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,39,      59.175081
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,40,      59.190810
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,41,      59.298370
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,42,      59.410259
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,43,      59.537817
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,44,      59.269350
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,45,      59.192110
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,46,      59.386159
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,47,      59.256940
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,48,      59.218450
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,49,      59.439908
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,50,      59.439458
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,51,      59.265580
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,52,      59.236540
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,53,      97.578187
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,54,      59.286580
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,55,      59.152121
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,56,      59.256660
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,57,      59.497767
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,58,      59.524017
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,59,      59.118921
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,60,      59.314739
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,61,      59.066722
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,62,      59.449488
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,63,      59.351719
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,64,      59.436048
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,65,      59.583536
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,66,      59.663056
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,67,      59.546837
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,68,      59.269910
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,69,      59.384348
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,70,      59.340379
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,71,      59.144201
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,72,      59.314370
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,73,      59.283619
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,74,      59.130311
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,0,      97.168681
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,1,      97.180621
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,2,     132.954446
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,3,      97.118862
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,4,      96.886544
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,5,      97.074292
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,6,      96.964884
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,7,      97.186471
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,8,      96.890864
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,9,      96.978554
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,10,      97.120751
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,11,      97.278720
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,12,      97.484598
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,13,      96.330591
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,14,      97.139222
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,15,      96.844854
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,16,      97.072852
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,17,      97.078752
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,18,      97.061694
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,19,      97.080674
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,20,     130.211337
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,21,      97.022935
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,22,      97.034845
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,23,      96.892026
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,24,      96.847874
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,25,      97.114731
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,26,      96.947774
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,27,      96.934704
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,28,      96.294041
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,29,      96.844195
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,30,      97.189351
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,31,      96.795216
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,32,      96.767575
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,33,      97.052823
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,34,      97.230011
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,35,      97.153961
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,36,      97.264620
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,37,      96.946634
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,38,      96.613747
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,39,      96.816235
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,40,      96.740226
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,41,      97.023933
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,42,      97.044862
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,43,      97.050373
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,44,      97.158962
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,45,      97.156741
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,46,      96.763976
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,47,      97.101842
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,48,      97.127171
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,49,      96.987903
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,50,      97.161241
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,51,      97.266070
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,52,      97.073762
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,53,      97.102033
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,54,      97.018193
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,55,      96.954423
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,56,      96.910554
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,57,      97.133402
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,58,      96.983193
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,59,      97.104002
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,60,      97.066353
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,61,      96.572408
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,62,      97.052823
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,63,      97.060892
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,64,      96.882974
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,65,      96.608508
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,66,      97.051933
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,67,      97.066012
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,68,      96.892505
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,69,      97.220241
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,70,      96.963493
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,71,      96.588918
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,72,      96.923794
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,73,      97.022233
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,74,      97.119232
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,0,     181.780012
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,1,     145.854371
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,2,     145.998230
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,3,     146.111848
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,4,     145.623123
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,5,     146.045678
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,6,     146.191077
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,7,     146.479954
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,8,     145.482355
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,9,     145.814441
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,10,     146.115998
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,11,     211.266084
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,12,     145.905330
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,13,     145.878491
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,14,     146.007068
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,15,     146.461454
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,16,     146.363025
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,17,     145.831771
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,18,     145.831251
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,19,     146.238757
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,20,     146.213227
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,21,     146.090068
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,22,     145.827111
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,23,     146.090448
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,24,     185.507951
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,25,     145.966880
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,26,     145.821671
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,27,     146.202027
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,28,     145.810551
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,29,     145.715932
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,30,     145.765602
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,31,     146.270397
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,32,     146.111368
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,33,     181.777732
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,34,     146.083678
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,35,     146.216617
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,36,     145.709882
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,37,     145.925570
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,38,     145.844270
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,39,     145.994189
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,40,     146.003719
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,41,     146.020169
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,42,     146.290666
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,43,     145.936329
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,44,     146.164667
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,45,     145.962529
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,46,     145.648713
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,47,     146.023529
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,48,     146.330185
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,49,     146.076598
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,50,     198.178270
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,51,     145.652213
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,52,     145.585783
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,53,     146.064489
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,54,     145.685242
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,55,     145.912290
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,56,     146.014869
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,57,     146.020679
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,58,     145.844031
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,59,     146.493954
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,60,     146.127648
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,61,     146.039589
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,62,     145.961119
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,63,     146.095798
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,64,     146.166077
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,65,     145.961990
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,66,     146.280886
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,67,     146.144748
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,68,     145.835041
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,69,     146.109758
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,70,     146.230837
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,71,     146.118389
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,72,     145.649133
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,73,     146.023370
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,74,     145.804421
