dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
2,float,uniform,PoisFFT,"P | P | P | P",64,0,       0.024430
2,float,uniform,PoisFFT,"P | P | P | P",384,33,       0.990438
2,float,uniform,PoisFFT,"P | P | P | P",384,34,       0.987549
2,float,uniform,PoisFFT,"P | P | P | P",384,35,       0.986959
2,float,uniform,PoisFFT,"P | P | P | P",384,36,       0.991219
2,float,uniform,PoisFFT,"P | P | P | P",384,37,       0.988149
2,float,uniform,PoisFFT,"P | P | P | P",384,38,       0.984309
2,float,uniform,PoisFFT,"P | P | P | P",384,39,       0.988839
2,float,uniform,PoisFFT,"P | P | P | P",384,40,       0.985619
2,float,uniform,PoisFFT,"P | P | P | P",384,41,       0.989889
2,float,uniform,PoisFFT,"P | P | P | P",384,42,       0.987099
2,float,uniform,PoisFFT,"P | P | P | P",384,43,       0.987519
2,float,uniform,PoisFFT,"P | P | P | P",384,44,       0.992839
2,float,uniform,PoisFFT,"P | P | P | P",384,45,       0.983149
2,float,uniform,PoisFFT,"P | P | P | P",384,46,       0.987249
2,float,uniform,PoisFFT,"P | P | P | P",384,47,       0.990419
2,float,uniform,PoisFFT,"P | P | P | P",384,48,       0.987720
2,float,uniform,PoisFFT,"P | P | P | P",384,49,       0.985199
2,float,uniform,PoisFFT,"P | P | P | P",384,50,       0.984399
2,float,uniform,PoisFFT,"P | P | P | P",384,51,       0.983680
2,float,uniform,PoisFFT,"P | P | P | P",384,52,       0.981369
2,float,uniform,PoisFFT,"P | P | P | P",384,53,       0.982159
2,float,uniform,PoisFFT,"P | P | P | P",384,54,       0.988669
2,float,uniform,PoisFFT,"P | P | P | P",384,55,       0.988159
2,float,uniform,PoisFFT,"P | P | P | P",384,56,       0.985809
2,float,uniform,PoisFFT,"P | P | P | P",384,57,       0.982689
2,float,uniform,PoisFFT,"P | P | P | P",384,58,       0.981679
2,float,uniform,PoisFFT,"P | P | P | P",384,59,       0.984918
2,float,uniform,PoisFFT,"P | P | P | P",384,60,       0.988829
2,float,uniform,PoisFFT,"P | P | P | P",384,61,       0.985839
2,float,uniform,PoisFFT,"P | P | P | P",384,62,       0.984649
2,float,uniform,PoisFFT,"P | P | P | P",384,63,       0.986849
2,float,uniform,PoisFFT,"P | P | P | P",384,64,       0.983700
2,float,uniform,PoisFFT,"P | P | P | P",384,65,       0.984869
2,float,uniform,PoisFFT,"P | P | P | P",384,66,       0.985709
2,float,uniform,PoisFFT,"P | P | P | P",384,67,       0.982469
2,float,uniform,PoisFFT,"P | P | P | P",384,68,       0.986859
2,float,uniform,PoisFFT,"P | P | P | P",384,69,       0.987949
2,float,uniform,PoisFFT,"P | P | P | P",384,70,       0.983289
2,float,uniform,PoisFFT,"P | P | P | P",384,71,       0.986239
2,float,uniform,PoisFFT,"P | P | P | P",384,72,       0.983719
2,float,uniform,PoisFFT,"P | P | P | P",384,73,       0.984769
2,float,uniform,PoisFFT,"P | P | P | P",384,74,       0.984179
2,float,uniform,PoisFFT,"P | P | P | P",448,0,       1.494733
2,float,uniform,PoisFFT,"P | P | P | P",448,1,       1.494504
2,float,uniform,PoisFFT,"P | P | P | P",448,2,       1.486464
2,float,uniform,PoisFFT,"P | P | P | P",448,3,       1.489883
2,float,uniform,PoisFFT,"P | P | P | P",448,4,       1.486174
2,float,uniform,PoisFFT,"P | P | P | P",448,5,       1.487084
2,float,uniform,PoisFFT,"P | P | P | P",448,6,       1.494513
2,float,uniform,PoisFFT,"P | P | P | P",448,7,       1.486304
2,float,uniform,PoisFFT,"P | P | P | P",448,8,       1.496293
2,float,uniform,PoisFFT,"P | P | P | P",448,9,       1.491233
2,float,uniform,PoisFFT,"P | P | P | P",448,10,       1.482884
2,float,uniform,PoisFFT,"P | P | P | P",448,11,       1.496253
2,float,uniform,PoisFFT,"P | P | P | P",448,12,       1.494333
2,float,uniform,PoisFFT,"P | P | P | P",448,13,       1.495004
2,float,uniform,PoisFFT,"P | P | P | P",448,14,       1.492063
2,float,uniform,PoisFFT,"P | P | P | P",448,15,       1.495313
2,float,uniform,PoisFFT,"P | P | P | P",448,16,       1.487504
2,float,uniform,PoisFFT,"P | P | P | P",448,17,       1.491493
2,float,uniform,PoisFFT,"P | P | P | P",448,18,       1.498893
2,float,uniform,PoisFFT,"P | P | P | P",448,19,       1.490304
2,float,uniform,PoisFFT,"P | P | P | P",448,20,       1.495153
2,float,uniform,PoisFFT,"P | P | P | P",448,21,       1.492584
2,float,uniform,PoisFFT,"P | P | P | P",448,22,       1.495494
2,float,uniform,PoisFFT,"P | P | P | P",448,23,       1.499833
2,float,uniform,PoisFFT,"P | P | P | P",448,24,       1.490573
2,float,uniform,PoisFFT,"P | P | P | P",448,25,       1.494004
2,float,uniform,PoisFFT,"P | P | P | P",448,26,       1.487243
2,float,uniform,PoisFFT,"P | P | P | P",448,27,       1.490533
2,float,uniform,PoisFFT,"P | P | P | P",448,28,       1.491614
2,float,uniform,PoisFFT,"P | P | P | P",448,29,       1.485283
2,float,uniform,PoisFFT,"P | P | P | P",448,30,       1.491863
2,float,uniform,PoisFFT,"P | P | P | P",448,31,       1.492214
2,float,uniform,PoisFFT,"P | P | P | P",448,32,       1.496973
2,float,uniform,PoisFFT,"P | P | P | P",448,33,       1.495463
2,float,uniform,PoisFFT,"P | P | P | P",448,34,       1.497114
2,float,uniform,PoisFFT,"P | P | P | P",448,35,       1.494043
2,float,uniform,PoisFFT,"P | P | P | P",448,36,       1.493533
2,float,uniform,PoisFFT,"P | P | P | P",448,37,       1.494354
2,float,uniform,PoisFFT,"P | P | P | P",448,38,       1.488433
2,float,uniform,PoisFFT,"P | P | P | P",448,39,       1.489794
2,float,uniform,PoisFFT,"P | P | P | P",448,40,       1.491874
2,float,uniform,PoisFFT,"P | P | P | P",448,41,       1.492194
2,float,uniform,PoisFFT,"P | P | P | P",448,42,       1.493403
2,float,uniform,PoisFFT,"P | P | P | P",448,43,       1.493654
2,float,uniform,PoisFFT,"P | P | P | P",448,44,       1.487303
2,float,uniform,PoisFFT,"P | P | P | P",448,45,       1.495174
2,float,uniform,PoisFFT,"P | P | P | P",448,46,       1.490804
2,float,uniform,PoisFFT,"P | P | P | P",448,47,       1.494994
2,float,uniform,PoisFFT,"P | P | P | P",448,48,       1.489493
2,float,uniform,PoisFFT,"P | P | P | P",448,49,       1.489274
2,float,uniform,PoisFFT,"P | P | P | P",448,50,       1.492673
2,float,uniform,PoisFFT,"P | P | P | P",448,51,       1.490083
2,float,uniform,PoisFFT,"P | P | P | P",448,52,       1.493434
2,float,uniform,PoisFFT,"P | P | P | P",448,53,       1.488613
2,float,uniform,PoisFFT,"P | P | P | P",448,54,       1.488854
2,float,uniform,PoisFFT,"P | P | P | P",448,55,       1.493214
2,float,uniform,PoisFFT,"P | P | P | P",448,56,       1.494693
2,float,uniform,PoisFFT,"P | P | P | P",448,57,       1.495374
2,float,uniform,PoisFFT,"P | P | P | P",448,58,       1.487414
2,float,uniform,PoisFFT,"P | P | P | P",448,59,       1.483703
2,float,uniform,PoisFFT,"P | P | P | P",448,60,       1.496043
2,float,uniform,PoisFFT,"P | P | P | P",448,61,       1.490954
2,float,uniform,PoisFFT,"P | P | P | P",448,62,       1.496183
2,float,uniform,PoisFFT,"P | P | P | P",448,63,       1.490644
2,float,uniform,PoisFFT,"P | P | P | P",448,64,       1.488314
2,float,uniform,PoisFFT,"P | P | P | P",448,65,       1.497233
2,float,uniform,PoisFFT,"P | P | P | P",448,66,       1.492494
2,float,uniform,PoisFFT,"P | P | P | P",448,67,       1.494094
2,float,uniform,PoisFFT,"P | P | P | P",448,68,       1.489263
2,float,uniform,PoisFFT,"P | P | P | P",448,69,       1.490184
2,float,uniform,PoisFFT,"P | P | P | P",448,70,       1.494724
2,float,uniform,PoisFFT,"P | P | P | P",448,71,       1.491683
2,float,uniform,PoisFFT,"P | P | P | P",448,72,       1.499684
2,float,uniform,PoisFFT,"P | P | P | P",448,73,       1.488434
2,float,uniform,PoisFFT,"P | P | P | P",448,74,       1.496463
2,float,uniform,PoisFFT,"P | P | P | P",512,0,       1.900389
2,float,uniform,PoisFFT,"P | P | P | P",512,1,       1.907419
2,float,uniform,PoisFFT,"P | P | P | P",512,2,       1.875189
2,float,uniform,PoisFFT,"P | P | P | P",512,3,       1.875169
2,float,uniform,PoisFFT,"P | P | P | P",512,4,       1.906639
2,float,uniform,PoisFFT,"P | P | P | P",512,5,       1.871800
2,float,uniform,PoisFFT,"P | P | P | P",512,6,       1.898339
2,float,uniform,PoisFFT,"P | P | P | P",512,7,       1.869110
2,float,uniform,PoisFFT,"P | P | P | P",512,8,       1.904599
2,float,uniform,PoisFFT,"P | P | P | P",512,9,       1.874499
2,float,uniform,PoisFFT,"P | P | P | P",512,10,       1.889209
2,float,uniform,PoisFFT,"P | P | P | P",512,11,       1.872729
2,float,uniform,PoisFFT,"P | P | P | P",512,12,       1.896569
2,float,uniform,PoisFFT,"P | P | P | P",512,13,       1.880659
2,float,uniform,PoisFFT,"P | P | P | P",512,14,       1.902449
2,float,uniform,PoisFFT,"P | P | P | P",512,15,       1.891068
2,float,uniform,PoisFFT,"P | P | P | P",512,16,       1.874430
2,float,uniform,PoisFFT,"P | P | P | P",512,17,       1.881889
2,float,uniform,PoisFFT,"P | P | P | P",512,18,       1.870590
2,float,uniform,PoisFFT,"P | P | P | P",512,19,       1.882388
2,float,uniform,PoisFFT,"P | P | P | P",512,20,       1.872580
2,float,uniform,PoisFFT,"P | P | P | P",512,21,       1.902109
2,float,uniform,PoisFFT,"P | P | P | P",512,22,       1.877049
2,float,uniform,PoisFFT,"P | P | P | P",512,23,       1.889459
2,float,uniform,PoisFFT,"P | P | P | P",512,24,       1.874659
2,float,uniform,PoisFFT,"P | P | P | P",512,25,       1.905739
2,float,uniform,PoisFFT,"P | P | P | P",512,26,       1.878730
2,float,uniform,PoisFFT,"P | P | P | P",512,27,       1.903199
2,float,uniform,PoisFFT,"P | P | P | P",512,28,       1.873489
2,float,uniform,PoisFFT,"P | P | P | P",512,29,       1.897229
2,float,uniform,PoisFFT,"P | P | P | P",512,30,       1.887129
2,float,uniform,PoisFFT,"P | P | P | P",512,31,       1.886589
2,float,uniform,PoisFFT,"P | P | P | P",512,32,       1.880559
2,float,uniform,PoisFFT,"P | P | P | P",512,33,       1.877849
2,float,uniform,PoisFFT,"P | P | P | P",512,34,       1.878219
2,float,uniform,PoisFFT,"P | P | P | P",512,35,       1.871559
2,float,uniform,PoisFFT,"P | P | P | P",512,36,       1.880049
2,float,uniform,PoisFFT,"P | P | P | P",512,37,       1.884329
2,float,uniform,PoisFFT,"P | P | P | P",512,38,       1.875479
2,float,uniform,PoisFFT,"P | P | P | P",512,39,       1.871189
2,float,uniform,PoisFFT,"P | P | P | P",512,40,       1.874769
2,float,uniform,PoisFFT,"P | P | P | P",512,41,       1.873219
2,float,uniform,PoisFFT,"P | P | P | P",512,42,       1.879139
2,float,uniform,PoisFFT,"P | P | P | P",512,43,       1.875569
2,float,uniform,PoisFFT,"P | P | P | P",512,44,       1.885939
2,float,uniform,PoisFFT,"P | P | P | P",512,45,       1.885099
2,float,uniform,PoisFFT,"P | P | P | P",512,46,       1.875449
2,float,uniform,PoisFFT,"P | P | P | P",512,47,       1.867289
2,float,uniform,PoisFFT,"P | P | P | P",512,48,       1.892829
2,float,uniform,PoisFFT,"P | P | P | P",512,49,       1.874919
2,float,uniform,PoisFFT,"P | P | P | P",512,50,       1.895729
2,float,uniform,PoisFFT,"P | P | P | P",512,51,       1.870400
2,float,uniform,PoisFFT,"P | P | P | P",512,52,       1.893000
2,float,uniform,PoisFFT,"P | P | P | P",512,53,       1.872020
2,float,uniform,PoisFFT,"P | P | P | P",512,54,       1.900549
2,float,uniform,PoisFFT,"P | P | P | P",512,55,       1.875459
2,float,uniform,PoisFFT,"P | P | P | P",512,56,       1.899819
2,float,uniform,PoisFFT,"P | P | P | P",512,57,       1.881919
2,float,uniform,PoisFFT,"P | P | P | P",512,58,       1.889459
2,float,uniform,PoisFFT,"P | P | P | P",512,59,       1.872479
2,float,uniform,PoisFFT,"P | P | P | P",512,60,       1.867389
2,float,uniform,PoisFFT,"P | P | P | P",512,61,       1.880799
2,float,uniform,PoisFFT,"P | P | P | P",512,62,       1.871799
2,float,uniform,PoisFFT,"P | P | P | P",512,63,       1.889579
2,float,uniform,PoisFFT,"P | P | P | P",512,64,       1.868549
2,float,uniform,PoisFFT,"P | P | P | P",512,65,       1.893909
2,float,uniform,PoisFFT,"P | P | P | P",512,66,       1.868329
2,float,uniform,PoisFFT,"P | P | P | P",512,67,       1.883099
2,float,uniform,PoisFFT,"P | P | P | P",512,68,       1.885549
2,float,uniform,PoisFFT,"P | P | P | P",512,69,       1.871699
2,float,uniform,PoisFFT,"P | P | P | P",512,70,       1.879719
2,float,uniform,PoisFFT,"P | P | P | P",512,71,       1.870489
2,float,uniform,PoisFFT,"P | P | P | P",512,72,       1.881999
2,float,uniform,PoisFFT,"P | P | P | P",512,73,       1.885489
2,float,uniform,PoisFFT,"P | P | P | P",512,74,       1.878799
