dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
1,double,uniform,PoisFFT,"Ds | Ds",64,0,       0.003480
1,double,uniform,PoisFFT,"Ds | Ds",384,33,       0.003040
1,double,uniform,PoisFFT,"Ds | Ds",384,34,       0.003080
1,double,uniform,PoisFFT,"Ds | Ds",384,35,       0.002990
1,double,uniform,PoisFFT,"Ds | Ds",384,36,       0.003000
1,double,uniform,PoisFFT,"Ds | Ds",384,37,       0.002960
1,double,uniform,PoisFFT,"Ds | Ds",384,38,       0.003020
1,double,uniform,PoisFFT,"Ds | Ds",384,39,       0.002990
1,double,uniform,PoisFFT,"Ds | Ds",384,40,       0.003020
1,double,uniform,PoisFFT,"Ds | Ds",384,41,       0.003040
1,double,uniform,PoisFFT,"Ds | Ds",384,42,       0.003020
1,double,uniform,PoisFFT,"Ds | Ds",384,43,       0.003040
1,double,uniform,PoisFFT,"Ds | Ds",384,44,       0.002980
1,double,uniform,PoisFFT,"Ds | Ds",384,45,       0.003000
1,double,uniform,PoisFFT,"Ds | Ds",384,46,       0.003009
1,double,uniform,PoisFFT,"Ds | Ds",384,47,       0.003029
1,double,uniform,PoisFFT,"Ds | Ds",384,48,       0.002970
1,double,uniform,PoisFFT,"Ds | Ds",384,49,       0.003070
1,double,uniform,PoisFFT,"Ds | Ds",384,50,       0.003010
1,double,uniform,PoisFFT,"Ds | Ds",384,51,       0.003390
1,double,uniform,PoisFFT,"Ds | Ds",384,52,       0.002990
1,double,uniform,PoisFFT,"Ds | Ds",384,53,       0.003030
1,double,uniform,PoisFFT,"Ds | Ds",384,54,       0.003050
1,double,uniform,PoisFFT,"Ds | Ds",384,55,       0.003000
1,double,uniform,PoisFFT,"Ds | Ds",384,56,       0.003050
1,double,uniform,PoisFFT,"Ds | Ds",384,57,       0.003030
1,double,uniform,PoisFFT,"Ds | Ds",384,58,       0.018360
1,double,uniform,PoisFFT,"Ds | Ds",384,59,       0.003250
1,double,uniform,PoisFFT,"Ds | Ds",384,60,       0.003110
1,double,uniform,PoisFFT,"Ds | Ds",384,61,       0.003050
1,double,uniform,PoisFFT,"Ds | Ds",384,62,       0.003010
1,double,uniform,PoisFFT,"Ds | Ds",384,63,       0.003040
1,double,uniform,PoisFFT,"Ds | Ds",384,64,       0.003070
1,double,uniform,PoisFFT,"Ds | Ds",384,65,       0.003139
1,double,uniform,PoisFFT,"Ds | Ds",384,66,       0.003031
1,double,uniform,PoisFFT,"Ds | Ds",384,67,       0.002999
1,double,uniform,PoisFFT,"Ds | Ds",384,68,       0.003030
1,double,uniform,PoisFFT,"Ds | Ds",384,69,       0.003010
1,double,uniform,PoisFFT,"Ds | Ds",384,70,       0.002990
1,double,uniform,PoisFFT,"Ds | Ds",384,71,       0.002970
1,double,uniform,PoisFFT,"Ds | Ds",384,72,       0.002940
1,double,uniform,PoisFFT,"Ds | Ds",384,73,       0.002980
1,double,uniform,PoisFFT,"Ds | Ds",384,74,       0.002970
1,double,uniform,PoisFFT,"Ds | Ds",448,0,       0.004840
1,double,uniform,PoisFFT,"Ds | Ds",448,1,       0.003780
1,double,uniform,PoisFFT,"Ds | Ds",448,2,       0.003710
1,double,uniform,PoisFFT,"Ds | Ds",448,3,       0.003620
1,double,uniform,PoisFFT,"Ds | Ds",448,4,       0.003720
1,double,uniform,PoisFFT,"Ds | Ds",448,5,       0.003680
1,double,uniform,PoisFFT,"Ds | Ds",448,6,       0.003670
1,double,uniform,PoisFFT,"Ds | Ds",448,7,       0.003630
1,double,uniform,PoisFFT,"Ds | Ds",448,8,       0.007160
1,double,uniform,PoisFFT,"Ds | Ds",448,9,       0.003680
1,double,uniform,PoisFFT,"Ds | Ds",448,10,       0.003700
1,double,uniform,PoisFFT,"Ds | Ds",448,11,       0.080709
1,double,uniform,PoisFFT,"Ds | Ds",448,12,       0.004320
1,double,uniform,PoisFFT,"Ds | Ds",448,13,       0.004710
1,double,uniform,PoisFFT,"Ds | Ds",448,14,       0.003980
1,double,uniform,PoisFFT,"Ds | Ds",448,15,       0.003730
1,double,uniform,PoisFFT,"Ds | Ds",448,16,       0.003660
1,double,uniform,PoisFFT,"Ds | Ds",448,17,       0.003630
1,double,uniform,PoisFFT,"Ds | Ds",448,18,       0.003640
1,double,uniform,PoisFFT,"Ds | Ds",448,19,       0.003680
1,double,uniform,PoisFFT,"Ds | Ds",448,20,       0.003630
1,double,uniform,PoisFFT,"Ds | Ds",448,21,       0.003650
1,double,uniform,PoisFFT,"Ds | Ds",448,22,       0.003600
1,double,uniform,PoisFFT,"Ds | Ds",448,23,       0.003630
1,double,uniform,PoisFFT,"Ds | Ds",448,24,       0.003620
1,double,uniform,PoisFFT,"Ds | Ds",448,25,       0.003660
1,double,uniform,PoisFFT,"Ds | Ds",448,26,       0.003650
1,double,uniform,PoisFFT,"Ds | Ds",448,27,       0.003660
1,double,uniform,PoisFFT,"Ds | Ds",448,28,       0.003660
1,double,uniform,PoisFFT,"Ds | Ds",448,29,       0.003660
1,double,uniform,PoisFFT,"Ds | Ds",448,30,       0.003640
1,double,uniform,PoisFFT,"Ds | Ds",448,31,       0.003620
1,double,uniform,PoisFFT,"Ds | Ds",448,32,       0.003600
1,double,uniform,PoisFFT,"Ds | Ds",448,33,       0.003610
1,double,uniform,PoisFFT,"Ds | Ds",448,34,       0.003650
1,double,uniform,PoisFFT,"Ds | Ds",448,35,       0.003590
1,double,uniform,PoisFFT,"Ds | Ds",448,36,       0.003689
1,double,uniform,PoisFFT,"Ds | Ds",448,37,       0.003570
1,double,uniform,PoisFFT,"Ds | Ds",448,38,       0.003660
1,double,uniform,PoisFFT,"Ds | Ds",448,39,       0.003690
1,double,uniform,PoisFFT,"Ds | Ds",448,40,       0.003670
1,double,uniform,PoisFFT,"Ds | Ds",448,41,       0.003680
1,double,uniform,PoisFFT,"Ds | Ds",448,42,       0.003670
1,double,uniform,PoisFFT,"Ds | Ds",448,43,       0.003610
1,double,uniform,PoisFFT,"Ds | Ds",448,44,       0.003670
1,double,uniform,PoisFFT,"Ds | Ds",448,45,       0.003640
1,double,uniform,PoisFFT,"Ds | Ds",448,46,       0.003690
1,double,uniform,PoisFFT,"Ds | Ds",448,47,       0.003680
1,double,uniform,PoisFFT,"Ds | Ds",448,48,       0.003640
1,double,uniform,PoisFFT,"Ds | Ds",448,49,       0.003620
1,double,uniform,PoisFFT,"Ds | Ds",448,50,       0.003640
1,double,uniform,PoisFFT,"Ds | Ds",448,51,       0.003590
1,double,uniform,PoisFFT,"Ds | Ds",448,52,       0.003680
1,double,uniform,PoisFFT,"Ds | Ds",448,53,       0.003590
1,double,uniform,PoisFFT,"Ds | Ds",448,54,       0.003630
1,double,uniform,PoisFFT,"Ds | Ds",448,55,       0.003609
1,double,uniform,PoisFFT,"Ds | Ds",448,56,       0.003610
1,double,uniform,PoisFFT,"Ds | Ds",448,57,       0.003670
1,double,uniform,PoisFFT,"Ds | Ds",448,58,       0.003630
1,double,uniform,PoisFFT,"Ds | Ds",448,59,       0.003590
1,double,uniform,PoisFFT,"Ds | Ds",448,60,       0.003630
1,double,uniform,PoisFFT,"Ds | Ds",448,61,       0.003550
1,double,uniform,PoisFFT,"Ds | Ds",448,62,       0.003730
1,double,uniform,PoisFFT,"Ds | Ds",448,63,       0.003620
1,double,uniform,PoisFFT,"Ds | Ds",448,64,       0.003960
1,double,uniform,PoisFFT,"Ds | Ds",448,65,       0.003630
1,double,uniform,PoisFFT,"Ds | Ds",448,66,       0.003610
1,double,uniform,PoisFFT,"Ds | Ds",448,67,       0.003620
1,double,uniform,PoisFFT,"Ds | Ds",448,68,       0.003670
1,double,uniform,PoisFFT,"Ds | Ds",448,69,       0.003660
1,double,uniform,PoisFFT,"Ds | Ds",448,70,       0.003610
1,double,uniform,PoisFFT,"Ds | Ds",448,71,       0.003630
1,double,uniform,PoisFFT,"Ds | Ds",448,72,       0.003640
1,double,uniform,PoisFFT,"Ds | Ds",448,73,       0.003640
1,double,uniform,PoisFFT,"Ds | Ds",448,74,       0.003740
1,double,uniform,PoisFFT,"Ds | Ds",512,0,       0.005350
1,double,uniform,PoisFFT,"Ds | Ds",512,1,       0.004219
1,double,uniform,PoisFFT,"Ds | Ds",512,2,       0.003840
1,double,uniform,PoisFFT,"Ds | Ds",512,3,       0.003880
1,double,uniform,PoisFFT,"Ds | Ds",512,4,       0.003830
1,double,uniform,PoisFFT,"Ds | Ds",512,5,       0.003860
1,double,uniform,PoisFFT,"Ds | Ds",512,6,       0.003880
1,double,uniform,PoisFFT,"Ds | Ds",512,7,       0.003900
1,double,uniform,PoisFFT,"Ds | Ds",512,8,       0.003820
1,double,uniform,PoisFFT,"Ds | Ds",512,9,       0.003840
1,double,uniform,PoisFFT,"Ds | Ds",512,10,       0.004050
1,double,uniform,PoisFFT,"Ds | Ds",512,11,       0.004230
1,double,uniform,PoisFFT,"Ds | Ds",512,12,       0.003830
1,double,uniform,PoisFFT,"Ds | Ds",512,13,       0.003860
1,double,uniform,PoisFFT,"Ds | Ds",512,14,       0.003850
1,double,uniform,PoisFFT,"Ds | Ds",512,15,       0.003850
1,double,uniform,PoisFFT,"Ds | Ds",512,16,       0.003831
1,double,uniform,PoisFFT,"Ds | Ds",512,17,       0.004389
1,double,uniform,PoisFFT,"Ds | Ds",512,18,       0.003950
1,double,uniform,PoisFFT,"Ds | Ds",512,19,       0.003940
1,double,uniform,PoisFFT,"Ds | Ds",512,20,       0.003870
1,double,uniform,PoisFFT,"Ds | Ds",512,21,       0.003870
1,double,uniform,PoisFFT,"Ds | Ds",512,22,       0.003860
1,double,uniform,PoisFFT,"Ds | Ds",512,23,       0.003830
1,double,uniform,PoisFFT,"Ds | Ds",512,24,       0.003820
1,double,uniform,PoisFFT,"Ds | Ds",512,25,       0.003811
1,double,uniform,PoisFFT,"Ds | Ds",512,26,       0.003820
1,double,uniform,PoisFFT,"Ds | Ds",512,27,       0.003830
1,double,uniform,PoisFFT,"Ds | Ds",512,28,       0.003850
1,double,uniform,PoisFFT,"Ds | Ds",512,29,       0.004090
1,double,uniform,PoisFFT,"Ds | Ds",512,30,       0.003800
1,double,uniform,PoisFFT,"Ds | Ds",512,31,       0.003890
1,double,uniform,PoisFFT,"Ds | Ds",512,32,       0.003891
1,double,uniform,PoisFFT,"Ds | Ds",512,33,       0.003800
1,double,uniform,PoisFFT,"Ds | Ds",512,34,       0.003860
1,double,uniform,PoisFFT,"Ds | Ds",512,35,       0.003820
1,double,uniform,PoisFFT,"Ds | Ds",512,36,       0.003880
1,double,uniform,PoisFFT,"Ds | Ds",512,37,       0.003870
1,double,uniform,PoisFFT,"Ds | Ds",512,38,       0.003850
1,double,uniform,PoisFFT,"Ds | Ds",512,39,       0.003820
1,double,uniform,PoisFFT,"Ds | Ds",512,40,       0.003819
1,double,uniform,PoisFFT,"Ds | Ds",512,41,       0.003920
1,double,uniform,PoisFFT,"Ds | Ds",512,42,       0.003850
1,double,uniform,PoisFFT,"Ds | Ds",512,43,       0.004109
1,double,uniform,PoisFFT,"Ds | Ds",512,44,       0.003820
1,double,uniform,PoisFFT,"Ds | Ds",512,45,       0.003830
1,double,uniform,PoisFFT,"Ds | Ds",512,46,       0.003810
1,double,uniform,PoisFFT,"Ds | Ds",512,47,       0.003860
1,double,uniform,PoisFFT,"Ds | Ds",512,48,       0.003820
1,double,uniform,PoisFFT,"Ds | Ds",512,49,       0.003860
1,double,uniform,PoisFFT,"Ds | Ds",512,50,       0.003900
1,double,uniform,PoisFFT,"Ds | Ds",512,51,       0.003860
1,double,uniform,PoisFFT,"Ds | Ds",512,52,       0.003900
1,double,uniform,PoisFFT,"Ds | Ds",512,53,       0.003860
1,double,uniform,PoisFFT,"Ds | Ds",512,54,       0.003860
1,double,uniform,PoisFFT,"Ds | Ds",512,55,       0.003860
1,double,uniform,PoisFFT,"Ds | Ds",512,56,       0.003830
1,double,uniform,PoisFFT,"Ds | Ds",512,57,       0.003870
1,double,uniform,PoisFFT,"Ds | Ds",512,58,       0.003870
1,double,uniform,PoisFFT,"Ds | Ds",512,59,       0.003820
1,double,uniform,PoisFFT,"Ds | Ds",512,60,       0.003900
1,double,uniform,PoisFFT,"Ds | Ds",512,61,       0.003830
1,double,uniform,PoisFFT,"Ds | Ds",512,62,       0.003830
1,double,uniform,PoisFFT,"Ds | Ds",512,63,       0.003810
1,double,uniform,PoisFFT,"Ds | Ds",512,64,       0.003960
1,double,uniform,PoisFFT,"Ds | Ds",512,65,       0.003870
1,double,uniform,PoisFFT,"Ds | Ds",512,66,       0.003870
1,double,uniform,PoisFFT,"Ds | Ds",512,67,       0.003869
1,double,uniform,PoisFFT,"Ds | Ds",512,68,       0.003849
1,double,uniform,PoisFFT,"Ds | Ds",512,69,       0.003840
1,double,uniform,PoisFFT,"Ds | Ds",512,70,       0.003850
1,double,uniform,PoisFFT,"Ds | Ds",512,71,       0.003830
1,double,uniform,PoisFFT,"Ds | Ds",512,72,       0.003800
1,double,uniform,PoisFFT,"Ds | Ds",512,73,       0.003840
1,double,uniform,PoisFFT,"Ds | Ds",512,74,       0.003840
