dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",64,0,      16.660917
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,52,      17.673976
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,53,      18.029063
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,54,      17.699986
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,55,      18.054812
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,56,      17.907304
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,57,      17.615807
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,58,      17.948163
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,59,      17.985863
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,60,      17.944884
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,61,      17.860574
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,62,      18.020052
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,63,      18.171121
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,64,      17.585867
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,65,      17.670586
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,66,      18.001633
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,67,      18.018123
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,68,      17.605477
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,69,      17.602388
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,70,      17.972213
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,71,      17.939023
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,72,      17.823645
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,73,      17.741755
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,74,      17.560988
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,0,      32.187297
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,1,      32.755621
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,2,      32.457074
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,3,      32.530113
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,4,      32.175127
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,5,      32.187427
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,6,      32.599102
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,7,      32.696332
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,8,      32.420944
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,9,      32.526014
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,10,      32.562023
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,11,      32.532684
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,12,      32.601273
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,13,      32.769300
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,14,      32.574003
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,15,      32.211527
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,16,      32.710161
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,17,      32.578873
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,18,      32.824271
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,19,      32.251596
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,20,      32.478364
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,21,      32.821060
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,22,      32.186438
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,23,      32.317406
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,24,      32.693912
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,25,      32.274376
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,26,      32.413755
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,27,      32.649542
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,28,      32.663302
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,29,      32.704532
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,30,      32.213077
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,31,      32.674102
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,32,      32.616902
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,33,      32.206607
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,34,      32.580843
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,35,      32.557563
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,36,      32.732501
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,37,      32.532013
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,38,      32.299756
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,39,      32.622332
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,40,      32.156448
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,41,      32.453274
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,42,      32.488674
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,43,      32.852270
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,44,      32.678511
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,45,      32.777441
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,46,      32.309786
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,47,      32.546353
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,48,      32.189457
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,49,      32.601492
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,50,      32.649751
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,51,      32.628472
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,52,      32.215377
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,53,      32.465214
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,54,      32.656502
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,55,      32.726091
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,56,      32.743551
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,57,      32.293856
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,58,      32.682892
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,59,      32.632903
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,60,      32.764251
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,61,      32.435084
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,62,      32.532264
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,63,      32.821580
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,64,      32.152227
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,65,      32.394124
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,66,      32.802200
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,67,      32.175927
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,68,      32.436965
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,69,      32.627932
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,70,      32.283796
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,71,      32.473895
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,72,      32.620382
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,73,      32.168938
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,74,      32.327415
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,0,      63.707182
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,1,      63.948049
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,2,      64.091988
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,3,      63.854600
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,4,      63.848860
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,5,      63.744681
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,6,      64.048148
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,7,      63.740301
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,8,      64.099877
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,9,      64.327645
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,10,      64.496153
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,11,      64.063538
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,12,      63.505153
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,13,      64.022598
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,14,      63.590633
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,15,      63.808120
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,16,      63.563083
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,17,      63.993118
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,18,      63.868150
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,19,      63.855990
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,20,      63.941269
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,21,      63.576913
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,22,      63.461774
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,23,      63.638632
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,24,      63.480054
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,25,      63.973849
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,26,      63.752771
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,27,      63.764631
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,28,      64.089237
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,29,      63.741611
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,30,      64.016728
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,31,      63.724821
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,32,      63.603813
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,33,      64.381554
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,34,      64.099978
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,35,      63.964298
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,36,      63.609033
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,37,      64.118308
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,38,      63.571404
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,39,      63.858790
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,40,      63.391355
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,41,      64.156077
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,42,      63.919139
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,43,      64.335415
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,44,      64.321745
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,45,      63.873360
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,46,      63.650383
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,47,      63.794031
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,48,      63.643232
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,49,      63.969559
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,50,      63.974878
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,51,      64.006149
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,52,      63.869710
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,53,      63.689981
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,54,      63.672022
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,55,      64.007749
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,56,      63.737091
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,57,      63.779590
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,58,      63.938259
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,59,      64.057308
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,60,      63.694161
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,61,      64.038637
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,62,      63.978459
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,63,      64.045958
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,64,      63.613683
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,65,      63.803651
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,66,      63.830290
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,67,      63.540993
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,68,      63.671462
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,69,      64.184056
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,70,      64.125146
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,71,      63.849320
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,72,      63.581513
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,73,      63.845250
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,74,      64.127317
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,0,      95.238316
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,1,      95.248025
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,2,      95.438733
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,3,      95.269275
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,4,      95.186996
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,5,      95.371915
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,6,      95.178937
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,7,      95.439664
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,8,      95.764021
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,9,      95.742881
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,10,      95.633922
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,11,      95.861129
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,12,      95.765170
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,13,      95.564312
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,14,      95.677731
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,15,      95.244005
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,16,      95.575022
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,17,      95.659961
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,18,      95.764650
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,19,      95.659841
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,20,      95.379865
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,21,      95.310045
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,22,      95.581512
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,23,      95.323415
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,24,      95.495303
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,25,      95.187357
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,26,      95.508413
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,27,      95.500253
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,28,      94.878770
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,29,      95.777750
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,30,      95.684461
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,31,      95.779620
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,32,      95.097757
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,33,      95.144057
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,34,      95.756090
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,35,      95.593272
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,36,      95.493043
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,37,      95.637172
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,38,      95.897898
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,39,      95.452044
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,40,      95.211946
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,41,      95.140027
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,42,      96.001428
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,43,      95.931358
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,44,      95.382934
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,45,      95.449054
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,46,      95.821909
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,47,      95.654721
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,48,      95.462843
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,49,      95.541422
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,50,      95.611462
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,51,      95.572922
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,52,      95.805400
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,53,      95.570682
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,54,      95.300115
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,55,      95.790330
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,56,      95.582901
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,57,      95.581162
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,58,      95.400013
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,59,      95.784210
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,60,      95.976958
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,61,      95.688161
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,62,      95.782470
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,63,      95.711140
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,64,      95.588792
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,65,      95.664701
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,66,      95.327945
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,67,      95.828569
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,68,      95.566662
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,69,      95.933889
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,70,      95.569832
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,71,      95.507473
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,72,      95.450044
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,73,      95.261515
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,74,      95.280985
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,0,     148.759969
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,1,     148.761439
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,2,     147.942737
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,3,     148.336564
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,4,     148.833738
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,5,     148.461422
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,6,     148.504482
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,7,     148.218835
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,8,     148.835158
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,9,     148.479202
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,10,     148.634420
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,11,     169.471382
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,12,     212.574229
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,13,     181.481151
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,14,     148.506182
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,15,     148.762899
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,16,     148.582730
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,17,     148.566421
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,18,     148.231705
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,19,     149.088585
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,20,     148.811148
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,21,     148.406673
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,22,     148.344464
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,23,     148.920827
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,24,     148.731229
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,25,     149.073165
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,26,     171.140853
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,27,     210.227275
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,28,     149.080495
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,29,     148.969887
