dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",64,0,       1.364595
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,30,      47.326461
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,31,      47.728217
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,32,      47.535479
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,33,      47.860136
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,34,      47.558629
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,35,      47.616018
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,36,      47.425960
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,37,      47.643138
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,38,      47.662698
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,39,      47.378510
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,40,      47.434761
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,41,      47.529699
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,42,      47.572538
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,43,      47.223032
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,44,      47.473589
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,45,      47.521719
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,46,      47.317031
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,47,      47.457289
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,48,      47.541438
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,49,      47.619518
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,50,      47.366830
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,51,      47.678587
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,52,      47.900625
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,53,      47.228623
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,54,      47.719547
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,55,      47.686837
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,56,      47.568808
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,57,      47.403230
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,58,      47.355351
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,59,      47.345181
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,60,      47.561999
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,61,      47.189283
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,62,      47.779576
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,63,      47.509718
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,64,      47.304601
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,65,      47.574169
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,66,      47.626798
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,67,      47.510669
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,68,      47.770666
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,69,      47.367591
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,70,      47.644137
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,71,      47.759446
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,72,      47.677537
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,73,      47.375660
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,74,      47.433590
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,0,      81.038759
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,1,      81.109747
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,2,      81.088687
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,3,      81.127867
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,4,      81.113197
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,5,      81.056938
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,6,      81.224536
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,7,      81.060398
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,8,      81.048978
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,9,      80.931480
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,10,      81.188836
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,11,      81.178397
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,12,      80.781621
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,13,      81.028598
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,14,      81.257416
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,15,      81.105598
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,16,      80.941639
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,17,      81.149517
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,18,      80.854951
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,19,      81.072718
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,20,      81.010979
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,21,      81.045968
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,22,      81.095848
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,23,      81.143157
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,24,      81.096388
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,25,      80.917480
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,26,      81.004099
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,27,      80.905410
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,28,      80.962320
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,29,      81.087368
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,30,      80.857850
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,31,      81.082408
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,32,      81.118437
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,33,      81.091688
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,34,      81.005829
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,35,      81.225887
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,36,      81.275226
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,37,      80.956679
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,38,      80.988809
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,39,      81.114178
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,40,      81.076717
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,41,      81.066238
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,42,      81.186077
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,43,      81.626653
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,44,      80.963129
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,45,      81.183097
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,46,      81.055158
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,47,      80.943350
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,48,      81.132437
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,49,      81.072078
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,50,      80.802171
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,51,      81.065268
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,52,      81.150657
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,53,      81.304636
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,54,      81.059428
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,55,      81.078978
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,56,      81.164977
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,57,      81.055718
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,58,      81.047239
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,59,      80.883050
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,60,      81.103408
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,61,      81.280005
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,62,      81.822560
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,63,      81.637972
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,64,      81.352375
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,65,      80.987309
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,66,      81.720161
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,67,     101.624838
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,68,      81.672242
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,69,      81.000359
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,70,      80.908590
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,71,      80.975109
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,72,      81.354404
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,73,      80.990869
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,74,      81.189527
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,0,     135.820869
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,1,     135.744571
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,2,     139.782847
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,3,     138.973325
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,4,     139.361321
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,5,     138.498561
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,6,     136.281274
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,7,     137.720159
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,8,     136.548511
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,9,     137.064465
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,10,     137.694819
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,11,     138.090835
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,12,     137.895227
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,13,     136.071096
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,14,     138.756748
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,15,     136.691250
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,16,     137.866288
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,17,     137.591900
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,18,     137.861348
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,19,     138.159134
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,20,     136.656130
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,21,     138.250553
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,22,     137.786328
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,23,     136.534591
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,24,     136.206925
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,25,     137.640249
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,26,     135.298244
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,27,     135.037927
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,28,     137.510012
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,29,     137.803358
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,30,     139.021925
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,31,     137.582220
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,32,     137.912096
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,33,     137.742988
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,34,     137.915847
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,35,     138.931736
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,36,     136.792039
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,37,     138.671189
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,38,     137.365333
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,39,     139.311852
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,40,     137.686059
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,41,     136.794959
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,42,     136.732029
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,43,     137.552251
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,44,     138.486841
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,45,     137.457012
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,46,     139.832126
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,47,     138.706499
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,48,     137.062986
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,49,     138.601809
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,50,     186.170048
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,51,     134.610602
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,52,     132.870691
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,53,     132.974030
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,54,     132.881211
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,55,     134.786921
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,56,     133.914200
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,57,     131.977511
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,58,     133.528504
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,59,     134.808570
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,60,     132.780552
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,61,     132.196488
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,62,     133.142168
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,63,     133.454415
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,64,     132.814782
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,65,     134.408655
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,66,     133.858290
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,67,     133.023919
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,68,     133.382466
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,69,     133.931799
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,70,     133.844290
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,71,     134.074588
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,72,     133.009789
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,73,     132.806752
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,74,     132.869791
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,0,     188.754021
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,1,     189.213095
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,2,     189.793479
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,3,     189.594961
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,4,     190.717998
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,5,     189.984186
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,6,     190.936077
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,7,     189.531001
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,8,     189.455532
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,9,     190.330613
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,10,     189.555851
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,11,     188.519333
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,12,     189.545731
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,13,     189.065497
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,14,     189.681350
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,15,     190.484991
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,16,     190.377122
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,17,     190.029446
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,18,     189.487112
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,19,     188.352924
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,20,     189.739339
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,21,     189.160185
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,22,     190.650280
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,23,     188.944398
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,24,     189.369163
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,25,     191.277493
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,26,     189.401563
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,27,     189.527432
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,28,     188.519032
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,29,     190.658669
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,30,     190.875207
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,31,     190.178555
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,32,     189.061187
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,33,     190.479191
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,34,     191.216023
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,35,     189.508332
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,36,     190.924117
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,37,     188.992417
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,38,     189.893218
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,39,     189.395843
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,40,     189.346914
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,41,     189.066506
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,42,     188.177776
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,43,     189.059616
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,44,     190.693629
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,45,     189.480012
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,46,     188.573582
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,47,     190.839537
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,48,     189.697720
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,49,     189.619420
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,50,     188.529352
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,51,     188.574812
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,52,     189.836669
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,53,     189.794679
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,54,     190.889316
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,55,     190.981516
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,56,     189.995986
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,57,     190.200254
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,58,     188.638781
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,59,     188.801059
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,60,     190.427062
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,61,     189.856888
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,62,     189.557671
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,63,     189.416432
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,64,     188.337155
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,65,     189.806978
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,66,     189.244124
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,67,     188.413534
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,68,     188.801699
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,69,     190.080096
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,70,     189.379833
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,71,     189.980306
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,72,     188.580032
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,73,     190.279563
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,74,     188.268615
