dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",64,0,      21.769463
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,30,      65.314258
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,31,      57.040151
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,32,      56.084681
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,33,      57.815063
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,34,      64.585225
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,35,      65.480737
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,36,      52.591895
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,37,      51.688054
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,38,      53.066040
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,39,      61.808693
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,40,      66.498756
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,41,      70.852853
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,42,      53.668154
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,43,      50.922601
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,44,      48.892201
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,45,      51.899052
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,46,      50.762133
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,47,      59.782594
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,48,      57.515326
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,49,      50.596075
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,50,      49.839593
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,51,      51.608645
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,52,      57.634885
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,53,      48.661344
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,54,      49.801293
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,55,      49.684344
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,56,      48.625315
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,57,      51.583975
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,58,      58.202649
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,59,      47.630594
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,60,      47.926892
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,61,      48.624375
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,62,      57.591355
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,63,      64.686585
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,64,      53.406897
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,65,      52.156800
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,66,      49.966521
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,67,      58.695264
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,68,      57.025651
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,69,      49.730004
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,70,      47.445536
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,71,      58.588345
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,72,      51.467297
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,73,      59.603585
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,74,      51.903832
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,0,     116.760614
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,1,     118.121071
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,2,     121.788434
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,3,     130.100632
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,4,     117.966453
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,5,     117.440858
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,6,     118.276450
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,7,     117.791554
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,8,     119.270660
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,9,     118.170231
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,10,     128.998173
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,11,     129.725055
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,12,     118.793474
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,13,     120.385688
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,14,     126.955382
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,15,     129.912344
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,16,     119.194630
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,17,     119.491187
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,18,     119.097352
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,19,     132.668006
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,20,     128.272040
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,21,     119.533057
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,22,     118.761925
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,23,     119.270740
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,24,     131.518847
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,25,     121.407659
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,26,     118.934693
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,27,     120.410568
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,28,     130.529078
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,29,     117.338059
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,30,     119.972523
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,31,     116.572167
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,32,     130.257009
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,33,     117.490277
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,34,     119.663155
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,35,     117.746875
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,36,     119.208970
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,37,     119.374059
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,38,     118.765994
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,39,     120.166821
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,40,     117.758955
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,41,     118.547956
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,42,     130.461538
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,43,     142.491118
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,44,     118.473687
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,45,     118.584327
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,46,     121.364508
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,47,     115.987003
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,48,     119.812594
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,49,     118.912133
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,50,     129.839344
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,51,     119.974893
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,52,     120.697525
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,53,     118.095852
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,54,     117.840014
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,55,     119.336049
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,56,     117.940622
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,57,     120.239720
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,58,     119.367658
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,59,     128.052252
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,60,     138.947353
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,61,     117.947333
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,62,     119.927223
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,63,     119.368098
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,64,     129.919534
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,65,     138.417999
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,66,     117.309339
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,67,     120.406458
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,68,     126.407188
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,69,     119.697325
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,70,     118.417479
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,71,     118.003762
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,72,     119.992002
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,73,     131.074642
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,74,     117.667236
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,0,     197.500179
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,1,     196.599208
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,2,     197.577728
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,3,     207.572368
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,4,     226.952545
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,5,     207.220532
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,6,     206.144502
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,7,     218.869816
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,8,     198.969215
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,9,     209.929585
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,10,     230.104703
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,11,     231.401870
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,12,     202.169922
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,13,     199.747367
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,14,     201.195852
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,15,     209.596628
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,16,     224.961234
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,17,     221.801266
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,18,     200.882805
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,19,     200.522089
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,20,     200.389970
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,21,     206.482070
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,22,     230.689238
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,23,     201.066963
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,24,     197.732736
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,25,     200.820826
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,26,     198.828596
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,27,     207.063863
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,28,     234.669448
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,29,     208.044794
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,30,     197.835275
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,31,     205.071863
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,32,     223.095244
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,33,     199.071463
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,34,     198.783116
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,35,     197.012414
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,36,     209.587249
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,37,     206.700088
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,38,     231.030064
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,39,     202.543498
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,40,     208.340790
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,41,     199.888945
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,42,     208.966454
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,43,     227.100794
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,44,     224.082393
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,45,     199.924465
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,46,     201.529878
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,47,     200.381260
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,48,     203.970824
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,49,     199.235911
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,50,     209.289321
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,51,     201.108543
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,52,     200.903645
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,53,     201.371950
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,54,     207.650798
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,55,     211.911985
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,56,     199.114773
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,57,     198.755987
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,58,     205.258821
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,59,     227.178243
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,60,     199.300221
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,61,     199.505489
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,62,     200.862765
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,63,     199.867755
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,64,     199.871996
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,65,     207.631858
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,66,     198.480580
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,67,     198.711747
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,68,     199.864905
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,69,     205.077703
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,70,     221.108953
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,71,     228.625858
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,72,     200.372510
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,73,     200.997654
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,74,     201.326721
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,0,     246.788486
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,1,     243.027535
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,2,     239.325351
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,3,     244.671648
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,4,     247.787917
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,5,     241.331352
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,6,     248.538769
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,7,     247.763817
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,8,     240.630698
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,9,     244.971425
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,10,     247.960085
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,11,     244.937225
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,12,     246.040174
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,13,     243.073914
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,14,     242.377581
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,15,     242.504010
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,16,     243.747677
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,17,     246.566199
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,18,     243.462930
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,19,     246.780747
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,20,     242.222863
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,21,     246.376351
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,22,     243.927385
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,23,     239.581859
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,24,     246.810587
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,25,     243.590458
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,26,     238.454060
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,27,     244.360371
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,28,     243.175753
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,29,     240.534929
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,30,     239.848276
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,31,     244.073964
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,32,     244.094844
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,33,     241.059524
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,34,     244.202383
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,35,     240.460421
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,36,     250.230303
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,37,     245.017635
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,38,     246.129844
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,39,     250.873006
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,40,     248.953046
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,41,     244.168093
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,42,     246.889156
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,43,     244.638959
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,44,     241.700307
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,45,     245.902736
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,46,     246.049375
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,47,     241.752417
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,48,     246.203833
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,49,     245.191043
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,50,     243.485900
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,51,     244.812107
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,52,     243.759927
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,53,     245.497040
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,54,     243.679478
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,55,     239.998175
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,56,     235.418770
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,57,     242.651918
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,58,     243.822707
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,59,     242.702787
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,60,     243.399141
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,61,     246.210273
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,62,     246.421141
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,63,     244.605819
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,64,     242.625708
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,65,     251.429341
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,66,     247.483330
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,67,     244.692007
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,68,     244.965885
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,69,     242.250772
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,70,     240.178083
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,71,     242.190813
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,72,     243.911356
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,73,     243.919395
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,74,     246.104974
