dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"D | D | D | D | N | D",64,0,      17.606454
3,double,uniform,PoisFFT,"D | D | D | D | N | D",320,65,     352.092582
3,double,uniform,PoisFFT,"D | D | D | D | N | D",320,66,     352.055852
3,double,uniform,PoisFFT,"D | D | D | D | N | D",320,67,     351.888165
3,double,uniform,PoisFFT,"D | D | D | D | N | D",320,68,     351.930693
3,double,uniform,PoisFFT,"D | D | D | D | N | D",320,69,     352.435778
3,double,uniform,PoisFFT,"D | D | D | D | N | D",320,70,     351.417659
3,double,uniform,PoisFFT,"D | D | D | D | N | D",320,71,     351.893694
3,double,uniform,PoisFFT,"D | D | D | D | N | D",320,72,     351.935214
3,double,uniform,PoisFFT,"D | D | D | D | N | D",320,73,     352.030553
3,double,uniform,PoisFFT,"D | D | D | D | N | D",320,74,     352.203781
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,0,     207.500902
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,1,     207.478751
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,2,     207.706899
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,3,     207.663160
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,4,     207.711618
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,5,     207.480631
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,6,     207.509381
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,7,     207.619490
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,8,     207.540560
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,9,     207.731399
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,10,     207.474161
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,11,     207.469862
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,12,     207.450562
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,13,     207.826257
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,14,     207.544711
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,15,     207.489221
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,16,     207.808268
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,17,     207.535310
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,18,     207.663609
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,19,     207.501731
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,20,     207.489801
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,21,     207.424012
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,22,     207.192005
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,23,     207.798558
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,24,     207.512571
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,25,     207.599420
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,26,     207.309873
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,27,     207.417422
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,28,     207.371682
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,29,     207.440872
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,30,     207.328833
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,31,     207.369443
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,32,     207.499781
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,33,     207.267504
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,34,     207.390962
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,35,     207.834657
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,36,     207.405842
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,37,     207.441972
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,38,     207.453621
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,39,     207.479361
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,40,     207.588940
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,41,     207.221654
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,42,     207.042246
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,43,     207.329402
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,44,     207.362082
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,45,     207.443412
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,46,     207.106456
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,47,     207.420382
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,48,     207.756399
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,49,     207.408452
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,50,     207.624799
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,51,     207.618280
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,52,     207.872757
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,53,     207.500231
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,54,     207.603590
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,55,     207.735128
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,56,     207.980706
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,57,     207.469172
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,58,     207.580810
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,59,     207.872277
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,60,     207.365132
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,61,     207.637520
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,62,     207.781428
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,63,     207.332972
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,64,     207.353403
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,65,     207.503881
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,66,     207.583050
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,67,     207.511101
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,68,     207.603590
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,69,     207.329963
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,70,     207.524860
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,71,     207.569381
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,72,     207.499091
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,73,     207.532191
3,double,uniform,PoisFFT,"D | D | D | D | N | D",384,74,     207.885617
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,0,     767.983344
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,1,     767.685738
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,2,     768.003844
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,3,     767.625478
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,4,     768.458659
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,5,     767.942505
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,6,     768.035514
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,7,     767.842346
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,8,     768.201942
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,9,     767.747106
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,10,     767.901065
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,11,     767.889895
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,12,     768.199372
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,13,     768.324050
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,14,     767.793546
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,15,     767.892975
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,16,     767.890636
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,17,     768.116663
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,18,     767.947015
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,19,     767.598149
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,20,     767.789816
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,21,     767.789046
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,22,     803.665513
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,23,     767.723963
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,24,     767.419436
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,25,     767.899231
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,26,     767.633214
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,27,     767.591914
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,28,     767.939311
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,29,     767.572675
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,30,     767.701853
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,31,     767.936840
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,32,     767.717302
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,33,     767.601744
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,34,     767.707303
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,35,     767.554094
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,36,     767.705773
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,37,     767.483436
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,38,     767.535935
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,39,     767.276387
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,40,     767.263058
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,41,     766.901462
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,42,     767.591124
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,43,     767.376887
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,44,     767.304427
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,45,     767.124789
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,46,     767.223358
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,47,     767.366557
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,48,     767.372917
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,49,     767.485245
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,50,     766.987631
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,51,     767.473626
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,52,     767.540855
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,53,     767.212909
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,54,     767.364347
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,55,     767.389857
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,56,     767.263378
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,57,     767.472855
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,58,     767.112850
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,59,     767.161209
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,60,     766.788763
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,61,     767.432776
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,62,     767.471106
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,63,     767.226928
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,64,     767.203269
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,65,     767.345338
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,66,     767.132580
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,67,     767.253219
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,68,     767.091630
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,69,     767.221189
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,70,     767.535385
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,71,     767.209699
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,72,     767.186389
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,73,     767.730333
3,double,uniform,PoisFFT,"D | D | D | D | N | D",448,74,     767.299397
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,0,     596.953052
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,1,     598.367056
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,2,     597.265369
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,3,     597.976360
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,4,     597.455936
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,5,     597.210609
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,6,     598.598743
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,7,     598.297547
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,8,     598.393426
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,9,     597.612694
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,10,     596.586616
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,11,     598.679603
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,12,     597.946621
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,13,     598.777432
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,14,     597.637445
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,15,     598.509114
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,16,     597.552495
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,17,     598.673423
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,18,     597.665863
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,19,     597.019241
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,20,     597.489056
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,21,     596.855113
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,22,     596.582425
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,23,     598.109610
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,24,     597.877311
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,25,     596.926762
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,26,     598.751901
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,27,     597.283118
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,28,     597.534505
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,29,     597.246839
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,30,     598.904680
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,31,     597.056341
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,32,     597.824272
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,33,     597.110210
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,34,     597.672424
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,35,     598.741602
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,36,     597.755713
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,37,     598.490904
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,38,     597.848862
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,39,     597.766633
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,40,     598.772601
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,41,     597.792452
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,42,     597.384337
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,43,     599.052159
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,44,     597.685934
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,45,     598.479205
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,46,     599.158027
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,47,     598.385686
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,48,     596.929362
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,49,     597.912161
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,50,     598.303256
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,51,     597.928241
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,52,     596.338619
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,53,     597.185739
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,54,     598.137419
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,55,     597.136480
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,56,     598.752761
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,57,     599.008659
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,58,     597.781562
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,59,     599.042839
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,60,     597.998030
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,61,     597.851632
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,62,     597.703453
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,63,     597.568035
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,64,     599.645202
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,65,     597.099121
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,66,     596.809353
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,67,     597.712643
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,68,     598.524085
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,69,     599.016368
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,70,     596.659145
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,71,     598.755022
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,72,     599.278346
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,73,     597.915441
3,double,uniform,PoisFFT,"D | D | D | D | N | D",512,74,     598.335986
