dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"P | P | P | P | D | N",64,0,       1.376675
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,65,      82.371176
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,66,      82.826791
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,67,      81.852652
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,68,      82.456936
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,69,      81.705704
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,70,      82.698652
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,71,      82.065320
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,72,      82.869441
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,73,      82.447855
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,74,      82.220138
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,0,     142.393691
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,1,     142.241883
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,2,     141.932176
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,3,     142.236162
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,4,     142.376010
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,5,     142.114013
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,6,     142.191993
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,7,     142.302621
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,8,     141.984495
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,9,     142.255201
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,10,     142.343062
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,11,     142.212863
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,12,     142.281911
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,13,     142.144263
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,14,     142.401600
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,15,     142.188813
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,16,     142.258772
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,17,     142.274592
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,18,     142.314551
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,19,     142.300116
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,20,     142.387615
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,21,     142.599423
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,22,     142.312605
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,23,     142.271556
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,24,     142.198667
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,25,     141.994569
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,26,     142.071269
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,27,     142.114727
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,28,     142.396454
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,29,     142.139297
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,30,     142.579272
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,31,     141.899540
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,32,     142.351405
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,33,     142.516213
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,34,     142.376185
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,35,     141.977329
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,36,     142.135307
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,37,     142.161057
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,38,     142.007739
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,39,     142.156597
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,40,     142.342105
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,41,     142.342455
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,42,     142.821610
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,43,     141.998039
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,44,     142.343505
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,45,     142.202556
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,46,     142.499884
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,47,     141.947229
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,48,     142.132998
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,49,     142.081208
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,50,     142.103228
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,51,     142.519603
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,52,     142.192806
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,53,     142.098518
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,54,     142.637462
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,55,     142.385704
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,56,     142.281976
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,57,     142.454444
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,58,     142.184727
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,59,     142.433615
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,60,     142.163287
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,61,     142.184817
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,62,     142.099808
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,63,     142.284176
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,64,     142.352315
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,65,     142.175007
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,66,     142.334575
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,67,     142.013169
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,68,     142.320896
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,69,     142.352705
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,70,     142.205956
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,71,     142.074468
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,72,     142.585273
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,73,     142.294356
3,double,uniform,PoisFFT,"P | P | P | P | D | N",384,74,     142.677401
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,0,     276.158795
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,1,     276.358084
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,2,     277.400942
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,3,     276.422163
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,4,     277.140335
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,5,     276.092876
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,6,     274.811571
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,7,     276.156095
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,8,     276.584531
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,9,     277.088275
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,10,     276.446413
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,11,     275.948878
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,12,     276.520381
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,13,     275.844479
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,14,     272.946512
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,15,     276.665480
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,16,     276.055437
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,17,     276.922267
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,18,     277.600240
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,19,     277.049876
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,20,     277.615329
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,21,     276.500282
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,22,     275.322745
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,23,     276.872488
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,24,     277.005756
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,25,     277.361032
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,26,     277.048076
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,27,     275.555932
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,28,     276.185356
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,29,     277.773468
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,30,     276.344894
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,31,     276.490282
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,32,     276.362114
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,33,     276.834548
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,34,     276.483893
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,35,     277.153165
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,36,     276.727639
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,37,     274.227978
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,38,     276.576851
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,39,     276.260634
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,40,     276.664510
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,41,     275.876248
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,42,     276.401263
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,43,     277.553040
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,44,     276.640061
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,45,     278.393061
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,46,     276.257594
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,47,     276.558511
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,48,     276.520541
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,49,     276.499002
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,50,     276.803608
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,51,     276.611470
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,52,     276.745939
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,53,     276.512402
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,54,     275.936758
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,55,     276.214585
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,56,     277.257914
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,57,     273.206779
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,58,     278.647428
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,59,     275.251356
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,60,     277.077385
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,61,     275.909489
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,62,     278.810166
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,63,     276.601151
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,64,     276.130496
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,65,     275.675661
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,66,     275.899999
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,67,     276.719669
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,68,     275.966648
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,69,     275.087277
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,70,     277.326023
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,71,     276.662760
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,72,     275.270526
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,73,     275.161017
3,double,uniform,PoisFFT,"P | P | P | P | D | N",448,74,     275.846639
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,0,     388.447538
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,1,     389.575395
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,2,     388.438516
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,3,     388.257458
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,4,     389.408854
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,5,     389.560263
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,6,     387.601605
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,7,     387.733594
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,8,     390.196667
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,9,     390.650551
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,10,     388.002991
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,11,     386.898033
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,12,     386.027593
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,13,     388.890721
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,14,     391.394363
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,15,     390.529033
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,16,     387.441227
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,17,     387.838443
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,18,     387.791843
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,19,     386.714556
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,20,     389.103608
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,21,     388.676853
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,22,     387.582025
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,23,     389.957259
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,24,     387.201529
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,25,     391.111096
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,26,     388.309157
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,27,     388.931841
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,28,     385.683297
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,29,     390.375104
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,30,     387.750004
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,31,     389.684772
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,32,     388.244008
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,33,     389.757110
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,34,     387.894151
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,35,     390.530243
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,36,     388.208768
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,37,     388.529245
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,38,     388.786272
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,39,     387.859732
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,40,     385.538758
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,41,     386.378219
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,42,     387.017412
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,43,     388.781752
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,44,     387.144010
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,45,     387.526876
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,46,     388.316617
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,47,     386.873893
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,48,     389.759351
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,49,     390.564882
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,50,     387.868972
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,51,     386.208331
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,52,     387.236689
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,53,     389.319636
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,54,     388.171308
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,55,     385.611447
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,56,     389.151857
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,57,     389.867700
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,58,     386.898243
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,59,     388.935940
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,60,     388.733943
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,61,     388.139089
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,62,     388.714343
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,63,     386.892562
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,64,     389.461634
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,65,     389.307886
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,66,     388.651243
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,67,     388.604194
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,68,     389.020929
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,69,     388.720002
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,70,     389.513954
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,71,     389.158678
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,72,     387.394888
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,73,     386.787684
3,double,uniform,PoisFFT,"P | P | P | P | D | N",512,74,     388.063919
