dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"N | D | N | N | N | N",64,0,      17.333672
3,float,uniform,PoisFFT,"N | D | N | N | N | N",320,65,     189.128544
3,float,uniform,PoisFFT,"N | D | N | N | N | N",320,66,     188.588750
3,float,uniform,PoisFFT,"N | D | N | N | N | N",320,67,     188.572030
3,float,uniform,PoisFFT,"N | D | N | N | N | N",320,68,     188.580070
3,float,uniform,PoisFFT,"N | D | N | N | N | N",320,69,     188.429952
3,float,uniform,PoisFFT,"N | D | N | N | N | N",320,70,     188.563860
3,float,uniform,PoisFFT,"N | D | N | N | N | N",320,71,     189.044865
3,float,uniform,PoisFFT,"N | D | N | N | N | N",320,72,     188.887267
3,float,uniform,PoisFFT,"N | D | N | N | N | N",320,73,     188.726029
3,float,uniform,PoisFFT,"N | D | N | N | N | N",320,74,     188.780198
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,0,     629.700235
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,1,     629.342018
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,2,     628.913353
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,3,     628.770734
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,4,     628.866153
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,5,     630.121451
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,6,     629.681584
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,7,     628.711785
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,8,     629.145571
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,9,     628.759715
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,10,     628.874634
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,11,     628.762734
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,12,     629.528317
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,13,     628.268250
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,14,     629.595246
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,15,     629.884141
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,16,     628.264380
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,17,     628.664095
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,18,     628.281279
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,19,     629.294039
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,20,     628.195570
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,21,     629.210959
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,22,     629.063761
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,23,     628.626266
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,24,     628.418678
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,25,     628.310319
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,26,     628.547577
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,27,     628.084401
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,28,     627.417599
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,29,     628.896102
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,30,     628.117011
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,31,     628.202090
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,32,     633.880510
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,33,     628.858943
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,34,     628.909192
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,35,     635.731150
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,36,     629.346438
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,37,     629.498127
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,38,     628.832543
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,39,     628.732634
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,40,     628.946892
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,41,     630.117389
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,42,     628.561216
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,43,     629.823242
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,44,     629.153190
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,45,     629.118141
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,46,     628.962062
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,47,     628.041231
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,48,     628.863883
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,49,     627.901433
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,50,     629.942132
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,51,     628.269189
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,52,     629.950741
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,53,     629.736854
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,54,     629.021612
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,55,     628.906172
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,56,     630.826332
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,57,     629.456267
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,58,     628.929512
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,59,     629.173020
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,60,     629.147410
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,61,     630.973381
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,62,     629.272479
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,63,     628.525886
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,64,     628.931602
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,65,     627.566047
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,66,     627.777194
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,67,     628.616226
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,68,     629.117460
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,69,     630.332568
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,70,     629.276668
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,71,     629.977882
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,72,     630.112610
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,73,     629.022321
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,74,     630.145900
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,0,    1406.234765
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,1,    1405.753910
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,2,    1400.953080
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,3,    1401.357317
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,4,    1401.456266
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,5,    1401.056930
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,6,    1403.063358
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,7,    1406.519762
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,8,    1405.218845
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,9,    1401.142349
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,10,    1401.331397
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,11,    1405.247795
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,12,    1405.712401
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,13,    1400.041320
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,14,    1399.844993
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,15,    1401.832312
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,16,    1406.155525
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,17,    1405.360824
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,18,    1400.921111
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,19,    1400.023231
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,20,    1401.132679
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,21,    1399.762074
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,22,    1400.306718
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,23,    1405.037937
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,24,    1404.778920
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,25,    1401.255748
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,26,    1399.789744
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,27,    1403.777170
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,28,    1402.892161
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,29,    1405.522472
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,30,    1405.463433
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,31,    1401.865111
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,32,    1400.792513
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,33,    1399.842303
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,34,    1403.074658
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,35,    1400.031931
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,36,    1406.282574
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,37,    1400.534115
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,38,    1407.246604
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,39,    1401.200448
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,40,    1406.397033
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,41,    1399.805623
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,42,    1400.235194
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,43,    1405.557245
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,44,    1401.026090
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,45,    1398.754052
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,46,    1400.015090
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,47,    1398.474094
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,48,    1398.874881
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,49,    1398.879950
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,50,    1399.322216
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,51,    1400.848532
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,52,    1397.950190
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,53,    1398.863161
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,54,    1405.041340
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,55,    1398.671803
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,56,    1401.092949
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,57,    1400.397355
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,58,    1405.605105
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,59,    1399.557064
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,60,    1399.541934
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,61,    1399.512844
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,62,    1399.592194
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,63,    1398.511654
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,64,    1404.809593
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,65,    1398.517894
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,66,    1398.901330
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,67,    1405.150020
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,68,    1401.003670
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,69,    1399.889630
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,70,    1404.537375
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,71,    1398.595114
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,72,    1401.668674
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,73,    1406.180090
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,74,    1405.168709
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,0,    1298.781919
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,1,    1296.969236
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,2,    1294.709748
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,3,    1300.561751
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,4,    1299.871367
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,5,    1298.035365
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,6,    1308.164896
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,7,    1301.877578
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,8,    1302.323424
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,9,    1298.563721
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,10,    1300.090215
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,11,    1292.900996
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,12,    1297.455861
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,13,    1301.806109
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,14,    1303.420973
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,15,    1301.757729
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,16,    1286.683097
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,17,    1296.486100
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,18,    1297.880837
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,19,    1292.805280
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,20,    1288.435335
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,21,    1294.063114
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,22,    1298.774813
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,23,    1295.750445
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,24,    1293.106984
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,25,    1304.301023
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,26,    1298.974821
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,27,    1294.405590
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,28,    1294.533729
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,29,    1301.752481
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,30,    1302.778079
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,31,    1297.061821
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,32,    1297.055522
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,33,    1294.954694
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,34,    1299.600544
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,35,    1300.045809
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,36,    1301.465064
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,37,    1295.994228
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,38,    1302.429916
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,39,    1298.947725
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,40,    1289.471160
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,41,    1302.334258
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,42,    1302.769513
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,43,    1298.243813
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,44,    1291.332399
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,45,    1298.045945
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,46,    1300.604287
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,47,    1297.832228
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,48,    1289.732518
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,49,    1297.356563
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,50,    1294.240247
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,51,    1299.468359
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,52,    1295.427574
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,53,    1300.612036
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,54,    1295.865339
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,55,    1294.126068
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,56,    1299.906584
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,57,    1297.154695
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,58,    1297.334242
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,59,    1299.387040
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,60,    1300.620786
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,61,    1301.420167
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,62,    1300.470928
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,63,    1299.771526
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,64,    1298.521380
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,65,    1295.803020
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,66,    1304.203746
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,67,    1299.735096
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,68,    1298.180224
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,69,    1300.631686
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,70,    1295.744791
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,71,    1298.502530
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,72,    1296.321723
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,73,    1293.410106
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,74,    1299.029464
