dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",64,0,       1.305045
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,30,      92.964054
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,31,      92.323790
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,32,      92.625987
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,33,     103.503266
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,34,      92.794725
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,35,      92.214712
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,36,      92.734946
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,37,     102.872393
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,38,      92.482869
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,39,      92.618617
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,40,      92.224031
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,41,      91.109784
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,42,      91.968745
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,43,      92.591978
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,44,     103.500846
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,45,     126.114084
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,46,      92.881855
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,47,      92.052804
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,48,      91.082454
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,49,      91.069285
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,50,      93.001373
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,51,      91.531289
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,52,      91.377122
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,53,     102.090212
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,54,      91.131024
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,55,      91.632258
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,56,      91.973314
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,57,     102.177581
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,58,      92.197772
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,59,     102.533047
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,60,      91.906985
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,61,     102.426367
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,62,      91.905585
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,63,      91.817587
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,64,     103.723943
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,65,     130.143599
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,66,      93.150531
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,67,      92.802965
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,68,      92.982653
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,69,     104.482915
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,70,      92.834515
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,71,      92.192362
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,72,      93.576887
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,73,     104.508184
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,74,     100.041995
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,0,     140.733721
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,1,     144.741216
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,2,     143.468890
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,3,     144.156163
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,4,     142.965456
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,5,     143.933326
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,6,     143.924655
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,7,     144.393950
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,8,     141.701830
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,9,     143.716187
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,10,     141.768819
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,11,     154.136712
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,12,     143.391671
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,13,     144.103858
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,14,     144.018038
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,15,     142.261888
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,16,     156.074173
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,17,     191.984540
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,18,     145.825837
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,19,     142.592014
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,20,     143.185227
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,21,     154.139584
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,22,     142.732151
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,23,     138.722176
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,24,     139.711126
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,25,     149.607104
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,26,     144.392953
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,27,     144.805849
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,28,     144.263174
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,29,     143.133728
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,30,     145.947585
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,31,     143.469683
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,32,     144.695860
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,33,     143.087518
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,34,     144.609490
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,35,     144.064857
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,36,     142.878900
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,37,     144.566181
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,38,     142.713532
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,39,     145.876077
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,40,     143.133127
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,41,     155.219672
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,42,     138.601988
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,43,     140.435918
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,44,     144.159916
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,45,     141.879321
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,46,     142.131538
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,47,     140.002943
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,48,     140.995192
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,49,     141.347088
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,50,     137.796097
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,51,     142.155508
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,52,     142.659862
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,53,     138.049054
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,54,     139.119682
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,55,     140.957342
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,56,     139.883373
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,57,     139.247190
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,58,     141.466526
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,59,     138.423241
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,60,     140.165041
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,61,     142.941329
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,62,     136.969847
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,63,     141.509866
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,64,     140.880662
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,65,     141.094431
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,66,     141.654944
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,67,     143.028989
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,68,     139.278411
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,69,     141.849892
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,70,     142.010410
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,71,     141.864452
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,72,     141.395177
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,73,     140.277499
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,74,     139.077103
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,0,     255.822076
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,1,     255.459880
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,2,     253.873247
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,3,     259.373086
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,4,     256.000844
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,5,     253.942687
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,6,     251.922309
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,7,     256.402029
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,8,     255.498699
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,9,     258.771302
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,10,     254.326343
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,11,     253.787758
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,12,     253.786039
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,13,     259.727212
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,14,     256.205511
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,15,     253.960636
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,16,     257.201810
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,17,     254.495931
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,18,     255.879985
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,19,     249.593955
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,20,     251.447545
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,21,     252.942368
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,22,     254.238993
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,23,     251.175058
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,24,     251.610473
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,25,     253.339883
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,26,     257.391098
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,27,     254.833677
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,28,     254.244533
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,29,     256.821744
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,30,     250.168028
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,31,     258.015821
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,32,     257.554746
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,33,     259.163559
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,34,     251.110579
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,35,     254.500050
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,36,     255.095804
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,37,     255.523539
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,38,     256.184712
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,39,     253.550961
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,40,     253.639190
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,41,     257.758554
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,42,     253.955347
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,43,     258.307768
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,44,     257.477197
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,45,     254.400641
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,46,     255.352791
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,47,     257.215090
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,48,     255.033635
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,49,     254.952005
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,50,     256.636847
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,51,     260.096748
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,52,     256.301860
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,53,     255.654338
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,54,     255.889454
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,55,     257.635205
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,56,     254.045945
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,57,     256.332689
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,58,     255.226382
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,59,     252.515663
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,60,     252.672931
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,61,     257.444097
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,62,     255.325442
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,63,     253.435002
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,64,     255.704577
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,65,     253.729439
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,66,     258.471326
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,67,     259.450795
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,68,     258.832092
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,69,     256.090253
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,70,     258.854451
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,71,     255.419040
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,72,     254.124215
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,73,     254.872906
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,74,     260.938758
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,0,     464.051424
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,1,     463.941385
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,2,     476.734282
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,3,     467.880541
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,4,     467.063860
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,5,     469.909668
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,6,     468.829070
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,7,     464.311511
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,8,     469.709331
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,9,     469.475843
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,10,     468.173047
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,11,     468.307266
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,12,     466.685544
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,13,     471.871957
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,14,     464.492999
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,15,     470.036136
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,16,     466.106880
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,17,     464.287221
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,18,     466.087201
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,19,     466.384087
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,20,     471.169144
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,21,     464.193933
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,22,     478.153336
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,23,     471.003326
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,24,     463.826676
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,25,     469.725921
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,26,     476.225318
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,27,     472.105354
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,28,     470.399223
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,29,     466.058272
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,30,     464.537448
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,31,     468.444975
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,32,     469.300625
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,33,     468.198858
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,34,     470.202415
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,35,     471.038265
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,36,     467.593794
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,37,     464.508358
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,38,     462.565741
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,39,     469.658272
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,40,     476.934790
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,41,     474.999421
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,42,     466.197870
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,43,     468.279087
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,44,     459.868731
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,45,     466.089132
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,46,     466.719904
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,47,     468.792931
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,48,     465.515717
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,49,     468.866930
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,50,     466.456877
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,51,     472.892156
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,52,     468.392065
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,53,     466.762304
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,54,     466.964461
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,55,     471.273923
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,56,     469.473394
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,57,     476.243277
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,58,     470.984016
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,59,     470.451623
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,60,     472.779736
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,61,     468.556164
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,62,     467.340347
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,63,     470.685999
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,64,     467.687473
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,65,     476.024300
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,66,     467.457966
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,67,     465.264141
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,68,     470.023697
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,69,     472.485970
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,70,     469.701151
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,71,     468.072559
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,72,     464.846915
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,73,     470.507952
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,74,     469.777690
