dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",64,0,       1.328945
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,30,      82.019533
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,31,      81.908384
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,32,      81.947933
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,33,      81.828275
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,34,      82.381688
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,35,      81.688116
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,36,      81.613187
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,37,      81.613127
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,38,      82.058312
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,39,      82.190040
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,40,      81.933393
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,41,      81.786835
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,42,      81.720586
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,43,      82.340229
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,44,      82.280480
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,45,      82.000512
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,46,      81.848635
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,47,      82.036112
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,48,      81.899604
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,49,      81.645657
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,50,      82.406338
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,51,      82.153160
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,52,      81.996412
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,53,      81.519888
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,54,      82.222990
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,55,      82.399408
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,56,      81.832185
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,57,      81.878754
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,58,      81.495568
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,59,      81.832705
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,60,      82.191121
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,61,      81.709946
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,62,      82.222741
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,63,      81.931244
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,64,      82.249350
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,65,      82.100022
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,66,      81.794235
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,67,      82.181411
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,68,      81.926753
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,69,      81.534767
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,70,      81.941153
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,71,      81.816545
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,72,      81.860334
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,73,      81.860305
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,74,      81.972853
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,0,     144.538946
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,1,     144.071991
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,2,     144.060541
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,3,     144.267544
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,4,     144.240284
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,5,     144.624070
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,6,     144.146925
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,7,     144.271173
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,8,     144.078706
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,9,     144.160165
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,10,     144.280784
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,11,     144.827687
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,12,     144.085616
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,13,     144.374563
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,14,     144.011666
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,15,     144.212304
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,16,     144.355122
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,17,     144.102926
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,18,     144.129295
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,19,     144.316053
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,20,     144.293963
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,21,     144.142745
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,22,     143.816428
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,23,     144.146325
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,24,     144.445382
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,25,     144.287293
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,26,     144.072136
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,27,     144.297773
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,28,     144.175644
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,29,     144.190555
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,30,     144.247254
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,31,     144.086815
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,32,     144.098445
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,33,     144.237044
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,34,     144.598970
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,35,     144.214834
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,36,     144.025556
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,37,     144.495241
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,38,     144.548631
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,39,     144.311263
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,40,     144.274474
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,41,     144.008056
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,42,     144.181655
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,43,     144.267693
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,44,     144.084595
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,45,     144.533621
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,46,     144.359523
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,47,     144.263763
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,48,     144.043986
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,49,     144.257234
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,50,     144.371722
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,51,     144.236644
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,52,     144.221344
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,53,     144.406852
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,54,     145.666648
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,55,     144.169515
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,56,     144.541861
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,57,     144.034547
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,58,     144.214324
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,59,     144.248644
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,60,     144.506541
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,61,     144.406972
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,62,     144.247704
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,63,     144.267914
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,64,     143.981067
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,65,     143.984187
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,66,     144.094056
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,67,     144.118805
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,68,     144.334942
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,69,     144.105785
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,70,     144.083715
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,71,     144.439552
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,72,     144.063346
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,73,     144.321973
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,74,     144.072586
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,0,     241.491505
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,1,     242.467264
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,2,     243.163546
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,3,     242.111438
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,4,     243.007767
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,5,     241.939169
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,6,     242.137967
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,7,     241.726922
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,8,     241.590763
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,9,     243.317654
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,10,     242.202596
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,11,     241.853010
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,12,     241.343669
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,13,     241.990652
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,14,     242.354987
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,15,     242.235650
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,16,     241.815303
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,17,     242.404227
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,18,     241.976971
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,19,     242.456877
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,20,     242.176610
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,21,     242.774863
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,22,     242.469687
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,23,     242.760223
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,24,     243.582374
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,25,     242.906662
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,26,     243.127539
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,27,     241.781664
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,28,     242.424047
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,29,     242.741233
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,30,     241.456098
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,31,     241.220361
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,32,     241.852003
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,33,     242.390247
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,34,     241.749514
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,35,     242.313218
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,36,     242.824363
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,37,     243.137059
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,38,     242.336168
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,39,     242.312728
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,40,     242.154521
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,41,     242.993500
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,42,     242.405307
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,43,     241.482277
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,44,     242.118410
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,45,     241.491997
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,46,     241.577617
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,47,     242.339188
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,48,     242.135011
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,49,     242.151010
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,50,     241.786994
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,51,     241.698806
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,52,     241.630286
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,53,     241.444998
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,54,     241.481638
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,55,     241.248530
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,56,     243.101439
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,57,     242.392637
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,58,     242.488247
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,59,     243.242807
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,60,     243.156878
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,61,     243.335886
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,62,     242.623135
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,63,     242.253769
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,64,     241.537917
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,65,     243.053730
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,66,     241.480468
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,67,     241.719995
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,68,     241.765245
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,69,     243.198079
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,70,     241.417393
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,71,     241.327344
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,72,     242.165677
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,73,     241.645481
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,74,     242.795841
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,0,     351.378820
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,1,     351.285922
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,2,     351.626678
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,3,     350.669636
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,4,     351.793046
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,5,     350.461339
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,6,     350.491118
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,7,     350.077402
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,8,     351.719827
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,9,     350.387019
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,10,     350.188812
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,11,     350.603688
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,12,     350.230391
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,13,     351.482160
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,14,     351.266221
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,15,     351.891836
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,16,     351.147852
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,17,     351.330821
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,18,     351.204672
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,19,     350.328269
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,20,     350.714347
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,21,     350.810065
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,22,     352.111503
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,23,     351.503509
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,24,     351.811186
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,25,     350.450709
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,26,     351.210082
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,27,     350.330510
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,28,     351.389790
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,29,     350.785356
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,30,     350.569889
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,31,     350.371301
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,32,     351.406479
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,33,     350.700047
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,34,     351.291011
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,35,     350.726156
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,36,     350.999864
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,37,     350.811997
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,38,     351.801955
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,39,     351.356350
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,40,     351.202711
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,41,     351.361780
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,42,     350.815586
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,43,     349.806198
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,44,     350.991194
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,45,     350.708317
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,46,     350.408211
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,47,     350.799276
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,48,     351.370570
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,49,     351.644847
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,50,     350.799226
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,51,     350.533309
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,52,     349.741628
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,53,     350.778607
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,54,     351.421070
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,55,     350.586289
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,56,     349.730838
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,57,     350.251872
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,58,     351.672457
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,59,     350.712477
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,60,     350.780957
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,61,     350.589249
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,62,     350.149563
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,63,     351.079554
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,64,     351.193042
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,65,     351.110733
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,66,     350.936655
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,67,     351.112163
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,68,     350.186363
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,69,     351.292171
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,70,     350.376341
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,71,     350.475630
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,72,     351.559568
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,73,     350.511640
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,74,     349.933016
