dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,37,     544.619700
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,38,     542.920148
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,39,     542.373194
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,40,     540.824401
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,41,     543.738269
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,42,     541.556223
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,43,     541.898440
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,44,     543.736820
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,45,     543.909378
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,46,     542.921008
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,47,     538.763043
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,48,     540.543724
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,49,     540.799731
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,50,     541.672092
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,51,     539.534855
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,52,     539.488486
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,53,     539.799632
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,54,     540.366956
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,55,     542.187275
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,56,     541.947819
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,57,     539.003571
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,58,     542.850589
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,59,     541.315546
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,60,     540.429705
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,61,     544.013146
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,62,     540.515664
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,63,     541.224557
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,64,     542.276865
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,65,     538.066951
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,66,     540.261907
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,67,     540.695023
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,68,     542.580042
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,69,     539.230179
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,70,     539.120189
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,71,     541.242506
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,72,     540.104869
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,73,     540.599543
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,74,     540.221047
