dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
1,float,uniform,PoisFFT,"D | D",64,0,       0.006420
1,float,uniform,PoisFFT,"D | D",448,13,       0.023630
1,float,uniform,PoisFFT,"D | D",448,14,       0.023670
1,float,uniform,PoisFFT,"D | D",448,15,       0.023630
1,float,uniform,PoisFFT,"D | D",448,16,       0.023569
1,float,uniform,PoisFFT,"D | D",448,17,       0.023590
1,float,uniform,PoisFFT,"D | D",448,18,       0.023620
1,float,uniform,PoisFFT,"D | D",448,19,       0.023699
1,float,uniform,PoisFFT,"D | D",448,20,       0.023720
1,float,uniform,PoisFFT,"D | D",448,21,       0.023610
1,float,uniform,PoisFFT,"D | D",448,22,       0.023609
1,float,uniform,PoisFFT,"D | D",448,23,       0.023610
1,float,uniform,PoisFFT,"D | D",448,24,       0.023690
1,float,uniform,PoisFFT,"D | D",448,25,       0.023660
1,float,uniform,PoisFFT,"D | D",448,26,       0.023600
1,float,uniform,PoisFFT,"D | D",448,27,       0.023770
1,float,uniform,PoisFFT,"D | D",448,28,       0.023659
1,float,uniform,PoisFFT,"D | D",448,29,       0.023620
1,float,uniform,PoisFFT,"D | D",448,30,       0.023650
1,float,uniform,PoisFFT,"D | D",448,31,       0.023580
1,float,uniform,PoisFFT,"D | D",448,32,       0.023639
1,float,uniform,PoisFFT,"D | D",448,33,       0.023720
1,float,uniform,PoisFFT,"D | D",448,34,       0.028500
1,float,uniform,PoisFFT,"D | D",448,35,       0.023659
1,float,uniform,PoisFFT,"D | D",448,36,       0.023660
1,float,uniform,PoisFFT,"D | D",448,37,       0.023620
1,float,uniform,PoisFFT,"D | D",448,38,       0.023690
1,float,uniform,PoisFFT,"D | D",448,39,       0.023609
1,float,uniform,PoisFFT,"D | D",448,40,       0.023630
1,float,uniform,PoisFFT,"D | D",448,41,       0.023609
1,float,uniform,PoisFFT,"D | D",448,42,       0.024429
1,float,uniform,PoisFFT,"D | D",448,43,       0.023800
1,float,uniform,PoisFFT,"D | D",448,44,       0.023630
1,float,uniform,PoisFFT,"D | D",448,45,       0.023610
1,float,uniform,PoisFFT,"D | D",448,46,       0.023650
1,float,uniform,PoisFFT,"D | D",448,47,       0.023610
1,float,uniform,PoisFFT,"D | D",448,48,       0.023640
1,float,uniform,PoisFFT,"D | D",448,49,       0.023600
1,float,uniform,PoisFFT,"D | D",448,50,       0.023630
1,float,uniform,PoisFFT,"D | D",448,51,       0.023650
1,float,uniform,PoisFFT,"D | D",448,52,       0.023639
1,float,uniform,PoisFFT,"D | D",448,53,       0.023640
1,float,uniform,PoisFFT,"D | D",448,54,       0.023610
1,float,uniform,PoisFFT,"D | D",448,55,       0.023639
1,float,uniform,PoisFFT,"D | D",448,56,       0.023600
1,float,uniform,PoisFFT,"D | D",448,57,       0.023620
1,float,uniform,PoisFFT,"D | D",448,58,       0.023569
1,float,uniform,PoisFFT,"D | D",448,59,       0.023690
1,float,uniform,PoisFFT,"D | D",448,60,       0.023580
1,float,uniform,PoisFFT,"D | D",448,61,       0.023590
1,float,uniform,PoisFFT,"D | D",448,62,       0.023619
1,float,uniform,PoisFFT,"D | D",448,63,       0.023580
1,float,uniform,PoisFFT,"D | D",448,64,       0.023650
1,float,uniform,PoisFFT,"D | D",448,65,       0.023600
1,float,uniform,PoisFFT,"D | D",448,66,       0.023590
1,float,uniform,PoisFFT,"D | D",448,67,       0.023590
1,float,uniform,PoisFFT,"D | D",448,68,       0.023599
1,float,uniform,PoisFFT,"D | D",448,69,       0.023730
1,float,uniform,PoisFFT,"D | D",448,70,       0.023880
1,float,uniform,PoisFFT,"D | D",448,71,       0.023759
1,float,uniform,PoisFFT,"D | D",448,72,       0.023680
1,float,uniform,PoisFFT,"D | D",448,73,       0.023640
1,float,uniform,PoisFFT,"D | D",448,74,       0.023590
1,float,uniform,PoisFFT,"D | D",512,0,       0.011460
1,float,uniform,PoisFFT,"D | D",512,1,       0.014610
1,float,uniform,PoisFFT,"D | D",512,2,       0.011039
1,float,uniform,PoisFFT,"D | D",512,3,       0.010990
1,float,uniform,PoisFFT,"D | D",512,4,       0.011030
1,float,uniform,PoisFFT,"D | D",512,5,       0.010990
1,float,uniform,PoisFFT,"D | D",512,6,       0.011020
1,float,uniform,PoisFFT,"D | D",512,7,       0.011010
1,float,uniform,PoisFFT,"D | D",512,8,       0.011000
1,float,uniform,PoisFFT,"D | D",512,9,       0.010980
1,float,uniform,PoisFFT,"D | D",512,10,       0.011030
1,float,uniform,PoisFFT,"D | D",512,11,       0.011040
1,float,uniform,PoisFFT,"D | D",512,12,       0.011010
1,float,uniform,PoisFFT,"D | D",512,13,       0.011031
1,float,uniform,PoisFFT,"D | D",512,14,       0.011000
1,float,uniform,PoisFFT,"D | D",512,15,       0.011000
1,float,uniform,PoisFFT,"D | D",512,16,       0.011010
1,float,uniform,PoisFFT,"D | D",512,17,       0.011040
1,float,uniform,PoisFFT,"D | D",512,18,       0.011030
1,float,uniform,PoisFFT,"D | D",512,19,       0.011019
1,float,uniform,PoisFFT,"D | D",512,20,       0.010970
1,float,uniform,PoisFFT,"D | D",512,21,       0.010990
1,float,uniform,PoisFFT,"D | D",512,22,       0.011010
1,float,uniform,PoisFFT,"D | D",512,23,       0.011020
1,float,uniform,PoisFFT,"D | D",512,24,       0.011009
1,float,uniform,PoisFFT,"D | D",512,25,       0.011020
1,float,uniform,PoisFFT,"D | D",512,26,       0.011040
1,float,uniform,PoisFFT,"D | D",512,27,       0.011020
1,float,uniform,PoisFFT,"D | D",512,28,       0.011020
1,float,uniform,PoisFFT,"D | D",512,29,       0.011050
1,float,uniform,PoisFFT,"D | D",512,30,       0.011009
1,float,uniform,PoisFFT,"D | D",512,31,       0.010999
1,float,uniform,PoisFFT,"D | D",512,32,       0.010990
1,float,uniform,PoisFFT,"D | D",512,33,       0.010990
1,float,uniform,PoisFFT,"D | D",512,34,       0.011030
1,float,uniform,PoisFFT,"D | D",512,35,       0.011010
1,float,uniform,PoisFFT,"D | D",512,36,       0.011031
1,float,uniform,PoisFFT,"D | D",512,37,       0.010990
1,float,uniform,PoisFFT,"D | D",512,38,       0.011030
1,float,uniform,PoisFFT,"D | D",512,39,       0.010990
1,float,uniform,PoisFFT,"D | D",512,40,       0.011040
1,float,uniform,PoisFFT,"D | D",512,41,       0.011010
1,float,uniform,PoisFFT,"D | D",512,42,       0.011051
1,float,uniform,PoisFFT,"D | D",512,43,       0.011010
1,float,uniform,PoisFFT,"D | D",512,44,       0.011020
1,float,uniform,PoisFFT,"D | D",512,45,       0.010990
1,float,uniform,PoisFFT,"D | D",512,46,       0.011010
1,float,uniform,PoisFFT,"D | D",512,47,       0.011019
1,float,uniform,PoisFFT,"D | D",512,48,       0.011010
1,float,uniform,PoisFFT,"D | D",512,49,       0.010990
1,float,uniform,PoisFFT,"D | D",512,50,       0.011020
1,float,uniform,PoisFFT,"D | D",512,51,       0.010970
1,float,uniform,PoisFFT,"D | D",512,52,       0.011030
1,float,uniform,PoisFFT,"D | D",512,53,       0.011050
1,float,uniform,PoisFFT,"D | D",512,54,       0.011029
1,float,uniform,PoisFFT,"D | D",512,55,       0.011040
1,float,uniform,PoisFFT,"D | D",512,56,       0.011030
1,float,uniform,PoisFFT,"D | D",512,57,       0.010980
1,float,uniform,PoisFFT,"D | D",512,58,       0.011010
1,float,uniform,PoisFFT,"D | D",512,59,       0.010990
1,float,uniform,PoisFFT,"D | D",512,60,       0.011000
1,float,uniform,PoisFFT,"D | D",512,61,       0.011000
1,float,uniform,PoisFFT,"D | D",512,62,       0.011050
1,float,uniform,PoisFFT,"D | D",512,63,       0.011010
1,float,uniform,PoisFFT,"D | D",512,64,       0.011010
1,float,uniform,PoisFFT,"D | D",512,65,       0.011059
1,float,uniform,PoisFFT,"D | D",512,66,       0.011050
1,float,uniform,PoisFFT,"D | D",512,67,       0.010990
1,float,uniform,PoisFFT,"D | D",512,68,       0.011000
1,float,uniform,PoisFFT,"D | D",512,69,       0.011010
1,float,uniform,PoisFFT,"D | D",512,70,       0.011020
1,float,uniform,PoisFFT,"D | D",512,71,       0.011000
1,float,uniform,PoisFFT,"D | D",512,72,       0.011020
1,float,uniform,PoisFFT,"D | D",512,73,       0.010980
1,float,uniform,PoisFFT,"D | D",512,74,       0.010990
