dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,30,     277.597816
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,31,     277.885413
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,32,     278.162560
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,33,     277.863593
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,34,     277.622186
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,35,     277.630785
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,36,     277.656465
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,37,     277.594726
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,38,     277.788034
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,39,     277.465668
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,40,     277.757554
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,41,     277.661876
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,42,     277.770945
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,43,     277.704135
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,44,     277.724525
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,45,     277.443008
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,46,     277.404288
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,47,     278.009121
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,48,     277.449857
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,49,     277.278379
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,50,     277.765995
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,51,     277.751165
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,52,     277.933052
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,53,     277.620475
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,54,     277.866513
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,55,     277.710285
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,56,     277.879213
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,57,     277.677455
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,58,     277.470047
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,59,     278.090941
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,60,     277.624536
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,61,     277.710905
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,62,     278.222489
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,63,     277.521167
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,64,     278.391118
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,65,     277.996471
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,66,     277.798604
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,67,     277.863168
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,68,     277.747090
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,69,     277.492112
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,70,     277.702819
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,71,     277.712189
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,72,     277.626281
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,73,     278.169195
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,74,     278.006407
