dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"D | D | D | D | D | D",64,0,       0.840560
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,65,     459.224845
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,66,     459.265135
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,67,     459.036907
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,68,     459.176956
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,69,     459.190066
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,70,     459.038987
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,71,     459.032627
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,72,     459.124916
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,73,     459.175626
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,74,     459.152066
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,0,     171.284445
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,1,     171.373604
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,2,     171.430233
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,3,     171.458103
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,4,     171.172766
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,5,     171.419993
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,6,     171.333194
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,7,     171.338724
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,8,     171.425873
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,9,     171.434403
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,10,     171.342944
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,11,     171.286015
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,12,     171.443663
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,13,     171.251865
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,14,     171.335554
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,15,     171.338574
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,16,     171.454392
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,17,     171.521602
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,18,     171.370944
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,19,     171.493473
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,20,     171.341835
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,21,     171.349875
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,22,     171.302195
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,23,     171.452213
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,24,     171.397123
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,25,     171.306255
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,26,     171.420644
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,27,     171.413983
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,28,     171.411044
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,29,     171.210356
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,30,     171.460813
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,31,     171.298655
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,32,     171.360154
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,33,     171.364314
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,34,     171.143016
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,35,     171.609732
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,36,     171.379864
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,37,     171.131337
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,38,     171.319504
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,39,     171.445163
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,40,     171.387224
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,41,     171.262505
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,42,     171.368944
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,43,     171.216615
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,44,     171.257755
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,45,     171.184326
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,46,     171.288305
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,47,     171.292905
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,48,     171.293304
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,49,     171.436233
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,50,     171.395114
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,51,     171.342734
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,52,     171.476793
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,53,     171.397664
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,54,     171.449813
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,55,     171.202725
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,56,     171.325114
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,57,     171.390233
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,58,     171.291665
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,59,     171.343524
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,60,     171.343534
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,61,     171.410084
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,62,     171.381934
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,63,     171.301745
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,64,     171.329474
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,65,     171.295405
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,66,     171.332675
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,67,     171.408614
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,68,     171.380723
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,69,     171.406723
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,70,     171.383113
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,71,     171.293194
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,72,     171.243305
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,73,     171.152256
3,float,uniform,PoisFFT,"D | D | D | D | D | D",384,74,     171.241155
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,0,     945.410979
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,1,     945.333100
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,2,     945.309349
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,3,     945.407499
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,4,     945.287510
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,5,     945.094612
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,6,     944.770686
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,7,     945.438778
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,8,     945.379549
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,9,     945.318850
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,10,     945.408019
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,11,     945.099492
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,12,     945.347140
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,13,     945.269510
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,14,     945.727985
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,15,     945.420408
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,16,     945.592617
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,17,     945.711466
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,18,     945.652727
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,19,     945.397189
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,20,     945.406708
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,21,     945.582507
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,22,     944.970194
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,23,     945.137502
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,24,     945.827464
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,25,     945.876393
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,26,     945.510338
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,27,     992.225936
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,28,     946.062981
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,29,     945.833384
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,30,     945.414099
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,31,     945.181651
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,32,     945.426519
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,33,     945.197941
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,34,     944.993123
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,35,     945.652506
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,36,     945.575237
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,37,     945.881494
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,38,     945.168151
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,39,     945.387259
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,40,     945.103452
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,41,     945.268271
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,42,     945.712846
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,43,     945.187481
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,44,     945.908223
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,45,     945.602397
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,46,     945.288690
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,47,     945.346589
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,48,     945.138271
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,49,     945.184521
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,50,     945.506258
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,51,     945.303140
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,52,     945.506178
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,53,     945.423768
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,54,     945.626097
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,55,     945.544317
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,56,     945.313730
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,57,     945.439148
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,58,     944.870964
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,59,     945.699116
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,60,     945.632086
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,61,     945.478108
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,62,     945.068852
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,63,     945.316459
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,64,     945.510678
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,65,     945.278841
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,66,     945.112582
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,67,     945.234071
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,68,     945.628816
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,69,     945.287690
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,70,     945.811015
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,71,     945.362909
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,72,     945.084962
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,73,     945.008153
3,float,uniform,PoisFFT,"D | D | D | D | D | D",448,74,     944.773806
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,0,     653.507893
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,1,     651.743123
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,2,     652.383875
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,3,     651.815431
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,4,     653.073558
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,5,     652.028259
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,6,     651.321127
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,7,     652.885450
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,8,     652.248757
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,9,     651.569075
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,10,     651.847411
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,11,     652.638732
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,12,     651.805832
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,13,     652.141028
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,14,     653.577992
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,15,     651.948731
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,16,     652.329736
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,17,     654.312584
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,18,     652.078868
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,19,     653.888508
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,20,     652.532023
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,21,     651.828522
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,22,     651.896841
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,23,     652.318096
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,24,     652.259896
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,25,     652.218257
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,26,     652.090349
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,27,     652.549813
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,28,     652.589073
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,29,     652.599423
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,30,     652.554734
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,31,     652.254197
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,32,     652.570104
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,33,     652.192317
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,34,     651.979369
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,35,     651.811022
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,36,     653.032978
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,37,     651.989339
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,38,     651.615694
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,39,     651.898261
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,40,     654.754929
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,41,     651.920530
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,42,     652.197768
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,43,     653.003578
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,44,     653.140426
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,45,     652.156408
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,46,     652.282416
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,47,     652.838360
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,48,     652.448925
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,49,     653.009808
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,50,     652.470295
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,51,     652.755371
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,52,     652.316626
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,53,     652.592003
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,54,     651.809341
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,55,     652.172227
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,56,     652.151568
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,57,     652.252777
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,58,     651.959450
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,59,     651.779262
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,60,     651.943610
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,61,     651.996779
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,62,     652.143278
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,63,     652.904899
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,64,     652.541613
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,65,     652.274566
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,66,     652.404565
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,67,     651.983359
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,68,     652.159117
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,69,     651.833832
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,70,     652.156038
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,71,     654.894227
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,72,     652.110358
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,73,     651.513625
3,float,uniform,PoisFFT,"D | D | D | D | D | D",512,74,     652.147197
