dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
2,double,uniform,PoisFFT,"D | D | D | D",64,0,       0.102478
2,double,uniform,PoisFFT,"D | D | D | D",384,33,       4.443132
2,double,uniform,PoisFFT,"D | D | D | D",384,34,       4.437982
2,double,uniform,PoisFFT,"D | D | D | D",384,35,       4.443431
2,double,uniform,PoisFFT,"D | D | D | D",384,36,       4.433572
2,double,uniform,PoisFFT,"D | D | D | D",384,37,       4.438322
2,double,uniform,PoisFFT,"D | D | D | D",384,38,       4.421572
2,double,uniform,PoisFFT,"D | D | D | D",384,39,       4.439902
2,double,uniform,PoisFFT,"D | D | D | D",384,40,       4.429652
2,double,uniform,PoisFFT,"D | D | D | D",384,41,       4.441692
2,double,uniform,PoisFFT,"D | D | D | D",384,42,       4.432572
2,double,uniform,PoisFFT,"D | D | D | D",384,43,       4.434402
2,double,uniform,PoisFFT,"D | D | D | D",384,44,       4.435322
2,double,uniform,PoisFFT,"D | D | D | D",384,45,       4.436711
2,double,uniform,PoisFFT,"D | D | D | D",384,46,       4.438762
2,double,uniform,PoisFFT,"D | D | D | D",384,47,       4.433652
2,double,uniform,PoisFFT,"D | D | D | D",384,48,       4.427502
2,double,uniform,PoisFFT,"D | D | D | D",384,49,       4.436061
2,double,uniform,PoisFFT,"D | D | D | D",384,50,       4.442122
2,double,uniform,PoisFFT,"D | D | D | D",384,51,       4.435771
2,double,uniform,PoisFFT,"D | D | D | D",384,52,       4.445792
2,double,uniform,PoisFFT,"D | D | D | D",384,53,       4.437202
2,double,uniform,PoisFFT,"D | D | D | D",384,54,       4.423942
2,double,uniform,PoisFFT,"D | D | D | D",384,55,       4.445561
2,double,uniform,PoisFFT,"D | D | D | D",384,56,       4.424412
2,double,uniform,PoisFFT,"D | D | D | D",384,57,       4.434602
2,double,uniform,PoisFFT,"D | D | D | D",384,58,       4.433082
2,double,uniform,PoisFFT,"D | D | D | D",384,59,       4.437592
2,double,uniform,PoisFFT,"D | D | D | D",384,60,       4.431812
2,double,uniform,PoisFFT,"D | D | D | D",384,61,       4.437402
2,double,uniform,PoisFFT,"D | D | D | D",384,62,       4.433332
2,double,uniform,PoisFFT,"D | D | D | D",384,63,       4.428652
2,double,uniform,PoisFFT,"D | D | D | D",384,64,       4.432582
2,double,uniform,PoisFFT,"D | D | D | D",384,65,       4.436182
2,double,uniform,PoisFFT,"D | D | D | D",384,66,       4.433282
2,double,uniform,PoisFFT,"D | D | D | D",384,67,       4.436862
2,double,uniform,PoisFFT,"D | D | D | D",384,68,       4.434572
2,double,uniform,PoisFFT,"D | D | D | D",384,69,       4.436061
2,double,uniform,PoisFFT,"D | D | D | D",384,70,       4.430792
2,double,uniform,PoisFFT,"D | D | D | D",384,71,       4.434331
2,double,uniform,PoisFFT,"D | D | D | D",384,72,       4.436032
2,double,uniform,PoisFFT,"D | D | D | D",384,73,       4.439212
2,double,uniform,PoisFFT,"D | D | D | D",384,74,       4.438431
2,double,uniform,PoisFFT,"D | D | D | D",448,0,      22.181399
2,double,uniform,PoisFFT,"D | D | D | D",448,1,      22.157719
2,double,uniform,PoisFFT,"D | D | D | D",448,2,      22.188899
2,double,uniform,PoisFFT,"D | D | D | D",448,3,      22.171188
2,double,uniform,PoisFFT,"D | D | D | D",448,4,      22.238920
2,double,uniform,PoisFFT,"D | D | D | D",448,5,      22.143749
2,double,uniform,PoisFFT,"D | D | D | D",448,6,      22.142919
2,double,uniform,PoisFFT,"D | D | D | D",448,7,      22.134899
2,double,uniform,PoisFFT,"D | D | D | D",448,8,      22.145799
2,double,uniform,PoisFFT,"D | D | D | D",448,9,      22.141748
2,double,uniform,PoisFFT,"D | D | D | D",448,10,      22.147639
2,double,uniform,PoisFFT,"D | D | D | D",448,11,      22.151729
2,double,uniform,PoisFFT,"D | D | D | D",448,12,      22.147229
2,double,uniform,PoisFFT,"D | D | D | D",448,13,      22.142340
2,double,uniform,PoisFFT,"D | D | D | D",448,14,      22.146970
2,double,uniform,PoisFFT,"D | D | D | D",448,15,      22.154239
2,double,uniform,PoisFFT,"D | D | D | D",448,16,      22.147130
2,double,uniform,PoisFFT,"D | D | D | D",448,17,      22.130899
2,double,uniform,PoisFFT,"D | D | D | D",448,18,      22.153769
2,double,uniform,PoisFFT,"D | D | D | D",448,19,      22.148759
2,double,uniform,PoisFFT,"D | D | D | D",448,20,      22.144169
2,double,uniform,PoisFFT,"D | D | D | D",448,21,      22.140240
2,double,uniform,PoisFFT,"D | D | D | D",448,22,      22.139599
2,double,uniform,PoisFFT,"D | D | D | D",448,23,      22.146459
2,double,uniform,PoisFFT,"D | D | D | D",448,24,      22.145759
2,double,uniform,PoisFFT,"D | D | D | D",448,25,      22.148549
2,double,uniform,PoisFFT,"D | D | D | D",448,26,      22.153080
2,double,uniform,PoisFFT,"D | D | D | D",448,27,      22.152269
2,double,uniform,PoisFFT,"D | D | D | D",448,28,      22.138719
2,double,uniform,PoisFFT,"D | D | D | D",448,29,      22.144999
2,double,uniform,PoisFFT,"D | D | D | D",448,30,      22.151559
2,double,uniform,PoisFFT,"D | D | D | D",448,31,      22.163608
2,double,uniform,PoisFFT,"D | D | D | D",448,32,      22.145629
2,double,uniform,PoisFFT,"D | D | D | D",448,33,      22.144139
2,double,uniform,PoisFFT,"D | D | D | D",448,34,      22.171579
2,double,uniform,PoisFFT,"D | D | D | D",448,35,      22.142350
2,double,uniform,PoisFFT,"D | D | D | D",448,36,      22.128669
2,double,uniform,PoisFFT,"D | D | D | D",448,37,      22.155838
2,double,uniform,PoisFFT,"D | D | D | D",448,38,      22.159319
2,double,uniform,PoisFFT,"D | D | D | D",448,39,      22.161399
2,double,uniform,PoisFFT,"D | D | D | D",448,40,      22.152199
2,double,uniform,PoisFFT,"D | D | D | D",448,41,      22.166699
2,double,uniform,PoisFFT,"D | D | D | D",448,42,      22.134430
2,double,uniform,PoisFFT,"D | D | D | D",448,43,      22.147809
2,double,uniform,PoisFFT,"D | D | D | D",448,44,      22.163839
2,double,uniform,PoisFFT,"D | D | D | D",448,45,      22.142999
2,double,uniform,PoisFFT,"D | D | D | D",448,46,      22.147919
2,double,uniform,PoisFFT,"D | D | D | D",448,47,      22.127680
2,double,uniform,PoisFFT,"D | D | D | D",448,48,      22.153219
2,double,uniform,PoisFFT,"D | D | D | D",448,49,      22.129679
2,double,uniform,PoisFFT,"D | D | D | D",448,50,      22.125850
2,double,uniform,PoisFFT,"D | D | D | D",448,51,      22.145999
2,double,uniform,PoisFFT,"D | D | D | D",448,52,      22.140409
2,double,uniform,PoisFFT,"D | D | D | D",448,53,      22.144319
2,double,uniform,PoisFFT,"D | D | D | D",448,54,      22.130069
2,double,uniform,PoisFFT,"D | D | D | D",448,55,      22.151039
2,double,uniform,PoisFFT,"D | D | D | D",448,56,      22.142549
2,double,uniform,PoisFFT,"D | D | D | D",448,57,      22.133789
2,double,uniform,PoisFFT,"D | D | D | D",448,58,      22.153309
2,double,uniform,PoisFFT,"D | D | D | D",448,59,      22.142909
2,double,uniform,PoisFFT,"D | D | D | D",448,60,      22.143719
2,double,uniform,PoisFFT,"D | D | D | D",448,61,      22.141829
2,double,uniform,PoisFFT,"D | D | D | D",448,62,      22.156099
2,double,uniform,PoisFFT,"D | D | D | D",448,63,      22.127529
2,double,uniform,PoisFFT,"D | D | D | D",448,64,      22.127259
2,double,uniform,PoisFFT,"D | D | D | D",448,65,      22.146169
2,double,uniform,PoisFFT,"D | D | D | D",448,66,      22.143819
2,double,uniform,PoisFFT,"D | D | D | D",448,67,      22.143749
2,double,uniform,PoisFFT,"D | D | D | D",448,68,      22.161769
2,double,uniform,PoisFFT,"D | D | D | D",448,69,      22.160459
2,double,uniform,PoisFFT,"D | D | D | D",448,70,      22.147709
2,double,uniform,PoisFFT,"D | D | D | D",448,71,      22.156230
2,double,uniform,PoisFFT,"D | D | D | D",448,72,      22.156899
2,double,uniform,PoisFFT,"D | D | D | D",448,73,      22.139979
2,double,uniform,PoisFFT,"D | D | D | D",448,74,      22.147479
2,double,uniform,PoisFFT,"D | D | D | D",512,0,      11.165959
2,double,uniform,PoisFFT,"D | D | D | D",512,1,      11.128069
2,double,uniform,PoisFFT,"D | D | D | D",512,2,      11.129769
2,double,uniform,PoisFFT,"D | D | D | D",512,3,      11.120629
2,double,uniform,PoisFFT,"D | D | D | D",512,4,      11.124519
2,double,uniform,PoisFFT,"D | D | D | D",512,5,      11.118099
2,double,uniform,PoisFFT,"D | D | D | D",512,6,      11.149719
2,double,uniform,PoisFFT,"D | D | D | D",512,7,      11.116159
2,double,uniform,PoisFFT,"D | D | D | D",512,8,      11.133259
2,double,uniform,PoisFFT,"D | D | D | D",512,9,      11.134649
2,double,uniform,PoisFFT,"D | D | D | D",512,10,      11.138579
2,double,uniform,PoisFFT,"D | D | D | D",512,11,      11.112290
2,double,uniform,PoisFFT,"D | D | D | D",512,12,      11.144448
2,double,uniform,PoisFFT,"D | D | D | D",512,13,      11.121170
2,double,uniform,PoisFFT,"D | D | D | D",512,14,      11.131859
2,double,uniform,PoisFFT,"D | D | D | D",512,15,      11.134229
2,double,uniform,PoisFFT,"D | D | D | D",512,16,      11.122159
2,double,uniform,PoisFFT,"D | D | D | D",512,17,      11.108129
2,double,uniform,PoisFFT,"D | D | D | D",512,18,      11.138099
2,double,uniform,PoisFFT,"D | D | D | D",512,19,      11.132899
2,double,uniform,PoisFFT,"D | D | D | D",512,20,      11.133489
2,double,uniform,PoisFFT,"D | D | D | D",512,21,      11.129908
2,double,uniform,PoisFFT,"D | D | D | D",512,22,      11.131059
2,double,uniform,PoisFFT,"D | D | D | D",512,23,      11.109479
2,double,uniform,PoisFFT,"D | D | D | D",512,24,      11.140369
2,double,uniform,PoisFFT,"D | D | D | D",512,25,      11.150019
2,double,uniform,PoisFFT,"D | D | D | D",512,26,      11.138778
2,double,uniform,PoisFFT,"D | D | D | D",512,27,      11.126038
2,double,uniform,PoisFFT,"D | D | D | D",512,28,      11.121449
2,double,uniform,PoisFFT,"D | D | D | D",512,29,      11.129439
2,double,uniform,PoisFFT,"D | D | D | D",512,30,      11.123628
2,double,uniform,PoisFFT,"D | D | D | D",512,31,      11.144949
2,double,uniform,PoisFFT,"D | D | D | D",512,32,      11.133879
2,double,uniform,PoisFFT,"D | D | D | D",512,33,      11.136859
2,double,uniform,PoisFFT,"D | D | D | D",512,34,      11.110459
2,double,uniform,PoisFFT,"D | D | D | D",512,35,      11.120099
2,double,uniform,PoisFFT,"D | D | D | D",512,36,      11.110969
2,double,uniform,PoisFFT,"D | D | D | D",512,37,      11.137039
2,double,uniform,PoisFFT,"D | D | D | D",512,38,      11.125209
2,double,uniform,PoisFFT,"D | D | D | D",512,39,      11.132079
2,double,uniform,PoisFFT,"D | D | D | D",512,40,      11.133819
2,double,uniform,PoisFFT,"D | D | D | D",512,41,      11.137559
2,double,uniform,PoisFFT,"D | D | D | D",512,42,      11.117759
2,double,uniform,PoisFFT,"D | D | D | D",512,43,      11.151219
2,double,uniform,PoisFFT,"D | D | D | D",512,44,      11.126839
2,double,uniform,PoisFFT,"D | D | D | D",512,45,      11.132559
2,double,uniform,PoisFFT,"D | D | D | D",512,46,      11.111909
2,double,uniform,PoisFFT,"D | D | D | D",512,47,      11.130789
2,double,uniform,PoisFFT,"D | D | D | D",512,48,      11.109429
2,double,uniform,PoisFFT,"D | D | D | D",512,49,      11.137659
2,double,uniform,PoisFFT,"D | D | D | D",512,50,      11.142439
2,double,uniform,PoisFFT,"D | D | D | D",512,51,      11.120088
2,double,uniform,PoisFFT,"D | D | D | D",512,52,      11.131279
2,double,uniform,PoisFFT,"D | D | D | D",512,53,      11.124408
2,double,uniform,PoisFFT,"D | D | D | D",512,54,      11.109909
2,double,uniform,PoisFFT,"D | D | D | D",512,55,      11.138118
2,double,uniform,PoisFFT,"D | D | D | D",512,56,      11.123909
2,double,uniform,PoisFFT,"D | D | D | D",512,57,      11.117159
2,double,uniform,PoisFFT,"D | D | D | D",512,58,      11.130159
2,double,uniform,PoisFFT,"D | D | D | D",512,59,      11.133259
2,double,uniform,PoisFFT,"D | D | D | D",512,60,      11.124809
2,double,uniform,PoisFFT,"D | D | D | D",512,61,      11.117259
2,double,uniform,PoisFFT,"D | D | D | D",512,62,      11.148059
2,double,uniform,PoisFFT,"D | D | D | D",512,63,      11.130548
2,double,uniform,PoisFFT,"D | D | D | D",512,64,      11.132039
2,double,uniform,PoisFFT,"D | D | D | D",512,65,      11.125749
2,double,uniform,PoisFFT,"D | D | D | D",512,66,      11.114139
2,double,uniform,PoisFFT,"D | D | D | D",512,67,      11.149019
2,double,uniform,PoisFFT,"D | D | D | D",512,68,      11.145148
2,double,uniform,PoisFFT,"D | D | D | D",512,69,      11.130059
2,double,uniform,PoisFFT,"D | D | D | D",512,70,      11.124609
2,double,uniform,PoisFFT,"D | D | D | D",512,71,      11.114059
2,double,uniform,PoisFFT,"D | D | D | D",512,72,      11.119169
2,double,uniform,PoisFFT,"D | D | D | D",512,73,      11.117759
2,double,uniform,PoisFFT,"D | D | D | D",512,74,      11.144459
