dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,0,      16.813585
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,1,     147.316947
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,2,     150.277814
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,3,     167.536164
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,4,     147.392066
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,5,     147.641123
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,6,     145.257169
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,7,     146.314318
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,8,     145.928882
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,9,     146.175920
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,10,     147.472875
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,11,     145.037552
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,12,     145.636336
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,13,     173.080003
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,14,     156.035771
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,15,     144.361430
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,16,     144.884233
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,17,     167.190918
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,18,     142.572850
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,19,     142.134884
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,20,     145.752294
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,21,     145.352848
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,22,     141.544110
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,23,     166.433636
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,24,     148.524553
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,25,     145.857233
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,26,     142.255413
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,27,     170.736159
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,28,     142.702658
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,29,     143.160192
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,30,     172.793976
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,31,     166.262028
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,32,     143.396880
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,33,     146.809902
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,34,     148.182067
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,35,     146.455676
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,36,     147.508745
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,37,     146.886122
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,38,     142.049415
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,39,     144.081422
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,40,     140.797279
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,41,     142.878876
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,42,     143.359841
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,43,     142.590309
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,44,     141.199434
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,45,     141.889417
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,46,     143.260352
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,47,     143.596938
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,48,     141.422472
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,49,     141.985236
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,50,     152.281622
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,51,     144.943563
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,52,     146.548965
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,53,     172.107034
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,54,     145.221770
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,55,     142.786577
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,56,     145.374128
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,57,     144.415689
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,58,     144.134772
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,59,     145.025592
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,60,     145.464587
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,61,     144.675196
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,62,     144.829174
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,63,     144.771255
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,64,     145.259700
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,65,     144.184321
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,66,     143.526418
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,67,     155.142811
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,68,     144.082713
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,69,     143.132653
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,70,     146.420516
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,71,     145.211750
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,72,     146.030251
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,73,     144.924494
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,74,     144.903733
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,0,     223.900623
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,1,     222.540698
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,2,     223.124291
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,3,     281.847354
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,4,     221.551109
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,5,     225.171680
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,6,     288.181715
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,7,     216.105459
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,8,     215.421197
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,9,     215.353927
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,10,     214.421688
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,11,     280.185003
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,12,     258.538421
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,13,     223.973803
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,14,     222.607588
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,15,     275.670532
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,16,     223.301220
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,17,     223.416258
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,18,     279.129045
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,19,     220.089255
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,20,     221.813656
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,21,     270.322782
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,22,     223.705905
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,23,     224.401067
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,24,     227.496433
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,25,     227.593393
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,26,     225.548315
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,27,     226.913970
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,28,     226.561993
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,29,     226.502284
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,30,     227.202517
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,31,     226.930250
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,32,     226.787841
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,33,     226.425855
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,34,     226.553264
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,35,     226.323476
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,36,     226.524814
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,37,     226.531274
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,38,     226.286957
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,39,     226.750862
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,40,     226.973409
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,41,     282.600607
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,42,     224.884242
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,43,     228.324965
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,44,     277.965358
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,45,     228.807479
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,46,     228.588992
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,47,     226.517144
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,48,     249.895847
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,49,     225.959230
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,50,     227.307065
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,51,     253.860953
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,52,     227.700651
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,53,     227.566482
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,54,     247.707761
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,55,     224.293648
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,56,     248.867068
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,57,     226.335156
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,58,     250.303912
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,59,     226.365786
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,60,     249.483071
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,61,     227.437505
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,62,     231.343341
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,63,     227.367634
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,64,     245.658523
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,65,     226.096809
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,66,     246.235177
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,67,     227.156068
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,68,     227.544143
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,69,     229.374543
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,70,     230.694348
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,71,     279.335842
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,72,     229.399103
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,73,     229.352863
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,74,     277.851938
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,0,     395.255015
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,1,     391.121660
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,2,     396.634321
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,3,     395.434373
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,4,     393.603043
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,5,     394.036999
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,6,     395.428153
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,7,     394.832900
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,8,     394.130618
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,9,     393.335956
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,10,     394.891919
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,11,     393.986529
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,12,     394.748501
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,13,     394.093118
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,14,     393.984939
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,15,     395.370964
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,16,     397.919376
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,17,     393.875630
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,18,     396.381403
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,19,     392.359097
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,20,     393.564044
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,21,     395.317515
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,22,     396.064557
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,23,     396.134976
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,24,     393.863670
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,25,     393.708882
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,26,     395.073537
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,27,     392.355967
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,28,     393.895200
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,29,     395.926118
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,30,     390.490048
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,31,     395.693280
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,32,     393.712172
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,33,     393.137988
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,34,     398.109564
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,35,     392.170509
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,36,     395.244245
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,37,     396.122415
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,38,     395.742649
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,39,     392.191769
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,40,     395.714820
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,41,     394.595182
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,42,     398.728807
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,43,     393.527294
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,44,     393.150949
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,45,     392.859122
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,46,     398.490730
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,47,     396.595251
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,48,     394.062888
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,49,     398.273592
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,50,     394.710751
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,51,     397.756747
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,52,     396.666449
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,53,     396.830938
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,54,     396.583370
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,55,     393.375126
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,56,     396.374682
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,57,     392.021021
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,58,     393.374386
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,59,     396.578251
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,60,     395.901718
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,61,     394.936499
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,62,     393.582454
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,63,     394.993098
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,64,     393.274778
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,65,     396.528431
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,66,     392.552925
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,67,     395.689831
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,68,     392.633884
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,69,     393.699132
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,70,     397.127184
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,71,     392.537376
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,72,     392.482266
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,73,     397.395721
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,74,     396.986826
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,0,     820.764227
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,1,     820.473140
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,2,     821.213422
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,3,     820.609719
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,4,     821.099473
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,5,     820.925334
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,6,     821.580608
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,7,     820.345802
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,8,     821.734236
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,9,     821.226492
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,10,     820.721418
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,11,     820.392951
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,12,     820.930355
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,13,     820.869936
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,14,     820.685728
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,15,     820.031365
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,16,     820.529510
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,17,     820.539089
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,18,     820.525269
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,19,     821.588188
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,20,     820.835336
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,21,     820.777536
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,22,     820.783796
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,23,     820.210133
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,24,     821.011414
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,25,     820.543349
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,26,     821.297191
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,27,     820.081035
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,28,     820.908705
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,29,     821.090613
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,30,     820.987554
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,31,     821.159793
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,32,     820.733047
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,33,     819.616239
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,34,     820.656458
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,35,     821.167333
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,36,     820.361922
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,37,     820.568479
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,38,     820.971385
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,39,     820.290263
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,40,     820.630128
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,41,     821.229152
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,42,     820.132144
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,43,     820.844626
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,44,     821.341191
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,45,     821.208151
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,46,     822.055223
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,47,     820.443550
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,48,     821.671667
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,49,     820.598359
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,50,     820.442060
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,51,     820.854296
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,52,     820.190033
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,53,     820.751728
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,54,     821.081363
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,55,     820.727417
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,56,     820.196813
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,57,     820.619219
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,58,     820.739508
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,59,     821.430870
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,60,     820.217043
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,61,     820.158514
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,62,     821.624267
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,63,     820.723327
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,64,     821.608718
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,65,     820.930735
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,66,     820.592778
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,67,     818.212515
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,68,     818.761099
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,69,     819.090016
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,70,     818.670360
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,71,     820.045255
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,72,     821.459089
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,73,     819.041966
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,74,     818.518192
