dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
2,float,uniform,PoisFFT,"D | D | D | D",64,0,       0.088339
2,float,uniform,PoisFFT,"D | D | D | D",384,33,       4.175665
2,float,uniform,PoisFFT,"D | D | D | D",384,34,       4.171464
2,float,uniform,PoisFFT,"D | D | D | D",384,35,       4.172845
2,float,uniform,PoisFFT,"D | D | D | D",384,36,       4.170585
2,float,uniform,PoisFFT,"D | D | D | D",384,37,       4.174195
2,float,uniform,PoisFFT,"D | D | D | D",384,38,       4.170415
2,float,uniform,PoisFFT,"D | D | D | D",384,39,       4.168665
2,float,uniform,PoisFFT,"D | D | D | D",384,40,       4.173015
2,float,uniform,PoisFFT,"D | D | D | D",384,41,       4.163575
2,float,uniform,PoisFFT,"D | D | D | D",384,42,       4.174475
2,float,uniform,PoisFFT,"D | D | D | D",384,43,       4.177975
2,float,uniform,PoisFFT,"D | D | D | D",384,44,       4.171604
2,float,uniform,PoisFFT,"D | D | D | D",384,45,       4.179485
2,float,uniform,PoisFFT,"D | D | D | D",384,46,       4.174835
2,float,uniform,PoisFFT,"D | D | D | D",384,47,       4.173985
2,float,uniform,PoisFFT,"D | D | D | D",384,48,       4.168895
2,float,uniform,PoisFFT,"D | D | D | D",384,49,       4.167825
2,float,uniform,PoisFFT,"D | D | D | D",384,50,       4.182225
2,float,uniform,PoisFFT,"D | D | D | D",384,51,       4.173144
2,float,uniform,PoisFFT,"D | D | D | D",384,52,       4.168755
2,float,uniform,PoisFFT,"D | D | D | D",384,53,       4.170744
2,float,uniform,PoisFFT,"D | D | D | D",384,54,       4.169065
2,float,uniform,PoisFFT,"D | D | D | D",384,55,       4.166855
2,float,uniform,PoisFFT,"D | D | D | D",384,56,       4.175434
2,float,uniform,PoisFFT,"D | D | D | D",384,57,       4.167775
2,float,uniform,PoisFFT,"D | D | D | D",384,58,       4.165245
2,float,uniform,PoisFFT,"D | D | D | D",384,59,       4.176904
2,float,uniform,PoisFFT,"D | D | D | D",384,60,       4.168715
2,float,uniform,PoisFFT,"D | D | D | D",384,61,       4.172404
2,float,uniform,PoisFFT,"D | D | D | D",384,62,       4.179625
2,float,uniform,PoisFFT,"D | D | D | D",384,63,       4.175215
2,float,uniform,PoisFFT,"D | D | D | D",384,64,       4.176025
2,float,uniform,PoisFFT,"D | D | D | D",384,65,       4.168125
2,float,uniform,PoisFFT,"D | D | D | D",384,66,       4.163075
2,float,uniform,PoisFFT,"D | D | D | D",384,67,       4.177195
2,float,uniform,PoisFFT,"D | D | D | D",384,68,       4.174325
2,float,uniform,PoisFFT,"D | D | D | D",384,69,       4.178365
2,float,uniform,PoisFFT,"D | D | D | D",384,70,       4.166375
2,float,uniform,PoisFFT,"D | D | D | D",384,71,       4.169225
2,float,uniform,PoisFFT,"D | D | D | D",384,72,       4.167765
2,float,uniform,PoisFFT,"D | D | D | D",384,73,       4.172425
2,float,uniform,PoisFFT,"D | D | D | D",384,74,       4.170575
2,float,uniform,PoisFFT,"D | D | D | D",448,0,      21.755395
2,float,uniform,PoisFFT,"D | D | D | D",448,1,      21.741265
2,float,uniform,PoisFFT,"D | D | D | D",448,2,      21.757865
2,float,uniform,PoisFFT,"D | D | D | D",448,3,      21.752724
2,float,uniform,PoisFFT,"D | D | D | D",448,4,      21.768225
2,float,uniform,PoisFFT,"D | D | D | D",448,5,      21.725645
2,float,uniform,PoisFFT,"D | D | D | D",448,6,      21.750925
2,float,uniform,PoisFFT,"D | D | D | D",448,7,      21.740145
2,float,uniform,PoisFFT,"D | D | D | D",448,8,      21.738265
2,float,uniform,PoisFFT,"D | D | D | D",448,9,      21.742125
2,float,uniform,PoisFFT,"D | D | D | D",448,10,      21.747835
2,float,uniform,PoisFFT,"D | D | D | D",448,11,      21.755595
2,float,uniform,PoisFFT,"D | D | D | D",448,12,      21.720715
2,float,uniform,PoisFFT,"D | D | D | D",448,13,      21.732045
2,float,uniform,PoisFFT,"D | D | D | D",448,14,      21.722585
2,float,uniform,PoisFFT,"D | D | D | D",448,15,      21.730615
2,float,uniform,PoisFFT,"D | D | D | D",448,16,      21.732335
2,float,uniform,PoisFFT,"D | D | D | D",448,17,      21.726495
2,float,uniform,PoisFFT,"D | D | D | D",448,18,      21.734005
2,float,uniform,PoisFFT,"D | D | D | D",448,19,      21.743935
2,float,uniform,PoisFFT,"D | D | D | D",448,20,      21.727275
2,float,uniform,PoisFFT,"D | D | D | D",448,21,      21.736155
2,float,uniform,PoisFFT,"D | D | D | D",448,22,      21.728545
2,float,uniform,PoisFFT,"D | D | D | D",448,23,      21.747905
2,float,uniform,PoisFFT,"D | D | D | D",448,24,      21.734025
2,float,uniform,PoisFFT,"D | D | D | D",448,25,      21.742105
2,float,uniform,PoisFFT,"D | D | D | D",448,26,      21.729305
2,float,uniform,PoisFFT,"D | D | D | D",448,27,      21.732255
2,float,uniform,PoisFFT,"D | D | D | D",448,28,      21.749265
2,float,uniform,PoisFFT,"D | D | D | D",448,29,      21.739725
2,float,uniform,PoisFFT,"D | D | D | D",448,30,      21.737695
2,float,uniform,PoisFFT,"D | D | D | D",448,31,      21.711145
2,float,uniform,PoisFFT,"D | D | D | D",448,32,      21.730055
2,float,uniform,PoisFFT,"D | D | D | D",448,33,      21.725376
2,float,uniform,PoisFFT,"D | D | D | D",448,34,      21.722166
2,float,uniform,PoisFFT,"D | D | D | D",448,35,      21.731665
2,float,uniform,PoisFFT,"D | D | D | D",448,36,      21.750764
2,float,uniform,PoisFFT,"D | D | D | D",448,37,      21.741745
2,float,uniform,PoisFFT,"D | D | D | D",448,38,      21.736836
2,float,uniform,PoisFFT,"D | D | D | D",448,39,      21.718525
2,float,uniform,PoisFFT,"D | D | D | D",448,40,      21.712745
2,float,uniform,PoisFFT,"D | D | D | D",448,41,      21.724225
2,float,uniform,PoisFFT,"D | D | D | D",448,42,      21.708265
2,float,uniform,PoisFFT,"D | D | D | D",448,43,      21.735065
2,float,uniform,PoisFFT,"D | D | D | D",448,44,      21.734185
2,float,uniform,PoisFFT,"D | D | D | D",448,45,      21.739694
2,float,uniform,PoisFFT,"D | D | D | D",448,46,      21.729065
2,float,uniform,PoisFFT,"D | D | D | D",448,47,      21.757895
2,float,uniform,PoisFFT,"D | D | D | D",448,48,      21.724565
2,float,uniform,PoisFFT,"D | D | D | D",448,49,      21.740145
2,float,uniform,PoisFFT,"D | D | D | D",448,50,      21.749255
2,float,uniform,PoisFFT,"D | D | D | D",448,51,      21.736665
2,float,uniform,PoisFFT,"D | D | D | D",448,52,      21.738475
2,float,uniform,PoisFFT,"D | D | D | D",448,53,      21.745705
2,float,uniform,PoisFFT,"D | D | D | D",448,54,      21.740515
2,float,uniform,PoisFFT,"D | D | D | D",448,55,      21.726545
2,float,uniform,PoisFFT,"D | D | D | D",448,56,      21.734265
2,float,uniform,PoisFFT,"D | D | D | D",448,57,      21.725005
2,float,uniform,PoisFFT,"D | D | D | D",448,58,      21.751445
2,float,uniform,PoisFFT,"D | D | D | D",448,59,      21.736225
2,float,uniform,PoisFFT,"D | D | D | D",448,60,      21.720255
2,float,uniform,PoisFFT,"D | D | D | D",448,61,      21.728995
2,float,uniform,PoisFFT,"D | D | D | D",448,62,      21.752185
2,float,uniform,PoisFFT,"D | D | D | D",448,63,      21.721535
2,float,uniform,PoisFFT,"D | D | D | D",448,64,      21.729265
2,float,uniform,PoisFFT,"D | D | D | D",448,65,      21.738285
2,float,uniform,PoisFFT,"D | D | D | D",448,66,      21.719965
2,float,uniform,PoisFFT,"D | D | D | D",448,67,      21.732035
2,float,uniform,PoisFFT,"D | D | D | D",448,68,      21.723225
2,float,uniform,PoisFFT,"D | D | D | D",448,69,      21.727155
2,float,uniform,PoisFFT,"D | D | D | D",448,70,      21.731675
2,float,uniform,PoisFFT,"D | D | D | D",448,71,      21.730095
2,float,uniform,PoisFFT,"D | D | D | D",448,72,      21.727825
2,float,uniform,PoisFFT,"D | D | D | D",448,73,      21.741235
2,float,uniform,PoisFFT,"D | D | D | D",448,74,      21.723025
2,float,uniform,PoisFFT,"D | D | D | D",512,0,      11.898421
2,float,uniform,PoisFFT,"D | D | D | D",512,1,      11.902671
2,float,uniform,PoisFFT,"D | D | D | D",512,2,      11.922581
2,float,uniform,PoisFFT,"D | D | D | D",512,3,      11.884821
2,float,uniform,PoisFFT,"D | D | D | D",512,4,      11.909961
2,float,uniform,PoisFFT,"D | D | D | D",512,5,      11.883631
2,float,uniform,PoisFFT,"D | D | D | D",512,6,      11.890432
2,float,uniform,PoisFFT,"D | D | D | D",512,7,      11.880351
2,float,uniform,PoisFFT,"D | D | D | D",512,8,      11.898901
2,float,uniform,PoisFFT,"D | D | D | D",512,9,      11.883981
2,float,uniform,PoisFFT,"D | D | D | D",512,10,      11.893441
2,float,uniform,PoisFFT,"D | D | D | D",512,11,      11.888591
2,float,uniform,PoisFFT,"D | D | D | D",512,12,      11.880582
2,float,uniform,PoisFFT,"D | D | D | D",512,13,      11.894931
2,float,uniform,PoisFFT,"D | D | D | D",512,14,      11.911231
2,float,uniform,PoisFFT,"D | D | D | D",512,15,      11.874241
2,float,uniform,PoisFFT,"D | D | D | D",512,16,      11.902601
2,float,uniform,PoisFFT,"D | D | D | D",512,17,      11.869611
2,float,uniform,PoisFFT,"D | D | D | D",512,18,      11.891691
2,float,uniform,PoisFFT,"D | D | D | D",512,19,      11.887712
2,float,uniform,PoisFFT,"D | D | D | D",512,20,      11.895081
2,float,uniform,PoisFFT,"D | D | D | D",512,21,      11.919761
2,float,uniform,PoisFFT,"D | D | D | D",512,22,      11.880162
2,float,uniform,PoisFFT,"D | D | D | D",512,23,      11.895541
2,float,uniform,PoisFFT,"D | D | D | D",512,24,      11.892832
2,float,uniform,PoisFFT,"D | D | D | D",512,25,      11.886751
2,float,uniform,PoisFFT,"D | D | D | D",512,26,      11.883502
2,float,uniform,PoisFFT,"D | D | D | D",512,27,      11.920861
2,float,uniform,PoisFFT,"D | D | D | D",512,28,      11.885022
2,float,uniform,PoisFFT,"D | D | D | D",512,29,      11.910601
2,float,uniform,PoisFFT,"D | D | D | D",512,30,      11.913231
2,float,uniform,PoisFFT,"D | D | D | D",512,31,      11.891202
2,float,uniform,PoisFFT,"D | D | D | D",512,32,      11.885791
2,float,uniform,PoisFFT,"D | D | D | D",512,33,      11.913231
2,float,uniform,PoisFFT,"D | D | D | D",512,34,      11.900101
2,float,uniform,PoisFFT,"D | D | D | D",512,35,      11.893391
2,float,uniform,PoisFFT,"D | D | D | D",512,36,      11.898072
2,float,uniform,PoisFFT,"D | D | D | D",512,37,      11.884181
2,float,uniform,PoisFFT,"D | D | D | D",512,38,      11.898501
2,float,uniform,PoisFFT,"D | D | D | D",512,39,      11.873912
2,float,uniform,PoisFFT,"D | D | D | D",512,40,      11.909431
2,float,uniform,PoisFFT,"D | D | D | D",512,41,      11.883331
2,float,uniform,PoisFFT,"D | D | D | D",512,42,      11.907772
2,float,uniform,PoisFFT,"D | D | D | D",512,43,      11.892731
2,float,uniform,PoisFFT,"D | D | D | D",512,44,      11.890022
2,float,uniform,PoisFFT,"D | D | D | D",512,45,      11.894541
2,float,uniform,PoisFFT,"D | D | D | D",512,46,      11.897282
2,float,uniform,PoisFFT,"D | D | D | D",512,47,      11.886611
2,float,uniform,PoisFFT,"D | D | D | D",512,48,      11.907752
2,float,uniform,PoisFFT,"D | D | D | D",512,49,      11.874861
2,float,uniform,PoisFFT,"D | D | D | D",512,50,      11.873012
2,float,uniform,PoisFFT,"D | D | D | D",512,51,      11.893051
2,float,uniform,PoisFFT,"D | D | D | D",512,52,      11.896592
2,float,uniform,PoisFFT,"D | D | D | D",512,53,      11.896861
2,float,uniform,PoisFFT,"D | D | D | D",512,54,      11.880982
2,float,uniform,PoisFFT,"D | D | D | D",512,55,      11.888591
2,float,uniform,PoisFFT,"D | D | D | D",512,56,      11.882962
2,float,uniform,PoisFFT,"D | D | D | D",512,57,      11.884852
2,float,uniform,PoisFFT,"D | D | D | D",512,58,      11.895911
2,float,uniform,PoisFFT,"D | D | D | D",512,59,      11.910001
2,float,uniform,PoisFFT,"D | D | D | D",512,60,      11.883702
2,float,uniform,PoisFFT,"D | D | D | D",512,61,      11.904151
2,float,uniform,PoisFFT,"D | D | D | D",512,62,      11.879192
2,float,uniform,PoisFFT,"D | D | D | D",512,63,      11.889281
2,float,uniform,PoisFFT,"D | D | D | D",512,64,      11.891202
2,float,uniform,PoisFFT,"D | D | D | D",512,65,      11.889961
2,float,uniform,PoisFFT,"D | D | D | D",512,66,      11.889442
2,float,uniform,PoisFFT,"D | D | D | D",512,67,      11.892871
2,float,uniform,PoisFFT,"D | D | D | D",512,68,      11.934700
2,float,uniform,PoisFFT,"D | D | D | D",512,69,      11.883692
2,float,uniform,PoisFFT,"D | D | D | D",512,70,      11.891822
2,float,uniform,PoisFFT,"D | D | D | D",512,71,      11.881402
2,float,uniform,PoisFFT,"D | D | D | D",512,72,      11.907301
2,float,uniform,PoisFFT,"D | D | D | D",512,73,      11.885961
2,float,uniform,PoisFFT,"D | D | D | D",512,74,      11.906771
