dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,0,       0.039010
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,30,       1.237936
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,31,       1.240307
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,32,       1.240746
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,33,       1.238307
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,34,       1.239096
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,35,       1.237467
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,36,       1.243086
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,37,       1.240827
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,38,       1.238736
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,39,       1.243537
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,40,       1.239806
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,41,       1.237997
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,42,       1.236987
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,43,       1.239587
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,44,       1.240536
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,45,       1.241817
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,46,       1.242326
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,47,       1.237507
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,48,       1.238837
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,49,       1.248487
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,50,       1.236897
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,51,       1.235506
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,52,       1.240356
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,53,       1.243666
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,54,       1.238197
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,55,       1.240196
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,56,       1.241727
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,57,       1.236987
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,58,       1.237147
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,59,       1.237166
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,60,       1.245917
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,61,       1.241166
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,62,       1.241597
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,63,       1.241956
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,64,       1.239197
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,65,       1.239246
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,66,       1.238307
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,67,       1.240886
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,68,       1.238037
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,69,       1.240036
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,70,       1.240987
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,71,       1.240436
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,72,       1.237616
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,73,       1.238027
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,74,       1.241986
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,0,       1.773971
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,1,       1.769350
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,2,       1.764691
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,3,       1.759311
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,4,       1.768741
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,5,       1.764411
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,6,       1.766781
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,7,       1.768411
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,8,       1.775881
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,9,       1.766720
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,10,       1.761781
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,11,       1.765261
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,12,       1.764171
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,13,       1.771861
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,14,       1.768820
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,15,       1.768101
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,16,       1.771531
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,17,       1.765771
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,18,       1.770801
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,19,       1.769661
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,20,       1.767541
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,21,       1.762681
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,22,       1.768841
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,23,       1.771811
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,24,       1.767670
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,25,       1.765921
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,26,       1.764681
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,27,       1.766911
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,28,       1.761111
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,29,       1.767271
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,30,       1.763521
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,31,       1.766051
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,32,       1.769292
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,33,       1.767011
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,34,       1.768101
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,35,       1.764531
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,36,       1.768471
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,37,       1.763092
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,38,       1.770291
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,39,       1.771961
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,40,       1.768321
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,41,       1.765641
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,42,       1.766911
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,43,       1.766031
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,44,       1.762361
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,45,       1.770031
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,46,       1.757911
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,47,       1.772070
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,48,       1.767641
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,49,       1.768761
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,50,       1.765941
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,51,       1.765591
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,52,       1.766731
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,53,       1.760561
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,54,       1.767441
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,55,       1.762761
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,56,       1.769511
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,57,       1.767011
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,58,       1.769621
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,59,       1.766281
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,60,       1.762931
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,61,       1.763410
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,62,       1.757261
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,63,       1.768481
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,64,       1.760541
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,65,       1.768521
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,66,       1.765851
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,67,       1.764940
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,68,       1.765121
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,69,       1.769150
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,70,       1.768461
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,71,       1.761061
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,72,       1.764361
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,73,       1.766901
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,74,       1.771801
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,0,       2.750320
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,1,       2.762600
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,2,       2.749470
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,3,       2.751841
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,4,       2.754900
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,5,       2.769000
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,6,       2.747691
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,7,       2.756750
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,8,       2.753131
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,9,       2.755771
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,10,       2.752410
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,11,       2.754471
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,12,       2.743230
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,13,       2.750930
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,14,       2.755059
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,15,       2.756060
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,16,       2.762340
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,17,       2.754571
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,18,       2.757911
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,19,       2.754310
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,20,       2.752610
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,21,       2.755230
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,22,       2.756990
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,23,       2.749830
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,24,       2.762280
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,25,       2.756020
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,26,       2.753361
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,27,       2.752290
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,28,       2.772580
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,29,       2.751141
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,30,       2.762390
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,31,       2.751790
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,32,       2.755260
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,33,       2.750760
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,34,       2.749420
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,35,       2.748390
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,36,       2.748140
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,37,       2.748580
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,38,       2.761950
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,39,       2.766090
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,40,       2.757160
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,41,       2.758410
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,42,       2.748240
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,43,       2.755660
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,44,       2.753900
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,45,       2.759090
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,46,       2.749931
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,47,       2.755560
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,48,       2.747650
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,49,       2.747820
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,50,       2.761670
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,51,       2.761580
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,52,       2.750301
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,53,       2.755860
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,54,       2.751320
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,55,       2.747591
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,56,       2.751990
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,57,       2.757960
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,58,       2.746011
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,59,       2.748690
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,60,       2.753721
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,61,       2.759441
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,62,       2.753010
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,63,       2.751650
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,64,       2.751260
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,65,       2.747860
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,66,       2.757800
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,67,       2.750970
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,68,       2.762400
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,69,       2.748190
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,70,       2.754910
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,71,       2.749480
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,72,       2.752440
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,73,       2.756800
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,74,       2.758920
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,0,       3.335384
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,1,       3.337944
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,2,       3.323344
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,3,       3.318675
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,4,       3.319664
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,5,       3.314234
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,6,       3.309795
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,7,       3.315284
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,8,       3.325184
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,9,       3.313534
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,10,       3.321844
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,11,       3.313234
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,12,       3.315804
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,13,       3.313914
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,14,       3.329055
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,15,       3.310415
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,16,       3.317194
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,17,       3.313854
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,18,       3.329233
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,19,       3.318234
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,20,       3.318744
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,21,       3.319274
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,22,       3.335484
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,23,       3.310065
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,24,       3.326244
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,25,       3.310714
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,26,       3.310384
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,27,       3.314564
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,28,       3.314274
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,29,       3.311254
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,30,       3.304264
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,31,       3.307844
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,32,       3.318994
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,33,       3.313294
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,34,       3.319135
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,35,       3.305585
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,36,       3.316414
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,37,       3.327274
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,38,       3.316424
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,39,       3.324934
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,40,       3.316984
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,41,       3.322474
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,42,       3.318154
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,43,       3.321005
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,44,       3.319444
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,45,       3.332904
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,46,       3.317944
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,47,       3.327054
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,48,       3.316984
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,49,       3.321364
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,50,       3.318514
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,51,       3.334574
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,52,       3.313744
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,53,       3.317274
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,54,       3.323974
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,55,       3.322784
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,56,       3.316214
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,57,       3.328994
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,58,       3.326804
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,59,       3.318975
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,60,       3.321084
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,61,       3.320424
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,62,       3.302365
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,63,       3.315434
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,64,       3.319974
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,65,       3.312884
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,66,       3.316114
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,67,       3.327064
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,68,       3.324844
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,69,       3.318494
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,70,       3.321834
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,71,       3.323464
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,72,       3.313604
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,73,       3.317624
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,74,       3.323784
