dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,0,       1.465204
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,57,       6.277481
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,58,       6.266801
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,59,       6.279881
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,60,       6.285871
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,61,       6.249931
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,62,       6.260351
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,63,       6.311610
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,64,       6.246410
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,65,       6.266221
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,66,       6.258210
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,67,       6.235361
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,68,       6.314210
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,69,       6.315660
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,70,       6.299660
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,71,       6.266881
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,72,       6.257131
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,73,       6.266590
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,74,       6.308890
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,0,      14.500749
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,1,      14.223722
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,2,      14.066684
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,3,      13.947435
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,4,      14.133243
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,5,      13.992044
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,6,      14.183202
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,7,      14.239672
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,8,      14.354101
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,9,      13.961065
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,10,      14.197932
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,11,      14.106764
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,12,      13.966555
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,13,      14.064924
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,14,      14.144393
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,15,      14.344441
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,16,      14.149073
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,17,      14.213472
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,18,      14.232252
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,19,      14.374071
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,20,      14.008145
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,21,      14.155483
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,22,      14.329941
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,23,      14.110453
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,24,      14.271371
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,25,      14.261262
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,26,      14.433930
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,27,      14.166192
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,28,      14.230562
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,29,      13.996355
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,30,      13.909666
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,31,      14.289162
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,32,      14.311701
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,33,      13.984225
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,34,      13.884876
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,35,      14.210122
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,36,      14.298661
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,37,      13.949195
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,38,      13.474000
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,39,      13.262452
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,40,      14.139443
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,41,      14.230152
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,42,      13.906106
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,43,      14.171572
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,44,      14.075864
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,45,      13.969495
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,46,      14.006704
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,47,      14.112743
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,48,      14.149153
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,49,      14.077914
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,50,      14.236502
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,51,      14.235722
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,52,      14.280941
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,53,      13.931796
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,54,      14.145843
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,55,      14.318821
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,56,      14.059044
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,57,      14.264152
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,58,      13.782797
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,59,      14.284351
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,60,      14.135443
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,61,      14.217982
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,62,      14.287451
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,63,      14.051724
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,64,      13.862196
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,65,      14.119263
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,66,      14.233612
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,67,      14.150703
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,68,      14.142213
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,69,      14.232512
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,70,      13.910275
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,71,      14.064354
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,72,      14.246582
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,73,      14.280952
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,74,      13.952635
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,0,      36.620483
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,1,      36.427046
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,2,      36.432396
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,3,      36.439435
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,4,      36.467635
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,5,      36.457444
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,6,      36.170599
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,7,      36.509374
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,8,      36.503405
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,9,      36.450476
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,10,      36.473035
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,11,      36.463265
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,12,      36.536834
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,13,      36.473365
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,14,      36.407416
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,15,      36.154929
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,16,      36.232788
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,17,      36.210198
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,18,      36.464125
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,19,      36.362976
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,20,      36.442575
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,21,      36.211048
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,22,      36.553854
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,23,      36.429725
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,24,      36.410156
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,25,      36.393405
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,26,      36.486725
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,27,      36.436906
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,28,      36.412095
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,29,      36.387947
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,30,      36.438405
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,31,      36.460855
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,32,      36.451885
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,33,      36.497485
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,34,      36.519885
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,35,      36.536975
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,36,      36.237997
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,37,      36.191348
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,38,      36.483095
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,39,      36.508284
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,40,      36.529804
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,41,      36.176889
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,42,      36.457206
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,43,      36.263407
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,44,      36.412116
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,45,      36.445616
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,46,      36.390606
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,47,      36.632462
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,48,      36.404566
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,49,      36.469575
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,50,      36.410856
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,51,      36.404276
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,52,      36.493385
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,53,      36.414496
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,54,      36.530855
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,55,      36.432636
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,56,      36.849681
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,57,      36.452075
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,58,      36.455436
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,59,      36.417715
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,60,      36.730872
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,61,      36.242248
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,62,      36.100569
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,63,      36.622593
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,64,      36.516474
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,65,      36.501524
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,66,      36.432915
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,67,      36.393396
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,68,      36.446446
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,69,      36.495795
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,70,      36.313867
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,71,      36.447916
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,72,      36.435285
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,73,      36.422065
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,74,      36.428955
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,0,      63.885060
