dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,0,      16.718206
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,52,      31.717542
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,53,      32.544513
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,54,      31.788960
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,55,      32.420534
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,56,      32.317145
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,57,      32.231866
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,58,      32.052978
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,59,      32.276295
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,60,      31.936529
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,61,      32.018658
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,62,      31.836201
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,63,      32.398204
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,64,      31.927279
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,65,      32.530952
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,66,      32.007288
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,67,      32.046327
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,68,      32.080428
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,69,      32.056948
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,70,      32.034898
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,71,      31.848560
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,72,      31.973419
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,73,      31.994989
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,74,      32.304875
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,0,      60.651354
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,1,      60.372966
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,2,      59.957741
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,3,      59.839923
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,4,      59.893172
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,5,      60.078240
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,6,      60.018050
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,7,      59.861652
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,8,      60.193258
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,9,      59.790483
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,10,      60.328847
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,11,      59.773303
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,12,      59.751304
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,13,      60.191189
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,14,      59.877232
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,15,      59.846363
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,16,      60.195829
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,17,      59.784793
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,18,      59.730854
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,19,      59.829333
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,20,      59.964031
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,21,      59.792133
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,22,      59.891122
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,23,      60.272038
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,24,      59.824983
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,25,      59.813743
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,26,      59.827503
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,27,      60.097920
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,28,      60.014060
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,29,      60.068120
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,30,      60.078930
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,31,      59.814173
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,32,      60.194929
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,33,      60.031980
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,34,      59.835392
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,35,      60.188989
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,36,      59.789883
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,37,      59.650544
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,38,      60.299947
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,39,      59.934711
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,40,      59.993970
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,41,      60.405536
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,42,      59.815643
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,43,      59.736843
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,44,      59.916491
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,45,      59.719763
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,46,      59.673094
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,47,      60.044330
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,48,      60.393057
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,49,      59.985041
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,50,      59.814213
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,51,      59.941132
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,52,      60.259457
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,53,      59.932271
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,54,      59.976791
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,55,      60.011630
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,56,      59.755833
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,57,      60.123460
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,58,      59.928631
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,59,      59.916622
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,60,      60.315367
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,61,      59.899682
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,62,      59.647024
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,63,      59.812893
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,64,      59.687104
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,65,      59.999881
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,66,      60.286038
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,67,      60.290738
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,68,      59.880402
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,69,      60.425756
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,70,      60.029691
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,71,      59.801303
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,72,      59.845783
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,73,      60.401096
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,74,      60.092520
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,0,     105.193114
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,1,     105.370562
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,2,     105.796487
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,3,     105.913857
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,4,     105.215214
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,5,     105.594199
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,6,     105.537410
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,7,     105.742008
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,8,     105.783238
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,9,     105.250094
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,10,     105.344062
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,11,     105.558240
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,12,     105.639249
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,13,     105.318833
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,14,     105.254633
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,15,     105.266374
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,16,     105.760078
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,17,     105.183044
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,18,     105.172495
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,19,     105.489571
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,20,     105.563460
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,21,     105.316023
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,22,     105.319302
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,23,     105.263254
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,24,     105.747798
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,25,     105.254264
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,26,     105.331132
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,27,     105.465141
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,28,     105.522101
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,29,     105.205594
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,30,     105.259284
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,31,     105.190635
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,32,     105.732048
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,33,     105.218973
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,34,     105.073985
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,35,     105.640239
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,36,     105.539561
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,37,     105.160344
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,38,     105.331013
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,39,     105.247483
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,40,     105.753918
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,41,     105.172165
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,42,     105.219884
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,43,     105.599830
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,44,     105.737988
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,45,     105.770857
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,46,     105.668549
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,47,     105.377752
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,48,     105.302863
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,49,     105.025526
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,50,     105.240014
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,51,     105.551891
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,52,     105.663279
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,53,     105.740779
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,54,     105.666899
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,55,     105.488861
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,56,     105.285203
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,57,     105.682079
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,58,     105.361043
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,59,     105.441641
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,60,     105.495200
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,61,     105.213895
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,62,     105.333293
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,63,     105.285693
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,64,     105.336102
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,65,     105.153275
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,66,     105.813327
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,67,     105.672139
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,68,     105.370372
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,69,     105.741478
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,70,     105.639390
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,71,     105.420662
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,72,     105.488421
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,73,     105.704679
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,74,     105.221824
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,0,     174.671981
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,1,     177.769727
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,2,     175.103626
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,3,     174.545522
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,4,     174.511403
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,5,     174.408784
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,6,     174.883488
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,7,     174.412474
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,8,     178.278681
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,9,     174.855969
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,10,     174.625712
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,11,     174.703411
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,12,     174.566142
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,13,     174.490703
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,14,     174.612001
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,15,     174.594911
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,16,     174.848319
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,17,     174.448414
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,18,     174.646231
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,19,     174.538303
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,20,     174.946747
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,21,     174.868429
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,22,     174.937948
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,23,     174.548792
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,24,     174.705780
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,25,     174.500083
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,26,     174.421213
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,27,     174.939818
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,28,     174.437783
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,29,     174.651671
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,30,     174.697811
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,31,     174.966697
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,32,     174.881589
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,33,     174.383674
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,34,     175.140026
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,35,     174.514253
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,36,     174.632672
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,37,     174.598562
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,38,     174.439773
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,39,     174.733871
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,40,     175.059726
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,41,     174.407564
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,42,     174.300575
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,43,     178.510589
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,44,     175.008887
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,45,     174.300215
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,46,     174.829379
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,47,     174.779179
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,48,     174.849979
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,49,     174.523423
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,50,     175.150726
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,51,     174.991737
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,52,     174.472803
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,53,     174.338165
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,54,     174.909998
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,55,     174.576222
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,56,     174.839949
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,57,     174.562582
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,58,     175.090627
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,59,     174.924388
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,60,     174.655921
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,61,     174.697841
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,62,     174.440393
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,63,     174.573862
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,64,     174.462723
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,65,     174.870248
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,66,     174.915778
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,67,     174.362737
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,68,     175.020690
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,69,     174.396917
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,70,     174.466626
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,71,     174.910992
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,72,     174.788362
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,73,     174.983891
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,74,     174.801072
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,0,     307.229847
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,1,     307.309196
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,2,     307.657703
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,3,     307.461024
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,4,     307.519323
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,5,     307.274997
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,6,     306.773772
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,7,     306.692433
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,8,     307.914770
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,9,     307.451375
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,10,     308.222546
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,11,     306.110530
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,12,     307.365305
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,13,     305.811293
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,14,     306.799972
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,15,     305.902682
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,16,     307.274077
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,17,     307.221857
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,18,     307.642692
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,19,     307.457194
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,20,     307.120348
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,21,     307.277127
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,22,     307.714692
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,23,     358.899701
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,24,     307.441914
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,25,     358.249818
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,26,     307.261237
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,27,     307.555214
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,28,     364.428440
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,29,     306.582794
