dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,0,       1.173466
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,30,      68.086279
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,31,      67.772872
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,32,      67.758173
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,33,      67.669534
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,34,      67.895261
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,35,      67.804803
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,36,      67.746553
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,37,      68.024050
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,38,      67.775103
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,39,      67.643054
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,40,      67.963650
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,41,      67.713623
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,42,      67.587515
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,43,      67.604875
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,44,      67.892092
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,45,      67.582895
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,46,      67.747143
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,47,      67.812092
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,48,      67.567855
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,49,      67.700364
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,50,      67.733303
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,51,      67.614805
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,52,      67.733843
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,53,      67.762103
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,54,      67.586805
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,55,      67.741133
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,56,      67.773773
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,57,      67.761882
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,58,      67.656354
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,59,      67.733873
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,60,      67.618384
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,61,      67.714483
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,62,      67.685194
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,63,      67.582905
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,64,      67.864762
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,65,      67.691603
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,66,      67.806032
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,67,      67.888661
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,68,      67.527796
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,69,      67.675444
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,70,      67.755433
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,71,      67.641274
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,72,      67.818172
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,73,      67.647465
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,74,      67.627214
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,0,     123.452371
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,1,     123.639590
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,2,     123.326073
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,3,     123.519411
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,4,     123.512330
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,5,     123.568070
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,6,     123.433382
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,7,     123.609009
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,8,     123.389932
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,9,     123.468771
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,10,     123.335103
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,11,     123.372502
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,12,     123.458312
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,13,     123.246724
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,14,     123.593479
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,15,     123.510291
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,16,     123.552790
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,17,     123.419581
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,18,     123.425981
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,19,     123.375322
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,20,     123.396172
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,21,     123.555280
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,22,     123.380982
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,23,     123.471631
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,24,     123.363452
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,25,     123.468211
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,26,     123.437092
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,27,     123.568320
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,28,     123.543810
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,29,     123.365123
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,30,     123.329693
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,31,     123.521160
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,32,     123.507571
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,33,     123.644159
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,34,     123.466731
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,35,     123.597739
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,36,     123.385913
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,37,     123.643469
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,38,     123.338573
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,39,     123.512151
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,40,     123.604149
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,41,     123.344643
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,42,     123.441802
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,43,     123.593280
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,44,     123.465881
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,45,     123.473401
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,46,     123.643589
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,47,     123.389063
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,48,     123.477671
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,49,     123.645029
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,50,     123.606659
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,51,     123.285254
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,52,     123.569390
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,53,     123.312843
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,54,     123.246394
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,55,     123.402522
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,56,     123.267714
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,57,     123.571819
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,58,     123.279053
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,59,     123.338063
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,60,     123.564160
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,61,     123.470661
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,62,     123.443192
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,63,     123.381312
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,64,     123.417262
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,65,     123.394372
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,66,     123.477020
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,67,     123.251803
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,68,     123.362202
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,69,     123.324443
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,70,     123.717478
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,71,     123.500371
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,72,     123.638949
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,73,     123.573450
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,74,     123.452951
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,0,     217.465227
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,1,     217.570176
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,2,     218.766392
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,3,     217.725354
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,4,     218.329478
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,5,     218.407916
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,6,     218.364446
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,7,     218.899431
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,8,     218.323948
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,9,     217.853403
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,10,     217.624126
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,11,     220.482211
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,12,     219.122618
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,13,     218.969909
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,14,     217.251331
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,15,     218.949730
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,16,     218.558825
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,17,     217.544267
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,18,     218.898601
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,19,     217.400408
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,20,     217.590266
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,21,     217.929842
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,22,     218.528185
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,23,     218.819891
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,24,     217.709294
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,25,     217.800803
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,26,     217.404388
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,27,     217.458658
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,28,     217.551876
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,29,     219.097728
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,30,     217.331059
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,31,     218.354827
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,32,     217.430538
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,33,     217.618676
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,34,     218.892791
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,35,     218.671563
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,36,     218.939840
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,37,     218.036661
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,38,     217.625855
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,39,     219.755920
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,40,     220.175415
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,41,     219.730831
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,42,     220.149356
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,43,     220.996835
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,44,     219.295626
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,45,     220.074206
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,46,     219.987108
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,47,     218.758512
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,48,     219.406834
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,49,     217.779234
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,50,     218.408946
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,51,     218.870441
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,52,     218.267958
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,53,     218.764822
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,54,     219.152608
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,55,     219.821029
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,56,     217.749935
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,57,     220.199915
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,58,     218.794102
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,59,     219.705970
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,60,     218.852021
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,61,     218.403786
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,62,     217.664625
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,63,     218.400146
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,64,     218.743432
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,65,     218.602494
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,66,     218.038681
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,67,     217.958022
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,68,     218.004401
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,69,     218.575834
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,70,     218.923751
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,71,     219.300036
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,72,     217.766184
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,73,     218.807241
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,74,     218.742832
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,0,     327.708229
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,1,     327.378272
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,2,     372.182823
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,3,     329.967821
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,4,     330.871221
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,5,     330.989189
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,6,     330.039770
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,7,     330.680793
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,8,     329.902511
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,9,     330.922680
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,10,     329.800583
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,11,     330.061810
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,12,     331.204876
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,13,     329.567225
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,14,     331.344154
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,15,     330.373307
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,16,     330.441735
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,17,     330.464305
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,18,     329.359829
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,19,     331.635621
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,20,     330.755402
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,21,     332.324223
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,22,     331.148827
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,23,     330.878200
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,24,     329.641585
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,25,     330.961449
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,26,     331.234926
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,27,     330.029850
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,28,     330.685493
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,29,     330.609934
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,30,     330.683093
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,31,     330.901130
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,32,     330.119309
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,33,     331.159466
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,34,     330.810751
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,35,     329.116811
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,36,     330.489855
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,37,     330.967009
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,38,     330.084919
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,39,     329.653395
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,40,     330.699462
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,41,     328.876024
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,42,     331.298154
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,43,     330.722022
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,44,     329.842802
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,45,     331.161367
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,46,     331.524802
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,47,     331.093717
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,48,     331.743340
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,49,     330.789251
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,50,     331.689411
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,51,     330.276927
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,52,     330.216738
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,53,     330.384716
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,54,     330.545484
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,55,     330.318917
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,56,     331.612702
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,57,     331.486032
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,58,     331.808178
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,59,     331.210735
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,60,     330.448944
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,61,     329.741161
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,62,     331.493012
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,63,     330.300496
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,64,     330.375604
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,65,     330.724281
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,66,     329.903470
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,67,     329.662703
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,68,     330.727961
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,69,     330.141337
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,70,     329.748352
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,71,     330.854509
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,72,     330.702851
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,73,     330.497023
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,74,     332.364652
