dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,30,     281.912080
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,31,     281.268827
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,32,     283.872338
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,33,     282.790680
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,34,     281.571513
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,35,     281.544164
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,36,     281.785652
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,37,     281.718502
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,38,     281.992959
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,39,     281.246297
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,40,     281.941870
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,41,     281.593173
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,42,     281.276387
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,43,     282.243166
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,44,     281.867809
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,45,     282.600205
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,46,     282.480296
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,47,     282.401778
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,48,     281.971282
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,49,     281.083522
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,50,     282.980591
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,51,     281.796313
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,52,     281.915792
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,53,     282.522146
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,54,     281.095041
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,55,     281.170061
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,56,     282.588396
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,57,     282.554275
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,58,     282.411507
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,59,     281.431618
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,60,     283.257738
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,61,     281.513027
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,62,     281.405718
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,63,     282.485406
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,64,     282.424346
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,65,     283.187469
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,66,     281.588377
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,67,     281.012763
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,68,     281.749894
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,69,     282.194160
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,70,     282.924591
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,71,     282.143590
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,72,     281.941223
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,73,     282.892591
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,74,     281.574916
